asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,model_rank_score
2026-05-08,20260508,600724,600724.SH,宁波富达,50.52,70.52,20.0,100.0,99.2,92.49,80.39,3.87,9.42,8.6,56.951,65.11,84.75,43.49,剔除,24.47,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,8.09,7.09,14.1,1,,1,-35.48,-6.430999999999997,29.049,18.903406051115056,27.5186082496917,96.8515,0,0,,,,,,0.15873163592191453,24.158214514534016
2026-05-08,20260508,603989,603989.SH,艾华集团,53.82,53.82,0.0,100.0,43.85,29.12,78.2,53.93,16.26,7.9,58.9988,67.63,71.85,54.57,剔除,35.88,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,21.05,17.61,19.53,0,,1,-25.18,-5.1788000000000025,20.001199999999997,13.297245146269958,35.65854736244874,38.694500000000005,0,0,,,,,,0.1075352592911201,23.898468150378406
2026-05-08,20260508,300322,300322.SZ,硕贝德,50.13,50.13,0.0,100.0,43.85,29.12,92.03,77.6,27.46,6.5,49.416,62.21,68.39,58.8,观察,55.32,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,32.0,26.4,21.21,0,,1,-14.869999999999996,0.7140000000000057,15.584000000000003,8.798558139452926,50.27070518701722,38.694500000000005,0,0,,,,,,0.0813802221141836,23.336615547992853
2026-05-08,20260508,603456,603456.SH,九洲药业,28.44,28.44,0.0,0.0,43.85,29.12,1.95,94.33,19.72,5.45,42.9096,29.33,15.0,25.33,剔除,7.49,回避,流动性偏弱；买点后回撤偏深,13.69,17.09,-19.89,0,,1,-26.06,-14.469599999999996,11.590400000000002,13.056481763987316,6.201128929477276,38.694500000000005,0,1,,,,,,0.20346071950601405,21.841250365420983
2026-05-08,20260508,688017,688017.SH,绿的谐波,74.86,74.86,0.0,100.0,99.2,95.83,93.98,19.78,27.88,7.85,53.6235,72.42,51.8,64.37,观察,64.24,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,262.99,203.45,29.27,0,WATCH,1,-3.640000000000001,21.2365,24.8765,13.435517509571412,51.18752191696723,98.0205,1,0,,,,,,0.032287814115092184,21.57114698805645
2026-05-08,20260508,601778,601778.SH,晶科科技,53.57,53.57,0.0,100.0,43.85,29.12,96.38,20.22,29.52,8.05,56.9778,69.64,65.63,55.82,剔除,54.75,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,7.39,6.03,22.55,0,,1,-26.93,-3.4078000000000017,23.5222,14.663627868982491,53.33983127082425,38.694500000000005,1,0,,,,,,0.06819097927913817,21.519368549539674
2026-05-08,20260508,002458,002458.SZ,益生股份,49.6,49.6,0.0,100.0,43.85,29.12,81.56,12.6,17.97,7.55,46.7344,63.02,68.16,51.04,剔除,34.86,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,11.55,9.52,21.32,0,,1,-25.9,2.8656000000000006,28.7656,15.84551149232278,38.283589173430435,38.694500000000005,0,0,,,,,,0.08546589234003606,21.294612463802522
2026-05-08,20260508,300671,300671.SZ,富满微,75.94,75.94,0.0,100.0,99.2,93.96,92.88,29.64,25.87,8.9,45.9294,73.04,45.79,63.8,观察,63.17,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,53.8,40.7,32.19,0,TRADE,1,-13.060000000000002,30.010599999999997,43.0706,22.08421871201243,49.018421027201605,97.366,1,0,,,,,,0.02782598100533523,21.087818670373466
2026-05-08,20260508,603010,603010.SH,万盛股份,72.07,72.07,0.0,100.0,99.2,93.5,87.66,4.74,17.43,9.05,53.406,74.62,51.94,60.25,观察,48.74,回避,V2评分较好；相对强弱靠前；流动性偏弱,15.0,11.61,29.2,0,WATCH,1,-18.430000000000007,18.66399999999999,37.094,18.547123011399908,39.0885379619141,97.205,1,0,,,,,,0.038673523645009596,20.782146655150676
2026-05-08,20260508,300503,300503.SZ,昊志机电,73.34,73.34,0.0,100.0,87.9,86.89,89.2,37.29,27.75,7.7,54.8215,70.27,46.92,62.49,观察,61.57,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,68.49,52.03,31.64,0,WATCH,1,-3.6599999999999966,18.518500000000003,22.1785,11.889885789330918,49.75238687741524,87.54650000000001,1,0,,,,,,0.028636884071767423,20.751581885023718
2026-05-08,20260508,603816,603816.SH,顾家家居,37.95,37.95,0.0,0.0,43.85,71.94,6.43,57.2,18.91,6.2,54.8782,42.91,17.45,34.09,剔除,13.99,回避,流动性偏弱；买点后回撤偏深,30.84,34.85,-11.51,0,,1,-24.049999999999997,-16.928199999999997,7.1218,12.353720697830267,11.026844516905095,53.6815,0,1,,,,,,0.14446573930482803,20.339601751337963
2026-05-08,20260508,002795,002795.SZ,永和智控,55.37,55.37,0.0,100.0,43.85,29.12,84.65,60.48,19.02,7.25,41.4188,61.52,62.24,51.18,剔除,35.58,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,9.7,7.81,24.2,0,,1,-17.130000000000003,13.9512,31.081200000000003,15.56766881970451,40.12534112004533,38.694500000000005,1,0,,,,,,0.07014310845309489,20.264017591716645
2026-05-08,20260508,002294,002294.SZ,信立泰,36.89,36.89,0.0,0.0,43.85,93.85,1.03,70.66,26.1,5.35,40.6239,35.93,18.45,34.03,剔除,19.92,回避,买点后回撤偏深,47.9,54.01,-11.31,0,,1,-16.61,-3.7338999999999984,12.8761,8.714241795474807,5.184881869435407,61.349999999999994,0,1,,,,,,0.14208938366061669,20.15525685624317
2026-05-08,20260508,300056,300056.SZ,中创环保,68.77,68.77,0.0,100.0,94.0,29.12,95.45,68.78,19.22,9.2,39.1247,71.04,43.27,59.81,观察,49.29,回避,V2评分较好；相对强弱靠前；流动性偏弱,12.26,9.19,33.41,0,WATCH,1,-23.230000000000004,29.6453,52.8753,26.502434046014216,42.831635504612706,71.292,1,0,,,,,,0.02612696989176753,19.771887892423727
2026-05-08,20260508,600616,600616.SH,金枫酒业,29.14,29.14,0.0,0.0,43.85,29.12,18.47,36.58,2.19,5.25,40.6118,39.01,37.75,23.92,剔除,6.77,回避,流动性偏弱；买点后回撤偏深,4.97,5.37,-7.45,0,,1,-23.36,-11.471800000000002,11.888199999999998,11.680618523006393,6.359976415050609,38.694500000000005,0,1,,,,,,0.1792521753412307,19.72365227388615
2026-05-08,20260508,300705,300705.SZ,九典制药,31.4,31.4,0.0,0.0,43.85,64.93,5.6,76.77,8.09,6.2,50.4703,40.8,18.4,29.05,剔除,9.72,回避,流动性偏弱；买点后回撤偏深,12.92,14.57,-11.32,0,,1,-30.6,-19.070300000000003,11.529699999999998,15.454073487703278,6.730824615156749,51.228,0,1,,,,,,0.1564528802358379,19.666701616508654
2026-05-08,20260508,300747,300747.SZ,锐科激光,55.76,55.76,0.0,100.0,43.85,29.12,86.27,56.89,26.71,6.75,52.948,62.65,56.64,53.7,剔除,51.72,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,37.67,29.68,26.92,0,,1,-11.740000000000002,2.8119999999999976,14.552,7.71897713430996,48.00283012489992,38.694500000000005,1,0,,,,,,0.047165342555140946,19.411573978859867
2026-05-08,20260508,600206,600206.SH,有研新材,77.0,77.0,0.0,100.0,93.46,68.91,96.2,87.62,28.62,7.45,54.8544,64.72,40.0,61.18,观察,62.36,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,30.4,21.36,42.32,0,TRADE,1,2.5,22.1456,19.6456,12.128665760090843,52.47136361864441,84.86749999999999,1,0,,,,,,0.01465990679388081,19.380193475571655
2026-05-08,20260508,000012,000012.SZ,南玻Ａ,27.92,27.92,0.0,0.0,43.85,29.12,6.61,97.32,9.32,4.9,25.9053,30.43,18.85,24.95,剔除,7.85,回避,流动性偏弱；买点后回撤偏深,4.03,4.54,-11.23,0,,1,-21.08,2.0147000000000013,23.0947,12.791863196188428,7.848898011823061,38.694500000000005,0,1,,,,,,0.15304891112795543,18.19842377895688
2026-05-08,20260508,002903,002903.SZ,宇环数控,76.0,76.0,0.0,100.0,94.53,94.6,98.55,37.83,22.87,7.75,48.6638,64.32,40.0,58.36,观察,59.17,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,46.34,29.85,55.24,0,TRADE,1,-1.5,27.3362,28.8362,16.232910300169014,47.47460900312924,94.5545,1,0,,,,,,0.007253483381335317,18.01574383669347
2026-05-08,20260508,002821,002821.SZ,凯莱英,51.09,51.09,0.0,100.0,43.85,29.12,34.39,54.94,27.26,6.55,57.3955,55.34,63.26,44.17,剔除,33.39,回避,买点后涨幅偏高,123.58,99.9,23.7,0,,1,-14.409999999999997,-6.305499999999995,8.104500000000002,7.223691928877733,30.618154745183453,38.694500000000005,1,0,,,,,,0.0675535891721116,17.97975124204781
2026-05-08,20260508,002475,002475.SZ,立讯精密,55.34,55.34,0.0,100.0,43.85,65.92,95.78,64.58,29.98,8.6,59.0542,63.42,40.0,54.45,剔除,54.09,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,71.29,52.27,36.39,0,,1,-30.659999999999997,-3.714199999999998,26.9458,16.732737469204892,53.586233306699214,51.5745,1,0,,,,,,0.01992080366310093,17.729456256417066
2026-05-08,20260508,002943,002943.SZ,宇晶股份,66.09,66.09,0.0,100.0,95.43,29.12,98.38,31.14,26.9,8.55,44.5287,64.22,40.0,54.62,剔除,58.59,普通观察,强势流动性较好；相对强弱靠前；买点后涨幅偏高,74.5,51.26,45.34,0,WATCH,1,-19.409999999999997,21.561300000000003,40.9713,20.49506111798645,51.443386358209345,72.2215,1,0,,,,,,0.010639548545024144,17.13076839815169
2026-05-08,20260508,688099,688099.SH,晶晨股份,58.07,58.07,0.0,100.0,43.85,29.12,95.94,72.02,28.24,7.05,61.3916,59.79,40.0,52.04,剔除,52.22,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,112.7,83.38,35.16,0,,1,-12.43,-3.321599999999997,9.108400000000003,6.4355895497874425,52.05137462161782,38.694500000000005,1,0,,,,,,0.020340928581932306,17.03586500073526
2026-05-08,20260508,688400,688400.SH,凌云光,51.97,51.97,0.0,100.0,43.85,29.12,97.45,10.83,27.04,7.05,52.5797,62.98,40.76,51.8,剔除,51.84,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,66.55,49.43,34.63,0,,1,-18.53,-0.6097000000000037,17.920299999999997,10.526710361266714,51.332718611037926,38.694500000000005,1,0,,,,,,0.01968567025101394,16.917996917570978
2026-05-08,20260508,000858,000858.SZ,五粮液,20.05,20.05,0.0,0.0,43.85,29.12,4.54,4.9,28.73,4.65,42.8847,32.58,20.25,25.86,剔除,17.61,回避,买点后回撤偏深,92.13,103.46,-10.95,0,,1,-26.45,-22.8347,3.6152999999999977,14.341643433140195,11.420779307910648,38.694500000000005,0,1,,,,,,0.11806637757509908,16.022646430256934
2026-05-08,20260508,000066,000066.SZ,中国长城,62.16,62.16,0.0,100.0,43.85,93.63,98.0,3.34,29.49,7.15,48.0469,57.68,40.0,50.71,剔除,52.09,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,23.09,15.39,50.03,0,WATCH,1,-9.340000000000003,14.113099999999996,23.4531,11.80722300980774,53.75890623887357,61.273,1,0,,,,,,0.009519259770311957,15.879348183921836
2026-05-08,20260508,002353,002353.SZ,杰瑞股份,53.54,53.54,0.0,100.0,43.85,29.12,94.69,21.8,29.05,6.75,54.7915,56.37,40.0,47.46,剔除,49.84,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,146.38,108.0,35.54,0,,1,-13.96,-1.2515,12.7085,7.723921979797569,52.44754045710818,38.694500000000005,1,0,,,,,,0.01824342149353143,15.515039504547202
2026-05-08,20260508,600176,600176.SH,中国巨石,53.65,53.65,0.0,100.0,43.85,29.12,94.8,29.58,29.63,7.2,57.5156,58.44,40.0,48.73,剔除,50.74,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,38.0,25.71,47.8,0,,1,-18.35,-3.8656000000000006,14.4844,9.673530954103574,52.99928301401822,38.694500000000005,1,0,,,,,,0.009811963734280036,15.3058374613996
2026-05-08,20260508,300467,300467.SZ,迅游科技,54.59,54.59,0.0,100.0,43.85,29.12,95.46,43.89,19.6,8.25,48.4119,59.55,40.0,47.5,剔除,34.65,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,41.98,29.33,43.13,0,,1,-27.909999999999997,6.178100000000001,34.0881,18.161936301048225,43.255242456839845,38.694500000000005,1,0,,,,,,0.014706433145197585,15.27945032016383
2026-05-08,20260508,002466,002466.SZ,天齐锂业,52.95,52.95,0.0,100.0,43.85,29.12,90.87,21.15,29.81,6.85,57.7219,56.75,40.0,47.2,剔除,49.56,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,76.05,54.2,40.31,0,,1,-15.549999999999995,-4.771899999999995,10.778100000000002,7.965979425239142,52.0464667388671,38.694500000000005,1,0,,,,,,0.014418730580544327,15.169311140638102
2026-05-08,20260508,603002,603002.SH,宏昌电子,52.39,52.39,0.0,100.0,43.85,29.12,94.58,9.53,27.44,7.1,50.8391,56.25,40.0,46.07,剔除,48.55,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,15.32,10.67,43.58,0,,1,-18.61,1.5508999999999986,20.1609,11.219026098700962,50.943843592724726,38.694500000000005,1,0,,,,,,0.012422426343495241,14.690569844044667
2026-05-08,20260508,688531,688531.SH,日联科技,52.19,52.19,0.0,100.0,43.85,29.12,99.58,5.82,25.01,7.5,53.4885,58.83,40.0,46.93,剔除,48.66,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,127.47,72.88,74.9,0,,1,-22.81,-1.2985000000000042,21.5115,12.81097728837786,49.90486749807077,38.694500000000005,1,0,,,,,,0.0021329663703147346,14.228307645922031
2026-05-08,20260508,300769,300769.SZ,德方纳米,51.63,51.63,0.0,100.0,43.85,29.12,99.38,3.18,28.6,6.35,46.1333,53.43,40.0,45.57,剔除,49.11,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,78.96,45.9,72.03,0,,1,-11.869999999999996,5.496700000000004,17.3667,8.87611851899992,53.3129252620788,38.694500000000005,1,0,,,,,,0.0024551645025377143,13.84286151517764
2026-05-08,20260508,000782,000782.SZ,恒申新材,64.51,64.51,0.0,100.0,99.2,29.12,97.28,28.0,17.16,8.4,45.0965,55.7,40.0,43.82,剔除,29.32,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,8.23,5.47,50.46,1,WATCH,1,-19.489999999999995,19.41350000000001,38.9035,19.451762535821786,40.85737142793207,74.672,1,0,,,,,,0.008798061812019763,13.761864326841383
