trade_date,signal_date,cash,position_count,position_ratio,actual_exposure,in_risk,equity,nav
2025-10-21,2025-10-20,267121.16,5,0.4,0.3937,True,278421.16,0.881112
2025-10-22,2025-10-21,267121.16,5,0.4,0.3939,True,278421.16,0.881454
2025-10-23,2025-10-22,267121.16,5,0.4,0.3908,True,278421.16,0.87696
2025-10-24,2025-10-23,267121.16,5,0.4,0.3977,True,278421.16,0.887002
2025-10-27,2025-10-24,267121.16,5,0.4,0.403,True,278421.16,0.894826
2025-10-28,2025-10-27,267121.16,5,0.4,0.4029,True,278421.16,0.894754
2025-10-29,2025-10-28,272170.78,5,0.4,0.3898,True,283270.78,0.892074
2025-10-30,2025-10-29,291065.88,4,0.4,0.3445,True,301365.88,0.888028
2025-10-31,2025-10-30,316442.49,3,0.4,0.2814,True,326142.49,0.880693
2025-11-03,2025-10-31,274170.71,5,0.4,0.3769,True,284770.71,0.880049
2025-11-04,2025-11-03,272218.94,5,0.4,0.3885,True,275818.94,0.8904
2025-11-05,2025-11-04,272218.94,5,0.4,0.3922,True,275818.94,0.89576
2025-11-06,2025-11-05,272218.94,5,0.4,0.3875,True,275818.94,0.888892
2025-11-07,2025-11-06,272218.94,5,0.4,0.3981,True,275818.94,0.90449
2025-11-10,2025-11-07,272218.94,5,0.4,0.4021,True,275818.94,0.91064
2025-11-11,2025-11-10,272218.94,5,0.4,0.4045,True,275818.94,0.914274
2025-11-12,2025-11-11,275016.32,5,0.4,0.3991,True,279316.32,0.915297
2025-11-13,2025-11-12,275016.32,5,0.4,0.4172,True,279316.32,0.943837
2025-11-14,2025-11-13,275016.32,5,0.4,0.4127,True,279316.32,0.936475
2025-11-17,2025-11-14,295316.31,4,0.4,0.3697,True,299816.31,0.937051
2025-11-18,2025-11-17,310612.55,5,0.4,0.3251,True,313712.55,0.920489
2025-11-19,2025-11-18,274981.85,5,0.4,0.4053,True,278681.85,0.924772
2025-11-20,2025-11-19,281182.2,5,0.4,0.3844,True,284782.2,0.913456
2025-11-21,2025-11-20,271796.78,5,0.4,0.3886,True,276496.78,0.889158
2025-11-24,2025-11-21,271796.78,5,0.4,0.3748,True,276496.78,0.86952
2025-11-25,2025-11-24,271796.78,5,0.4,0.3817,True,276496.78,0.87914
2025-11-26,2025-11-25,270435.12,5,0.4,0.3854,True,274535.12,0.880056
2025-11-27,2025-11-26,270435.12,5,0.4,0.3845,True,274535.12,0.878812
2025-11-28,2025-11-27,270435.12,5,0.4,0.395,True,274535.12,0.89394
2025-12-01,2025-11-28,270401.63,5,0.4,0.3896,True,275501.63,0.885919
2025-12-02,2025-12-01,273451.53,5,0.4,0.3764,True,279051.53,0.877011
2025-12-03,2025-12-02,273451.53,5,0.4,0.3668,True,279051.53,0.863781
2025-12-04,2025-12-03,273451.53,5,0.4,0.3619,True,279051.53,0.857077
2025-12-05,2025-12-04,259950.84,5,0.4,0.4009,True,265650.84,0.867848
2025-12-08,2025-12-05,259950.84,5,0.4,0.4071,True,265650.84,0.876944
2025-12-09,2025-12-08,259950.84,5,0.4,0.4032,True,265650.84,0.871102
2025-12-10,2025-12-09,293375.54,4,0.4,0.3316,True,298875.54,0.877781
2025-12-11,2025-12-10,293375.54,4,0.4,0.3227,True,298875.54,0.866363
2025-12-12,2025-12-11,293375.54,4,0.4,0.3273,True,298875.54,0.872217
2025-12-15,2025-12-12,311631.84,3,0.4,0.2821,True,315031.84,0.868176
2025-12-16,2025-12-15,282423.3,4,0.4,0.3441,True,286923.3,0.861243
2025-12-17,2025-12-16,261471.6,5,0.4,0.4027,True,266771.6,0.875475
2025-12-18,2025-12-17,261471.6,5,0.4,0.4018,True,266771.6,0.874191
2025-12-19,2025-12-18,278188.96,5,0.4,0.3591,True,281288.96,0.86808
2025-12-22,2025-12-19,278188.96,5,0.4,0.3657,True,281288.96,0.877212
2025-12-23,2025-12-22,278188.96,5,0.4,0.3722,True,281288.96,0.886284
2025-12-24,2025-12-23,278188.96,5,0.4,0.3735,True,281288.96,0.888134
2025-12-25,2025-12-24,278188.96,5,0.4,0.3775,True,281288.96,0.893736
2025-12-26,2025-12-25,278188.96,5,0.4,0.3786,True,281288.96,0.895404
2025-12-29,2025-12-26,278188.96,5,0.4,0.3837,True,281288.96,0.90277
2025-12-30,2025-12-29,272721.5,5,0.4,0.4004,True,277421.5,0.909689
2025-12-31,2025-12-30,275524.2,5,0.4,0.4032,True,280724.2,0.923398
2026-01-05,2025-12-31,275524.2,5,0.4,0.4076,True,280724.2,0.930126
2026-01-06,2026-01-05,280896.3,5,0.4,0.4035,True,290196.3,0.941879
2026-01-07,2026-01-06,280896.3,5,0.4,0.4039,True,290196.3,0.942511
2026-01-08,2026-01-07,280896.3,5,0.4,0.4108,True,290196.3,0.953549
2026-01-09,2026-01-08,280896.3,5,0.4,0.4266,True,290196.3,0.979697
2026-01-12,2026-01-09,280896.3,5,0.4,0.4484,True,290196.3,1.018441
2026-01-13,2026-01-12,280896.3,5,0.4,0.4485,True,290196.3,1.018705
2026-01-14,2026-01-13,280896.3,5,0.4,0.4564,True,290196.3,1.033523
2026-01-15,2026-01-14,318248.48,5,0.4,0.3642,True,325648.48,1.001059
2026-01-16,2026-01-15,298994.0,5,0.4,0.3848,True,306394.0,0.972074
2026-01-19,2026-01-16,298994.0,5,0.4,0.3876,True,306394.0,0.976546
2026-01-20,2026-01-19,307238.99,5,0.4,0.379,True,310538.99,0.98957
2026-01-21,2026-01-20,307238.99,5,0.4,0.3774,True,310538.99,0.986948
2026-01-22,2026-01-21,307238.99,5,0.4,0.377,True,310538.99,0.986396
2026-01-23,2026-01-22,307238.99,5,0.4,0.3769,True,310538.99,0.986238
2026-01-26,2026-01-23,307238.99,5,0.4,0.3776,True,310538.99,0.987338
2026-01-27,2026-01-26,307238.99,5,0.4,0.3807,True,310538.99,0.992198
2026-01-28,2026-01-27,307238.99,5,0.4,0.3811,True,310538.99,0.9929
2026-01-29,2026-01-28,302464.72,5,0.4,0.3884,True,305664.72,0.989017
2026-01-30,2026-01-29,297427.01,5,0.4,0.3884,True,301427.01,0.97269
2026-02-02,2026-01-30,297427.01,5,0.4,0.3644,True,301427.01,0.935876
2026-02-03,2026-02-02,296483.59,5,0.4,0.3517,True,300283.59,0.914683
2026-02-04,2026-02-03,296483.59,5,0.4,0.3513,True,300283.59,0.914043
2026-02-05,2026-02-04,296483.59,5,0.4,0.3387,True,300283.59,0.896683
2026-02-06,2026-02-05,296483.59,5,0.4,0.3375,True,300283.59,0.895111
2026-02-09,2026-02-06,296483.59,5,0.4,0.354,True,300283.59,0.917883
2026-02-10,2026-02-09,296483.59,5,0.4,0.3514,True,300283.59,0.914249
2026-02-11,2026-02-10,296483.59,5,0.4,0.3556,True,300283.59,0.920201
2026-02-12,2026-02-11,296517.73,5,0.4,0.3644,True,300817.73,0.933047
2026-02-13,2026-02-12,318294.49,5,0.4,0.3169,True,320594.49,0.931877
2026-02-24,2026-02-13,318294.49,5,0.4,0.3201,True,320594.49,0.936259
2026-02-25,2026-02-24,296894.77,5,0.4,0.4074,True,303994.77,1.002034
2026-02-26,2026-02-25,296894.77,5,0.4,0.4232,True,303994.77,1.02952
2026-02-27,2026-02-26,296894.77,5,0.4,0.4353,True,303994.77,1.051502
2026-03-02,2026-02-27,296894.77,5,0.4,0.4375,True,303994.77,1.055606
2026-03-03,2026-03-02,296894.77,5,0.4,0.4175,True,303994.77,1.019398
2026-03-04,2026-03-03,296894.77,5,0.4,0.423,True,303994.77,1.02907
2026-03-05,2026-03-04,296894.77,5,0.4,0.4208,True,303994.77,1.025114
2026-03-06,2026-03-05,328665.33,4,0.4,0.3668,True,334465.33,1.038145
2026-03-09,2026-03-06,330938.98,4,0.4,0.3655,True,337138.98,1.043142
2026-03-10,2026-03-09,330938.98,4,0.4,0.3733,True,337138.98,1.056138
2026-03-11,2026-03-10,318144.6,5,0.4,0.3921,True,320144.6,1.046781
2026-03-12,2026-03-11,318144.6,5,0.4,0.3868,True,320144.6,1.037599
2026-03-13,2026-03-12,318144.6,5,0.4,0.394,True,320144.6,1.049945
2026-03-16,2026-03-13,318144.6,5,0.4,0.4092,True,320144.6,1.076915
2026-03-17,2026-03-16,318144.6,5,0.4,0.406,True,320144.6,1.071117
2026-03-18,2026-03-17,318144.6,5,0.4,0.4232,True,320144.6,1.103167
2026-03-19,2026-03-18,318144.6,5,0.4,0.4083,True,320144.6,1.075355
2026-03-20,2026-03-19,334359.85,3,0.4,0.3693,True,335659.85,1.060352
2026-03-23,2026-03-20,351591.92,2,0.4,0.3232,True,352391.92,1.038974
2026-03-24,2026-03-23,324701.16,4,0.4,0.3855,True,325901.16,1.056764
2026-03-25,2026-03-24,323230.06,5,0.4,0.3906,True,325530.06,1.060898
2026-03-26,2026-03-25,359343.02,4,0.4,0.3263,True,361543.02,1.066734
2026-03-27,2026-03-26,324812.7,5,0.4,0.3984,True,327612.7,1.079877
2026-03-30,2026-03-27,324812.7,5,0.4,0.3978,True,327612.7,1.078681
2026-03-31,2026-03-30,324812.7,5,0.4,0.4008,True,327612.7,1.084131
2026-04-01,2026-03-31,324812.7,5,0.4,0.4083,True,327612.7,1.097903
2026-04-02,2026-04-01,324812.7,5,0.4,0.4073,True,327612.7,1.096059
2026-04-03,2026-04-02,324812.7,5,0.4,0.4017,True,327612.7,1.085869
2026-04-07,2026-04-03,324812.7,5,0.4,0.4047,True,327612.7,1.091285
2026-04-08,2026-04-07,335942.47,5,0.4,0.3922,True,338642.47,1.105401
2026-04-09,2026-04-08,345568.55,5,0.4,0.3767,True,349968.55,1.108915
2026-04-10,2026-04-09,348661.75,5,0.4,0.3718,True,352361.75,1.110097
2026-04-13,2026-04-10,331617.29,5,0.4,0.3975,True,336517.29,1.100875
2026-04-14,2026-04-13,331617.29,5,0.4,0.3993,True,336517.29,1.104015
2026-04-15,2026-04-14,331617.29,5,0.4,0.397,True,336517.29,1.099969
2026-04-16,2026-04-15,331617.29,5,0.4,0.3878,True,336517.29,1.083327
2026-04-17,2026-04-16,331617.29,5,0.4,0.3933,True,336517.29,1.093213
2026-04-20,2026-04-17,331617.29,5,0.4,0.4042,True,336517.29,1.113265
2026-04-21,2026-04-20,331617.29,5,0.4,0.4074,True,336517.29,1.119171
2026-04-22,2026-04-21,335893.55,5,0.4,0.4117,True,340793.55,1.141893
2026-04-23,2026-04-22,344869.39,5,0.4,0.3894,True,352269.39,1.129529
2026-04-24,2026-04-23,343418.82,5,0.4,0.3901,True,351418.82,1.126124
2026-04-27,2026-04-24,405094.53,4,0.4,0.2853,True,411294.53,1.133549
2026-04-28,2026-04-27,348450.08,5,0.4,0.3795,True,355350.08,1.123196
2026-04-29,2026-04-28,348450.08,5,0.4,0.3834,True,355350.08,1.130196
2026-04-30,2026-04-29,348450.08,5,0.4,0.3794,True,355350.08,1.122992
2026-05-06,2026-04-30,348450.08,5,0.4,0.3888,True,355350.08,1.14022
2026-05-07,2026-05-06,348450.08,5,0.4,0.3924,True,355350.08,1.146976
2026-05-08,2026-05-07,348450.08,5,0.4,0.3901,True,355350.08,1.142666
2026-05-11,2026-05-08,350124.82,4,0.4,0.3864,True,356924.82,1.141206
2026-05-12,2026-05-11,353038.83,5,0.4,0.3847,True,355738.83,1.147566
2026-05-13,2026-05-12,343551.77,5,0.4,0.4047,True,347051.77,1.154162
2026-05-14,2026-05-13,343551.77,5,0.4,0.3986,True,347051.77,1.142484
2026-05-15,2026-05-14,343709.45,5,0.4,0.3893,True,348009.45,1.125535
2026-05-18,2026-05-15,343709.45,5,0.4,0.3996,True,348009.45,1.144913
2026-05-19,2026-05-18,343709.45,5,0.4,0.4038,True,348009.45,1.152977
2026-05-20,2026-05-19,343709.45,5,0.4,0.4117,True,348009.45,1.168553
2026-05-21,2026-05-20,343709.45,5,0.4,0.4024,True,348009.45,1.150335
2026-05-22,2026-05-21,343709.45,5,0.4,0.415,True,348009.45,1.175143
2026-05-25,2026-05-22,343709.45,5,0.4,0.4273,True,348009.45,1.200339
2026-05-26,2026-05-25,403602.79,4,0.4,0.33,True,408002.79,1.204808
2026-05-27,2026-05-26,425940.42,4,0.4,0.2927,True,428840.42,1.204463
2026-05-28,2026-05-27,359788.85,5,0.4,0.3993,True,362988.85,1.197886
2026-05-29,2026-05-28,370352.75,5,0.4,0.3793,True,372452.75,1.193382
2026-06-01,2026-05-29,362336.75,5,0.4,0.3825,True,364536.75,1.173485
2026-06-02,2026-06-01,241826.68,5,0.6,0.5983,False,244626.68,1.204147
2026-06-03,2026-06-02,241826.68,5,0.6,0.6,False,244626.68,1.209075
2026-06-04,2026-06-03,241826.68,5,0.6,0.608,False,244626.68,1.233695
2026-06-05,2026-06-04,241826.68,5,0.6,0.5975,False,244626.68,1.201663
2026-06-08,2026-06-05,241826.68,5,0.6,0.5926,False,244626.68,1.187291
2026-06-09,2026-06-08,256133.28,5,0.6,0.5862,False,258133.28,1.238017
2026-06-10,2026-06-09,295303.88,4,0.6,0.5205,False,297203.88,1.231596
2026-06-11,2026-06-10,250475.26,5,0.6,0.5982,False,253975.26,1.246685
2026-06-12,2026-06-11,254462.31,5,0.6,0.5912,False,258262.31,1.244961
2026-06-15,2026-06-12,254462.31,5,0.6,0.6083,False,258262.31,1.299107
2026-06-16,2026-06-15,268253.71,5,0.6,0.6011,False,274153.71,1.345005
2026-06-17,2026-06-16,268253.71,5,0.6,0.6032,False,274153.71,1.352067
2026-06-18,2026-06-17,268253.71,5,0.6,0.6017,False,274153.71,1.347097
2026-06-22,2026-06-18,268253.71,5,0.6,0.6135,False,274153.71,1.388193
2026-06-23,2026-06-22,268253.71,5,0.6,0.5785,False,274153.71,1.272733
2026-06-24,2026-06-23,254570.45,6,0.6,0.6136,False,260570.45,1.317729
2026-06-25,2026-06-24,254570.45,6,0.6,0.6142,False,260570.45,1.319769
2026-06-26,2026-06-25,286375.94,5,0.6,0.5775,False,292575.94,1.355734
2026-06-29,2026-06-26,274601.01,5,0.6,0.6028,False,280401.01,1.382668
2026-06-30,2026-06-29,274601.01,5,0.6,0.6117,False,280401.01,1.41441
