order_id,execution_date,signal_date,symbol,side,order_reason,shares_requested,shares_filled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,nav_before,nav_after,tradable,limit_blocked,suspended,risk_state,target_exposure,actual_exposure,strategy_label
200,2024-09-18,2024-09-13,601939,SELL,HOLD_EXPIRY,7300,7300,7.62,55645.71,41.7343,0.0,0.0,41.7343,163218.84,55603.98,179619.96,7300,0,225575.0,193406.0,388793.84,373025.96,0.777588,0.74606,True,False,False,True,0.6,0.5185,S60
201,2024-09-18,2024-09-13,300502,BUY,TARGET_REBALANCE,200,200,195.87,39173.48,29.3801,0.0,0.0,29.3801,163218.84,-39173.48,179619.96,0,200,225575.0,193406.0,388793.84,373025.96,0.777588,0.74606,True,False,False,True,0.6,0.5185,S60
202,2024-09-26,2024-09-25,601857,SELL,HOLD_EXPIRY,3600,3600,8.76,31542.12,23.6566,0.0,0.0,23.6566,179619.96,31518.46,167006.84,3600,0,203587.0,216955.0,383206.96,383961.84,0.766414,0.779816,True,False,False,True,0.6,0.5717,S60
203,2024-09-26,2024-09-25,000063,BUY,TARGET_REBALANCE,1700,1700,25.94,44098.51,33.0739,0.0,0.0,33.0739,179619.96,-44098.51,167006.84,0,1700,203587.0,216955.0,383206.96,383961.84,0.766414,0.779816,True,False,False,True,0.6,0.5717,S60
204,2024-09-27,2024-09-26,000538,SELL,HOLD_EXPIRY,1000,1000,60.65,60654.9,45.4912,0.0,0.0,45.4912,167006.84,60609.41,169534.52,1000,0,225931.0,222641.0,392937.84,392175.52,0.785876,0.799685,True,False,False,True,0.6,0.576,S60
205,2024-09-27,2024-09-26,000001,BUY,TARGET_REBALANCE,4600,4600,12.62,58038.2,43.5287,0.0,0.0,43.5287,167006.84,-58038.2,169534.52,0,4600,225931.0,222641.0,392937.84,392175.52,0.785876,0.799685,True,False,False,True,0.6,0.576,S60
206,2024-09-30,2024-09-27,600900,SELL,HOLD_EXPIRY,1800,1800,30.0,54003.42,40.5026,0.0,0.0,40.5026,169534.52,53962.92,175772.92,1800,0,237392.0,230453.0,406926.52,406225.92,0.813853,0.834444,True,False,False,True,0.6,0.5787,S60
207,2024-09-30,2024-09-27,002236,BUY,TARGET_REBALANCE,2700,2700,17.66,47688.75,35.7666,0.0,0.0,35.7666,169534.52,-47688.75,175772.92,0,2700,237392.0,230453.0,406926.52,406225.92,0.813853,0.834444,True,False,False,True,0.6,0.5787,S60
208,2024-10-08,2024-09-30,002466,SELL,HOLD_EXPIRY,1700,1700,38.72,65824.0,49.368,0.0,0.0,49.368,175772.92,65774.63,194168.89,1700,0,264999.0,243617.0,440771.92,437785.89,0.881544,0.865952,True,False,False,True,0.6,0.5515,S60
209,2024-10-08,2024-09-30,002352,BUY,TARGET_REBALANCE,900,900,52.6,47343.15,35.5074,0.0,0.0,35.5074,175772.92,-47343.15,194168.89,0,900,264999.0,243617.0,440771.92,437785.89,0.881544,0.865952,True,False,False,True,0.6,0.5515,S60
210,2024-10-09,2024-10-08,300502,SELL,HOLD_EXPIRY,200,200,293.6,58720.8,44.0406,0.0,0.0,44.0406,194168.89,58676.76,193537.85,200,0,233443.0,262563.0,427611.89,456100.85,0.855224,0.87637,True,False,False,True,0.6,0.5583,S60
211,2024-10-09,2024-10-08,300347,BUY,TARGET_REBALANCE,800,800,74.08,59263.36,44.4475,0.0,0.0,44.4475,194168.89,-59263.36,193537.85,0,800,233443.0,262563.0,427611.89,456100.85,0.855224,0.87637,True,False,False,True,0.6,0.5583,S60
212,2024-10-17,2024-10-16,000063,SELL,HOLD_EXPIRY,1700,1700,30.28,51482.97,38.6122,0.0,0.0,38.6122,193537.85,51444.36,181324.18,1700,0,235810.0,248920.0,429347.85,430244.18,0.858696,0.856694,True,False,False,True,0.6,0.5767,S60
213,2024-10-17,2024-10-16,300757,BUY,TARGET_REBALANCE,400,400,159.03,63610.32,47.7077,0.0,0.0,47.7077,193537.85,-63610.32,181324.18,0,400,235810.0,248920.0,429347.85,430244.18,0.858696,0.856694,True,False,False,True,0.6,0.5767,S60
214,2024-10-18,2024-10-17,000001,SELL,HOLD_EXPIRY,4600,4600,12.96,59598.06,44.6985,0.0,0.0,44.6985,181324.18,59553.36,176168.62,4600,0,246969.0,256783.0,428293.18,432951.62,0.856586,0.906313,True,False,False,True,0.6,0.6112,S60
215,2024-10-18,2024-10-17,300337,BUY,TARGET_REBALANCE,3800,3800,17.02,64660.42,48.4953,0.0,0.0,48.4953,181324.18,-64660.42,176168.62,0,3800,246969.0,256783.0,428293.18,432951.62,0.856586,0.906313,True,False,False,True,0.6,0.6112,S60
216,2024-10-21,2024-10-18,002236,SELL,HOLD_EXPIRY,2700,2700,17.77,47974.95,35.9812,0.0,0.0,35.9812,176168.62,47938.97,187164.18,2700,0,278628.0,269847.0,454796.62,457011.18,0.909593,0.935008,True,False,False,True,0.6,0.5997,S60
217,2024-10-21,2024-10-18,300563,BUY,TARGET_REBALANCE,600,600,61.53,36915.72,27.6868,0.0,0.0,27.6868,176168.62,-36915.72,187164.18,0,600,278628.0,269847.0,454796.62,457011.18,0.909593,0.935008,True,False,False,True,0.6,0.5997,S60
218,2024-10-22,2024-10-21,002352,SELL,HOLD_EXPIRY,900,900,45.04,40536.0,30.402,0.0,0.0,30.402,187164.18,40505.6,190441.88,900,0,278742.0,277890.0,465906.18,468331.88,0.931812,0.93086,True,False,False,True,0.6,0.5908,S60
219,2024-10-22,2024-10-21,300045,BUY,TARGET_REBALANCE,1200,1200,31.0,37200.0,27.9,0.0,0.0,27.9,187164.18,-37200.0,190441.88,0,1200,278742.0,277890.0,465906.18,468331.88,0.931812,0.93086,True,False,False,True,0.6,0.5908,S60
220,2024-10-23,2024-10-22,300347,SELL,HOLD_EXPIRY,800,800,68.17,54540.0,40.905,0.0,0.0,40.905,190441.88,54499.1,183895.23,800,0,266030.0,272806.0,456471.88,456701.23,0.912944,0.90841,True,False,False,True,0.6,0.5951,S60
221,2024-10-23,2024-10-22,300184,BUY,TARGET_REBALANCE,5000,5000,12.2,61000.0,45.75,0.0,0.0,45.75,190441.88,-61000.0,183895.23,0,5000,266030.0,272806.0,456471.88,456701.23,0.912944,0.90841,True,False,False,True,0.6,0.5951,S60
222,2024-10-31,2024-10-30,300757,SELL,HOLD_EXPIRY,400,400,212.69,85077.84,63.8084,0.0,0.0,63.8084,183895.23,85014.03,192893.9,400,0,295740.0,286163.0,479635.23,479056.9,0.95927,0.947056,True,False,False,True,0.6,0.5926,S60
223,2024-10-31,2024-10-30,000988,BUY,TARGET_REBALANCE,1900,1900,39.98,75958.39,56.9688,0.0,0.0,56.9688,183895.23,-75958.39,192893.9,0,1900,295740.0,286163.0,479635.23,479056.9,0.95927,0.947056,True,False,False,True,0.6,0.5926,S60
224,2024-11-01,2024-10-31,300337,SELL,HOLD_EXPIRY,3800,3800,18.01,68426.22,51.3197,0.0,0.0,51.3197,192893.9,68374.9,189508.15,3800,0,273216.0,276384.0,466109.9,465892.15,0.93222,0.898356,True,False,False,True,0.6,0.5781,S60
225,2024-11-01,2024-10-31,002384,BUY,TARGET_REBALANCE,2300,2300,31.18,71706.87,53.7802,0.0,0.0,53.7802,192893.9,-71706.87,189508.15,0,2300,273216.0,276384.0,466109.9,465892.15,0.93222,0.898356,True,False,False,True,0.6,0.5781,S60
226,2024-11-04,2024-11-01,300563,SELL,HOLD_EXPIRY,600,600,50.68,30406.56,22.8049,0.0,0.0,22.8049,189508.15,30383.76,179271.46,600,0,257353.0,267925.0,446861.15,447196.46,0.893722,0.904429,True,False,False,True,0.6,0.6036,S60
227,2024-11-04,2024-11-01,002607,BUY,TARGET_REBALANCE,12300,12300,3.3,40590.0,30.4425,0.0,0.0,30.4425,189508.15,-40590.0,179271.46,0,12300,257353.0,267925.0,446861.15,447196.46,0.893722,0.904429,True,False,False,True,0.6,0.6036,S60
228,2024-11-05,2024-11-04,300045,SELL,HOLD_EXPIRY,1200,1200,26.05,31260.0,23.445,0.0,0.0,23.445,179271.46,31236.56,182807.26,1200,0,276191.0,272611.0,455462.46,455418.26,0.910925,0.933237,True,False,False,True,0.6,0.6082,S60
229,2024-11-05,2024-11-04,600733,BUY,TARGET_REBALANCE,3200,3200,8.65,27680.0,20.76,0.0,0.0,20.76,179271.46,-27680.0,182807.26,0,3200,276191.0,272611.0,455462.46,455418.26,0.910925,0.933237,True,False,False,True,0.6,0.6082,S60
230,2024-11-06,2024-11-05,300184,SELL,HOLD_EXPIRY,5000,5000,12.04,60200.0,45.15,0.0,0.0,45.15,182807.26,60154.85,188366.49,5000,0,287298.0,281498.0,470105.26,469864.49,0.940211,0.942767,True,False,False,True,0.6,0.6004,S60
231,2024-11-06,2024-11-05,002156,BUY,TARGET_REBALANCE,1700,1700,32.09,54554.7,40.916,0.0,0.0,40.916,182807.26,-54554.7,188366.49,0,1700,287298.0,281498.0,470105.26,469864.49,0.940211,0.942767,True,False,False,True,0.6,0.6004,S60
232,2024-11-14,2024-11-13,000988,SELL,HOLD_EXPIRY,1900,1900,41.1,78080.69,58.5605,0.0,0.0,58.5605,188366.49,78022.13,186313.72,1900,0,276353.0,255871.0,464719.49,442184.72,0.929439,0.880385,True,False,False,True,0.6,0.5767,S60
233,2024-11-14,2024-11-13,300058,BUY,TARGET_REBALANCE,5700,5700,14.04,80014.89,60.0112,0.0,0.0,60.0112,188366.49,-80014.89,186313.72,0,5700,276353.0,255871.0,464719.49,442184.72,0.929439,0.880385,True,False,False,True,0.6,0.5767,S60
234,2024-11-15,2024-11-14,002384,SELL,HOLD_EXPIRY,2300,2300,30.63,70438.65,52.829,0.0,0.0,52.829,186313.72,70385.82,187627.4,2300,0,253663.0,252272.0,439976.72,439899.4,0.879953,0.874251,True,False,False,True,0.6,0.5708,S60
235,2024-11-15,2024-11-14,002230,BUY,TARGET_REBALANCE,1300,1300,53.09,69020.38,51.7653,0.0,0.0,51.7653,186313.72,-69020.38,187627.4,0,1300,253663.0,252272.0,439976.72,439899.4,0.879953,0.874251,True,False,False,True,0.6,0.5708,S60
236,2024-11-18,2024-11-15,002607,SELL,HOLD_EXPIRY,12300,12300,3.47,42681.0,32.0108,0.0,0.0,32.0108,187627.4,42648.99,184131.85,12300,0,249289.0,251658.0,436916.4,435789.85,0.873833,0.838106,True,False,False,True,0.6,0.5606,S60
237,2024-11-18,2024-11-15,002241,BUY,TARGET_REBALANCE,1700,1700,27.12,46109.95,34.5825,0.0,0.0,34.5825,187627.4,-46109.95,184131.85,0,1700,249289.0,251658.0,436916.4,435789.85,0.873833,0.838106,True,False,False,True,0.6,0.5606,S60
238,2024-11-19,2024-11-18,600733,SELL,HOLD_EXPIRY,3200,3200,8.46,27072.0,20.304,0.0,0.0,20.304,184131.85,27051.7,174935.88,3200,0,230483.0,236783.0,414614.85,411718.88,0.82923,0.831676,True,False,False,True,0.6,0.5793,S60
239,2024-11-19,2024-11-18,601398,BUY,TARGET_REBALANCE,5400,5400,6.71,36220.5,27.1654,0.0,0.0,27.1654,184131.85,-36220.5,174935.88,0,5400,230483.0,236783.0,414614.85,411718.88,0.82923,0.831676,True,False,False,True,0.6,0.5793,S60
240,2024-11-20,2024-11-19,002156,SELL,HOLD_EXPIRY,1700,1700,30.92,52560.09,39.4201,0.0,0.0,39.4201,174935.88,52520.67,179804.84,1700,0,241537.0,236742.0,416472.88,416546.84,0.832946,0.854992,True,False,False,True,0.6,0.5794,S60
241,2024-11-20,2024-11-19,600418,BUY,TARGET_REBALANCE,1200,1200,39.68,47616.0,35.712,0.0,0.0,35.712,174935.88,-47616.0,179804.84,0,1200,241537.0,236742.0,416472.88,416546.84,0.832946,0.854992,True,False,False,True,0.6,0.5794,S60
242,2024-11-28,2024-11-27,300058,SELL,HOLD_EXPIRY,5700,5700,14.71,83847.57,62.8857,0.0,0.0,62.8857,179804.84,83784.68,180502.26,5700,0,240043.0,263218.0,419847.84,443720.26,0.839696,0.879093,True,False,False,True,0.6,0.5893,S60
243,2024-11-28,2024-11-27,300364,BUY,TARGET_REBALANCE,2700,2700,30.75,83025.0,62.2688,0.0,0.0,62.2688,179804.84,-83025.0,180502.26,0,2700,240043.0,263218.0,419847.84,443720.26,0.839696,0.879093,True,False,False,True,0.6,0.5893,S60
244,2024-11-29,2024-11-28,002230,SELL,HOLD_EXPIRY,1300,1300,47.6,61881.17,46.4109,0.0,0.0,46.4109,180502.26,61834.76,176798.3,1300,0,257755.0,260597.0,438257.26,437395.3,0.876515,0.884149,True,False,False,True,0.6,0.6001,S60
245,2024-11-29,2024-11-28,002131,BUY,TARGET_REBALANCE,17600,17600,3.72,65489.6,49.1172,0.0,0.0,49.1172,180502.26,-65489.6,176798.3,0,17600,257755.0,260597.0,438257.26,437395.3,0.876515,0.884149,True,False,False,True,0.6,0.6001,S60
246,2024-12-02,2024-11-29,002241,SELL,HOLD_EXPIRY,1700,1700,26.0,44192.52,33.1444,0.0,0.0,33.1444,176798.3,44159.38,182604.93,1700,0,270748.0,265722.0,447546.3,448326.93,0.895093,0.905482,True,False,False,True,0.6,0.5967,S60
247,2024-12-02,2024-11-29,300377,BUY,TARGET_REBALANCE,1100,1100,34.84,38324.0,28.743,0.0,0.0,28.743,176798.3,-38324.0,182604.93,0,1100,270748.0,265722.0,447546.3,448326.93,0.895093,0.905482,True,False,False,True,0.6,0.5967,S60
248,2024-12-03,2024-12-02,601398,SELL,HOLD_EXPIRY,5400,5400,6.65,35927.28,26.9455,0.0,0.0,26.9455,182604.93,35900.33,185774.74,5400,0,277209.0,276813.0,459813.93,462587.74,0.919628,0.914647,True,False,False,True,0.6,0.5938,S60
249,2024-12-03,2024-12-02,600601,BUY,TARGET_REBALANCE,6900,6900,4.74,32706.0,24.5295,0.0,0.0,24.5295,182604.93,-32706.0,185774.74,0,6900,277209.0,276813.0,459813.93,462587.74,0.919628,0.914647,True,False,False,True,0.6,0.5938,S60
250,2024-12-04,2024-12-03,600418,SELL,HOLD_EXPIRY,1200,1200,34.6,41520.0,31.14,0.0,0.0,31.14,185774.74,41488.86,185372.2,1200,0,273090.0,273430.0,458864.74,458802.2,0.917729,0.9186,True,False,False,True,0.6,0.5964,S60
251,2024-12-04,2024-12-03,600843,BUY,TARGET_REBALANCE,2600,2600,16.1,41860.0,31.395,0.0,0.0,31.395,185774.74,-41860.0,185372.2,0,2600,273090.0,273430.0,458864.74,458802.2,0.917729,0.9186,True,False,False,True,0.6,0.5964,S60
252,2024-12-12,2024-12-11,300364,SELL,HOLD_EXPIRY,2700,2700,31.9,86130.0,64.5975,0.0,0.0,64.5975,185372.2,86065.4,183003.33,2700,0,268616.0,270854.0,453988.2,453857.33,0.907976,0.903919,True,False,False,True,0.6,0.5951,S60
253,2024-12-12,2024-12-11,688165,BUY,TARGET_REBALANCE,2400,2400,36.82,88368.0,66.276,0.0,0.0,66.276,185372.2,-88368.0,183003.33,0,2400,268616.0,270854.0,453988.2,453857.33,0.907976,0.903919,True,False,False,True,0.6,0.5951,S60
254,2024-12-13,2024-12-12,002131,SELL,HOLD_EXPIRY,17600,17600,4.22,74233.28,55.675,0.0,0.0,55.675,183003.33,74177.61,181442.67,17600,0,266509.0,262293.0,449512.33,443735.67,0.899025,0.876425,True,False,False,True,0.6,0.5859,S60
255,2024-12-13,2024-12-12,600887,BUY,TARGET_REBALANCE,2300,2300,32.91,75681.5,56.7611,0.0,0.0,56.7611,183003.33,-75681.5,181442.67,0,2300,266509.0,262293.0,449512.33,443735.67,0.899025,0.876425,True,False,False,True,0.6,0.5859,S60
256,2024-12-16,2024-12-13,300377,SELL,HOLD_EXPIRY,1100,1100,33.1,36410.0,27.3075,0.0,0.0,27.3075,181442.67,36382.69,191578.38,1100,0,252773.0,229673.0,434215.67,421251.38,0.868431,0.835279,True,False,False,True,0.6,0.5413,S60
257,2024-12-16,2024-12-13,300502,BUY,TARGET_REBALANCE,100,100,262.27,26227.31,19.6705,0.0,0.0,19.6705,181442.67,-26227.31,191578.38,0,100,252773.0,229673.0,434215.67,421251.38,0.868431,0.835279,True,False,False,True,0.6,0.5413,S60
258,2024-12-17,2024-12-16,600601,SELL,HOLD_EXPIRY,6900,6900,4.27,29463.0,22.0972,0.0,0.0,22.0972,191578.38,29440.9,173719.24,6900,0,223546.0,241073.0,415124.38,414792.24,0.830249,0.822872,True,False,False,True,0.6,0.5778,S60
259,2024-12-17,2024-12-16,002281,BUY,TARGET_REBALANCE,1000,1000,47.26,47264.6,35.4485,0.0,0.0,35.4485,191578.38,-47264.6,173719.24,0,1000,223546.0,241073.0,415124.38,414792.24,0.830249,0.822872,True,False,False,True,0.6,0.5778,S60
260,2024-12-18,2024-12-17,600843,SELL,HOLD_EXPIRY,2600,2600,13.28,34528.0,25.896,0.0,0.0,25.896,173719.24,34502.1,173440.91,2600,0,240018.0,236822.0,413737.24,410262.91,0.827474,0.81783,True,False,False,True,0.6,0.5759,S60
261,2024-12-18,2024-12-17,601919,BUY,TARGET_REBALANCE,2100,2100,16.55,34754.37,26.0658,0.0,0.0,26.0658,173719.24,-34754.37,173440.91,0,2100,240018.0,236822.0,413737.24,410262.91,0.827474,0.81783,True,False,False,True,0.6,0.5759,S60
262,2024-12-26,2024-12-25,688165,SELL,HOLD_EXPIRY,2400,2400,28.01,67224.0,50.418,0.0,0.0,50.418,173440.91,67173.58,172772.04,2400,0,236431.0,231667.0,409871.91,404439.04,0.819744,0.816252,True,False,False,True,0.6,0.5767,S60
263,2024-12-26,2024-12-25,601398,BUY,TARGET_REBALANCE,9000,9000,7.53,67791.6,50.8437,0.0,0.0,50.8437,173440.91,-67791.6,172772.04,0,9000,236431.0,231667.0,409871.91,404439.04,0.819744,0.816252,True,False,False,True,0.6,0.5767,S60
264,2024-12-27,2024-12-26,600887,SELL,HOLD_EXPIRY,2300,2300,32.86,75580.76,56.6856,0.0,0.0,56.6856,172772.04,75524.07,175085.2,2300,0,233477.0,237244.0,406249.04,412329.2,0.812498,0.812144,True,False,False,True,0.6,0.5688,S60
265,2024-12-27,2024-12-26,603083,BUY,TARGET_REBALANCE,1500,1500,48.77,73156.05,54.867,0.0,0.0,54.867,172772.04,-73156.05,175085.2,0,1500,233477.0,237244.0,406249.04,412329.2,0.812498,0.812144,True,False,False,True,0.6,0.5688,S60
266,2024-12-30,2024-12-27,300502,SELL,HOLD_EXPIRY,100,100,254.19,25419.4,19.0645,0.0,0.0,19.0645,175085.2,25400.34,173738.37,100,0,230325.0,244011.0,405410.2,417749.37,0.81082,0.829839,True,False,False,True,0.6,0.5813,S60
267,2024-12-30,2024-12-27,000938,BUY,TARGET_REBALANCE,900,900,29.7,26727.12,20.0453,0.0,0.0,20.0453,175085.2,-26727.12,173738.37,0,900,230325.0,244011.0,405410.2,417749.37,0.81082,0.829839,True,False,False,True,0.6,0.5813,S60
268,2024-12-31,2024-12-30,002281,SELL,HOLD_EXPIRY,1000,1000,55.87,55874.6,41.9059,0.0,0.0,41.9059,173738.37,55832.69,173404.98,1000,0,241286.0,241610.0,415024.37,415014.98,0.830049,0.8146,True,False,False,True,0.6,0.5743,S60
269,2024-12-31,2024-12-30,600584,BUY,TARGET_REBALANCE,1300,1300,43.17,56123.99,42.093,0.0,0.0,42.093,173738.37,-56123.99,173404.98,0,1300,241286.0,241610.0,415024.37,415014.98,0.830049,0.8146,True,False,False,True,0.6,0.5743,S60
270,2025-01-02,2024-12-31,601919,SELL,HOLD_EXPIRY,2100,2100,17.25,36221.85,27.1664,0.0,0.0,27.1664,173404.98,36194.68,166730.41,2100,0,233253.0,240821.0,406657.98,407551.41,0.813316,0.797359,True,False,False,True,0.6,0.5818,S60
271,2025-01-02,2024-12-31,601988,BUY,TARGET_REBALANCE,7300,7300,5.87,42837.13,32.1278,0.0,0.0,32.1278,173404.98,-42837.13,166730.41,0,7300,233253.0,240821.0,406657.98,407551.41,0.813316,0.797359,True,False,False,True,0.6,0.5818,S60
272,2025-01-10,2025-01-09,601398,SELL,HOLD_EXPIRY,9000,9000,7.14,64279.8,48.2098,0.0,0.0,48.2098,166730.41,64231.59,164469.77,9000,0,232299.0,234803.0,399029.41,399272.77,0.798059,0.792884,True,False,False,True,0.6,0.5851,S60
273,2025-01-10,2025-01-09,000333,BUY,TARGET_REBALANCE,800,800,83.05,66442.4,49.8318,0.0,0.0,49.8318,166730.41,-66442.4,164469.77,0,800,232299.0,234803.0,399029.41,399272.77,0.798059,0.792884,True,False,False,True,0.6,0.5851,S60
274,2025-01-13,2025-01-10,603083,SELL,HOLD_EXPIRY,1500,1500,37.28,55912.65,41.9345,0.0,0.0,41.9345,164469.77,55870.72,220340.48,1500,0,228517.0,172972.0,392986.77,393312.48,0.785974,0.782029,True,False,False,True,0.6,0.4365,S60
275,2025-01-14,2025-01-13,000938,SELL,HOLD_EXPIRY,900,900,24.49,22040.37,16.5303,0.0,0.0,16.5303,220340.48,22023.84,184028.1,900,0,171257.0,206348.0,391597.48,390376.1,0.783195,0.787156,True,False,False,True,0.6,0.5324,S60
276,2025-01-14,2025-01-13,601899,BUY,TARGET_REBALANCE,3500,3500,16.66,58292.5,43.7194,0.0,0.0,43.7194,220340.48,-58292.5,184028.1,0,3500,171257.0,206348.0,391597.48,390376.1,0.783195,0.787156,True,False,False,True,0.6,0.5324,S60
277,2025-01-15,2025-01-14,600584,SELL,HOLD_EXPIRY,1300,1300,40.22,52284.83,39.2136,0.0,0.0,39.2136,184028.1,52245.62,161169.43,1300,0,208628.0,231624.0,392656.1,392793.43,0.785312,0.778369,True,False,False,True,0.6,0.5859,S60
278,2025-01-15,2025-01-14,000831,BUY,TARGET_REBALANCE,1800,1800,29.51,53118.0,39.8385,0.0,0.0,39.8385,184028.1,-53118.0,161169.43,0,1800,208628.0,231624.0,392656.1,392793.43,0.785312,0.778369,True,False,False,True,0.6,0.5859,S60
279,2025-01-15,2025-01-14,002681,BUY,TARGET_REBALANCE,3000,3000,7.31,21930.0,16.4475,0.0,0.0,16.4475,184028.1,-21930.0,161169.43,0,3000,208628.0,231624.0,392656.1,392793.43,0.785312,0.778369,True,False,False,True,0.6,0.5859,S60
280,2025-01-16,2025-01-15,601988,SELL,HOLD_EXPIRY,7300,7300,5.83,42526.15,31.8946,0.0,0.0,31.8946,161169.43,42494.26,161992.46,7300,0,228770.0,230359.0,389939.43,392351.46,0.779879,0.775271,True,False,False,True,0.6,0.5821,S60
281,2025-01-16,2025-01-15,300493,BUY,TARGET_REBALANCE,1200,1200,34.7,41640.0,31.23,0.0,0.0,31.23,161169.43,-41640.0,161992.46,0,1200,228770.0,230359.0,389939.43,392351.46,0.779879,0.775271,True,False,False,True,0.6,0.5821,S60
282,2025-01-24,2025-01-23,000333,SELL,HOLD_EXPIRY,800,800,77.02,61615.12,46.2113,0.0,0.0,46.2113,161992.46,61568.91,164482.19,800,0,223793.0,206885.0,385785.46,371367.19,0.771571,0.748528,True,False,False,True,0.6,0.5605,S60
283,2025-01-24,2025-01-23,603236,BUY,TARGET_REBALANCE,500,500,118.07,59034.9,44.2762,0.0,0.0,44.2762,161992.46,-59034.9,164482.19,0,500,223793.0,206885.0,385785.46,371367.19,0.771571,0.748528,True,False,False,True,0.6,0.5605,S60
284,2025-02-05,2025-01-27,601899,SELL,HOLD_EXPIRY,3500,3500,16.96,59365.95,44.5245,0.0,0.0,44.5245,164482.19,59321.43,161356.82,3500,0,212819.0,217154.0,377301.19,378510.82,0.754602,0.759168,True,False,False,True,0.6,0.5749,S60
285,2025-02-05,2025-01-27,300418,BUY,TARGET_REBALANCE,1600,1600,39.0,62400.0,46.8,0.0,0.0,46.8,164482.19,-62400.0,161356.82,0,1600,212819.0,217154.0,377301.19,378510.82,0.754602,0.759168,True,False,False,True,0.6,0.5749,S60
286,2025-02-06,2025-02-05,000831,SELL,HOLD_EXPIRY,1800,1800,28.5,51300.0,38.475,0.0,0.0,38.475,161356.82,51261.53,175256.88,1800,0,215212.0,200703.0,376568.82,375959.88,0.753138,0.772076,True,False,False,True,0.6,0.546,S60
287,2025-02-06,2025-02-05,002681,SELL,HOLD_EXPIRY,3000,3000,7.2,21600.0,16.2,0.0,0.0,16.2,161356.82,21583.8,175256.88,3000,0,215212.0,200703.0,376568.82,375959.88,0.753138,0.772076,True,False,False,True,0.6,0.546,S60
288,2025-02-06,2025-02-05,300442,BUY,TARGET_REBALANCE,700,700,60.71,42494.9,31.8712,0.0,0.0,31.8712,161356.82,-42494.9,175256.88,0,700,215212.0,200703.0,376568.82,375959.88,0.753138,0.772076,True,False,False,True,0.6,0.546,S60
289,2025-02-06,2025-02-05,603893,BUY,TARGET_REBALANCE,100,100,164.06,16406.19,12.3046,0.0,0.0,12.3046,161356.82,-16406.19,175256.88,0,100,215212.0,200703.0,376568.82,375959.88,0.753138,0.772076,True,False,False,True,0.6,0.546,S60
290,2025-02-07,2025-02-06,300493,SELL,HOLD_EXPIRY,1200,1200,28.8,34563.6,25.9227,0.0,0.0,25.9227,175256.88,34537.68,163578.96,1200,0,210456.0,214072.0,385712.88,377650.96,0.771426,0.763714,True,False,False,True,0.6,0.5716,S60
291,2025-02-07,2025-02-06,600580,BUY,TARGET_REBALANCE,1600,1600,28.86,46180.96,34.6357,0.0,0.0,34.6357,175256.88,-46180.96,163578.96,0,1600,210456.0,214072.0,385712.88,377650.96,0.771426,0.763714,True,False,False,True,0.6,0.5716,S60
292,2025-02-17,2025-02-14,603236,SELL,HOLD_EXPIRY,500,500,119.51,59753.3,44.815,0.0,0.0,44.815,163578.96,59708.49,160891.28,500,0,209930.0,229945.0,373508.96,390836.28,0.747018,0.787609,True,False,False,True,0.6,0.5914,S60
293,2025-02-17,2025-02-14,000938,BUY,TARGET_REBALANCE,2000,2000,31.17,62349.4,46.7621,0.0,0.0,46.7621,163578.96,-62349.4,160891.28,0,2000,209930.0,229945.0,373508.96,390836.28,0.747018,0.787609,True,False,False,True,0.6,0.5914,S60
294,2025-02-19,2025-02-18,300418,SELL,HOLD_EXPIRY,1600,1600,41.88,67008.0,50.256,0.0,0.0,50.256,160891.28,66957.74,169440.85,1600,0,222698.0,213690.0,383589.28,383130.85,0.767179,0.790414,True,False,False,True,0.6,0.5713,S60
295,2025-02-19,2025-02-18,603501,BUY,TARGET_REBALANCE,400,400,145.91,58364.4,43.7733,0.0,0.0,43.7733,160891.28,-58364.4,169440.85,0,400,222698.0,213690.0,383589.28,383130.85,0.767179,0.790414,True,False,False,True,0.6,0.5713,S60
296,2025-02-20,2025-02-19,300442,SELL,HOLD_EXPIRY,700,700,56.56,39589.34,29.692,0.0,0.0,29.692,169440.85,39559.65,165937.29,700,0,225847.0,228824.0,395287.85,394761.29,0.790576,0.780387,True,False,False,True,0.6,0.5747,S60
297,2025-02-20,2025-02-19,603893,SELL,HOLD_EXPIRY,100,100,176.22,17622.02,13.2165,0.0,0.0,13.2165,169440.85,17608.8,165937.29,100,0,225847.0,228824.0,395287.85,394761.29,0.790576,0.780387,True,False,False,True,0.6,0.5747,S60
298,2025-02-20,2025-02-19,300251,BUY,TARGET_REBALANCE,1000,1000,29.16,29158.1,21.8686,0.0,0.0,21.8686,169440.85,-29158.1,165937.29,0,1000,225847.0,228824.0,395287.85,394761.29,0.790576,0.780387,True,False,False,True,0.6,0.5747,S60
299,2025-02-20,2025-02-19,300718,BUY,TARGET_REBALANCE,300,300,104.89,31468.44,23.6013,0.0,0.0,23.6013,169440.85,-31468.44,165937.29,0,300,225847.0,228824.0,395287.85,394761.29,0.790576,0.780387,True,False,False,True,0.6,0.5747,S60
