trade_date,symbol,shares,market_value,label
2025-08-08,002317,1300,27300.0,B2
2025-08-08,300661,800,59032.0,B2
2025-08-11,000625,3800,49210.0,B2
2025-08-11,000333,400,28704.0,B2
2025-08-11,002317,1300,27885.0,B2
2025-08-11,300661,800,59720.0,B2
2025-08-12,000333,400,28772.0,B2
2025-08-12,002317,1300,28067.0,B2
2025-08-12,300661,800,61104.0,B2
2025-08-12,300762,600,15786.0,B2
2025-08-12,600941,300,32808.0,B2
2025-08-13,000333,400,28728.0,B2
2025-08-13,002317,1300,27820.0,B2
2025-08-13,300661,800,60672.0,B2
2025-08-13,300762,600,15852.0,B2
2025-08-13,600941,300,32766.0,B2
2025-08-14,000333,400,28932.0,B2
2025-08-14,002317,1300,26975.0,B2
2025-08-14,300661,800,59240.0,B2
2025-08-14,300762,600,15234.0,B2
2025-08-14,600941,300,32643.0,B2
2025-08-15,002317,1300,29289.0,B2
2025-08-15,300661,800,60872.0,B2
2025-08-15,300762,600,15816.0,B2
2025-08-15,600941,300,32499.0,B2
2025-08-15,600967,1400,35770.0,B2
2025-08-18,300762,600,15984.0,B2
2025-08-18,600941,300,32457.0,B2
2025-08-18,600967,1400,38878.0,B2
2025-08-18,002104,1500,45750.0,B2
2025-08-18,300803,300,37788.0,B2
2025-08-19,300762,600,15780.0,B2
2025-08-19,600941,300,32100.0,B2
2025-08-19,600967,1400,37338.0,B2
2025-08-19,002104,1500,42600.0,B2
2025-08-19,300803,300,37965.0,B2
2025-08-20,300762,600,15990.0,B2
2025-08-20,600941,300,32307.0,B2
2025-08-20,600967,1400,36820.0,B2
2025-08-20,002104,1500,44100.0,B2
2025-08-20,300803,300,37290.0,B2
2025-08-21,300762,600,15618.0,B2
2025-08-21,600941,300,32706.0,B2
2025-08-21,600967,1400,35210.0,B2
2025-08-21,002104,1500,42750.0,B2
2025-08-21,300803,300,38478.0,B2
2025-08-22,300762,600,15930.0,B2
2025-08-22,600941,300,32862.0,B2
2025-08-22,600967,1400,35868.0,B2
2025-08-22,002104,1500,43275.0,B2
2025-08-22,300803,300,42399.0,B2
2025-08-25,300762,600,17526.0,B2
2025-08-25,600941,300,33027.0,B2
2025-08-25,600967,1400,36176.0,B2
2025-08-25,002104,1500,44550.0,B2
2025-08-25,300803,300,43875.0,B2
2025-08-26,600967,1400,35518.0,B2
2025-08-26,002104,1500,44145.0,B2
2025-08-26,300803,300,47574.0,B2
2025-08-26,601127,200,26914.0,B2
2025-08-27,600967,1400,33726.0,B2
2025-08-27,002104,1500,40590.0,B2
2025-08-27,300803,300,45534.0,B2
2025-08-27,601127,200,26364.0,B2
2025-08-27,601698,1200,26400.0,B2
2025-08-28,600967,1400,33530.0,B2
2025-08-28,002104,1500,40860.0,B2
2025-08-28,300803,300,46917.0,B2
2025-08-28,601127,200,26276.0,B2
2025-08-28,601698,1200,27900.0,B2
2025-08-29,002104,1500,39315.0,B2
2025-08-29,300803,300,45015.0,B2
2025-08-29,601127,200,27382.0,B2
2025-08-29,601698,1200,30360.0,B2
2025-08-29,688012,100,21417.0,B2
2025-09-01,601127,200,28778.0,B2
2025-09-01,601698,1200,28632.0,B2
2025-09-01,688012,100,22320.0,B2
2025-09-01,002594,600,65820.0,B2
2025-09-02,601127,200,29388.0,B2
2025-09-02,601698,1200,27660.0,B2
2025-09-02,688012,100,21251.0,B2
2025-09-02,002594,600,66012.0,B2
2025-09-03,601127,200,29532.0,B2
2025-09-03,601698,1200,26052.0,B2
2025-09-03,688012,100,21200.0,B2
2025-09-03,002594,600,64326.0,B2
2025-09-04,601127,200,29660.0,B2
2025-09-04,601698,1200,25188.0,B2
2025-09-04,688012,100,19540.0,B2
2025-09-04,002594,600,62400.0,B2
2025-09-05,601127,200,29300.0,B2
2025-09-05,601698,1200,25536.0,B2
2025-09-05,688012,100,20001.0,B2
2025-09-05,002594,600,64356.0,B2
2025-09-08,601127,200,28630.0,B2
2025-09-08,601698,1200,27444.0,B2
2025-09-08,688012,100,21270.0,B2
2025-09-08,002594,600,63750.0,B2
2025-09-09,601698,1200,26460.0,B2
2025-09-09,688012,100,20438.0,B2
2025-09-09,002594,600,63294.0,B2
2025-09-09,300274,200,25976.0,B2
2025-09-10,688012,100,20560.0,B2
2025-09-10,002594,600,63120.0,B2
2025-09-10,300274,200,25660.0,B2
2025-09-10,002074,500,23380.0,B2
2025-09-10,002460,600,28230.0,B2
2025-09-11,688012,100,21180.0,B2
2025-09-11,002594,600,63954.0,B2
2025-09-11,300274,200,27468.0,B2
2025-09-11,002074,500,23500.0,B2
2025-09-11,002460,600,28350.0,B2
2025-09-12,002594,600,63546.0,B2
2025-09-12,300274,200,26784.0,B2
2025-09-12,002074,500,23610.0,B2
2025-09-12,002460,600,27942.0,B2
2025-09-15,300274,200,27334.0,B2
2025-09-15,002074,500,22980.0,B2
2025-09-15,002460,600,29196.0,B2
2025-09-15,002475,1100,58014.0,B2
2025-09-15,601138,600,35940.0,B2
2025-09-16,300274,200,28062.0,B2
2025-09-16,002074,500,23200.0,B2
2025-09-16,002460,600,28980.0,B2
2025-09-16,002475,1100,57629.0,B2
2025-09-16,601138,600,35838.0,B2
2025-09-17,300274,200,28198.0,B2
2025-09-17,002074,500,22610.0,B2
2025-09-17,002460,600,29970.0,B2
2025-09-17,002475,1100,57211.0,B2
2025-09-17,601138,600,36672.0,B2
2025-09-18,300274,200,28510.0,B2
2025-09-18,002074,500,22250.0,B2
2025-09-18,002460,600,28812.0,B2
2025-09-18,002475,1100,58421.0,B2
2025-09-18,601138,600,38616.0,B2
2025-09-19,300274,200,27440.0,B2
2025-09-19,002074,500,21950.0,B2
2025-09-19,002460,600,31692.0,B2
2025-09-19,002475,1100,60951.0,B2
2025-09-19,601138,600,39660.0,B2
2025-09-22,300274,200,27446.0,B2
2025-09-22,002074,500,22285.0,B2
2025-09-22,002460,600,31524.0,B2
2025-09-22,002475,1100,67045.0,B2
2025-09-22,601138,600,42300.0,B2
2025-09-23,002074,500,22135.0,B2
2025-09-23,002460,600,31884.0,B2
2025-09-23,002475,1100,72270.0,B2
2025-09-23,601138,600,42522.0,B2
2025-09-23,300620,100,13566.0,B2
2025-09-24,002460,600,32952.0,B2
2025-09-24,002475,1100,77220.0,B2
2025-09-24,601138,600,41178.0,B2
2025-09-24,300620,100,12462.0,B2
2025-09-24,002938,400,24088.0,B2
2025-09-25,002475,1100,75614.0,B2
2025-09-25,601138,600,41076.0,B2
2025-09-25,300620,100,12650.0,B2
2025-09-25,002938,400,23800.0,B2
2025-09-25,688008,200,27320.0,B2
2025-09-26,002475,1100,70675.0,B2
2025-09-26,601138,600,38922.0,B2
2025-09-26,300620,100,11988.0,B2
2025-09-26,002938,400,22360.0,B2
2025-09-26,688008,200,26620.0,B2
2025-09-29,300620,100,12520.0,B2
2025-09-29,002938,400,22860.0,B2
2025-09-29,688008,200,28730.0,B2
2025-09-29,000977,600,43560.0,B2
2025-09-29,603501,400,59980.0,B2
2025-09-30,300620,100,11880.0,B2
2025-09-30,002938,400,22428.0,B2
2025-09-30,688008,200,30960.0,B2
2025-09-30,000977,600,44652.0,B2
2025-09-30,603501,400,60468.0,B2
2025-10-09,300620,100,11636.0,B2
2025-10-09,002938,400,22444.0,B2
2025-10-09,688008,200,31416.0,B2
2025-10-09,000977,600,45576.0,B2
2025-10-09,603501,400,60008.0,B2
2025-10-10,300620,100,10735.0,B2
2025-10-10,002938,400,21660.0,B2
2025-10-10,688008,200,30012.0,B2
2025-10-10,000977,600,41796.0,B2
2025-10-10,603501,400,56728.0,B2
2025-10-13,300620,100,10418.0,B2
2025-10-13,002938,400,20528.0,B2
2025-10-13,688008,200,29610.0,B2
2025-10-13,000977,600,42288.0,B2
2025-10-13,603501,400,55328.0,B2
2025-10-14,300620,100,9986.0,B2
2025-10-14,002938,400,18992.0,B2
2025-10-14,688008,200,29400.0,B2
2025-10-14,000977,600,40032.0,B2
2025-10-14,603501,400,52672.0,B2
2025-10-15,002938,400,19668.0,B2
2025-10-15,688008,200,28910.0,B2
2025-10-15,000977,600,40638.0,B2
2025-10-15,603501,400,53556.0,B2
2025-10-15,688347,300,37521.0,B2
2025-10-16,688008,200,28920.0,B2
2025-10-16,000977,600,40446.0,B2
2025-10-16,603501,400,53096.0,B2
2025-10-16,688347,300,36345.0,B2
2025-10-16,600392,800,19448.0,B2
2025-10-17,000977,600,38646.0,B2
2025-10-17,603501,400,50908.0,B2
2025-10-17,688347,300,35322.0,B2
2025-10-17,600392,800,18896.0,B2
2025-10-17,600036,600,24954.0,B2
2025-10-20,000977,600,38850.0,B2
2025-10-20,603501,400,50880.0,B2
2025-10-20,688347,300,35154.0,B2
2025-10-20,600392,800,18840.0,B2
2025-10-20,600036,600,24852.0,B2
2025-10-21,688347,300,34935.0,B2
2025-10-21,600392,800,19184.0,B2
2025-10-21,600036,600,25188.0,B2
2025-10-21,000426,800,24784.0,B2
2025-10-21,601288,8800,69344.0,B2
2025-10-22,688347,300,34380.0,B2
2025-10-22,600392,800,18376.0,B2
2025-10-22,600036,600,25170.0,B2
2025-10-22,000426,800,24488.0,B2
2025-10-22,601288,8800,71192.0,B2
2025-10-23,688347,300,33255.0,B2
2025-10-23,600392,800,18176.0,B2
2025-10-23,600036,600,25344.0,B2
2025-10-23,000426,800,24272.0,B2
2025-10-23,601288,8800,70312.0,B2
2025-10-24,688347,300,38250.0,B2
2025-10-24,600392,800,18376.0,B2
2025-10-24,600036,600,25170.0,B2
2025-10-24,000426,800,24272.0,B2
2025-10-24,601288,8800,70312.0,B2
2025-10-27,688347,300,40050.0,B2
2025-10-27,600392,800,18720.0,B2
2025-10-27,600036,600,24954.0,B2
2025-10-27,000426,800,24584.0,B2
2025-10-27,601288,8800,71984.0,B2
2025-10-28,688347,300,40320.0,B2
2025-10-28,600392,800,18216.0,B2
2025-10-28,600036,600,24960.0,B2
2025-10-28,000426,800,23632.0,B2
2025-10-28,601288,8800,73128.0,B2
2025-10-29,600392,800,18840.0,B2
2025-10-29,600036,600,24462.0,B2
2025-10-29,000426,800,24944.0,B2
2025-10-29,601288,8800,71720.0,B2
2025-10-29,300476,100,33900.0,B2
2025-10-30,600036,600,24720.0,B2
2025-10-30,000426,800,24440.0,B2
2025-10-30,601288,8800,70928.0,B2
2025-10-30,300476,100,32860.0,B2
2025-10-31,000426,800,24456.0,B2
2025-10-31,601288,8800,70048.0,B2
2025-10-31,300476,100,29400.0,B2
2025-11-03,000426,800,23864.0,B2
2025-11-03,601288,8800,70488.0,B2
2025-11-03,300476,100,29815.0,B2
2025-11-03,002466,400,21532.0,B2
2025-11-03,002709,500,20155.0,B2
2025-11-04,300476,100,29450.0,B2
2025-11-04,002466,400,20900.0,B2
2025-11-04,002709,500,19780.0,B2
2025-11-04,002812,1100,52646.0,B2
2025-11-04,603686,1500,50205.0,B2
2025-11-05,300476,100,29839.0,B2
2025-11-05,002466,400,21708.0,B2
2025-11-05,002709,500,20095.0,B2
2025-11-05,002812,1100,52569.0,B2
2025-11-05,603686,1500,51450.0,B2
2025-11-06,300476,100,31621.0,B2
2025-11-06,002466,400,22056.0,B2
2025-11-06,002709,500,19995.0,B2
2025-11-06,002812,1100,52250.0,B2
2025-11-06,603686,1500,46305.0,B2
2025-11-07,300476,100,31205.0,B2
2025-11-07,002466,400,22796.0,B2
2025-11-07,002709,500,21855.0,B2
2025-11-07,002812,1100,56320.0,B2
2025-11-07,603686,1500,47850.0,B2
2025-11-10,300476,100,30194.0,B2
2025-11-10,002466,400,23004.0,B2
2025-11-10,002709,500,22495.0,B2
2025-11-10,002812,1100,59543.0,B2
2025-11-10,603686,1500,47865.0,B2
2025-11-11,300476,100,28918.0,B2
2025-11-11,002466,400,22128.0,B2
2025-11-11,002709,500,21800.0,B2
2025-11-11,002812,1100,59422.0,B2
2025-11-11,603686,1500,52650.0,B2
2025-11-12,002466,400,21640.0,B2
2025-11-12,002709,500,21455.0,B2
2025-11-12,002812,1100,61721.0,B2
2025-11-12,603686,1500,50400.0,B2
2025-11-12,002407,800,27416.0,B2
2025-11-13,002466,400,23800.0,B2
2025-11-13,002709,500,23600.0,B2
2025-11-13,002812,1100,67892.0,B2
2025-11-13,603686,1500,51450.0,B2
2025-11-13,002407,800,30160.0,B2
2025-11-14,002466,400,22644.0,B2
2025-11-14,002709,500,23305.0,B2
2025-11-14,002812,1100,66990.0,B2
2025-11-14,603686,1500,49650.0,B2
2025-11-14,002407,800,30632.0,B2
2025-11-17,002812,1100,68057.0,B2
2025-11-17,603686,1500,46815.0,B2
2025-11-17,002407,800,32520.0,B2
2025-11-17,000833,1100,25817.0,B2
2025-11-18,002812,900,54558.0,B2
2025-11-18,002407,800,29272.0,B2
2025-11-18,000833,1100,25432.0,B2
2025-11-18,300475,100,16090.0,B2
2025-11-18,688525,200,24280.0,B2
2025-11-19,002812,1500,92775.0,B2
2025-11-19,002407,800,30416.0,B2
2025-11-19,000833,1100,24530.0,B2
2025-11-19,300475,100,16145.0,B2
2025-11-19,688525,200,23538.0,B2
2025-11-20,002812,1400,86646.0,B2
2025-11-20,002407,800,27376.0,B2
2025-11-20,000833,1100,24398.0,B2
2025-11-20,300475,100,14590.0,B2
2025-11-20,688525,200,22536.0,B2
2025-11-21,002407,800,25680.0,B2
2025-11-21,000833,1100,22154.0,B2
2025-11-21,300475,100,12641.0,B2
2025-11-21,688525,200,20732.0,B2
2025-11-21,002240,2500,91575.0,B2
2025-11-24,002407,800,24896.0,B2
2025-11-24,000833,1100,22132.0,B2
2025-11-24,300475,100,12690.0,B2
2025-11-24,688525,200,20820.0,B2
2025-11-24,002240,2500,82425.0,B2
2025-11-25,002407,800,26704.0,B2
2025-11-25,000833,1100,22000.0,B2
2025-11-25,300475,100,13121.0,B2
2025-11-25,688525,200,20998.0,B2
2025-11-25,002240,2500,84950.0,B2
2025-11-26,000833,1100,21670.0,B2
2025-11-26,300475,100,13340.0,B2
2025-11-26,688525,200,20978.0,B2
2025-11-26,002240,2500,83475.0,B2
2025-11-26,300620,200,30130.0,B2
2025-11-27,000833,1100,21241.0,B2
2025-11-27,300475,100,13342.0,B2
2025-11-27,688525,200,20556.0,B2
2025-11-27,002240,2500,82250.0,B2
2025-11-27,300620,200,31582.0,B2
2025-11-28,000833,1100,21626.0,B2
2025-11-28,300475,100,14189.0,B2
2025-11-28,688525,200,21810.0,B2
2025-11-28,002240,2500,88150.0,B2
2025-11-28,300620,200,30760.0,B2
2025-12-01,300475,100,13555.0,B2
2025-12-01,688525,200,22440.0,B2
2025-12-01,002240,2500,84750.0,B2
2025-12-01,300620,200,30204.0,B2
2025-12-01,300058,2100,21609.0,B2
2025-12-02,002240,2500,81800.0,B2
2025-12-02,300620,200,28836.0,B2
2025-12-02,300058,2100,21000.0,B2
2025-12-02,000988,200,14626.0,B2
2025-12-02,002241,600,18792.0,B2
2025-12-03,002240,2500,77675.0,B2
2025-12-03,300620,200,28098.0,B2
2025-12-03,300058,2100,19992.0,B2
2025-12-03,000988,200,14416.0,B2
2025-12-03,002241,600,18258.0,B2
2025-12-04,002240,2500,75750.0,B2
2025-12-04,300620,200,27362.0,B2
2025-12-04,300058,2100,19299.0,B2
2025-12-04,000988,200,14520.0,B2
2025-12-04,002241,600,18156.0,B2
2025-12-05,300620,200,29144.0,B2
2025-12-05,300058,2100,19383.0,B2
2025-12-05,000988,200,14976.0,B2
2025-12-05,002241,600,18222.0,B2
2025-12-05,000426,2600,92248.0,B2
2025-12-08,300620,200,33450.0,B2
2025-12-08,300058,2100,20097.0,B2
2025-12-08,000988,200,15916.0,B2
2025-12-08,002241,600,18084.0,B2
2025-12-08,000426,2600,90974.0,B2
2025-12-09,300620,200,33774.0,B2
2025-12-09,300058,2100,19362.0,B2
2025-12-09,000988,200,16072.0,B2
2025-12-09,002241,600,18252.0,B2
2025-12-09,000426,2600,88140.0,B2
2025-12-10,300058,2100,19299.0,B2
2025-12-10,000988,200,16640.0,B2
2025-12-10,002241,600,17874.0,B2
2025-12-10,000426,2600,91702.0,B2
2025-12-11,300058,2100,18354.0,B2
2025-12-11,000988,200,15992.0,B2
2025-12-11,002241,600,17580.0,B2
2025-12-11,000426,2600,87880.0,B2
2025-12-12,300058,2100,18627.0,B2
2025-12-12,000988,200,15636.0,B2
2025-12-12,002241,600,17730.0,B2
2025-12-12,000426,2600,90740.0,B2
2025-12-15,000988,200,15054.0,B2
2025-12-15,002241,600,17208.0,B2
2025-12-15,000426,2600,90194.0,B2
2025-12-16,000426,2600,85358.0,B2
2025-12-16,300395,200,18500.0,B2
2025-12-16,600118,400,21720.0,B2
2025-12-16,600879,1300,22620.0,B2
2025-12-17,000426,2600,90870.0,B2
2025-12-17,300395,200,19360.0,B2
2025-12-17,600118,400,21128.0,B2
2025-12-17,600879,1300,22100.0,B2
2025-12-17,000657,800,22808.0,B2
2025-12-18,000426,2600,90428.0,B2
2025-12-18,300395,200,18440.0,B2
2025-12-18,600118,400,22524.0,B2
2025-12-18,600879,1300,22464.0,B2
2025-12-18,000657,800,21768.0,B2
2025-12-19,300395,200,17836.0,B2
2025-12-19,600118,400,23488.0,B2
2025-12-19,600879,1300,23491.0,B2
2025-12-19,000657,800,21840.0,B2
2025-12-19,301205,400,69196.0,B2
2025-12-22,300395,200,19448.0,B2
2025-12-22,600118,400,25384.0,B2
2025-12-22,600879,1300,22633.0,B2
2025-12-22,000657,800,23712.0,B2
2025-12-22,301205,400,69240.0,B2
2025-12-23,300395,200,20640.0,B2
2025-12-23,600118,400,24044.0,B2
2025-12-23,600879,1300,20865.0,B2
2025-12-23,000657,800,24848.0,B2
2025-12-23,301205,400,74556.0,B2
2025-12-24,300395,200,21790.0,B2
2025-12-24,600118,400,26448.0,B2
2025-12-24,600879,1300,21996.0,B2
2025-12-24,000657,800,23528.0,B2
2025-12-24,301205,400,72116.0,B2
2025-12-25,300395,200,20982.0,B2
2025-12-25,600118,400,29092.0,B2
2025-12-25,600879,1300,24193.0,B2
2025-12-25,000657,800,23056.0,B2
2025-12-25,301205,400,71356.0,B2
2025-12-26,300395,200,20842.0,B2
2025-12-26,600118,400,32000.0,B2
2025-12-26,600879,1300,25311.0,B2
2025-12-26,000657,800,23600.0,B2
2025-12-26,301205,400,67760.0,B2
2025-12-29,300395,200,21524.0,B2
2025-12-29,600118,400,35200.0,B2
2025-12-29,600879,1300,25064.0,B2
2025-12-29,000657,800,22768.0,B2
2025-12-29,301205,400,68640.0,B2
2025-12-30,000657,800,22432.0,B2
2025-12-30,301205,400,68448.0,B2
2025-12-30,000559,2400,37656.0,B2
2025-12-30,002759,400,18412.0,B2
2025-12-30,600362,700,35175.0,B2
2025-12-31,301205,400,67404.0,B2
2025-12-31,000559,2400,41280.0,B2
2025-12-31,002759,400,18572.0,B2
2025-12-31,600362,700,38444.0,B2
2025-12-31,002465,1300,20475.0,B2
2026-01-05,301205,400,67724.0,B2
2026-01-05,000559,2400,40848.0,B2
2026-01-05,002759,400,20428.0,B2
2026-01-05,600362,700,38010.0,B2
2026-01-05,002465,1300,22529.0,B2
2026-01-06,000559,2400,43416.0,B2
2026-01-06,002759,400,20500.0,B2
2026-01-06,600362,700,39879.0,B2
2026-01-06,002465,1300,24778.0,B2
2026-01-06,300058,4500,61470.0,B2
2026-01-07,000559,2400,42768.0,B2
2026-01-07,002759,400,19260.0,B2
2026-01-07,600362,700,38696.0,B2
2026-01-07,002465,1300,25285.0,B2
2026-01-07,300058,4500,64350.0,B2
2026-01-08,000559,2400,44424.0,B2
2026-01-08,002759,400,18760.0,B2
2026-01-08,600362,700,38521.0,B2
2026-01-08,002465,1300,26403.0,B2
2026-01-08,300058,4500,67770.0,B2
2026-01-09,000559,2400,47640.0,B2
2026-01-09,002759,400,18452.0,B2
2026-01-09,600362,700,39550.0,B2
2026-01-09,002465,1300,26000.0,B2
2026-01-09,300058,4500,77310.0,B2
2026-01-12,000559,2400,49080.0,B2
2026-01-12,002759,400,18640.0,B2
2026-01-12,600362,700,39214.0,B2
2026-01-12,002465,1300,28600.0,B2
2026-01-12,300058,4500,92790.0,B2
2026-01-13,000559,2400,45480.0,B2
2026-01-13,002759,400,17644.0,B2
2026-01-13,600362,700,40047.0,B2
2026-01-13,002465,1300,31460.0,B2
2026-01-13,300058,4500,93825.0,B2
2026-01-14,000559,2400,45096.0,B2
2026-01-14,002759,400,16968.0,B2
2026-01-14,600362,700,41860.0,B2
2026-01-14,002465,1300,34606.0,B2
2026-01-14,300058,4500,97335.0,B2
2026-01-15,002465,1300,31148.0,B2
2026-01-15,300058,4500,82845.0,B2
2026-01-15,002230,500,31695.0,B2
2026-01-15,300442,100,8103.0,B2
2026-01-15,600089,1000,28490.0,B2
2026-01-16,300058,4500,73305.0,B2
2026-01-16,002230,500,31850.0,B2
2026-01-16,300442,100,7917.0,B2
2026-01-16,600089,1000,27730.0,B2
2026-01-16,603881,1300,46241.0,B2
2026-01-19,300058,4500,76095.0,B2
2026-01-19,002230,500,30525.0,B2
2026-01-19,300442,100,7621.0,B2
2026-01-19,600089,1000,30500.0,B2
2026-01-19,603881,1300,44538.0,B2
2026-01-20,002230,500,29315.0,B2
2026-01-20,300442,100,7541.0,B2
2026-01-20,600089,1000,30780.0,B2
2026-01-20,603881,1300,43758.0,B2
2026-01-20,688525,400,76152.0,B2
2026-01-21,002230,500,29045.0,B2
2026-01-21,300442,100,7480.0,B2
2026-01-21,600089,1000,29600.0,B2
2026-01-21,603881,1300,43966.0,B2
2026-01-21,688525,400,76144.0,B2
2026-01-22,002230,500,29220.0,B2
2026-01-22,300442,100,7804.0,B2
2026-01-22,600089,1000,28900.0,B2
2026-01-22,603881,1300,44915.0,B2
2026-01-22,688525,400,75120.0,B2
2026-01-23,002230,500,29375.0,B2
2026-01-23,300442,100,7832.0,B2
2026-01-23,600089,1000,28550.0,B2
2026-01-23,603881,1300,45539.0,B2
2026-01-23,688525,400,74584.0,B2
2026-01-26,002230,500,29085.0,B2
2026-01-26,300442,100,8325.0,B2
2026-01-26,600089,1000,29070.0,B2
2026-01-26,603881,1300,47710.0,B2
2026-01-26,688525,400,72240.0,B2
2026-01-27,002230,500,29075.0,B2
2026-01-27,300442,100,8137.0,B2
2026-01-27,600089,1000,28300.0,B2
2026-01-27,603881,1300,48828.0,B2
2026-01-27,688525,400,74520.0,B2
2026-01-28,002230,500,28660.0,B2
2026-01-28,300442,100,8085.0,B2
2026-01-28,600089,1000,28060.0,B2
2026-01-28,603881,1300,47866.0,B2
2026-01-28,688525,400,76540.0,B2
2026-01-29,603881,1300,47866.0,B2
2026-01-29,688525,400,75080.0,B2
2026-01-29,600489,500,20500.0,B2
2026-01-29,600547,300,18183.0,B2
2026-01-29,601899,700,30415.0,B2
2026-01-30,688525,400,74912.0,B2
2026-01-30,600489,500,18450.0,B2
2026-01-30,600547,300,16365.0,B2
2026-01-30,601899,700,28098.0,B2
2026-01-30,603993,2100,51093.0,B2
2026-02-02,688525,400,67160.0,B2
2026-02-02,600489,500,16605.0,B2
2026-02-02,600547,300,14730.0,B2
2026-02-02,601899,700,25627.0,B2
2026-02-02,603993,2100,46389.0,B2
2026-02-03,600489,500,16475.0,B2
2026-02-03,600547,300,14643.0,B2
2026-02-03,601899,700,27167.0,B2
2026-02-03,603993,2100,48573.0,B2
2026-02-03,300394,200,54000.0,B2
2026-02-04,600489,500,15780.0,B2
2026-02-04,600547,300,14307.0,B2
2026-02-04,601899,700,27412.0,B2
2026-02-04,603993,2100,49707.0,B2
2026-02-04,300394,200,53332.0,B2
2026-02-05,600489,500,14960.0,B2
2026-02-05,600547,300,13746.0,B2
2026-02-05,601899,700,26215.0,B2
2026-02-05,603993,2100,46557.0,B2
2026-02-05,300394,200,50380.0,B2
2026-02-06,600489,500,14775.0,B2
2026-02-06,600547,300,13491.0,B2
2026-02-06,601899,700,26033.0,B2
2026-02-06,603993,2100,46179.0,B2
2026-02-06,300394,200,50594.0,B2
2026-02-09,600489,500,15090.0,B2
2026-02-09,600547,300,13665.0,B2
2026-02-09,601899,700,27041.0,B2
2026-02-09,603993,2100,47082.0,B2
2026-02-09,300394,200,59580.0,B2
2026-02-10,600489,500,14985.0,B2
2026-02-10,600547,300,13560.0,B2
2026-02-10,601899,700,27167.0,B2
2026-02-10,603993,2100,47355.0,B2
2026-02-10,300394,200,57574.0,B2
2026-02-11,600489,500,15335.0,B2
2026-02-11,600547,300,14205.0,B2
2026-02-11,601899,700,27636.0,B2
2026-02-11,603993,2100,48741.0,B2
2026-02-11,300394,200,57700.0,B2
2026-02-12,603993,2100,48636.0,B2
2026-02-12,300394,200,66000.0,B2
2026-02-12,300251,600,14154.0,B2
2026-02-12,300395,200,20084.0,B2
2026-02-12,600977,1200,21132.0,B2
2026-02-13,300394,200,62316.0,B2
2026-02-13,300251,600,16332.0,B2
2026-02-13,300395,200,19186.0,B2
2026-02-13,600977,1200,22260.0,B2
2026-02-13,688521,100,27550.0,B2
2026-02-24,300394,200,70202.0,B2
2026-02-24,300251,600,13068.0,B2
2026-02-24,300395,200,20772.0,B2
2026-02-24,600977,1200,20040.0,B2
2026-02-24,688521,100,25753.0,B2
2026-02-25,300251,600,12372.0,B2
2026-02-25,300395,200,24716.0,B2
2026-02-25,600977,1200,18384.0,B2
2026-02-25,688521,100,24700.0,B2
2026-02-25,600410,5000,123950.0,B2
2026-02-26,300251,600,11916.0,B2
2026-02-26,300395,200,26004.0,B2
2026-02-26,600977,1200,17844.0,B2
2026-02-26,688521,100,25751.0,B2
2026-02-26,600410,5000,136350.0,B2
2026-02-27,300251,600,11694.0,B2
2026-02-27,300395,200,26864.0,B2
2026-02-27,600977,1200,17832.0,B2
2026-02-27,688521,100,27766.0,B2
2026-02-27,600410,5000,144700.0,B2
2026-03-02,300251,600,11220.0,B2
2026-03-02,300395,200,25900.0,B2
2026-03-02,600977,1200,17148.0,B2
2026-03-02,688521,100,26740.0,B2
2026-03-02,600410,5000,149900.0,B2
2026-03-03,300251,600,10704.0,B2
2026-03-03,300395,200,22486.0,B2
2026-03-03,600977,1200,16584.0,B2
2026-03-03,688521,100,23780.0,B2
2026-03-03,600410,5000,139250.0,B2
2026-03-04,300251,600,10578.0,B2
2026-03-04,300395,200,22158.0,B2
2026-03-04,600977,1200,16704.0,B2
2026-03-04,688521,100,22900.0,B2
2026-03-04,600410,5000,145300.0,B2
2026-03-05,300251,600,10512.0,B2
2026-03-05,300395,200,22696.0,B2
2026-03-05,600977,1200,16596.0,B2
2026-03-05,688521,100,24108.0,B2
2026-03-05,600410,5000,141750.0,B2
2026-03-06,688521,100,24085.0,B2
2026-03-06,600410,5000,148650.0,B2
2026-03-06,600549,100,7400.0,B2
2026-03-06,601872,600,10272.0,B2
2026-03-09,600410,5000,152550.0,B2
2026-03-09,600549,100,7170.0,B2
2026-03-09,601872,600,9432.0,B2
2026-03-09,002261,500,21480.0,B2
2026-03-10,600410,5000,159150.0,B2
2026-03-10,600549,100,7218.0,B2
2026-03-10,601872,600,9882.0,B2
2026-03-10,002261,500,20880.0,B2
2026-03-11,600549,100,6919.0,B2
2026-03-11,601872,600,9780.0,B2
2026-03-11,002261,500,20540.0,B2
2026-03-11,001309,300,89592.0,B2
2026-03-11,300475,500,78415.0,B2
2026-03-12,600549,100,6813.0,B2
2026-03-12,601872,600,9582.0,B2
2026-03-12,002261,500,19860.0,B2
2026-03-12,001309,300,88050.0,B2
2026-03-12,300475,500,76350.0,B2
2026-03-13,600549,100,6240.0,B2
2026-03-13,601872,600,9348.0,B2
2026-03-13,002261,500,18450.0,B2
2026-03-13,001309,300,96015.0,B2
2026-03-13,300475,500,76775.0,B2
2026-03-16,600549,100,6040.0,B2
2026-03-16,601872,600,10050.0,B2
2026-03-16,002261,500,18660.0,B2
2026-03-16,001309,300,105618.0,B2
