asof_date,asof_date_key,symbol,ts_code,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_bs_ratio,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_regime,event_seq_for_symbol,total_b_points,total_s_points,buy_points_count,sell_points_count,p_signal,expected_mdd,risk_score,model_rank_score
2026-05-08,20260508,300454,300454.SZ,深信服,64.0,64.0,0.0,100.0,43.85,86.21,87.75,43.55,28.21,7.35,,,,,,,,53.8678,,,,,,,68.58,81.1,可交易,62.53,观察,53.19,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,89.42,0,观察,买点后涨幅偏高,0.340897,,,37.6218,20260510_183937,44.37,回避,V2观察以上；交易门禁观察,123.52,106.89,15.56,0,WATCH,1,-9.5,10.132199999999996,19.632199999999997,9.81779637257431,49.75366820647499,58.676,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.15479248966933176,-0.05495546150051729,81.6815128331609,37.172276305134034
2026-05-08,20260508,002903,002903.SZ,宇环数控,76.0,76.0,0.0,100.0,94.53,94.6,98.55,37.83,22.87,7.75,,,,,,,,48.6638,,,,,,,64.32,40.0,观察,58.36,观察,55.17,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,0.942782,,,68.5027,20260510_183937,47.5,模型分歧,模型高分；V2观察以上；模型与规则分歧,46.34,29.85,55.24,0,TRADE,1,-1.5,27.3362,28.8362,16.232910300169014,47.47460900312924,94.5545,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.12534897552145347,0.14059574689145832,100.0,37.1109385312872
2026-05-08,20260508,300469,300469.SZ,信息发展,56.38,56.38,0.0,100.0,43.85,61.09,70.12,39.74,23.98,8.25,,,,,,,,34.2024,,,,,,,62.87,84.0,观察,54.54,剔除,47.73,回避,相对强弱靠前；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.193542,,,29.91,20260510_183937,35.16,回避,共振不足,61.39,59.67,2.88,0,,1,-26.119999999999997,22.177600000000005,48.2976,24.17560239690696,41.00582397660118,49.884,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1946969951525218,-0.06573181344700393,78.08939551766537,37.03022903680112
2026-05-08,20260508,600119,600119.SH,长江投资,55.24,55.24,0.0,100.0,90.56,29.12,64.63,5.38,5.0,6.9,,,,,,,,24.6705,,,,,,,58.62,92.41,观察,45.03,剔除,28.11,回避,流动性偏弱；指数20日涨幅偏高,70.0,0,过滤,流动性低于门槛,0.174004,,,10.6893,20260510_183937,11.75,回避,交易门禁过滤,6.44,6.1,5.57,0,,1,-13.759999999999998,30.5695,44.3295,22.689705817470028,17.976373382860068,69.05600000000001,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18845136242750934,-0.010982668526038658,96.33911049132044,37.01544831934863
2026-05-08,20260508,000596,000596.SZ,古井贡酒,43.89,43.89,0.0,100.0,43.85,29.12,25.71,29.69,20.36,5.9,,,,,,,,51.4462,,,,,,,49.1,59.05,等待,40.49,剔除,30.66,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.277933,,,31.6023,20260510_183937,27.62,回避,共振不足,106.36,109.86,-3.19,0,,1,-15.11,-7.556199999999997,7.553800000000003,7.555000031767041,22.87915208219046,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.23761563458400092,-0.04742366420744329,84.19211193085223,37.00825486466789
2026-05-08,20260508,000980,000980.SZ,众泰汽车,52.44,52.44,0.0,100.0,43.85,29.12,85.18,32.76,23.67,6.95,,,,,,,,34.4174,,,,,,,60.47,81.8,观察,53.7,剔除,42.64,回避,相对强弱靠前；买点后涨幅偏高；指数20日涨幅偏高,89.81,0,观察,买点后涨幅偏高,0.353208,,,35.8346,20260510_183937,34.29,回避,交易门禁观察,2.64,2.29,15.28,0,,1,-17.060000000000002,18.022599999999997,35.0826,17.54350085511251,44.90223379744042,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.15430804239395088,-0.013623210575074263,95.45892980830858,37.00232201488334
2026-05-08,20260508,600558,600558.SH,大西洋,53.16,53.16,0.0,100.0,43.85,29.12,55.23,91.68,10.48,7.4,,,,,,,,50.9001,,,,,,,62.15,87.75,观察,49.67,剔除,28.12,回避,流动性偏弱；指数20日涨幅偏高,80.96,0,过滤,流动性低于门槛,0.132958,,,9.208,20260510_183937,11.24,回避,交易门禁过滤,5.87,5.64,4.08,0,,1,-20.840000000000003,2.2598999999999947,23.0999,12.734586291016027,24.058478754900527,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18371536942703978,-0.029223528709564794,90.2588237634784,36.97924573014414
2026-05-08,20260508,000831,000831.SZ,中国稀土,48.52,48.52,0.0,100.0,43.85,29.12,66.16,14.36,28.61,6.35,,,,,,,,47.8344,,,,,,,58.61,82.06,观察,50.82,剔除,43.56,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.236903,,,31.8292,20260510_183937,34.06,回避,共振不足,55.25,54.03,2.26,0,,1,-14.979999999999997,0.6856000000000009,15.665599999999998,8.853261835052658,43.50675349873856,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20163418551158982,-0.05666332620319013,81.11222459893662,36.96988482053588
2026-05-08,20260508,688169,688169.SH,石头科技,63.47,63.47,0.0,100.0,43.85,86.85,44.25,76.63,25.52,8.3,,,,,,,,58.8834,,,,,,,66.57,86.0,可交易,57.48,剔除,46.76,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.154651,,,28.0696,20260510_183937,33.95,回避,共振不足,120.87,116.76,3.52,0,WATCH,1,-19.53,4.586599999999997,24.1166,12.80669222919538,33.60446398917858,58.9,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1848164279187946,-0.0700322179035157,76.65592736549478,36.95737477995189
2026-05-08,20260508,600757,600757.SH,长江传媒,31.75,31.75,0.0,0.0,43.85,29.12,17.83,88.14,7.88,4.55,,,,,,,,49.8661,,,,,,,40.87,51.25,等待,33.98,剔除,15.22,回避,流动性偏弱；指数20日涨幅偏高,75.76,0,过滤,流动性低于门槛,0.224823,,,10.9316,20260510_183937,5.51,回避,交易门禁过滤,8.62,9.05,-4.75,0,,1,-13.75,-18.116100000000003,-4.366100000000003,9.454438185494332,11.853286464099313,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.24182583610715505,-0.021031662783911984,92.989445738696,36.952967027233704
2026-05-08,20260508,002936,002936.SZ,郑州银行,47.24,47.24,0.0,100.0,43.85,29.12,28.19,7.66,10.77,7.0,,,,,,,,46.6558,,,,,,,53.4,72.3,等待,37.18,剔除,18.93,回避,流动性偏弱；指数20日涨幅偏高,81.54,0,过滤,流动性低于门槛,0.192391,,,9.6214,20260510_183937,6.69,回避,交易门禁过滤,1.84,1.85,-0.54,0,,1,-22.76,0.5842000000000027,23.3442,13.31234116199451,17.424301994628077,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21076016290966773,0.003691750290736734,100.0,36.94060977458007
2026-05-08,20260508,603260,603260.SH,合盛硅业,50.21,50.21,0.0,100.0,43.85,29.12,39.42,14.43,23.3,6.7,,,,,,,,42.1605,,,,,,,54.16,78.88,等待,44.26,剔除,35.34,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.210273,,,27.9971,20260510_183937,28.11,回避,共振不足,45.03,44.48,1.24,0,,1,-16.79,8.049500000000002,24.8395,12.673458555185322,30.306533948968827,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20410449491149338,-0.027556735204906924,90.81442159836436,36.933432934444255
2026-05-08,20260508,600177,600177.SH,雅戈尔,46.08,46.08,0.0,100.0,43.85,29.12,37.81,21.21,16.82,6.65,,,,,,,,55.6438,,,,,,,57.26,86.25,等待,44.07,剔除,25.45,回避,流动性偏弱；指数20日涨幅偏高,93.64,0,观察,流动性低于门槛,0.178597,,,20.7228,20260510_183937,18.52,回避,交易门禁观察,7.76,7.49,3.6,0,,1,-20.42,-9.5638,10.8562,10.216814155107256,25.218330634679212,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18779633420029596,-0.007051573566017447,97.64947547799419,36.93270137371688
2026-05-08,20260508,600271,600271.SH,航天信息,44.76,44.76,0.0,0.0,43.85,89.28,47.56,75.93,15.54,6.8,,,,,,,,44.9114,,,,,,,55.17,75.0,等待,49.74,剔除,29.26,回避,流动性偏弱；指数20日涨幅偏高,91.08,0,观察,流动性低于门槛,0.154962,,,20.7693,20260510_183937,20.54,回避,交易门禁观察,8.77,8.77,0.0,0,,1,-23.24,-0.1514000000000024,23.0886,13.374129080180635,27.186069962390665,59.7505,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19973697859447892,-0.05012283260323951,83.2923891322535,36.91307708550676
2026-05-08,20260508,600037,600037.SH,歌华有线,49.17,49.17,0.0,100.0,43.85,29.12,66.21,32.7,13.51,6.15,,,,,,,,45.6306,,,,,,,58.04,86.88,观察,47.46,剔除,28.96,回避,流动性偏弱；指数20日涨幅偏高,87.02,0,过滤,流动性低于门槛,0.168274,,,11.0172,20260510_183937,12.41,回避,交易门禁过滤,8.2,7.9,3.8,0,,1,-12.329999999999998,3.5394000000000005,15.8694,8.330607307993818,29.90814437573819,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1886221134041978,-0.02560465826627492,91.46511391124169,36.90209389093812
2026-05-08,20260508,300346,300346.SZ,南大光电,55.31,55.31,0.0,100.0,43.85,61.02,76.81,16.25,28.87,6.75,,,,,,,,51.7863,,,,,,,63.84,86.35,观察,56.44,剔除,48.91,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,92.36,0,观察,买点后涨幅偏高,0.315343,,,34.006,20260510_183937,36.33,回避,交易门禁观察,54.12,47.7,13.46,0,,1,-12.189999999999998,3.523700000000005,15.713700000000005,8.245533431096701,47.09038861593733,49.8595,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1587266854997074,-0.03515839931693818,88.28053356102062,36.875681164135536
2026-05-08,20260508,002043,002043.SZ,兔宝宝,46.08,46.08,0.0,100.0,43.85,29.12,54.91,14.84,14.89,8.0,,,,,,,,51.3519,,,,,,,62.88,86.97,观察,46.68,剔除,28.07,回避,流动性偏弱；指数20日涨幅偏高,89.78,0,过滤,流动性低于门槛,0.188986,,,12.233,20260510_183937,12.58,回避,交易门禁过滤,15.45,14.88,3.83,0,,1,-33.92,-5.271900000000002,28.6481,18.25318676843398,28.593878715557285,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.18840049554221053,-0.022042666562494456,92.65244447916852,36.87189640440791
2026-05-08,20260508,300315,300315.SZ,掌趣科技,44.87,44.87,0.0,0.0,43.85,81.03,60.43,98.66,22.25,7.25,,,,,,,,46.8397,,,,,,,60.01,85.59,观察,56.79,剔除,47.45,回避,V2评分较好；指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.158878,,,28.1584,20260510_183937,34.27,回避,共振不足,5.18,5.01,3.39,0,,1,-27.630000000000003,-1.9697000000000031,25.6603,15.415077111819238,36.66834465857438,56.863,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1846020652944197,-0.06865167685751608,77.1161077141613,36.841040074789376
2026-05-08,20260508,002358,002358.SZ,森源电气,31.07,31.07,0.0,0.0,43.85,29.12,44.56,23.36,18.26,6.65,,,,,,,,46.8657,,,,,,,52.57,73.7,等待,42.6,剔除,25.8,回避,流动性偏弱；指数20日涨幅偏高,96.52,0,观察,流动性低于门槛,0.230733,,,23.9313,20260510_183937,20.21,回避,交易门禁观察,7.57,7.59,-0.26,0,,1,-35.43,-15.795699999999997,19.634300000000003,17.74962335271747,28.52482427640879,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21231541616704364,-0.03175702989891077,89.41432336702975,36.80107347507708
2026-05-08,20260508,600797,600797.SH,浙大网新,42.65,42.65,0.0,0.0,43.85,64.65,44.45,73.28,20.43,6.05,,,,,,,,37.705,,,,,,,50.33,75.0,等待,48.04,剔除,37.35,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.176523,,,26.7686,20260510_183937,28.59,回避,共振不足,9.2,9.2,0.0,0,,1,-17.85,4.945,22.795,11.9908823000367,30.13492160268548,51.13,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20453353786172626,-0.05023739998172527,83.25420000609157,36.770142272617306
2026-05-08,20260508,002127,002127.SZ,南极电商,55.41,55.41,0.0,100.0,43.85,29.12,64.3,93.81,12.63,5.95,,,,,,,,43.5694,,,,,,,58.76,98.72,观察,51.34,剔除,30.6,回避,流动性偏弱；指数20日涨幅偏高,84.55,0,过滤,流动性低于门槛；买点后涨幅偏高,0.119727,,,8.7829,20260510_183937,12.23,回避,交易门禁过滤,3.06,2.82,8.51,0,,1,-4.090000000000003,11.840599999999997,15.930599999999998,8.273571626168067,28.497526208427285,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1714989624411762,-0.02710804272496531,90.9639857583449,36.769535610222306
2026-05-08,20260508,300525,300525.SZ,博思软件,46.3,46.3,0.0,0.0,43.85,91.76,40.69,85.0,13.11,7.4,,,,,,,,46.5478,,,,,,,56.58,75.0,等待,48.87,剔除,27.35,回避,流动性偏弱；指数20日涨幅偏高,86.22,0,过滤,流动性低于门槛,0.143246,,,9.6882,20260510_183937,11.1,回避,交易门禁过滤,10.49,10.49,0.0,0,,1,-27.700000000000003,-0.2478000000000051,27.4522,15.92155085452838,23.09644777882521,60.6185,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19789753157022713,-0.0466552364735887,84.44825450880377,36.75859007053419
2026-05-08,20260508,300322,300322.SZ,硕贝德,50.13,50.13,0.0,100.0,43.85,29.12,92.03,77.6,27.46,6.5,,,,,,,,49.416,,,,,,,62.21,68.39,观察,58.8,观察,51.32,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,81.51,0,过滤,买点后涨幅偏高,0.545069,,,40.7948,20260510_183937,41.93,回避,V2观察以上；交易门禁过滤,32.0,26.4,21.21,0,,1,-14.869999999999996,0.7140000000000057,15.584000000000003,8.798558139452926,50.27070518701722,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.14372663881103795,-0.03153904016226543,89.48698661257819,36.746646320549004
2026-05-08,20260508,000650,000650.SZ,仁和药业,35.77,35.77,0.0,0.0,43.85,29.12,15.74,97.78,9.52,5.8,,,,,,,,54.9901,,,,,,,47.29,62.2,等待,37.7,剔除,17.4,回避,流动性偏弱；指数20日涨幅偏高,79.04,0,过滤,流动性低于门槛,0.183741,,,9.1719,20260510_183937,5.8,回避,交易门禁过滤,5.71,5.86,-2.56,0,,1,-22.229999999999997,-19.220099999999995,3.009900000000002,12.059882821570032,12.241111060683991,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.2186170403073744,-0.01629043324938831,94.56985558353723,36.72750075597305
2026-05-08,20260508,600392,600392.SH,盛和资源,50.36,50.36,0.0,100.0,43.85,29.12,58.23,15.44,28.76,6.1,,,,,,,,53.4832,,,,,,,59.89,97.38,观察,51.15,剔除,42.84,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.190833,,,28.7033,20260510_183937,32.19,回避,共振不足,26.5,24.73,7.16,0,,1,-10.64,-3.123199999999997,7.5168000000000035,5.469098958085631,40.92303507805842,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.17644770936171938,-0.03305786168616465,88.98071277127845,36.72146947739493
2026-05-08,20260508,603949,603949.SH,雪龙集团,47.38,47.38,0.0,0.0,43.85,84.14,41.54,97.21,12.13,6.45,,,,,,,,48.1382,,,,,,,54.42,75.0,等待,48.51,剔除,26.92,回避,流动性偏弱；指数20日涨幅偏高,84.26,0,过滤,流动性低于门槛,0.134829,,,8.9911,20260510_183937,10.54,回避,交易门禁过滤,18.49,18.49,0.0,0,,1,-17.119999999999997,-0.7581999999999951,16.361800000000002,9.672794894961848,22.447276004005474,57.9515,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19802347303271375,-0.04577390449695648,84.74203183434784,36.720213157115
2026-05-08,20260508,002006,002006.SZ,精工科技,44.36,44.36,0.0,0.0,43.85,79.71,52.81,82.28,15.07,7.25,,,,,,,,46.423,,,,,,,57.97,78.47,等待,51.13,剔除,30.38,回避,流动性偏弱；指数20日涨幅偏高,90.14,0,观察,流动性低于门槛,0.153067,,,21.0537,20260510_183937,21.25,回避,交易门禁观察,18.29,18.09,1.11,0,,1,-28.14,-2.0630000000000024,26.077,15.68505391553798,28.210755041295865,56.401,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19474625011855365,-0.055001283340739865,81.66623888642005,36.71721084007622
2026-05-08,20260508,002555,002555.SZ,三七互娱,41.24,41.24,0.0,0.0,43.85,72.22,33.79,61.49,26.86,6.15,,,,,,,,54.2381,,,,,,,53.17,77.12,等待,48.85,剔除,37.8,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.191152,,,28.0356,20260510_183937,29.47,回避,共振不足,22.35,22.2,0.68,0,,1,-20.26,-12.9981,7.261899999999997,10.26444831461162,30.126390424343903,53.7795,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1998143127320422,-0.05003662468850341,83.32112510383219,36.69952752949736
2026-05-08,20260508,300809,300809.SZ,华辰装备,41.15,41.15,0.0,0.0,43.85,94.05,60.37,53.1,15.25,7.65,,,,,,,,48.587,,,,,,,60.02,75.0,观察,51.62,剔除,31.4,回避,流动性偏弱；指数20日涨幅偏高,90.5,0,观察,流动性低于门槛,0.181879,,,23.2175,20260510_183937,22.82,回避,交易门禁观察,35.46,35.46,0.0,0,,1,-35.35,-7.437000000000005,27.912999999999997,18.637180750675068,30.342091226545342,61.42,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.202913130618094,-0.0678694399576314,77.3768533474562,36.68631583920407
2026-05-08,20260508,601916,601916.SH,浙商银行,32.29,32.29,0.0,0.0,43.85,29.12,30.65,33.93,18.92,5.35,,,,,,,,48.0231,,,,,,,47.02,73.35,等待,40.06,剔除,22.85,回避,流动性偏弱；指数20日涨幅偏高,97.84,0,观察,流动性低于门槛,0.21115,,,21.7985,20260510_183937,17.68,回避,交易门禁观察,3.01,3.02,-0.33,0,,1,-21.21,-15.7331,5.4769000000000005,11.010532603072992,24.08107140473613,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21028360971605056,-0.019333505810441645,93.55549806318612,36.66534129244095
2026-05-08,20260508,002573,002573.SZ,清新环境,47.28,47.28,0.0,100.0,43.85,29.12,31.18,15.39,3.07,7.45,,,,,,,,41.0416,,,,,,,53.14,65.65,等待,33.98,剔除,14.5,回避,流动性偏弱；指数20日涨幅偏高,66.14,0,过滤,流动性低于门槛,0.19344,,,8.7348,20260510_183937,4.09,回避,交易门禁过滤,3.67,3.74,-1.87,0,,1,-27.22,6.238399999999999,33.4584,17.791901552485424,9.783792720617091,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.22049621734158742,-0.0015509543302740791,99.48301522324198,36.647225323981544
2026-05-08,20260508,002049,002049.SZ,紫光国微,53.96,53.96,0.0,100.0,43.85,29.12,76.07,44.01,28.39,6.1,,,,,,,,53.9708,,,,,,,62.97,94.78,观察,56.44,剔除,58.69,普通观察,V2与强势流动性共振；相对强弱靠前；指数20日涨幅偏高,97.07,0,观察,买点后涨幅偏高,0.234353,,,28.3367,20260510_183937,41.9,回避,研究建议通过；交易门禁观察,77.36,70.27,10.09,0,,1,-7.039999999999999,-0.0107999999999961,7.029200000000003,4.061431793509937,46.47179036792105,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.16926488808182139,-0.05252380112088878,82.49206629303707,36.639703228864846
2026-05-08,20260508,300316,300316.SZ,晶盛机电,34.78,34.78,0.0,0.0,43.85,29.12,63.64,71.43,27.88,5.1,,,,,,,,47.5946,,,,,,,51.51,73.6,等待,50.54,剔除,42.92,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.239026,,,31.8938,20260510_183937,33.79,回避,共振不足,45.98,46.11,-0.28,0,,1,-16.22,-12.8146,3.4054,8.552768775080967,42.1222411559499,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.21632108488151477,-0.08006823185553089,73.3105893814897,36.610853500114345
2026-05-08,20260508,600435,600435.SH,北方导航,42.59,42.59,0.0,0.0,43.85,82.15,49.23,59.97,21.83,5.9,,,,,,,,38.6143,,,,,,,50.82,75.0,等待,49.31,剔除,38.98,回避,指数20日涨幅偏高,100.0,1,可买,满足流动性、涨幅、风险门禁,0.184001,,,27.6731,20260510_183937,29.84,回避,共振不足,15.23,15.23,0.0,0,,1,-16.409999999999997,3.9757000000000033,20.3857,10.806410558706965,32.782478551811785,57.255,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.20475110763332394,-0.060036267859968837,79.98791071334372,36.61075306500099
2026-05-08,20260508,300747,300747.SZ,锐科激光,55.76,55.76,0.0,100.0,43.85,29.12,86.27,56.89,26.71,6.75,,,,,,,,52.948,,,,,,,62.65,56.64,观察,53.7,剔除,47.72,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,73.51,0,过滤,买点后涨幅偏高,0.690285,,,49.4299,20260510_183937,30.37,模型分歧,模型高分；模型与规则分歧；交易门禁过滤,37.67,29.68,26.92,0,,1,-11.740000000000002,2.8119999999999976,14.552,7.71897713430996,48.00283012489992,38.694500000000005,1,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.1360068238846983,0.021233257623670454,100.0,36.5854094330819
2026-05-08,20260508,301359,301359.SZ,东南电子,54.76,54.76,0.0,100.0,43.85,29.12,81.4,73.69,3.7,8.65,,,,,,,,53.201,,,,,,,70.06,81.92,可交易,51.31,剔除,23.68,回避,相对强弱靠前；流动性偏弱；买点后涨幅偏高,57.28,0,过滤,流动性低于门槛；买点后涨幅偏高,0.257579,,,18.4236,20260510_183937,13.93,回避,交易门禁过滤,23.99,20.82,15.23,0,,1,-31.74,1.5589999999999975,33.299,18.791316620538684,17.35453831134669,38.694500000000005,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.15461308455236247,-0.010687513071471089,96.43749564284298,36.5699094195682
2026-05-08,20260508,600235,600235.SH,民丰特纸,56.84,56.84,0.0,100.0,43.85,75.73,49.28,43.48,4.2,7.35,,,,,,,,45.853,,,,,,,59.81,81.81,观察,44.55,剔除,21.92,回避,流动性偏弱；指数20日涨幅偏高,68.4,0,过滤,流动性低于门槛,0.128618,,,7.3683,20260510_183937,7.28,回避,交易门禁过滤,7.03,6.88,2.18,0,,1,-16.659999999999997,10.987000000000002,27.647,13.920167491808424,14.386660488104946,55.008,0,0,-0.5836,0.023896368723496,0.097125259327748,5446.0,242.0,0.0444362835108336,0.0189,44.889521,45.637776,31.212866,0.317861,risk_on,,,,,,0.19006022269525913,-0.01947964907440948,93.5067836418635,36.56713090799507
