sample_split,event_date,event_date_key,event_uid,symbol,ts_code,name,event_seq_for_symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,claude_score,bs_score,bs_entry_score,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,is_self_selected,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20
train,2026-01-23,20260123,20260123_600212_01,600212,600212.SH,绿能慧充,1,当天出现买点,当天无卖点,3,4,1,0,2026-01-24 15:31:11,29.73,29.73,0.0,0.0,45.52,98.85,22.53,5.52,7.66,3.1,,26.91,75.0,8.5,8.5,0.0,0,,1,-0.042353,0.0,-0.042353,0.0,0.0,,-0.063529,0.0,-0.063529,0.0,0.0,,-0.074118,0.0,-0.077647,0.0,0.0,,-0.091765,0.0,-0.094118,0.0,0.0,,-0.112941,0.0,-0.112941,0.0,0.0,
train,2026-01-23,20260123,20260123_600523_01,600523,600523.SH,贵航股份,1,当天出现买点,当天无卖点,3,2,1,0,2026-01-24 15:31:24,44.2,44.2,0.0,100.0,45.52,21.95,41.84,46.9,8.55,2.95,,32.87,88.38,16.07,15.41,4.28,0,,1,-0.045426,0.0,-0.045426,0.0,0.0,,-0.05476,0.0,-0.05476,0.0,0.0,,-0.087119,0.0,-0.087119,0.0,0.0,,-0.060983,0.0,-0.102054,0.0,0.0,,-0.01369,0.0,-0.102054,0.0,0.0,
train,2026-01-23,20260123,20260123_600622_01,600622,600622.SH,光大嘉宝,1,当天出现买点,当天无卖点,3,4,1,0,2026-01-24 15:31:59,31.7,31.7,0.0,0.0,45.52,21.95,20.92,63.45,5.17,2.35,,24.72,75.0,2.94,2.94,0.0,0,,1,-0.02381,0.0,-0.02381,0.0,0.0,,-0.013605,0.0,-0.030612,0.0,0.0,,-0.02381,0.010204,-0.030612,0.0,0.0,,-0.006803,0.010204,-0.037415,0.0,0.0,,-0.034014,0.017007,-0.037415,0.0,0.0,
train,2026-01-23,20260123,20260123_600748_01,600748,600748.SH,上实发展,1,当天出现买点,当天无卖点,2,1,1,0,2026-01-24 15:34:38,52.82,52.82,0.0,100.0,45.52,70.11,77.47,60.0,12.28,2.2,,35.92,75.0,6.19,6.19,0.0,0,,1,-0.030695,0.0,-0.030695,0.0,0.0,,-0.080775,0.0,-0.080775,0.0,0.0,,-0.100162,0.0,-0.100162,0.0,0.0,,-0.105008,0.0,-0.134087,0.0,0.0,,-0.171244,0.0,-0.171244,0.0,0.0,
train,2026-01-23,20260123,20260123_600829_01,600829,600829.SH,人民同泰,1,当天出现买点,当天无卖点,2,2,1,0,2026-01-24 15:31:38,33.75,33.75,0.0,0.0,45.52,99.66,24.14,45.29,13.45,3.9,,30.16,75.0,12.04,12.04,0.0,0,,1,0.017442,0.017442,0.0,0.0,0.0,,0.025748,0.078904,0.0,1.0,0.0,,-0.068106,0.078904,-0.068106,1.0,0.0,,-0.04402,0.078904,-0.077243,1.0,0.0,,-0.128738,0.078904,-0.128738,1.0,0.0,
train,2026-01-23,20260123,20260123_601108_01,601108,601108.SH,财通证券,1,当天出现买点,当天无卖点,2,2,1,0,2026-01-24 15:33:31,54.45,54.45,0.0,100.0,45.52,80.92,43.45,61.15,19.79,2.55,,32.11,75.0,9.07,9.07,0.0,0,,1,0.042999,0.042999,0.0,0.0,0.0,,0.017641,0.042999,0.0,0.0,0.0,,0.026461,0.042999,0.0,0.0,0.0,,-0.022051,0.042999,-0.022051,0.0,0.0,,-0.056229,0.042999,-0.056229,0.0,0.0,
train,2026-01-23,20260123,20260123_603030_01,603030,603030.SH,全筑股份,1,当天出现买点,当天无卖点,2,3,1,0,2026-01-24 15:34:04,41.25,41.25,0.0,0.0,45.52,87.59,39.54,47.82,5.38,2.65,,29.84,75.0,3.04,3.04,0.0,0,,1,0.023026,0.023026,0.0,0.0,0.0,,-0.039474,0.023026,-0.039474,0.0,0.0,,-0.055921,0.023026,-0.055921,0.0,0.0,,-0.046053,0.023026,-0.085526,0.0,0.0,,-0.101974,0.023026,-0.101974,0.0,0.0,
train,2026-01-23,20260123,20260123_603717_01,603717,603717.SH,天域生物,1,当天出现买点,当天无卖点,3,3,1,0,2026-01-24 15:30:46,26.6,26.6,0.0,0.0,45.52,21.95,23.91,20.0,2.21,1.95,,23.2,75.0,7.87,7.87,0.0,0,,1,-0.013977,0.0,-0.013977,0.0,0.0,,-0.038119,0.0,-0.038119,0.0,0.0,,-0.005083,0.0,-0.038119,0.0,0.0,,-0.012706,0.0,-0.038119,0.0,0.0,,-0.050826,0.011436,-0.050826,0.0,0.0,
train,2026-01-23,20260123,20260123_605117_01,605117,605117.SH,德业股份,1,当天出现买点,当天无卖点,3,2,1,0,2026-01-24 15:32:58,41.65,41.65,0.0,0.0,45.52,87.82,22.99,55.17,22.48,2.0,,22.99,50.2,88.52,93.14,-4.96,0,,1,0.061116,0.061116,0.0,1.0,0.0,,0.022368,0.065861,0.0,1.0,0.0,,-0.051401,0.065861,-0.051401,1.0,0.0,,-0.01638,0.065861,-0.059986,1.0,0.0,,0.298577,0.298577,-0.059986,1.0,1.0,17.0
train,2026-01-26,20260126,20260126_300024_01,300024,300024.SZ,机器人,1,当天出现买点,当天无卖点,2,2,1,0,2026-01-26 16:01:46,60.56,60.56,0.0,100.0,45.06,97.47,55.17,51.95,23.03,3.125,,36.49,75.0,19.16,19.16,0.0,0,WATCH,1,-0.021921,0.0,-0.021921,0.0,0.0,,-0.0762,0.0,-0.0762,0.0,0.0,,-0.11691,0.0,-0.11691,0.0,0.0,,-0.081942,0.0,-0.11691,0.0,0.0,,-0.158142,0.0,-0.158142,0.0,0.0,
train,2026-01-26,20260126,20260126_600153_01,600153,600153.SH,建发股份,1,当天出现买点,当天无卖点,2,2,1,0,2026-01-26 16:02:02,28.84,28.84,0.0,0.0,45.06,16.32,14.25,31.95,11.31,3.225,,25.89,75.0,9.33,9.33,0.0,0,,1,-0.003212,0.0,-0.003212,0.0,0.0,,0.034303,0.034303,-0.003212,0.0,0.0,,-0.008565,0.034303,-0.008565,0.0,0.0,,0.034303,0.039657,-0.008565,0.0,0.0,,0.009783,0.039657,-0.025906,0.0,0.0,
train,2026-01-26,20260126,20260126_600518_01,600518,600518.SH,康美药业,1,当天出现买点,当天无卖点,3,3,1,0,2026-01-26 16:01:56,55.93,55.93,0.0,100.0,45.06,94.02,25.29,73.79,15.31,2.325,,30.07,86.56,1.96,1.89,3.7,0,,1,-0.015306,0.0,-0.015306,0.0,0.0,,-0.020408,0.0,-0.020408,0.0,0.0,,-0.035714,0.0,-0.035714,0.0,0.0,,-0.020408,0.0,-0.035714,0.0,0.0,,-0.040816,0.0,-0.040816,0.0,0.0,
train,2026-01-26,20260126,20260126_689009_01,689009,689009.SH,九号公司-WD,1,当天出现买点,当天无卖点,3,1,1,0,2026-01-26 16:01:25,29.07,29.07,0.0,0.0,45.06,16.32,7.82,42.07,19.1,2.625,,23.16,75.0,55.8,55.8,0.0,0,,1,0.004122,0.004122,0.0,0.0,0.0,,-0.024194,0.004122,-0.024194,0.0,0.0,,-0.102867,0.004122,-0.102867,0.0,0.0,,-0.047312,0.004122,-0.102867,0.0,0.0,,-0.150717,0.004122,-0.150717,0.0,0.0,
train,2026-01-27,20260127,20260127_300628_01,300628,300628.SZ,亿联网络,1,当天出现买点,当天无卖点,4,3,1,0,2026-01-27 15:52:20,47.53,47.53,0.0,100.0,48.05,99.31,37.93,4.37,15.1,3.6,,33.52,75.0,37.91,37.91,0.0,0,,1,0.00976,0.00976,0.0,0.0,0.0,,0.012134,0.016882,0.0,0.0,0.0,,0.016355,0.016882,-0.022158,0.0,0.0,,-0.030335,0.016882,-0.03904,0.0,0.0,,-0.090214,0.016882,-0.090214,0.0,0.0,
train,2026-01-28,20260128,20260128_000568_01,000568,000568.SZ,泸州老窖,1,当天出现买点,当天无卖点,3,2,1,0,2026-01-29 16:07:52,43.41,43.41,0.0,0.0,46.9,84.83,14.94,94.48,24.07,2.65,,26.55,75.0,114.19,114.19,0.0,0,,1,0.099965,0.099965,0.0,1.0,0.0,,0.068395,0.099965,0.0,1.0,0.0,,0.106051,0.106051,0.0,1.0,1.0,5.0,0.03284,0.106051,0.0,1.0,1.0,5.0,-0.08985,0.106051,-0.09239,1.0,1.0,5.0
train,2026-01-28,20260128,20260128_000858_01,000858,000858.SZ,五粮液,1,当天出现买点,当天无卖点,1,0,1,0,2026-01-29 16:06:21,36.95,36.95,0.0,0.0,46.9,79.08,7.59,77.7,26.83,2.025,,22.6,75.0,100.7,100.7,0.0,0,,1,0.1,0.1,0.0,1.0,0.0,,0.065442,0.1,0.0,1.0,0.0,,0.077656,0.1,0.0,1.0,0.0,,0.053029,0.1,0.0,1.0,0.0,,0.007448,0.1,0.0,1.0,0.0,
train,2026-01-28,20260128,20260128_002035_01,002035,002035.SZ,华帝股份,1,当天出现买点,当天无卖点,2,2,1,0,2026-01-29 16:08:19,41.2,41.2,0.0,0.0,46.9,33.91,30.8,50.57,1.59,3.55,,31.3,75.0,6.31,6.31,0.0,0,,1,0.020929,0.020929,0.0,0.0,0.0,,-0.001616,0.020929,-0.001616,0.0,0.0,,-0.011376,0.020929,-0.011376,0.0,0.0,,-0.009791,0.020929,-0.01296,0.0,0.0,,-0.041478,0.020929,-0.044647,0.0,0.0,
train,2026-01-28,20260128,20260128_002629_01,002629,002629.SZ,仁智股份,1,当天出现买点,当天无卖点,1,2,1,0,2026-01-29 16:06:06,24.01,24.01,0.0,0.0,46.9,33.91,4.6,20.46,6.97,3.0,,23.14,75.0,6.26,6.26,0.0,0,,1,0.060703,0.060703,0.0,1.0,0.0,,-0.030351,0.060703,-0.030351,1.0,0.0,,-0.027157,0.060703,-0.031949,1.0,0.0,,0.043131,0.060703,-0.033546,1.0,0.0,,0.107029,0.295527,-0.033546,1.0,1.0,17.0
train,2026-01-28,20260128,20260128_300315_01,300315,300315.SZ,掌趣科技,1,当天出现买点,当天无卖点,5,4,1,0,2026-01-29 16:07:45,62.87,62.87,0.0,100.0,46.9,74.02,85.29,94.25,25.59,3.3,,37.35,28.85,5.9,6.5,-9.23,0,WATCH,1,0.037288,0.037288,0.0,0.0,0.0,,-0.025424,0.037288,-0.025424,0.0,0.0,,0.00678,0.037288,-0.025424,0.0,0.0,,0.069492,0.101695,-0.025424,1.0,1.0,9.0,-0.115254,0.101695,-0.130508,1.0,1.0,9.0
train,2026-01-28,20260128,20260128_600622_02,600622,600622.SH,光大嘉宝,2,当天出现买点,当天无卖点,4,4,1,0,2026-01-29 16:06:35,31.64,31.64,0.0,0.0,46.9,33.91,27.59,20.69,4.83,2.725,,26.22,68.2,2.9,2.94,-1.36,0,,1,0.024138,0.024138,0.0,0.0,0.0,,-0.024138,0.024138,-0.024138,0.0,0.0,,0.013793,0.024138,-0.024138,0.0,0.0,,0.02069,0.031034,-0.024138,0.0,0.0,,-0.037931,0.031034,-0.044828,0.0,0.0,
train,2026-01-28,20260128,20260128_600702_01,600702,600702.SH,舍得酒业,1,当天出现买点,当天无卖点,2,3,1,0,2026-01-29 16:06:02,33.08,33.08,0.0,0.0,46.9,87.13,9.66,22.53,15.66,2.825,,24.73,75.0,54.08,54.08,0.0,0,,1,0.100037,0.100037,0.0,1.0,1.0,1.0,0.062315,0.100037,0.0,1.0,1.0,1.0,0.078957,0.100037,0.0,1.0,1.0,1.0,0.022929,0.100037,0.0,1.0,1.0,1.0,-0.085429,0.100037,-0.085429,1.0,1.0,1.0
train,2026-01-28,20260128,20260128_600757_01,600757,600757.SH,长江传媒,1,当天出现买点,当天无卖点,4,4,1,0,2026-01-29 16:06:02,39.23,39.23,0.0,0.0,46.9,33.91,41.84,95.17,5.52,3.325,,31.11,66.3,9.01,9.17,-1.74,0,,1,0.018868,0.018868,0.0,0.0,0.0,,0.00111,0.021088,0.0,0.0,0.0,,0.017758,0.021088,0.0,0.0,0.0,,0.029967,0.053274,0.0,1.0,0.0,,-0.023307,0.053274,-0.024417,1.0,0.0,
train,2026-01-28,20260128,20260128_601990_01,601990,601990.SH,南京证券,1,当天出现买点,当天无卖点,1,1,1,0,2026-01-29 16:06:44,43.73,43.73,0.0,0.0,46.9,77.93,25.29,82.76,9.1,2.275,,27.02,75.0,8.06,8.06,0.0,0,,1,0.002481,0.002481,0.0,0.0,0.0,,-0.028536,0.002481,-0.028536,0.0,0.0,,-0.01737,0.002481,-0.028536,0.0,0.0,,-0.01861,0.002481,-0.028536,0.0,0.0,,-0.064516,0.002481,-0.066998,0.0,0.0,
train,2026-01-29,20260129,20260129_000029_01,000029,000029.SZ,深深房Ａ,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-01 13:03:10,33.22,33.22,0.0,0.0,46.55,81.38,21.84,0.46,6.41,2.6,,17.64,72.5,21.97,22.08,-0.5,1,,1,0.005007,0.005007,0.0,0.0,0.0,,0.04051,0.04051,0.0,0.0,0.0,,0.050523,0.050523,0.0,1.0,0.0,,0.050979,0.056441,-0.012289,1.0,0.0,,-0.008648,0.071461,-0.038689,1.0,0.0,
train,2026-01-29,20260129,20260129_000735_01,000735,000735.SZ,罗牛山,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:01:34,38.93,38.93,0.0,0.0,46.55,94.02,4.83,35.17,17.52,3.125,,23.87,56.05,8.13,8.45,-3.79,0,,1,0.03936,0.03936,0.0,0.0,0.0,,-0.03075,0.03936,-0.03075,0.0,0.0,,-0.03813,0.03936,-0.03813,0.0,0.0,,-0.065191,0.03936,-0.065191,0.0,0.0,,-0.04551,0.03936,-0.077491,0.0,0.0,
train,2026-01-29,20260129,20260129_000799_01,000799,000799.SZ,酒鬼酒,1,当天出现买点,当天无卖点,3,2,1,0,2026-02-01 13:00:51,13.96,33.96,20.0,0.0,46.55,98.85,40.69,4.14,17.93,3.025,,19.12,75.16,56.85,56.82,0.05,1,,1,-0.000528,0.0,-0.000528,0.0,0.0,,0.01759,0.034301,-0.000528,0.0,0.0,,0.030079,0.051891,-0.000528,1.0,0.0,,-0.067898,0.051891,-0.067898,1.0,0.0,,-0.171504,0.051891,-0.183993,1.0,0.0,
train,2026-01-29,20260129,20260129_002654_01,002654,002654.SZ,万润科技,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:01:31,48.4,48.4,0.0,0.0,46.55,71.49,62.76,84.6,23.72,3.025,,33.82,57.45,15.41,15.97,-3.51,0,,1,0.03634,0.03634,0.0,0.0,0.0,,-0.077872,0.03634,-0.077872,0.0,0.0,,-0.097988,0.03634,-0.097988,0.0,0.0,,-0.094095,0.03634,-0.107722,0.0,0.0,,-0.04218,0.03634,-0.131733,0.0,0.0,
train,2026-01-29,20260129,20260129_300458_01,300458,300458.SZ,全志科技,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:03:46,40.67,40.67,0.0,0.0,46.55,28.39,45.06,22.53,25.38,2.025,,27.13,58.7,44.55,46.05,-3.26,0,,1,0.033669,0.033669,0.0,0.0,0.0,,-0.019305,0.033669,-0.037486,0.0,0.0,,-0.071157,0.033669,-0.071157,0.0,0.0,,-0.051852,0.033669,-0.071606,0.0,0.0,,-0.122111,0.033669,-0.144781,0.0,0.0,
train,2026-01-29,20260129,20260129_300833_01,300833,300833.SZ,浩洋股份,1,当天出现买点,当天无卖点,4,3,1,0,2026-02-01 13:02:21,49.46,49.46,0.0,100.0,46.55,97.93,70.57,13.1,2.62,3.35,,37.88,75.0,45.0,45.0,0.0,0,,1,0.019333,0.019333,0.0,0.0,0.0,,0.030444,0.030444,-0.005333,0.0,0.0,,-0.001111,0.030444,-0.005333,0.0,0.0,,0.009333,0.030444,-0.005333,0.0,0.0,,-0.188,0.030444,-0.188,0.0,0.0,
train,2026-01-30,20260130,20260130_000029_02,000029,000029.SZ,深深房Ａ,2,当天出现买点,当天无卖点,1,1,1,0,2026-02-01 13:58:13,34.25,34.25,0.0,0.0,49.2,100.0,33.33,1.83,6.99,3.4,,30.3,75.0,22.08,22.08,0.0,0,,1,0.012681,0.012681,0.0,0.0,0.0,,0.03442,0.035326,0.0,0.0,0.0,,0.000906,0.04529,0.0,0.0,0.0,,0.049819,0.051178,-0.01721,1.0,0.0,,-0.03442,0.066123,-0.043478,1.0,0.0,
train,2026-01-30,20260130,20260130_000062_01,000062,000062.SZ,深圳华强,1,当天出现买点,当天无卖点,2,3,1,0,2026-02-02 02:32:58,51.48,51.48,0.0,100.0,49.2,99.32,57.99,11.19,15.48,3.325,,36.36,75.0,26.19,26.19,0.0,0,,0,-0.037799,0.0,-0.037799,0.0,0.0,,-0.052691,0.0,-0.052691,0.0,0.0,,-0.077129,0.0,-0.077129,0.0,0.0,,-0.071402,0.0,-0.077129,0.0,0.0,,-0.101182,0.0,-0.119893,0.0,0.0,
train,2026-01-30,20260130,20260130_000735_02,000735,000735.SZ,罗牛山,2,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:59:53,36.2,36.2,0.0,0.0,49.2,98.86,9.82,26.71,17.47,3.65,,27.81,75.0,8.45,8.45,0.0,0,,1,-0.055621,0.0,-0.055621,0.0,0.0,,-0.068639,0.0,-0.068639,0.0,0.0,,-0.084024,0.0,-0.084024,0.0,0.0,,-0.095858,0.0,-0.100592,0.0,0.0,,-0.099408,0.0,-0.112426,0.0,0.0,
train,2026-01-30,20260130,20260130_000799_02,000799,000799.SZ,酒鬼酒,2,当天出现买点,当天无卖点,3,2,1,0,2026-02-01 14:00:35,37.27,37.27,0.0,0.0,49.2,99.54,51.6,4.34,19.73,3.05,,32.44,75.0,56.82,56.82,0.0,0,,1,0.034847,0.034847,0.0,0.0,0.0,,0.052446,0.052446,0.0,1.0,0.0,,-0.007744,0.052446,-0.007744,1.0,0.0,,-0.082189,0.052446,-0.082189,1.0,0.0,,-0.18057,0.052446,-0.183562,1.0,0.0,
train,2026-01-30,20260130,20260130_002654_02,002654,002654.SZ,万润科技,2,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:59:55,58.55,58.55,0.0,100.0,49.2,91.1,79.22,28.77,23.63,3.45,,40.98,75.0,15.97,15.97,0.0,0,,1,-0.100188,0.0,-0.100188,0.0,0.0,,-0.127113,0.0,-0.127113,0.0,0.0,,-0.139011,0.0,-0.139011,0.0,0.0,,-0.100188,0.0,-0.139011,0.0,0.0,,-0.077646,0.0,-0.162179,0.0,0.0,
train,2026-01-30,20260130,20260130_002837_01,002837,002837.SZ,英维克,1,当天出现买点,当天无卖点,4,2,1,0,2026-02-02 02:37:28,37.39,37.39,0.0,0.0,49.2,94.75,32.65,16.21,29.45,3.65,,31.42,75.0,106.99,106.99,0.0,0,,0,-0.029722,0.0,-0.029722,0.0,0.0,,-0.006356,0.025984,-0.029722,0.0,0.0,,-0.068231,0.025984,-0.072156,0.0,0.0,,0.057482,0.057482,-0.072156,1.0,0.0,,-0.093373,0.062716,-0.093373,1.0,0.0,
train,2026-01-30,20260130,20260130_300458_02,300458,300458.SZ,全志科技,2,当天出现买点,当天无卖点,2,2,1,0,2026-02-02 02:33:26,55.78,55.78,0.0,100.0,49.2,81.74,70.32,20.78,25.48,3.075,,38.1,75.0,46.05,46.05,0.0,0,,1,-0.068837,0.0,-0.068837,0.0,0.0,,-0.079479,0.0,-0.079479,0.0,0.0,,-0.101846,0.0,-0.101846,0.0,0.0,,-0.088816,0.0,-0.101846,0.0,0.0,,-0.163952,0.0,-0.172637,0.0,0.0,
train,2026-01-30,20260130,20260130_300458_03,300458,300458.SZ,全志科技,3,当天出现买点,当天无卖点,2,2,1,0,2026-02-01 13:57:38,55.78,55.78,0.0,100.0,49.2,81.74,70.32,20.78,25.48,3.075,,38.1,75.0,46.05,46.05,0.0,0,,1,-0.068837,0.0,-0.068837,0.0,0.0,,-0.079479,0.0,-0.079479,0.0,0.0,,-0.101846,0.0,-0.101846,0.0,0.0,,-0.088816,0.0,-0.101846,0.0,0.0,,-0.163952,0.0,-0.172637,0.0,0.0,
train,2026-01-30,20260130,20260130_300570_01,300570,300570.SZ,太辰光,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-02 02:33:14,52.79,52.79,0.0,0.0,98.86,95.21,64.16,24.89,27.47,4.4,,35.19,75.0,125.1,125.1,0.0,1,,0,-0.076259,0.0,-0.076259,0.0,0.0,,0.038289,0.038289,-0.076259,0.0,0.0,,-0.034692,0.038289,-0.076259,0.0,0.0,,0.145004,0.231415,-0.076259,1.0,1.0,6.0,-0.034532,0.231415,-0.076259,1.0,1.0,6.0
train,2026-01-30,20260130,20260130_301257_01,301257,301257.SZ,普蕊斯,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-01 13:59:03,61.04,61.04,0.0,100.0,49.2,97.26,93.61,83.56,9.66,4.275,,45.98,75.0,69.69,69.69,0.0,0,WATCH,1,-0.015067,0.0,-0.015067,0.0,0.0,,0.033003,0.033003,-0.015067,0.0,0.0,,-0.004879,0.033003,-0.015067,0.0,0.0,,-0.015928,0.033003,-0.015928,0.0,0.0,,-0.108193,0.033003,-0.108193,0.0,0.0,
train,2026-02-02,20260202,20260202_000596_01,000596,000596.SZ,古井贡酒,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-02 19:57:56,32.77,32.77,0.0,0.0,49.89,34.02,42.24,1.83,18.56,5.625,66.8227,54.83,75.0,133.6,133.6,0.0,0,,1,-0.008757,0.0,-0.008757,0.0,0.0,,0.033159,0.033159,-0.008757,0.0,0.0,,-0.013398,0.033159,-0.013398,0.0,0.0,,-0.080385,0.033159,-0.080385,0.0,0.0,,-0.174204,0.033159,-0.174947,0.0,0.0,
train,2026-02-02,20260202,20260202_300444_01,300444,300444.SZ,双杰电气,1,当天出现买点,当天无卖点,3,3,1,0,2026-02-02 19:56:39,58.95,58.95,0.0,100.0,49.89,97.72,97.49,32.42,26.3,7.15,54.8409,61.8,86.78,15.12,14.57,3.77,1,,1,0.043651,0.043651,0.0,0.0,0.0,,-0.020503,0.04828,-0.020503,0.0,0.0,,0.009259,0.04828,-0.020503,0.0,0.0,,0.035053,0.04828,-0.040344,0.0,0.0,,0.165344,0.201058,-0.040344,1.0,1.0,16.0
train,2026-02-02,20260202,20260202_301388_01,301388,301388.SZ,欣灵电气,1,当天出现买点,当天无卖点,4,3,1,0,2026-02-02 19:58:55,57.05,57.05,0.0,100.0,49.89,99.54,82.88,40.18,5.27,7.65,56.1973,67.98,75.0,34.35,34.35,0.0,0,,1,0.00262,0.00262,0.0,0.0,0.0,,0.004367,0.031441,0.0,0.0,0.0,,0.048035,0.048035,0.0,0.0,0.0,,0.034061,0.048035,-0.014265,0.0,0.0,,0.14556,0.16885,-0.014265,1.0,1.0,16.0
train,2026-02-02,20260202,20260202_603601_01,603601,603601.SH,再升科技,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-02 19:57:08,32.43,32.43,0.0,0.0,49.89,34.02,10.27,54.11,26.78,6.425,50.5707,50.38,95.6,11.81,10.76,9.76,0,,1,0.085521,0.085521,0.0,1.0,0.0,,-0.000847,0.085521,-0.000847,1.0,0.0,,-0.003387,0.085521,-0.003387,1.0,0.0,,0.00254,0.085521,-0.088908,1.0,0.0,,0.045724,0.120237,-0.088908,1.0,1.0,11.0
train,2026-02-03,20260203,20260203_000039_02,000039,000039.SZ,中集集团,2,当天出现买点,当天无卖点,5,3,1,0,2026-02-03 19:42:41,49.27,49.27,0.0,0.0,98.86,97.03,59.59,7.31,18.36,6.575,60.0577,55.51,75.0,10.37,10.37,0.0,1,,1,0.100289,0.100289,0.0,1.0,1.0,1.0,0.058824,0.100289,0.0,1.0,1.0,1.0,0.065574,0.100289,0.0,1.0,1.0,1.0,0.189007,0.189007,0.0,1.0,1.0,1.0,0.255545,0.320154,0.0,1.0,1.0,1.0
train,2026-02-03,20260203,20260203_000738_01,000738,000738.SZ,航发控制,1,当天出现买点,当天无卖点,4,4,1,0,2026-02-03 19:42:17,49.15,49.15,0.0,100.0,49.32,38.93,84.93,49.77,25.55,6.625,56.051,55.97,75.0,25.86,25.86,0.0,1,,1,0.060325,0.060325,0.0,1.0,0.0,,0.028616,0.080046,0.0,1.0,0.0,,0.07734,0.080046,0.0,1.0,0.0,,0.094354,0.138824,0.0,1.0,1.0,8.0,-0.022428,0.138824,-0.022428,1.0,1.0,8.0
train,2026-02-03,20260203,20260203_000821_01,000821,000821.SZ,ST京机,1,当天出现买点,当天无卖点,1,3,1,0,2026-02-03 19:43:23,8.27,33.27,25.0,0.0,49.32,38.93,70.55,45.21,17.67,7.15,58.839,57.95,75.0,14.24,14.24,0.0,0,,1,0.04986,0.04986,0.0,0.0,0.0,,0.087079,0.087079,0.0,1.0,0.0,,0.08427,0.141152,0.0,1.0,1.0,4.0,0.037219,0.141152,0.0,1.0,1.0,4.0,0.0,0.141152,-0.048455,1.0,1.0,4.0
train,2026-02-03,20260203,20260203_002602_01,002602,002602.SZ,世纪华通,1,当天出现买点,当天无卖点,1,1,1,0,2026-02-03 19:45:06,47.1,47.1,0.0,0.0,49.32,98.86,78.54,60.73,28.63,5.9,69.2274,64.73,84.16,20.38,19.8,2.93,0,,1,-0.041708,0.0,-0.041708,0.0,0.0,,-0.028459,0.0,-0.047105,0.0,0.0,,-0.065751,0.0,-0.065751,0.0,0.0,,-0.07949,0.0,-0.07949,0.0,0.0,,-0.15211,0.0,-0.15211,0.0,0.0,
train,2026-02-03,20260203,20260203_300963_01,300963,300963.SZ,中洲特材,1,当天出现买点,当天无卖点,2,1,1,0,2026-02-03 19:46:08,30.78,30.78,0.0,0.0,49.32,38.93,11.42,73.74,20.68,4.525,38.4118,39.47,75.0,20.33,20.33,0.0,0,,1,0.00787,0.00787,0.0,0.0,0.0,,-0.022135,0.00787,-0.022135,0.0,0.0,,-0.031481,0.00787,-0.031481,0.0,0.0,,-0.004427,0.00787,-0.048697,0.0,0.0,,0.030497,0.053615,-0.048697,1.0,0.0,
train,2026-02-03,20260203,20260203_301503_01,301503,301503.SZ,智迪科技,1,当天出现买点,当天无卖点,1,2,1,0,2026-02-03 19:41:55,45.52,45.52,0.0,100.0,49.32,38.93,74.2,17.12,0.41,7.05,55.3919,62.92,75.0,39.68,39.68,0.0,0,,1,-0.010333,0.0,-0.010333,0.0,0.0,,-0.009829,0.0,-0.010333,0.0,0.0,,0.003024,0.006804,-0.010333,0.0,0.0,,-0.002016,0.010081,-0.010333,0.0,0.0,,-0.018145,0.011089,-0.072581,0.0,0.0,
train,2026-02-03,20260203,20260203_600053_01,600053,600053.SH,九鼎投资,1,当天出现买点,当天无卖点,2,2,1,0,2026-02-03 19:46:23,57.66,57.66,0.0,100.0,49.32,97.95,93.38,46.12,14.73,7.45,57.6512,61.38,75.0,24.75,24.75,0.0,1,,1,0.042424,0.042424,0.0,0.0,0.0,,-0.117172,0.042424,-0.117172,0.0,0.0,,-0.166869,0.042424,-0.166869,0.0,0.0,,-0.228283,0.042424,-0.244848,0.0,0.0,,-0.296162,0.042424,-0.30303,0.0,0.0,
