event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20
20260225_603316_01,2026-02-25,603316,603316.SH,0.0,-0.006998,0.028691,-0.024493,-0.075577,0.016795,0.077677,0.185444,0.118265,0.128761,0.142757,0.144857,0.106368,0.117565,0.042687,0.146956,0.172148,0.104969,0.002799,0.047586,0.085374
20260225_603799_01,2026-02-25,603799,603799.SH,0.0,-0.007616,0.014844,0.01265,-0.074222,-0.084678,-0.077578,-0.108429,-0.132697,-0.11811,-0.122112,-0.128695,-0.137343,-0.181361,-0.201497,-0.217245,-0.270556,-0.258939,-0.281916,-0.272751,-0.237899
20260225_688063_02,2026-02-25,688063,688063.SH,0.0,-0.010003,0.012191,0.030166,0.088778,0.083932,0.058456,0.052829,0.108003,0.090028,0.140513,0.257893,0.226946,0.201157,0.141919,0.150359,0.203032,0.304939,0.27915,0.269147,0.282901
20260226_000410_01,2026-02-26,000410,000410.SZ,0.0,0.010376,0.014267,-0.055772,-0.053178,-0.036316,-0.014267,-0.035019,-0.015564,0.001297,-0.006485,-0.02594,-0.04799,-0.066148,-0.062257,-0.097276,-0.13489,-0.168612,-0.150454,-0.142672,-0.158236
20260226_000661_01,2026-02-26,000661,000661.SZ,0.0,-0.027716,-0.066701,-0.087005,-0.096447,-0.094213,-0.076853,-0.083655,-0.07401,-0.073096,-0.084467,-0.086294,-0.073706,-0.079898,-0.083553,-0.096751,-0.10802,-0.149645,-0.138579,-0.128832,-0.140102
20260226_000733_01,2026-02-26,000733,000733.SZ,0.0,-0.006709,-0.016343,-0.096336,-0.098572,-0.089455,-0.079821,-0.107174,-0.089971,-0.101153,-0.12214,-0.141923,-0.14416,-0.161018,-0.151729,-0.172888,-0.188371,-0.230174,-0.216584,-0.206778,-0.216239
20260226_000777_01,2026-02-26,000777,000777.SZ,0.0,-0.005319,-0.021657,-0.088526,-0.069149,-0.031155,-0.037614,-0.026976,-0.012918,-0.020137,-0.046353,0.019757,0.014438,-0.030015,-0.056991,-0.086626,-0.129939,-0.155775,-0.138298,-0.1231,-0.147036
20260226_000816_01,2026-02-26,000816,000816.SZ,0.0,0.017632,0.017632,-0.020151,-0.010076,-0.02267,-0.007557,-0.035264,-0.050378,-0.042821,-0.062972,-0.047859,-0.06801,-0.083123,-0.100756,-0.13602,-0.151134,-0.193955,-0.168766,-0.156171,-0.168766
20260226_002074_02,2026-02-26,002074,002074.SZ,0.0,-0.004465,-0.022853,-0.048069,-0.056738,-0.041765,-0.046493,-0.008931,-0.000263,0.023378,0.023903,0.017336,0.020226,-0.008931,-0.027843,-0.028631,-0.009719,-0.027055,-0.024429,-0.022853,-0.030208
20260226_002095_01,2026-02-26,002095,002095.SZ,0.0,-0.015,-0.0385,-0.06,-0.114,-0.0985,-0.09,-0.098,-0.0895,-0.099,-0.075,-0.099,-0.095,-0.0915,-0.088,-0.08,-0.124,-0.2115,-0.1695,-0.1595,-0.182
20260226_002236_01,2026-02-26,002236,002236.SZ,0.0,0.0,-0.023364,-0.060748,-0.07892,-0.057632,-0.056594,-0.055036,-0.050883,-0.05244,-0.051921,-0.061786,-0.068536,-0.078401,-0.066459,-0.090862,-0.101246,-0.147975,-0.134995,-0.120976,-0.130322
20260226_002466_01,2026-02-26,002466,002466.SZ,0.0,0.009993,-0.015346,-0.079586,-0.070842,-0.065846,-0.07227,-0.052641,-0.039079,-0.026767,-0.04354,-0.033726,-0.043897,-0.070128,-0.087259,-0.126874,-0.105996,-0.125625,-0.078694,-0.046039,-0.032834
20260226_002677_03,2026-02-26,002677,002677.SZ,0.0,-0.001035,-0.057971,-0.095238,-0.106625,-0.091097,-0.084886,-0.07764,-0.05383,-0.072464,-0.10559,-0.118012,-0.110766,-0.128364,-0.119048,-0.142857,-0.158385,-0.20911,-0.170807,-0.174948,-0.192547
20260226_002965_01,2026-02-26,002965,002965.SZ,0.0,-0.008221,-0.041929,-0.09208,-0.098383,-0.09071,-0.075911,-0.092902,-0.074267,-0.075363,-0.095917,-0.094272,-0.112086,-0.128254,-0.131817,-0.157851,-0.172376,-0.220882,-0.211839,-0.193204,-0.206084
20260226_300083_01,2026-02-26,300083,300083.SZ,0.0,-0.008782,-0.039517,-0.094402,-0.108672,-0.08562,-0.087816,-0.102086,-0.082327,-0.036224,-0.069155,-0.063666,-0.082327,-0.091109,-0.086718,-0.118551,-0.161361,-0.194292,-0.182217,-0.17124,-0.188804
20260226_300221_01,2026-02-26,300221,300221.SZ,0.0,-0.002513,-0.058626,-0.126466,-0.122278,-0.099665,-0.095477,-0.099665,-0.085427,-0.103015,-0.10804,-0.119765,-0.10804,-0.11809,-0.106365,-0.144054,-0.170854,-0.223618,-0.190117,-0.180905,-0.137353
20260226_300625_01,2026-02-26,300625,300625.SZ,0.0,-0.004598,-0.039847,-0.061303,-0.077395,-0.038314,-0.022222,-0.025287,-0.008429,-0.007663,-0.022989,-0.002299,-0.008429,-0.023755,0.003065,-0.02682,-0.068199,-0.150192,-0.121839,-0.124138,-0.140996
20260226_300664_01,2026-02-26,300664,300664.SZ,0.0,0.008547,-0.001709,0.0,-0.018803,0.039316,0.018803,0.035897,0.025641,0.059829,0.054701,0.08547,0.059829,0.022222,0.059829,0.046154,0.025641,-0.041026,0.005128,0.044444,0.02906
20260226_300677_01,2026-02-26,300677,300677.SZ,0.0,0.050791,0.077144,0.087207,0.103258,0.109008,0.095113,0.16459,0.22161,0.237901,0.257786,0.480355,0.396742,0.473407,0.466219,0.419502,0.344753,0.289171,0.365597,0.375659,0.310733
20260226_300682_03,2026-02-26,300682,300682.SZ,0.0,0.004211,-0.053158,-0.084211,-0.092105,-0.049474,-0.018947,0.002105,0.012105,0.012105,0.031053,-0.026316,-0.047368,-0.052632,-0.040526,-0.036842,-0.082105,-0.154211,-0.146842,-0.123158,-0.158421
20260226_300686_01,2026-02-26,300686,300686.SZ,0.0,-0.01315,-0.030056,-0.073262,-0.086412,-0.062617,-0.015028,-0.005636,0.001252,-0.012523,-0.032561,-0.032561,-0.045085,-0.053225,-0.051346,-0.087038,-0.098936,-0.163431,-0.145272,-0.120225,-0.093926
20260226_300747_01,2026-02-26,300747,300747.SZ,0.0,-0.026494,-0.004262,-0.092569,-0.021925,0.004566,-0.019488,-0.030452,-0.004569,-0.00944,0.005482,-0.041108,-0.059684,-0.103786,-0.089792,-0.124472,-0.134815,-0.199005,-0.177101,-0.164628,-0.182577
20260226_300836_01,2026-02-26,300836,300836.SZ,0.0,-0.010938,-0.002344,-0.101094,-0.061875,-0.039062,-0.065625,-0.067031,-0.055625,-0.072969,-0.111563,-0.135938,-0.10375,-0.085938,-0.040469,-0.087812,-0.078281,-0.172031,-0.145,-0.1275,-0.135781
20260226_301107_02,2026-02-26,301107,301107.SZ,0.0,0.000314,-0.050314,-0.087421,-0.088679,-0.065409,-0.025472,-0.015409,0.011635,0.02956,-0.008805,-0.033019,-0.044654,-0.078616,-0.046855,-0.08239,-0.122013,-0.181761,-0.151572,-0.139937,-0.156604
20260226_301525_01,2026-02-26,301525,301525.SZ,0.0,-0.005443,-0.029258,-0.031186,-0.01667,-0.030846,-0.001814,-0.045702,-0.027784,-0.03663,0.025743,0.018939,-0.01134,-0.057723,-0.065548,-0.10127,-0.118054,-0.194829,-0.165344,-0.154457,-0.169653
20260226_600027_01,2026-02-26,600027,600027.SH,0.0,0.024096,0.042169,0.036145,0.03012,0.042169,0.050201,0.042169,0.034137,0.060241,0.086345,0.068273,0.060241,0.050201,0.050201,0.048193,0.050201,0.028112,0.058233,0.090361,0.070281
20260226_600283_01,2026-02-26,600283,600283.SH,0.0,0.004242,-0.006363,-0.007423,-0.009544,0.005302,0.007423,0.019088,0.012725,0.016967,0.018028,0.009544,0.013786,0.0,0.003181,0.005302,-0.012725,-0.057264,-0.027572,-0.002121,-0.009544
20260226_600338_01,2026-02-26,600338,600338.SH,0.0,0.04391,0.027705,-0.053842,-0.050183,-0.05907,-0.071093,-0.067956,-0.051228,-0.010978,-0.025614,-0.03816,-0.07632,-0.095139,-0.117616,-0.1793,-0.184004,-0.231051,-0.181913,-0.173549,-0.169367
20260226_600558_01,2026-02-26,600558,600558.SH,0.0,0.034429,0.020344,-0.034429,-0.037559,-0.010955,-0.00626,-0.01252,0.00939,0.0,-0.021909,-0.014085,-0.042254,-0.064163,-0.053208,-0.086072,-0.114241,-0.169014,-0.140845,-0.126761,-0.13928
20260226_600584_01,2026-02-26,600584,600584.SH,0.0,-0.011494,-0.040025,-0.023604,-0.017652,-0.000411,-0.034483,-0.076355,-0.055829,-0.039204,-0.061371,-0.066502,-0.060961,-0.102011,-0.06055,-0.09298,-0.137315,-0.197865,-0.190271,-0.165846,-0.190681
20260226_600797_01,2026-02-26,600797,600797.SH,0.0,0.047708,-0.011225,-0.1029,-0.106642,-0.073901,-0.070159,-0.038354,-0.047708,-0.056127,-0.05145,-0.088868,-0.09261,-0.109448,-0.076707,-0.077643,-0.131899,-0.190833,-0.170253,-0.138447,-0.172123
20260226_601061_01,2026-02-26,601061,601061.SH,0.0,0.04809,0.054018,-0.006588,-0.017787,-0.032279,-0.047431,-0.077075,-0.065876,-0.079051,-0.09552,-0.104743,-0.131094,-0.148221,-0.152174,-0.184453,-0.200922,-0.243742,-0.214097,-0.201581,-0.244401
20260226_601136_01,2026-02-26,601136,601136.SH,0.0,-0.001092,-0.018013,-0.034934,-0.058952,-0.055677,-0.047489,-0.043668,-0.03821,-0.040393,-0.040939,-0.048035,-0.046397,-0.042576,-0.04476,-0.055131,-0.05786,-0.104258,-0.095524,-0.081878,-0.101528
20260226_603063_01,2026-02-26,603063,603063.SH,0.0,0.011258,-0.003642,-0.042053,-0.038079,-0.039735,0.056291,0.05298,0.065563,0.107285,0.099338,0.066225,0.072517,0.039073,0.059272,0.049338,0.089073,0.057616,0.080464,0.119868,0.096026
20260226_603706_01,2026-02-26,603706,603706.SH,0.0,0.011843,0.031739,0.135007,0.036002,-0.00379,-0.004737,-0.004737,-0.01279,-0.017054,-0.014685,-0.034581,-0.035054,-0.061582,-0.045002,-0.037423,-0.054003,-0.099479,-0.067267,-0.062056,-0.062056
20260226_688531_01,2026-02-26,688531,688531.SH,0.0,-0.005399,0.004859,-0.056553,-0.059387,-0.057093,0.02227,0.014847,0.053853,0.044136,0.039816,0.005264,0.008908,-0.029019,-0.003914,-0.040626,-0.060197,-0.141855,-0.100013,-0.078283,-0.09529
20260227_000066_01,2026-02-27,000066,000066.SZ,0.0,-0.004219,-0.07836,-0.084991,-0.055455,-0.05425,0.040386,0.025316,0.024714,0.031344,-0.01085,-0.008439,-0.049427,-0.026522,-0.039783,-0.056058,-0.135624,-0.112719,-0.091019,-0.071127,-0.091621
20260227_002120_03,2026-02-27,002120,002120.SZ,0.0,-0.021067,-0.035112,-0.058989,-0.05618,-0.039326,-0.049157,-0.02809,-0.023876,-0.023876,-0.016854,-0.021067,-0.030899,-0.035112,-0.046348,-0.05618,-0.108146,-0.095506,-0.067416,-0.060393,-0.047753
20260227_002160_01,2026-02-27,002160,002160.SZ,0.0,0.008251,-0.046205,-0.029703,-0.024752,-0.046205,-0.052805,-0.066007,-0.074257,-0.041254,-0.077558,-0.09736,-0.125413,-0.143564,-0.184818,-0.209571,-0.264026,-0.214521,-0.181518,-0.193069,-0.176568
20260227_002190_01,2026-02-27,002190,002190.SZ,0.0,0.038609,-0.02218,-0.019715,-0.035597,-0.033954,-0.055312,-0.050657,-0.033954,-0.049836,-0.051205,-0.062158,-0.062158,-0.069825,-0.116101,-0.159365,-0.207558,-0.170865,-0.112815,-0.156627,-0.147043
20260227_002369_01,2026-02-27,002369,002369.SZ,0.0,-0.029833,-0.068019,-0.078759,-0.051313,-0.042959,-0.056086,-0.036993,-0.046539,-0.056086,-0.069212,-0.050119,-0.066826,-0.079952,-0.115752,-0.144391,-0.198091,-0.162291,-0.143198,-0.173031,-0.156325
20260227_002651_01,2026-02-27,002651,002651.SZ,0.0,0.009033,-0.055104,-0.062331,-0.067751,-0.064137,-0.079494,-0.066847,-0.074977,-0.089431,-0.099368,-0.097561,-0.102981,-0.107498,-0.138211,-0.159892,-0.204155,-0.160795,-0.134598,-0.170732,-0.157182
20260227_002908_03,2026-02-27,002908,002908.SZ,0.0,-0.047115,-0.094231,-0.1,-0.080769,-0.060577,-0.0625,-0.051923,-0.055769,-0.066346,-0.083654,-0.072115,-0.090385,-0.061538,-0.079808,-0.124038,-0.175,-0.144231,-0.130769,-0.147115,-0.1375
20260227_300271_01,2026-02-27,300271,300271.SZ,0.0,-0.05875,-0.10125,-0.11625,-0.1,-0.08625,-0.07125,-0.04,-0.05125,-0.05625,-0.0775,-0.0675,-0.0875,-0.065,-0.0675,-0.11125,-0.1775,-0.1575,-0.14,-0.17375,-0.1575
20260227_300278_01,2026-02-27,300278,300278.SZ,0.0,-0.039861,-0.098787,-0.107452,-0.079723,-0.071057,-0.076256,-0.055459,-0.060659,-0.079723,-0.091854,-0.088388,-0.112652,-0.103986,-0.135182,-0.162912,-0.214905,-0.190641,-0.181976,-0.207972,-0.192374
20260227_300339_01,2026-02-27,300339,300339.SZ,0.0,-0.050831,-0.036529,-0.110939,-0.133359,-0.101276,-0.099536,-0.101855,-0.093351,-0.115771,-0.132199,-0.126595,-0.137418,-0.127174,-0.156939,-0.200232,-0.241013,-0.228257,-0.219559,-0.245072,-0.236567
20260227_300628_02,2026-02-27,300628,300628.SZ,0.0,-0.039117,-0.072645,-0.082225,-0.066259,-0.058542,-0.080628,-0.065993,-0.06892,-0.078765,-0.089941,-0.097126,-0.104577,-0.098989,-0.088611,-0.082757,-0.124534,-0.123204,-0.122672,-0.152209,-0.146621
20260227_300674_01,2026-02-27,300674,300674.SZ,0.0,-0.046338,-0.072818,-0.090194,-0.084816,-0.0753,-0.083161,-0.078196,-0.081092,-0.069094,-0.102193,-0.099297,-0.110468,-0.102193,-0.117087,-0.158047,-0.206454,-0.187836,-0.186595,-0.20935,-0.190319
20260227_300807_01,2026-02-27,300807,300807.SZ,0.0,-0.044238,-0.09026,-0.095255,-0.076704,-0.062433,-0.080628,-0.047449,-0.072422,-0.083482,-0.101855,-0.093828,-0.105244,-0.085266,-0.090796,-0.105958,-0.182661,-0.139672,-0.09472,-0.098288,-0.092044
20260227_600039_01,2026-02-27,600039,600039.SH,0.0,0.021127,0.013078,0.020121,0.050302,0.064386,0.007042,0.007042,-0.002012,-0.007042,0.001006,0.011066,-0.008048,-0.026157,-0.038229,-0.019115,-0.05835,-0.027163,-0.003018,-0.003018,0.0
20260227_600198_01,2026-02-27,600198,600198.SH,0.0,-0.016211,-0.098278,-0.098278,-0.071935,-0.073961,-0.078014,-0.064843,-0.073961,-0.091185,-0.110436,-0.103343,-0.123607,-0.116515,-0.133739,-0.161094,-0.206687,-0.174265,-0.164134,-0.184397,-0.167173
20260227_600408_01,2026-02-27,600408,600408.SH,0.0,-0.005102,0.045918,-0.056122,-0.053571,-0.048469,-0.030612,-0.056122,-0.068878,-0.043367,0.053571,-0.002551,0.096939,0.089286,0.135204,0.079082,0.112245,0.086735,0.058673,-0.007653,-0.005102
20260227_600754_02,2026-02-27,600754,600754.SH,0.0,-0.006365,-0.024045,-0.031825,-0.05587,-0.053748,-0.070014,-0.052334,-0.049859,-0.032178,-0.028642,-0.024752,0.01273,-0.010255,-0.019095,-0.007072,-0.087694,-0.052687,-0.014498,-0.036775,-0.032532
20260227_688660_01,2026-02-27,688660,688660.SH,0.0,-0.048597,-0.072553,-0.085558,-0.022587,-0.019849,-0.028747,-0.015743,-0.004791,0.045859,0.057495,0.004107,-0.000684,-0.040383,-0.062286,-0.086242,-0.130732,-0.093087,-0.091718,-0.118412,-0.110198
20260302_000905_01,2026-03-02,000905,000905.SZ,0.0,0.022245,-0.037065,-0.066712,-0.059332,-0.090391,-0.082996,-0.100005,-0.119972,-0.134763,-0.115535,-0.151772,-0.155469,-0.182831,-0.190966,-0.227202,-0.203538,-0.148074,-0.189487,-0.188008,-0.140679
20260302_002049_01,2026-03-02,002049,002049.SZ,0.0,-0.060288,-0.068418,-0.063039,-0.059912,-0.076673,-0.058286,-0.055285,-0.059287,-0.077674,-0.067292,-0.090557,-0.066917,-0.093183,-0.11995,-0.16848,-0.156973,-0.137211,-0.152971,-0.150844,-0.154096
20260302_002545_01,2026-03-02,002545,002545.SZ,0.0,-0.015354,-0.046061,-0.052403,-0.033044,-0.083111,-0.120828,-0.121162,-0.132176,-0.085781,-0.177236,-0.207944,-0.205274,-0.27737,-0.273698,-0.281709,-0.260681,-0.238652,-0.263685,-0.245327,-0.237984
20260302_002549_01,2026-03-02,002549,002549.SZ,0.0,0.030033,-0.000939,-0.007977,-0.032379,-0.045988,-0.035195,-0.043641,-0.022525,-0.062412,-0.081183,-0.118724,-0.15298,-0.155326,-0.149226,-0.120601,-0.157203,-0.156734,-0.152511,-0.090099,-0.117785
20260302_300842_01,2026-03-02,300842,300842.SZ,0.0,-0.103259,-0.104444,-0.125095,-0.115531,-0.148201,-0.111892,-0.121456,-0.154465,-0.173085,-0.166314,-0.191282,-0.155565,-0.172916,-0.203809,-0.257131,-0.255184,-0.261617,-0.279306,-0.280152,-0.291917
20260302_600058_01,2026-03-02,600058,600058.SH,0.0,-0.067109,-0.073746,-0.074484,-0.054572,-0.045723,-0.039086,-0.050885,-0.054572,-0.078171,-0.109882,-0.117994,-0.120944,-0.148968,-0.166667,-0.212389,-0.189528,-0.155605,-0.163717,-0.151917,-0.158555
20260302_600988_01,2026-03-02,600988,600988.SH,0.0,-0.027556,-0.053063,-0.081303,-0.090412,-0.07652,-0.06946,-0.049647,-0.035527,-0.068322,-0.098155,-0.088818,-0.070371,-0.163289,-0.177408,-0.127078,-0.150535,-0.093601,-0.022091,-0.017308,0.032794
20260302_603477_02,2026-03-02,603477,603477.SH,0.0,0.0141,0.019177,-0.018049,0.046249,0.054146,0.067118,0.08291,0.086858,0.07163,0.06599,0.062606,0.06881,0.064862,0.041737,-0.042301,-0.050761,-0.043993,-0.065426,-0.048505,-0.07163
20260302_688070_01,2026-03-02,688070,688070.SH,0.0,-0.124265,-0.052206,-0.094412,-0.091176,-0.090147,-0.108088,-0.127941,-0.160294,-0.183824,-0.180147,-0.207647,-0.194559,-0.227206,-0.255882,-0.308824,-0.283235,-0.267941,-0.293529,-0.295441,-0.286765
20260303_002043_01,2026-03-03,002043,002043.SZ,0.0,-0.029568,-0.054406,-0.056771,-0.068007,-0.054997,-0.049083,-0.041987,-0.06505,-0.036665,-0.02602,-0.064459,-0.10408,-0.12537,-0.178001,-0.130692,-0.106446,-0.119456,-0.13424,-0.123004,-0.091662
20260303_600635_01,2026-03-03,600635,600635.SH,0.0,0.002894,0.011577,-0.033285,-0.031838,-0.065123,-0.0767,-0.068017,-0.091172,-0.098408,-0.10275,-0.117221,-0.107091,-0.149059,-0.157742,-0.160637,-0.156295,-0.163531,-0.151954,-0.160637,-0.195369
20260303_600739_01,2026-03-03,600739,600739.SH,0.0,-0.018018,-0.023751,-0.007371,-0.00819,-0.013923,-0.010647,0.00819,-0.003276,-0.018837,-0.013923,-0.010647,-0.033579,-0.049959,-0.109746,-0.095004,-0.078624,-0.093366,-0.090909,-0.086814,-0.079443
20260303_601000_01,2026-03-03,601000,601000.SH,0.0,-0.009412,-0.009412,-0.004706,-0.018824,0.009412,0.018824,0.035294,0.028235,0.030588,0.035294,0.028235,0.023529,0.030588,-0.007059,0.007059,0.018824,0.016471,0.004706,0.077647,0.103529
20260304_300747_02,2026-03-04,300747,300747.SZ,0.0,0.027085,0.002491,-0.008718,0.017744,0.012765,0.028021,-0.019614,-0.038605,-0.083696,-0.069388,-0.104846,-0.115421,-0.181049,-0.158655,-0.145903,-0.164254,-0.158344,-0.142481,-0.161454,-0.150257
20260304_300767_02,2026-03-04,300767,300767.SZ,0.0,0.046249,0.058582,0.056526,0.09147,0.104317,0.085817,0.054471,0.061665,0.044193,0.071429,0.06629,0.023124,-0.043679,0.021069,0.017472,-0.007708,-0.001028,-0.02518,-0.060637,-0.03443
20260304_603316_02,2026-03-04,603316,603316.SH,0.0,0.059876,0.165864,0.099794,0.110117,0.123882,0.125946,0.088094,0.099105,0.025465,0.128011,0.152787,0.086717,-0.013765,0.030282,0.067447,0.008259,0.0,0.022023,-0.002065,-0.020647
20260304_688070_02,2026-03-04,688070,688070.SH,0.0,-0.044531,-0.041117,-0.040031,-0.05896,-0.079907,-0.114042,-0.138867,-0.134988,-0.164003,-0.150194,-0.184639,-0.214895,-0.270753,-0.243755,-0.227618,-0.254616,-0.256633,-0.247479,-0.271683,-0.271994
20260305_002195_03,2026-03-05,002195,002195.SZ,0.0,0.006548,-0.003742,-0.015903,0.001871,-0.036483,-0.022451,-0.027128,-0.062675,-0.058934,-0.083255,-0.125351,-0.181478,-0.141254,-0.138447,-0.162769,-0.152479,-0.150608,-0.156221,-0.149673,-0.172123
20260305_002396_02,2026-03-05,002396,002396.SZ,0.0,0.000672,-0.019496,0.032605,0.077983,0.083025,0.026555,0.005714,-0.063193,-0.013782,-0.041008,-0.063866,-0.131765,-0.109916,-0.071933,-0.097143,-0.092101,-0.124034,-0.143529,-0.126387,-0.137143
20260305_300648_02,2026-03-05,300648,300648.SZ,0.0,0.005381,-0.002058,0.001899,-0.00823,-0.053814,-0.084995,-0.099715,-0.120924,-0.113802,-0.138177,-0.145141,-0.205445,-0.182178,-0.1673,-0.181703,-0.167933,-0.164451,-0.176955,-0.163976,-0.196423
20260305_603601_04,2026-03-05,603601,603601.SH,0.0,0.008576,-0.017153,0.059177,0.067753,0.070326,-0.004288,-0.011149,-0.082333,0.009434,0.02916,-0.037736,-0.082333,-0.04717,0.048027,0.152659,0.13036,0.243568,0.328473,0.2753,0.209262
20260306_000839_01,2026-03-06,000839,000839.SZ,0.0,-0.006042,0.093656,0.202417,0.175227,0.099698,0.114804,0.087613,0.123867,0.093656,0.036254,-0.015106,0.042296,0.063444,0.021148,0.030211,0.024169,0.006042,0.02719,-0.021148,-0.066465
20260306_002112_01,2026-03-06,002112,002112.SZ,0.0,0.09992,0.071258,0.060908,0.089968,0.004777,-0.017118,-0.061306,-0.038217,-0.084395,-0.09793,-0.047771,-0.057325,-0.036226,-0.096338,-0.105494,-0.130971,-0.171576,-0.159236,-0.183917,-0.201433
20260306_002355_02,2026-03-06,002355,002355.SZ,0.0,0.005464,0.025956,0.027322,-0.004098,0.010929,0.016393,0.021858,0.030055,0.016393,-0.045082,-0.096995,-0.045082,-0.031421,-0.06694,-0.065574,-0.084699,-0.114754,-0.090164,-0.13388,-0.166667
20260306_002458_02,2026-03-06,002458,002458.SZ,0.0,-0.014099,-0.006042,-0.006042,0.002014,-0.004028,0.018127,-0.006042,-0.037261,-0.036254,-0.037261,-0.09567,-0.07855,-0.081571,-0.074522,-0.053374,-0.05136,-0.094663,-0.083585,-0.060423,-0.065458
20260306_003025_02,2026-03-06,003025,003025.SZ,0.0,-0.002661,0.021291,0.022621,0.0,0.003327,0.013307,-0.021956,0.011311,0.008649,-0.017964,-0.115103,-0.097804,-0.08849,-0.091151,-0.08982,-0.085163,-0.093812,-0.083832,-0.099135,-0.117764
20260306_300180_02,2026-03-06,300180,300180.SZ,0.0,-0.013062,0.002903,0.004354,0.040639,-0.015965,0.014514,-0.007257,-0.021771,-0.033382,-0.078374,-0.130624,-0.111756,-0.103048,-0.127721,-0.119013,-0.129173,-0.140784,-0.134978,-0.169811,-0.142235
20260306_300243_01,2026-03-06,300243,300243.SZ,0.0,-0.014038,0.004129,0.168456,0.241949,0.255161,0.441784,0.269199,0.246078,0.156069,0.185797,0.106524,0.128819,0.164327,0.104046,0.137903,0.109001,0.047069,0.090834,0.077622,0.045417
20260306_300407_01,2026-03-06,300407,300407.SZ,0.0,0.004184,0.015342,0.009066,-0.016039,-0.029986,-0.026499,-0.069735,-0.042538,-0.064156,-0.110181,-0.180614,-0.111576,-0.116457,-0.135286,-0.119247,-0.124128,-0.096234,-0.09484,-0.097629,-0.144351
20260306_300491_03,2026-03-06,300491,300491.SZ,0.0,-0.008519,0.014995,0.04976,0.013633,-0.025903,-0.028971,-0.099864,-0.089296,-0.11963,-0.141102,-0.164963,-0.171436,-0.157804,-0.201431,-0.187115,-0.19666,-0.226994,-0.199728,-0.211315,-0.225288
20260306_300682_04,2026-03-06,300682,300682.SZ,0.0,0.021459,0.031652,0.031652,0.050966,-0.007511,-0.02897,-0.034335,-0.021996,-0.01824,-0.064378,-0.137876,-0.130365,-0.106223,-0.142167,-0.120172,-0.140558,-0.16309,-0.131438,-0.164163,-0.19367
20260306_300832_01,2026-03-06,300832,300832.SZ,0.0,-0.020007,-0.006057,-0.004589,-0.014868,-0.036894,-0.049192,-0.042217,-0.053231,-0.081865,-0.084802,-0.115639,-0.082232,-0.084435,-0.10848,-0.099302,-0.088473,-0.099302,-0.085169,-0.100954,-0.136197
20260306_600558_02,2026-03-06,600558,600558.SH,0.0,-0.006299,0.015748,0.006299,-0.015748,-0.007874,-0.03622,-0.058268,-0.047244,-0.080315,-0.108661,-0.16378,-0.135433,-0.12126,-0.133858,-0.124409,-0.116535,-0.114961,-0.108661,-0.119685,-0.149606
20260306_600838_01,2026-03-06,600838,600838.SH,0.0,-0.009208,0.001842,-0.01105,-0.017495,-0.012891,0.028545,0.020258,0.02302,0.003683,-0.038674,-0.104972,-0.069061,-0.058932,-0.07919,-0.03407,-0.048803,-0.060773,-0.058932,-0.076427,-0.100368
20260306_603063_02,2026-03-06,603063,603063.SH,0.0,-0.003135,0.008777,0.048276,0.040752,0.009404,0.015361,-0.016301,0.002821,-0.006583,0.031034,0.001254,0.022884,0.060188,0.037618,0.079624,0.036677,-0.032602,0.0,-0.04232,-0.0721
20260306_605177_03,2026-03-06,605177,605177.SH,0.0,-0.024401,-0.00915,-0.022658,-0.021786,-0.015251,-0.018736,-0.04183,-0.010022,-0.076688,-0.110675,-0.164706,-0.118954,-0.098475,-0.101525,-0.078431,-0.067538,-0.091503,-0.059259,-0.081046,-0.111111
