event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260402_601086_04,2026-04-02,601086,601086.SH,0.0,-0.021542,0.003401,0.010204,-0.011338,0.002268,0.003401,0.010204,0.006803,0.021542,0.020408,-0.005669,-0.005669,-0.038549,-0.055556,-0.081633,-0.054422,-0.079365,-0.079365,0.012472,-0.006803,-0.003401,0.029478,0.035147,0.026077,0.048753,0.020408,-0.029478,-0.007937,0.004535,-0.024943,-0.057823,-0.080499,-0.090703,-0.082766,-0.063492,-0.117914,-0.029478,-0.052154,,,,,,,,,,,,,,,,,,,,,,
20260402_601975_02,2026-04-02,601975,601975.SH,0.0,0.060417,0.089583,0.064583,0.0375,-0.004167,-0.035417,-0.045833,-0.058333,-0.089583,-0.1,-0.083333,-0.054167,-0.060417,-0.060417,-0.079167,-0.097917,-0.110417,-0.047917,-0.066667,-0.025,0.020833,0.041667,-0.008333,-0.029167,0.025,0.114583,0.03125,-0.0125,0.04375,0.110417,0.19375,0.208333,0.15625,0.10625,0.035771,0.016667,0.0125,0.03125,,,,,,,,,,,,,,,,,,,,,,
20260402_603010_04,2026-04-02,603010,603010.SH,0.0,-0.010336,0.004307,0.017227,0.070629,0.080965,0.079242,0.086133,0.074074,0.069767,0.107666,0.111972,0.138674,0.137812,0.103359,0.101637,0.120586,0.122308,0.147287,0.121447,0.12317,0.191214,0.29199,0.368648,0.306632,0.283376,0.287683,0.25323,0.24031,0.25323,0.193798,0.144703,0.173127,0.290267,0.371232,0.329027,0.323859,0.276486,0.254953,,,,,,,,,,,,,,,,,,,,,,
20260402_688017_03,2026-04-02,688017,688017.SH,0.0,-0.032041,-0.040517,0.051421,0.029871,0.054264,0.048992,0.069251,0.067183,0.074832,0.100775,0.089251,0.102429,0.136899,0.053075,0.060775,0.10491,0.073127,0.111163,0.158243,0.172145,0.191111,0.359121,0.400517,0.415349,0.44522,0.369509,0.578811,0.66863,0.685633,0.672661,0.731266,0.767442,0.803618,0.749199,0.658915,0.633747,0.581395,0.484755,,,,,,,,,,,,,,,,,,,,,,
20260403_002007_05,2026-04-03,002007,002007.SZ,0.0,0.010267,0.023272,0.006845,0.020534,0.011636,0.022587,0.028063,0.031485,0.029432,0.022587,0.021903,0.019165,0.008214,0.0,-0.010267,-0.009582,-0.004791,-0.013005,-0.010267,-0.013005,-0.004791,0.023272,0.001369,-0.009582,-0.021218,-0.028747,-0.041068,-0.036961,-0.05065,-0.046543,-0.051335,-0.060917,-0.069131,-0.075975,-0.088296,-0.059548,-0.041068,,,,,,,,,,,,,,,,,,,,,,,
20260403_300166_05,2026-04-03,300166,300166.SZ,0.0,-0.012081,0.136242,0.075839,0.066443,0.14094,0.15302,0.111409,0.134228,0.118121,0.09396,0.049664,0.124161,0.089262,0.109396,0.071141,0.034228,0.037584,0.036242,0.243624,0.277181,0.298658,0.280537,0.257718,0.355034,0.275168,0.266443,0.308725,0.438926,0.365772,0.249664,0.286577,0.266443,0.186577,0.138926,0.188591,0.101342,0.110738,,,,,,,,,,,,,,,,,,,,,,,
20260403_601975_03,2026-04-03,601975,601975.SH,0.0,0.027505,0.003929,-0.021611,-0.060904,-0.090373,-0.100196,-0.111984,-0.141454,-0.151277,-0.13556,-0.108055,-0.113949,-0.113949,-0.131631,-0.149312,-0.1611,-0.102161,-0.119843,-0.08055,-0.037328,-0.017682,-0.064833,-0.084479,-0.033399,0.051081,-0.027505,-0.068762,-0.015717,0.047151,0.125737,0.139489,0.090373,0.043222,-0.023242,-0.041257,-0.045187,-0.027505,,,,,,,,,,,,,,,,,,,,,,,
20260403_603661_01,2026-04-03,603661,603661.SH,0.0,-0.052251,-0.022978,-0.034309,-0.012905,-0.025181,-0.021404,-0.02707,-0.00063,-0.014794,-0.01322,-0.011017,-0.020145,-0.002833,-0.014164,0.007554,-0.002203,0.010387,-0.039031,-0.051621,-0.063267,-0.051306,-0.061379,-0.078061,-0.109223,-0.122128,-0.133459,-0.142587,-0.13944,-0.153919,-0.069248,0.023922,0.12622,0.179415,0.061379,0.037142,-0.016682,-0.011961,,,,,,,,,,,,,,,,,,,,,,,
20260407_002128_05,2026-04-07,002128,002128.SZ,0.0,0.019421,0.030882,0.006049,0.004139,0.005412,0.043617,0.07609,0.07227,0.051258,0.065584,0.056988,0.042662,0.042343,0.014008,0.025788,0.043935,0.030245,0.060809,-0.002865,-0.007323,-0.006049,0.009233,0.007004,0.020694,-0.035021,-0.055396,-0.038204,-0.087272,-0.073225,-0.057307,-0.050302,-0.014963,-0.04298,-0.053805,-0.014645,0.024833,,,,,,,,,,,,,,,,,,,,,,,,
20260407_002183_04,2026-04-07,002183,002183.SZ,0.0,0.035461,0.015957,0.019504,0.015957,0.049645,0.067376,0.046099,0.085106,0.102837,0.065603,0.067376,0.030142,0.010638,0.014184,-0.001773,0.021277,-0.008865,0.047872,0.152482,0.210993,0.27305,0.228723,0.351064,0.33156,0.271277,0.285461,0.304965,0.283688,0.184397,0.230496,0.23227,0.18617,0.148936,0.140071,0.090426,0.083333,,,,,,,,,,,,,,,,,,,,,,,,
20260407_002648_06,2026-04-07,002648,002648.SZ,0.0,-0.025874,0.008392,0.008042,0.059091,0.048252,-0.023776,-0.013986,-0.042308,-0.081818,-0.066783,-0.074825,-0.042657,-0.03042,-0.022727,0.013986,0.022028,0.034965,0.030769,-0.051049,-0.067832,-0.060839,-0.033916,-0.027622,-0.053147,-0.018182,-0.029021,-0.076573,-0.105944,-0.131119,-0.137063,-0.159091,-0.163636,-0.16958,-0.165035,-0.186364,-0.167483,,,,,,,,,,,,,,,,,,,,,,,,
20260407_300122_01,2026-04-07,300122,300122.SZ,0.0,0.010773,-0.008872,-0.003169,-0.019011,0.006337,-0.001267,-0.005703,-0.019645,-0.025349,-0.033587,-0.031686,-0.054499,-0.062104,-0.053866,-0.053866,-0.046261,-0.039924,-0.023447,-0.025349,-0.019645,0.042459,0.001267,-0.011407,-0.043726,-0.046895,-0.062104,-0.053866,-0.065906,-0.081749,-0.108999,-0.132446,-0.152091,-0.126743,-0.131179,-0.138783,-0.131812,,,,,,,,,,,,,,,,,,,,,,,,
20260407_300596_04,2026-04-07,300596,300596.SZ,0.0,0.035503,0.032544,0.038462,0.01411,0.015703,-0.012517,-0.002959,-0.002048,-0.016158,-0.026172,-0.085116,-0.094219,-0.079199,-0.070778,0.025262,0.010924,-0.012062,-0.003641,-0.017069,0.01411,0.025034,-0.001593,0.0132,0.037096,0.052572,0.04142,0.048248,0.015931,-0.0198,0.000228,-0.029358,-0.02822,0.03482,0.085571,0.067365,0.083068,,,,,,,,,,,,,,,,,,,,,,,,
20260407_300747_03,2026-04-07,300747,300747.SZ,0.0,0.031671,0.093666,0.068733,0.105458,0.132075,0.08996,0.098383,0.174191,0.233154,0.243261,0.244946,0.227426,0.19407,0.189353,0.147237,0.207547,0.212938,0.212938,0.260782,0.269205,0.288747,0.31031,0.328504,0.270216,0.255728,0.28066,0.363208,0.32783,0.273922,0.317385,0.339286,0.283019,0.220013,0.358491,0.354127,0.317385,,,,,,,,,,,,,,,,,,,,,,,,
20260407_600230_06,2026-04-07,600230,600230.SH,0.0,0.020257,0.023715,0.005929,-0.020257,-0.022233,-0.02915,-0.031126,-0.041502,-0.037549,-0.031621,-0.057806,-0.049901,-0.052372,-0.065711,-0.049901,-0.022233,-0.062747,-0.081522,-0.10919,-0.112154,-0.142787,-0.153656,-0.133893,-0.130929,-0.142292,-0.160573,-0.184289,-0.169466,-0.206522,-0.192194,-0.219368,-0.22085,-0.254941,-0.25247,-0.274209,-0.242095,,,,,,,,,,,,,,,,,,,,,,,,
20260407_603002_04,2026-04-07,603002,603002.SH,0.0,0.031865,0.0403,0.025305,0.095595,0.205248,0.207123,0.20806,0.212746,0.244611,0.298969,0.300843,0.299906,0.348641,0.419869,0.382381,0.343955,0.29522,0.30553,0.435801,0.435801,0.434864,0.415183,0.517338,0.532334,0.418932,0.403936,0.483599,0.467666,0.417057,0.52671,0.548266,0.591378,0.552015,0.632615,0.553889,0.597001,,,,,,,,,,,,,,,,,,,,,,,,
20260407_603989_06,2026-04-07,603989,603989.SH,0.0,0.09029,0.072118,0.064168,0.073254,0.131743,0.110733,0.107893,0.107325,0.099943,0.102215,0.130608,0.105054,0.104486,0.143668,0.123225,0.118683,0.127768,0.151618,0.205565,0.195344,0.210676,0.195344,0.189097,0.164111,0.135718,0.24929,0.374219,0.459966,0.467348,0.613856,0.743328,0.802953,0.983532,1.181715,1.033504,0.83021,,,,,,,,,,,,,,,,,,,,,,,,
20260407_688400_05,2026-04-07,688400,688400.SH,0.0,0.067296,0.087131,0.126328,0.124911,0.145218,0.11523,0.138843,0.155608,0.131523,0.160803,0.193388,0.112161,0.102007,0.105077,0.085242,0.167178,0.400708,0.468477,0.574734,0.571429,0.569067,0.543093,0.572137,0.530342,0.491854,0.626919,0.598583,0.601653,0.505785,0.563636,0.614876,0.619835,0.533884,0.533176,0.450531,0.313577,,,,,,,,,,,,,,,,,,,,,,,,
20260408_000810_02,2026-04-08,000810,000810.SZ,0.0,0.038128,0.039861,0.02773,0.033795,0.032929,0.033795,0.056326,0.053726,0.071924,0.112652,0.097054,0.093588,0.127383,0.106586,0.098787,0.099653,0.114385,0.114385,0.123917,0.117851,0.09792,0.098787,0.074523,0.065858,0.057192,0.090121,0.112652,0.088388,0.081456,0.090988,0.045061,0.020797,0.02513,-0.0026,0.012132,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_000831_03,2026-04-08,000831,000831.SZ,0.0,0.017113,0.023013,0.026751,0.003934,-0.003934,0.016719,0.02498,0.06904,0.087136,0.085366,0.005311,0.006294,-0.014752,-0.033832,0.062746,0.07081,0.093824,0.09343,0.086743,0.143784,0.097561,0.118607,0.067073,0.099135,0.049961,0.015146,0.030488,0.006294,0.013179,0.011408,0.007671,-0.029701,0.018489,-0.040126,-0.039142,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002007_06,2026-04-08,002007,002007.SZ,0.0,-0.016054,-0.002676,-0.011371,-0.000669,0.004682,0.008027,0.00602,-0.000669,-0.001338,-0.004013,-0.014716,-0.022742,-0.032776,-0.032107,-0.027425,-0.035452,-0.032776,-0.035452,-0.027425,0.0,-0.021405,-0.032107,-0.043478,-0.050836,-0.062876,-0.058863,-0.072241,-0.068227,-0.07291,-0.082274,-0.090301,-0.09699,-0.10903,-0.080936,-0.062876,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002037_01,2026-04-08,002037,002037.SZ,0.0,-0.030337,-0.033708,-0.039326,-0.030337,-0.057303,-0.047191,-0.057303,-0.051685,-0.059551,-0.057303,-0.07191,-0.075281,-0.078652,-0.089888,-0.026966,-0.039326,-0.040449,-0.046067,-0.024719,-0.02809,-0.02809,-0.021348,-0.066292,-0.078652,-0.091011,-0.062921,-0.091011,-0.12809,-0.11573,-0.129213,-0.147191,-0.174157,-0.167416,-0.167416,-0.157303,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002204_04,2026-04-08,002204,002204.SZ,0.0,-0.028694,-0.030129,-0.032999,-0.031564,-0.032999,-0.031564,-0.035868,-0.012912,-0.010043,-0.008608,-0.011478,-0.022956,-0.021521,-0.011478,-0.014347,-0.017217,-0.02439,-0.034433,-0.030129,-0.040172,-0.070301,-0.053085,-0.086083,-0.094692,-0.098996,-0.097561,-0.114778,-0.124821,-0.117647,-0.106169,-0.097561,-0.124821,-0.12769,-0.123386,-0.126255,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002343_04,2026-04-08,002343,002343.SZ,0.0,-0.028963,-0.01372,-0.027439,-0.025915,-0.044207,-0.022866,-0.025915,-0.021341,-0.019817,-0.03811,-0.051829,-0.059451,-0.047256,-0.057927,-0.03811,-0.054878,-0.051829,-0.047256,-0.036585,-0.057927,-0.074695,-0.067073,-0.10061,-0.097561,-0.106707,-0.096037,-0.143293,-0.166159,-0.157012,-0.178354,-0.190549,-0.181402,-0.181402,-0.193598,-0.160061,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002458_05,2026-04-08,002458,002458.SZ,0.0,-0.009454,-0.004202,0.037815,0.053571,0.059874,0.091387,0.081933,0.096639,0.168067,0.168067,0.152311,0.152311,0.142857,0.134454,0.165966,0.177521,0.24895,0.226891,0.213235,0.206933,0.19958,0.219538,0.231092,-0.256197,-0.093487,-0.113445,-0.114496,-0.121849,-0.133403,-0.136555,-0.117647,-0.121849,-0.142857,-0.153361,-0.118697,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002475_03,2026-04-08,002475,002475.SZ,0.0,0.053951,0.113067,0.121102,0.131433,0.124546,0.156495,0.143103,0.257509,0.257892,0.301511,0.296537,0.262675,0.376889,0.336905,0.313182,0.281806,0.283337,0.330017,0.36388,0.455137,0.476755,0.533384,0.44251,0.415726,0.394681,0.385116,0.34054,0.29845,0.385116,0.429118,0.386072,0.369619,0.392768,0.402143,0.352784,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002549_03,2026-04-08,002549,002549.SZ,0.0,0.006273,0.012546,-0.003659,0.010455,-0.006796,0.013591,0.015159,0.043387,0.079456,0.007318,-0.01725,0.044433,0.060115,0.09357,0.063251,0.035546,0.065865,0.039728,0.008364,0.023523,-0.02666,-0.015159,0.040774,0.043387,0.003659,-0.017773,-0.002091,-0.05907,-0.057501,-0.069524,-0.103502,-0.163973,-0.153685,-0.204391,-0.199164,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002555_01,2026-04-08,002555,002555.SZ,0.0,-0.022668,-0.004795,-0.044028,-0.031386,-0.013949,0.015257,-0.031822,-0.047515,-0.044464,-0.057105,-0.071491,-0.09939,-0.07803,-0.057977,-0.041848,-0.065824,-0.054054,-0.032258,-0.025719,-0.041412,-0.060593,-0.048823,-0.07585,-0.082389,-0.097646,-0.079337,-0.094159,-0.105929,-0.158413,-0.161726,-0.143418,-0.149085,-0.154752,-0.163034,-0.13034,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_002903_04,2026-04-08,002903,002903.SZ,0.0,0.00268,0.00804,0.068342,0.091792,0.040201,0.052931,0.072027,0.067002,0.125293,0.090452,0.062982,0.046901,0.102848,0.115913,0.227471,0.251926,0.377219,0.514908,0.552429,0.525963,0.628141,0.626801,0.608375,0.60134,0.506198,0.611055,0.58057,0.492462,0.495477,0.492797,0.443551,0.40871,0.447906,0.351759,0.318258,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300450_02,2026-04-08,300450,300450.SZ,0.0,-0.012375,0.0275,0.045178,0.064231,0.038303,0.054017,0.09998,0.11373,0.150658,0.154979,0.121194,0.118837,0.128069,0.087409,0.096248,0.084659,0.119819,0.10607,0.075427,0.110784,0.061874,0.07582,0.029267,0.025339,0.039285,0.000786,0.014732,-0.01591,0.006678,-0.020428,-0.030642,-0.028874,0.009821,-0.001964,-0.033785,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300542_02,2026-04-08,300542,300542.SZ,0.0,-0.046018,-0.015929,-0.041298,-0.037758,-0.043658,-0.039528,-0.047788,-0.046608,-0.073746,-0.074336,-0.092035,-0.086136,-0.079646,-0.108555,-0.107375,-0.099115,-0.090265,-0.077876,-0.067847,-0.063717,-0.043068,-0.031858,-0.068437,-0.066667,-0.072566,-0.060767,-0.082006,-0.113274,-0.124484,-0.146903,-0.168142,-0.20413,-0.19469,-0.238938,-0.212389,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300596_05,2026-04-08,300596,300596.SZ,0.0,-0.002857,0.002857,-0.020659,-0.019121,-0.046374,-0.037143,-0.036264,-0.04989,-0.05956,-0.116484,-0.125275,-0.110769,-0.102637,-0.00989,-0.023736,-0.045934,-0.037802,-0.050769,-0.020659,-0.01011,-0.035824,-0.021538,0.001538,0.016484,0.005714,0.012308,-0.018901,-0.053407,-0.034066,-0.062637,-0.061538,-0.000659,0.048352,0.030769,0.045934,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300628_05,2026-04-08,300628,300628.SZ,0.0,-0.007219,0.001155,0.04216,0.039272,0.019059,0.030032,0.030032,0.03754,0.032053,0.091539,0.076523,0.076812,0.079988,0.062662,0.062662,0.054866,0.063817,0.071903,0.080566,0.120416,0.115507,0.14756,0.12186,0.100491,0.088651,0.120993,0.130234,0.079411,0.097603,0.097892,0.09356,0.091828,0.092983,0.008036,0.101646,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300671_03,2026-04-08,300671,300671.SZ,0.0,-0.002703,0.044226,0.151351,0.159705,0.093857,0.096314,0.093366,0.094595,0.133907,0.143489,0.125553,0.170762,0.130221,0.09312,0.126536,0.143243,0.157248,0.182801,0.321867,0.308108,0.297543,0.288943,0.305651,0.244717,0.270025,0.255283,0.314496,0.22113,0.23145,0.295823,0.218182,0.203931,0.221622,0.104423,0.103194,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300674_03,2026-04-08,300674,300674.SZ,0.0,-0.03292,-0.005248,-0.027672,-0.024809,-0.033397,-0.021947,-0.020038,-0.015744,-0.028149,-0.01813,-0.031011,-0.033397,-0.040076,-0.066317,-0.077767,-0.071088,-0.050095,-0.033874,-0.013359,-0.072519,-0.09208,-0.090172,-0.108779,-0.104008,-0.135973,-0.105439,-0.138063,-0.131202,-0.138359,-0.147901,-0.145515,-0.177958,-0.182252,-0.208015,-0.180344,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300741_06,2026-04-08,300741,300741.SZ,0.0,0.005357,-0.013104,-0.030975,-0.027396,0.057177,0.025012,0.031564,0.034543,0.003573,0.00893,0.006552,0.011314,-0.000595,-0.00415,-0.018419,-0.014257,-0.001772,-0.002366,0.007146,-0.001772,-0.013662,-0.026742,-0.056469,-0.063009,-0.079062,-0.077873,-0.089757,-0.113545,-0.108194,-0.118896,-0.13257,-0.137921,-0.136732,-0.136137,-0.127219,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_300995_03,2026-04-08,300995,300995.SZ,0.0,-0.016346,-0.012118,0.005076,0.019166,0.011556,0.024804,0.018604,0.00311,0.004795,0.013784,-0.003351,-0.004475,0.00311,-0.015992,0.010975,-0.003632,2e-05,0.015469,0.027829,0.005357,-0.025543,-0.021048,-0.022734,0.061819,0.048616,0.095527,0.09328,0.050582,0.072212,0.05592,0.030919,-0.016554,-0.017116,-0.09914,-0.046049,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_301251_05,2026-04-08,301251,301251.SZ,0.0,0.027108,0.04962,0.071972,0.081167,0.070545,0.085289,0.084496,0.066582,0.066265,0.077838,0.019341,0.013792,0.023621,-0.003805,0.007609,-0.002378,0.023621,0.058814,0.077204,0.070228,0.083862,0.124762,0.083862,0.077362,0.084337,0.126347,0.12064,0.080374,0.15409,0.196893,0.170577,0.148542,0.170101,-0.411528,-0.204819,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_301287_05,2026-04-08,301287,301287.SZ,0.0,-0.007087,-0.006851,-0.004961,-0.002599,0.002599,0.022915,0.014647,0.020789,0.02953,-0.019844,-0.043468,-0.038034,-0.015356,-0.008977,0.029766,0.050791,0.054099,0.067801,0.078195,0.078431,0.056225,0.044649,0.03709,0.043468,0.021025,0.025514,0.012757,-0.02386,-0.008268,-0.04394,-0.073234,-0.100874,-0.114103,-0.128514,-0.111741,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_600392_03,2026-04-08,600392,600392.SH,0.0,0.021836,0.017792,0.030732,0.014153,-0.006874,0.027497,0.058633,0.088152,0.10837,0.107157,0.0093,0.010109,-0.018197,-0.037202,0.059038,0.052568,0.078852,0.088556,0.071573,0.115649,0.050546,0.071169,0.019005,0.016579,-0.027497,-0.057016,-0.038819,-0.067125,-0.037606,-0.050546,-0.048928,-0.088152,-0.060655,-0.11484,-0.122928,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_600754_07,2026-04-08,600754,600754.SH,0.0,-0.023734,-0.026213,-0.027276,-0.048884,-0.037194,-0.012044,-0.041445,-0.038611,-0.045696,-0.069784,-0.060928,-0.082182,-0.103436,-0.108041,-0.061637,-0.09458,-0.138859,-0.149841,-0.148424,-0.17322,-0.196245,-0.197308,-0.198016,-0.202976,-0.229897,-0.227418,-0.234148,-0.260864,-0.260007,-0.281615,-0.280553,-0.282324,-0.298973,-0.27701,-0.261778,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_600757_05,2026-04-08,600757,600757.SH,0.0,0.005525,0.018785,0.00663,-0.005525,0.003315,-0.026519,-0.033149,-0.034254,-0.038674,-0.038674,-0.030939,-0.032044,-0.045304,-0.037569,-0.038674,-0.048619,-0.046409,-0.044199,-0.047514,-0.045304,-0.039779,-0.044199,-0.060773,-0.069613,-0.080663,-0.075138,-0.091713,-0.104972,-0.110497,-0.120442,-0.122652,-0.131492,-0.140331,-0.107182,-0.101657,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_600789_02,2026-04-08,600789,600789.SH,0.0,-0.021176,-0.016471,-0.028235,-0.023529,-0.002353,-0.014118,-0.029412,-0.028235,-0.032941,-0.035294,-0.036471,-0.044706,-0.049412,-0.048235,-0.04,-0.042353,-0.02,-0.015294,-0.003529,0.036471,0.001176,-0.012941,-0.032941,-0.028235,-0.018824,-0.018824,-0.032941,-0.045882,-0.045882,-0.047059,-0.041176,-0.06,-0.083529,-0.072941,-0.068235,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_601021_07,2026-04-08,601021,601021.SH,0.0,-0.021994,-0.031038,-0.043577,-0.025694,-0.018499,-0.019116,-0.025077,-0.000617,0.001028,-0.008016,-0.00925,-0.008839,-0.016855,-0.039054,-0.029805,-0.030216,-0.030421,-0.015211,-0.0148,-0.035971,-0.044604,-0.046043,-0.055498,-0.069681,-0.090236,-0.063104,-0.062898,-0.017061,-0.045632,-0.005961,-0.010483,-0.008016,-0.015416,0.007194,-0.00555,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_601108_02,2026-04-08,601108,601108.SH,0.0,-0.021661,-0.00722,0.008424,0.01444,0.006017,0.0,0.0,-0.002407,-0.012034,0.00361,-0.008424,-0.001203,-0.015644,-0.01083,-0.01083,-0.004813,0.002407,0.025271,0.01083,0.038508,0.060168,0.049338,0.020457,-0.008424,-0.015644,0.001203,-0.015644,-0.032491,-0.046931,-0.036101,-0.031288,-0.044525,-0.062575,-0.055355,-0.054152,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603168_06,2026-04-08,603168,603168.SH,0.0,-0.04096,-0.029661,-0.042373,-0.048023,-0.060734,-0.04661,-0.080508,-0.084746,-0.087571,-0.084746,-0.100282,-0.081921,-0.063559,-0.064972,-0.048023,-0.048023,-0.056497,-0.056497,-0.05226,-0.043785,-0.074859,-0.076271,-0.084746,-0.096045,-0.09887,-0.086158,-0.101695,-0.135593,-0.125706,-0.141243,-0.163842,-0.173729,-0.172316,-0.183616,-0.161017,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603188_01,2026-04-08,603188,603188.SH,0.0,-0.013889,0.001984,-0.001984,-0.007937,-0.035714,-0.011905,-0.045635,-0.031746,-0.031746,-0.047619,-0.055556,-0.021825,-0.001984,-0.017857,-0.007937,0.055556,0.065476,0.027778,0.035714,0.017857,0.003968,0.025794,0.009921,0.021825,0.003968,0.005952,0.0,-0.043651,-0.015873,-0.045635,-0.06746,-0.089286,-0.085317,-0.103175,-0.077381,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603307_04,2026-04-08,603307,603307.SH,0.0,-0.001526,0.003051,-0.00356,0.005339,0.005339,0.012967,0.00178,0.012713,0.01195,0.005594,-0.014493,-0.005085,0.016527,0.008391,0.057717,0.076023,0.11162,0.13552,0.148996,0.172133,0.140097,0.128401,0.128909,0.117468,0.122298,0.109586,0.109586,0.079583,0.118739,0.069667,0.049072,0.009408,0.01729,-0.001526,0.026697,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603477_06,2026-04-08,603477,603477.SH,0.0,-0.017917,-0.048152,0.007279,0.049272,0.056551,0.054871,0.040873,0.030795,0.024636,0.016797,0.013998,-0.006159,-0.032475,-0.019597,0.035834,0.053191,0.073908,0.05991,0.044793,0.070549,0.033595,-0.00168,0.05991,0.009518,-0.032475,-0.020157,-0.039754,-0.054311,-0.067749,-0.070549,-0.067189,-0.099664,-0.117581,-0.111982,-0.103024,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603790_03,2026-04-08,603790,603790.SH,0.0,-0.02679,-0.031181,-0.037769,-0.053579,-0.052262,-0.024594,-0.02635,-0.008783,0.019324,0.022398,0.022398,0.025472,0.064559,0.059289,0.071146,0.077734,0.115942,0.099253,0.110233,0.145806,0.133948,0.247255,0.235397,0.274923,0.255599,0.283267,0.411506,0.395696,0.444005,0.299517,0.28722,0.242424,0.230127,0.150637,0.11155,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_603881_06,2026-04-08,603881,603881.SH,0.0,-0.006369,0.015032,0.023949,0.049427,0.026752,0.072102,0.042293,0.005605,-0.029809,0.008153,-0.01121,-0.033885,-0.049682,-0.067261,-0.05172,-0.059618,-0.019108,0.007643,0.024204,0.077962,0.024968,0.105987,0.049172,0.032102,0.057834,0.088662,0.039236,-0.037452,-0.016561,-0.032357,-0.055032,-0.075414,-0.054013,-0.098089,-0.090191,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_688017_04,2026-04-08,688017,688017.SH,0.0,-0.020496,0.002703,-0.00231,0.016957,0.014991,0.022266,0.04694,0.035979,0.048513,0.081298,0.001573,0.008897,0.050872,0.020644,0.05682,0.101597,0.114819,0.132858,0.292652,0.332023,0.346129,0.374539,0.302531,0.501597,0.587024,0.603195,0.590858,0.646596,0.681003,0.715409,0.663652,0.577783,0.553846,0.504055,0.412141,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_688308_02,2026-04-08,688308,688308.SH,0.0,0.084598,0.049505,0.043564,0.09791,0.072827,0.144114,0.254125,0.078878,0.054895,0.090429,0.015182,0.019252,-0.008691,-0.046645,0.032673,0.052145,0.083608,0.124092,0.09637,0.084378,0.190429,0.238504,0.191419,0.217272,0.244004,0.244444,0.218922,0.254125,0.452145,0.453575,0.538834,0.59736,0.733223,0.618812,0.486359,,,,,,,,,,,,,,,,,,,,,,,,,
20260408_688418_06,2026-04-08,688418,688418.SH,0.0,-0.004515,-0.028517,0.014971,0.135932,0.121673,0.131179,0.132842,0.175143,0.211977,0.208175,0.109553,0.068203,0.061787,-0.006416,0.008793,0.117633,0.156606,0.207462,0.288023,0.274002,0.251426,0.253802,0.249287,0.191302,0.198194,0.192728,0.214591,0.159696,0.185599,0.23289,0.226711,0.176806,0.258317,0.128802,0.090779,,,,,,,,,,,,,,,,,,,,,,,,,
