degraded_trade_date,symbol,strategy,production_strategy,candidate_rank,is_recovery_event,is_shadow_incremental_day,is_common_execution_risk,is_shadow_incremental_symbol,position_diff,theory_gap,monitor_execution_feasibility,candidate_degraded_reasons,candidate_hard_block_reasons,candidate_warning_reasons,execution_hard_block,execution_slippage_warning,execution_v22_severity,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact
2026-03-23,688223,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0046829725213325,degraded_large_slippage_proxy,,,,False,False,pass,0.0039421813403415,0.0,0.0,0.0,0.0039421813403415,0.0
2026-03-23,300342,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0046829725213325,degraded_large_slippage_proxy,,,,False,False,pass,0.0283611171249187,0.0,0.0,0.0,-0.0283611171249187,0.0
2026-04-08,600487,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0026340359932204,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0357751277683133,0.0,0.0,0.0,0.0357751277683133,0.0
2026-04-08,300342,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0026340359932204,degraded_large_slippage_proxy,,,,False,False,pass,0.0230576441102757,0.0,0.0,0.0,-0.0230576441102757,0.0
2026-04-08,601869,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0026340359932204,degraded_large_slippage_proxy,,,,False,False,pass,0.0142817138056565,0.0,0.0,0.0,0.0142817138056565,1.4469157783438695e-05
2026-04-08,688521,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0026340359932204,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0540013012361744,0.0,0.0,0.0,0.0540013012361744,0.0
2026-04-08,300548,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0026340359932204,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.049144119271121,0.0,0.0,0.0,0.049144119271121,0.0
2026-04-21,600176,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0106516537278397,degraded_large_slippage_proxy,,,,False,False,pass,0.0,0.0,0.0,0.0,0.0,7.952040547350006e-06
2026-04-21,000657,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0106516537278397,degraded_large_slippage_proxy,,,,False,False,pass,0.0092244619063888,0.0,0.0,0.0,-0.0092244619063888,5.219792851064076e-06
2026-04-21,002837,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0106516537278397,degraded_large_slippage_proxy,large_slippage_proxy|limit_down_sell_ratio|open_gap_proxy,open_gap_proxy|limit_down_sell_ratio,,True,False,hard_block,0.100016518004625,0.0,0.0,1.0,-0.100016518004625,0.0
2026-04-21,300476,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0106516537278397,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0379008746355684,0.0,0.0,0.0,-0.0379008746355684,0.0
2026-04-21,603019,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0106516537278397,degraded_large_slippage_proxy,,,,False,False,pass,0.0107643796890289,0.0,0.0,0.0,-0.0107643796890289,0.0
2026-05-11,603179,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0035640557457496,degraded_large_slippage_proxy,,,,False,False,pass,0.0007027406886859,0.0,0.0,0.0,0.0007027406886859,1.3106836122883328e-06
2026-05-11,688256,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0035640557457496,degraded_large_slippage_proxy,large_slippage_proxy|limit_up_buy_ratio|unfilled_ratio_proxy|open_gap_proxy,open_gap_proxy|limit_up_buy_ratio,,True,False,hard_block,0.5144911965312731,1.0,1.0,0.0,0.5144911965312731,2.7632549563203984e-08
2026-05-11,688041,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0035640557457496,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0532665181885672,0.0,0.0,0.0,0.0532665181885672,1.2025510263069701e-07
2026-05-11,301358,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0035640557457496,degraded_large_slippage_proxy,,,,False,False,pass,0.0005141388174807,0.0,0.0,0.0,0.0005141388174807,0.0
2026-05-11,002709,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0035640557457496,degraded_large_slippage_proxy,,,,False,False,pass,0.0035952747817153,0.0,0.0,0.0,-0.0035952747817153,0.0
2026-05-13,600584,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0013691977086427,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0313178855901521,0.0,0.0,0.0,-0.0313178855901521,0.0
2026-05-13,002222,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0013691977086427,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0468419195483416,0.0,0.0,0.0,-0.0468419195483416,0.0
2026-05-13,600522,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0013691977086427,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0349364791288565,0.0,0.0,0.0,-0.0349364791288565,5.472268689828845e-06
2026-05-13,688008,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0013691977086427,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0319900290818445,0.0,0.0,0.0,-0.0319900290818445,0.0
2026-05-13,300395,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0013691977086427,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0336798056155508,0.0,0.0,0.0,-0.0336798056155508,0.0
2026-06-08,688498,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0018872992512715,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0316796898661335,0.0,0.0,0.0,-0.0316796898661335,0.0
2026-06-08,300620,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0018872992512715,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0633780830471433,0.0,0.0,0.0,-0.0633780830471433,0.0
2026-06-08,002463,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0018872992512715,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.061702447080018,0.0,0.0,0.0,-0.061702447080018,0.0
2026-06-08,002636,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,-0.0018872992512715,degraded_large_slippage_proxy,,,,False,False,pass,0.0015474552957358,0.0,0.0,0.0,-0.0015474552957358,0.0
2026-06-08,688146,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,-0.0018872992512715,degraded_large_slippage_proxy,,,,False,False,pass,0.0004759638267491,0.0,0.0,0.0,-0.0004759638267491,0.0
2026-06-10,002463,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,0.0015401772485116,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0360762633779857,0.0,0.0,0.0,-0.0360762633779857,0.0
2026-06-10,688498,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,0.0015401772485116,degraded_large_slippage_proxy,,,,False,False,pass,0.0169491525423728,0.0,0.0,0.0,-0.0169491525423728,5.688225469927286e-06
2026-06-10,600522,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,0.0015401772485116,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0363436123348016,0.0,0.0,0.0,-0.0363436123348016,6.626305995046173e-06
2026-06-10,688146,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,0.0015401772485116,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0485607208356591,0.0,0.0,0.0,0.0485607208356591,0.0
2026-06-10,300308,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0015401772485116,degraded_large_slippage_proxy,,,,False,False,pass,0.0254237288135593,0.0,0.0,0.0,-0.0254237288135593,0.0
