event_date,event_date_key,symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,event_seq_for_symbol,event_uid,ts_code,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_bs_ratio,market_regime,sample_split,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct
2026-06-22,20260622,300355,MACD金叉B点(quality=80),当天无卖点,79,0,79,0,2026-06-24 11:40:29,蒙草生态,48.93,31.42,0.0,0.0,47.5,89.31,38.61,19.17,7.07,5.675,8.0,8.0,8.0,8.0,8.0,8.0,8.0,46.0342,环境保护,,,,,9.6,11.63,5.87,10.0,3.93,5.0,48.04,81.0,等待,41.4,剔除,25.3,回避,流动性偏弱,74.14,0,过滤,流动性低于门槛,0.040554,-0.069883,76.7056,9.2891,20260601_214818_154996,5.08,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,2.9,,0.0,0,BASE,,,1,7,20260622_300355_07,300355.SZ,-7.82,2.8958000000000013,10.715800000000002,5.543260582004062,16.52188548562179,62.1335,0,0,0.003448,0.003448,0.0,0,0,,-0.034483,0.003448,-0.034483,0.0,0.0,,-0.072414,0.003448,-0.072414,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300378,ML模型预测买点(prob=0.45),当天无卖点,45,0,45,0,2026-06-24 10:17:01,鼎捷数智,46.07,37.29,0.0,0.0,47.5,60.23,70.07,27.11,23.07,6.875,6.0,6.0,6.0,6.0,6.0,6.0,6.0,52.7683,软件服务,,,,,17.73,7.38,12.52,8.0,6.14,1.0,56.16,81.0,等待,53.95,剔除,51.49,回避,相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.036416,0.1,100.0,30.6725,20260601_214818_154996,35.24,回避,共振不足,68.0,55.0,dynamic_v1,neutral_no_adjustment,38.74,38.74,0.0,0,BASE,,,0,1,20260622_300378_01,300378.SZ,-22.68,-6.698300000000003,15.981699999999996,11.652355683008192,40.20590628253515,51.9555,0,0,-0.048012,0.0,-0.048012,0,0,,-0.040527,0.004904,-0.048012,0.0,0.0,,-0.081053,0.004904,-0.085958,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300402,ML模型预测买点(prob=0.44),当天无卖点,44,0,44,0,2026-06-24 10:17:01,宝色股份,46.05,37.46,0.0,0.0,47.5,60.74,81.76,11.52,10.25,7.65,8.0,8.0,8.0,8.0,8.0,8.0,8.0,48.7005,专用机械,,,,,17.6,8.83,9.94,7.0,2.83,2.5,56.99,81.0,等待,50.43,剔除,37.62,回避,相对强弱靠前；流动性偏弱,80.5,0,过滤,流动性低于门槛,0.020256,0.1,100.0,13.8229,20260601_214818_154996,11.72,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,17.59,17.59,0.0,0,BASE,,,0,2,20260622_300402_02,300402.SZ,-30.450000000000003,-2.650500000000001,27.799500000000002,16.86732467672334,28.948920532551814,52.134,0,0,-0.021035,0.0,-0.021035,0,0,,-0.104036,0.0,-0.104036,0.0,0.0,,-0.152928,0.0,-0.15577,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300444,MACD金叉B点(quality=100),当天无卖点,99,0,99,0,2026-06-24 11:40:29,双杰电气,48.46,46.69,0.0,0.0,47.5,94.37,68.15,81.76,23.4,8.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.1016,电气设备,,,,,19.37,10.64,8.48,8.0,5.12,2.5,61.09,81.0,观察,60.61,观察,55.06,回避,V2评分较好,100.0,1,可买,满足流动性、涨幅、风险门禁,0.049558,-0.137646,54.1179,26.2437,20260601_214818_154996,38.63,回避,V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,14.07,,0.0,0,BASE,,,1,10,20260622_300444_10,300444.SZ,-39.54,-5.641599999999997,33.8984,21.386681108889555,39.93382025301361,63.9045,0,0,-0.012082,0.0,-0.012082,0,0,,-0.078181,0.0,-0.078181,0.0,0.0,,-0.139303,0.0,-0.139303,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300491,ML模型预测买点(prob=0.46),当天无卖点,45,0,45,0,2026-06-24 10:17:01,通合科技,63.84,60.84,0.0,100.0,99.28,42.69,98.41,33.11,22.98,8.45,8.0,8.0,8.0,8.0,8.0,8.0,8.0,49.4541,电气设备,,,,,22.47,4.94,8.18,6.5,4.87,2.5,68.12,81.0,可交易,66.31,观察,74.04,强观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.160313,0.1,100.0,41.1963,20260601_214818_154996,54.19,共振观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,42.42,42.42,0.0,0,WATCH,WATCH,consensus_shadow_v1: consensus_or_model_watch,1,13,20260622_300491_13,300491.SZ,-20.659999999999997,14.385900000000007,35.0459,17.616303176413982,47.55482940774785,79.4735,0,0,-0.05587,0.0,-0.05587,0,0,,-0.095002,0.0,-0.095002,0.0,0.0,,-0.151344,0.0,-0.151344,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300496,MACD金叉B点(quality=85),当天无卖点,84,0,84,0,2026-06-24 11:40:29,中科创达,47.29,44.48,0.0,0.0,47.5,67.18,55.99,45.34,27.43,7.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,54.7135,软件服务,,,,,16.96,9.11,11.99,8.0,7.65,1.0,56.79,81.0,等待,54.23,剔除,48.29,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,0.035344,-0.160351,46.5498,22.6606,20260601_214818_154996,29.81,回避,共振不足,68.0,55.0,dynamic_v1,neutral_no_adjustment,64.8,,0.0,0,BASE,,,1,4,20260622_300496_04,300496.SZ,-25.71,-7.423500000000004,18.286499999999997,13.23195963378063,39.18935697354576,54.388000000000005,0,0,-0.026852,0.0,-0.026852,0,0,,-0.044444,0.0,-0.044444,0.0,0.0,,-0.099846,0.0,-0.099846,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300496,当天出现买点,当天无卖点,2,1,1,0,2026-06-22 16:11:06,中科创达,47.29,44.48,0.0,0.0,47.5,67.18,55.99,45.34,27.43,7.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,54.7135,软件服务,,,,,16.96,9.11,11.99,8.0,7.65,1.0,56.79,81.0,等待,54.23,剔除,48.29,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,0.035344,-0.160351,46.5498,22.6606,20260601_214818_154996,29.81,回避,共振不足,68.0,55.0,dynamic_v1,neutral_no_adjustment,64.8,,0.0,0,BASE,,,1,5,20260622_300496_05,300496.SZ,-25.71,-7.423500000000004,18.286499999999997,13.23195963378063,39.18935697354576,54.388000000000005,0,0,-0.026852,0.0,-0.026852,0,0,,-0.044444,0.0,-0.044444,0.0,0.0,,-0.099846,0.0,-0.099846,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300503,MACD金叉B点(quality=86),当天无卖点,86,0,86,0,2026-06-24 11:40:29,昊志机电,64.62,61.62,0.0,100.0,47.5,68.58,77.5,57.44,28.58,7.175,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.6458,机械基件,,,,,21.2,2.2,13.05,11.0,7.7,2.5,63.31,81.06,观察,61.33,观察,65.95,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.1173,0.1,100.0,37.3705,20260601_214818_154996,48.05,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,88.3,88.28,0.02,0,WATCH,,,1,10,20260622_300503_10,300503.SZ,-7.1299999999999955,6.974200000000003,14.104199999999999,7.052243417050586,47.06325530602404,54.878,0,0,-0.082333,0.0,-0.082333,0,0,,-0.097622,0.0,-0.108607,0.0,0.0,,-0.128879,0.0,-0.128879,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300643,ML模型预测买点(prob=0.44),当天无卖点,44,0,44,0,2026-06-24 10:17:01,万通智控,46.79,34.82,0.0,0.0,47.5,34.79,80.04,75.91,10.15,7.1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,61.5356,汽车配件,,,,,18.11,11.01,16.39,11.0,2.53,2.5,58.97,81.0,观察,53.69,剔除,39.26,回避,相对强弱靠前；流动性偏弱,80.3,0,过滤,流动性低于门槛,0.029587,0.1,100.0,15.1977,20260601_214818_154996,13.44,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,18.7,18.7,0.0,0,BASE,,,0,1,20260622_300643_01,300643.SZ,-24.21,-14.745600000000003,9.464399999999998,12.200626259336035,28.502736710709026,43.0515,0,0,0.01016,0.01016,0.0,0,0,,0.020321,0.020321,0.0,0.0,0.0,,-0.05615,0.020321,-0.05615,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300649,ML模型预测买点(prob=0.47),当天无卖点,47,0,47,0,2026-06-24 10:17:01,杭州园林,59.28,56.24,0.0,100.0,47.5,43.47,95.91,23.19,16.16,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,46.6588,建筑工程,,,,,21.06,1.11,8.57,10.0,3.42,2.5,61.83,81.0,观察,56.75,剔除,47.74,回避,V2评分较好；相对强弱靠前；流动性偏弱,92.32,0,观察,流动性低于门槛,0.087998,0.1,100.0,29.4674,20260601_214818_154996,27.91,回避,交易门禁观察,68.0,55.0,dynamic_v1,neutral_no_adjustment,28.73,28.73,0.0,0,WATCH,,,0,4,20260622_300649_04,300649.SZ,-19.72,12.621200000000002,32.3412,16.299929994123698,39.36884047060568,46.0895,0,0,-0.013227,0.0,-0.013227,0,0,,-0.042812,0.0,-0.042812,0.0,0.0,,-0.054647,0.0,-0.059172,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300676,ML模型预测买点(prob=0.45),当天无卖点,45,0,45,0,2026-06-24 10:17:01,华大基因,46.08,40.61,0.0,0.0,47.5,76.81,75.72,58.97,17.72,6.725,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.3003,医疗保健,,,,,16.26,7.86,11.27,8.0,7.19,3.72,56.35,81.0,等待,56.28,剔除,46.52,回避,V2评分较好；相对强弱靠前；流动性偏弱,95.44,0,观察,流动性低于门槛,0.025325,0.1,100.0,25.587,20260601_214818_154996,25.08,回避,交易门禁观察,68.0,55.0,dynamic_v1,neutral_no_adjustment,36.58,36.58,0.0,0,WATCH,,,1,5,20260622_300676_05,300676.SZ,-21.17,-8.220300000000002,12.9497,10.672682903718883,36.63002047501475,57.7585,0,0,-0.015856,0.0,-0.015856,0,0,,-0.007381,0.0,-0.026244,0.0,0.0,,-0.018589,0.0,-0.052488,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300676,当天出现买点,当天无卖点,2,1,1,0,2026-06-22 16:10:51,华大基因,46.08,40.61,0.0,0.0,47.5,76.81,75.72,58.97,17.72,6.725,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.3003,医疗保健,,,,,16.26,7.86,11.27,8.0,7.19,3.72,56.35,81.0,等待,56.28,剔除,46.52,回避,V2评分较好；相对强弱靠前；流动性偏弱,95.44,0,观察,流动性低于门槛,0.025325,0.1,100.0,25.587,20260601_214818_154996,25.08,回避,交易门禁观察,68.0,55.0,dynamic_v1,neutral_no_adjustment,36.58,36.58,0.0,0,WATCH,,,1,6,20260622_300676_06,300676.SZ,-21.17,-8.220300000000002,12.9497,10.672682903718883,36.63002047501475,57.7585,0,0,-0.015856,0.0,-0.015856,0,0,,-0.007381,0.0,-0.026244,0.0,0.0,,-0.018589,0.0,-0.052488,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300693,MACD金叉B点(quality=90),当天无卖点,89,0,89,0,2026-06-24 11:40:29,盛弘股份,50.69,29.58,0.0,0.0,47.5,13.41,28.96,19.44,25.2,7.15,6.0,6.0,6.0,6.0,6.0,6.0,6.0,52.9418,电气设备,,,,,13.18,8.28,14.39,8.0,8.09,1.0,53.88,81.0,等待,44.3,剔除,38.57,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,0.054467,-0.159025,46.9918,21.3918,20260601_214818_154996,24.12,回避,共振不足,68.0,55.0,dynamic_v1,neutral_no_adjustment,49.14,,0.0,0,BASE,,,1,9,20260622_300693_09,300693.SZ,-20.810000000000002,-2.251800000000003,18.5582,11.420256057257793,27.014662685290002,35.5685,0,0,-0.070004,0.0,-0.070004,0,0,,-0.057387,0.0,-0.079976,0.0,0.0,,-0.061864,0.0,-0.111315,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300702,ML模型预测买点(prob=0.44),当天无卖点,44,0,44,0,2026-06-24 10:17:01,天宇股份,58.33,55.24,0.0,100.0,47.5,56.09,84.78,18.76,9.5,6.95,8.0,8.0,8.0,8.0,8.0,8.0,8.0,51.1619,化学制药,,,,,16.47,11.14,12.91,8.0,1.65,1.0,59.01,81.0,观察,51.83,剔除,38.19,回避,相对强弱靠前；流动性偏弱,79.0,0,过滤,流动性低于门槛,0.026549,0.1,100.0,14.5504,20260601_214818_154996,12.48,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,20.47,20.47,0.0,0,BASE,,,0,2,20260622_300702_02,300702.SZ,-11.170000000000002,7.1680999999999955,18.338099999999997,9.241540899835552,28.379746299077446,50.5065,0,0,0.050806,0.050806,0.0,1,0,,0.032242,0.050806,0.0,1.0,0.0,,0.015633,0.050806,-0.011236,1.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300748,ML模型预测买点(prob=0.44),当天无卖点,44,0,44,0,2026-06-24 10:17:01,金力永磁,46.43,35.81,0.0,0.0,47.5,52.84,79.92,55.49,26.68,8.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,54.1729,矿物制品,,,,,19.26,6.04,10.38,7.0,9.0,2.5,60.56,81.0,观察,58.94,观察,64.33,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.040187,0.1,100.0,32.1462,20260601_214818_154996,44.14,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,34.39,34.39,0.0,0,WATCH,,,0,1,20260622_300748_01,300748.SZ,-34.57,-7.742899999999999,26.8271,18.14171387906887,46.17646153615498,49.369,0,0,-0.049142,0.0,-0.049142,0,0,,-0.058447,0.0,-0.072114,0.0,0.0,,-0.144228,0.0,-0.144228,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300751,MACD金叉B点(quality=88),当天无卖点,87,0,87,0,2026-06-24 11:40:29,迈为股份,66.77,20.48,0.0,0.0,47.5,13.41,10.86,10.03,28.86,6.025,4.0,4.0,4.0,4.0,4.0,4.0,4.0,41.7809,专用机械,,,,,7.92,4.33,11.98,8.0,6.44,3.11,50.64,81.0,等待,39.81,剔除,32.84,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,0.05077,-0.422062,0.0,12.9987,20260601_214818_154996,14.52,回避,模型回撤风险高,68.0,55.0,dynamic_v1,neutral_no_adjustment,222.9,,0.0,0,SCAN,,,1,7,20260622_300751_07,300751.SZ,6.519999999999996,24.989099999999993,18.469099999999997,12.96195184389038,17.70366063841035,35.5685,0,0,-0.065455,0.0,-0.065455,0,0,,0.119336,0.119336,-0.065455,1.0,1.0,3.0,0.182593,0.182593,-0.065455,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300774,ML模型预测买点(prob=0.46),当天无卖点,45,0,45,0,2026-06-24 10:17:01,倍杰特,45.95,38.63,0.0,0.0,47.5,95.99,66.1,67.57,16.87,8.9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0541,环境保护,,,,,17.22,5.38,12.96,7.0,8.0,2.5,59.77,81.0,观察,57.14,剔除,42.86,回避,V2评分较好；流动性偏弱,93.74,0,观察,流动性低于门槛,0.037614,0.1,100.0,26.5418,20260601_214818_154996,24.03,回避,交易门禁观察,68.0,55.0,dynamic_v1,neutral_no_adjustment,14.49,14.49,0.0,0,WATCH,,,0,1,20260622_300774_01,300774.SZ,-43.05,-7.104099999999995,35.9459,23.079133662322192,33.39321787429298,64.47149999999999,0,0,-0.136646,0.0,-0.136646,0,0,,-0.20911,0.0,-0.20911,0.0,0.0,,-0.26294,0.0,-0.26294,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300776,ML模型预测买点(prob=0.45),当天无卖点,45,0,45,0,2026-06-24 10:17:01,帝尔激光,63.56,60.56,0.0,100.0,47.5,54.46,90.28,39.42,29.02,8.55,4.0,4.0,4.0,4.0,4.0,4.0,4.0,60.0459,专用机械,,,,,21.86,2.67,15.55,8.0,9.47,2.5,68.01,81.0,可交易,63.27,观察,68.46,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.096807,0.1,100.0,36.6259,20260601_214818_154996,48.85,谨慎观察,研究建议通过；V2观察以上；模型回撤风险低,68.0,55.0,dynamic_v1,neutral_no_adjustment,177.89,177.89,0.0,0,WATCH,,,0,2,20260622_300776_02,300776.SZ,-21.939999999999998,3.514099999999999,25.454099999999997,13.79386159142295,51.185208800980774,49.936,0,0,-0.065659,0.0,-0.065659,0,0,,0.007364,0.007364,-0.071842,0.0,0.0,,0.118669,0.118669,-0.071842,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300841,ML模型预测买点(prob=0.45),当天无卖点,45,0,45,0,2026-06-24 10:17:01,康华生物,45.96,39.4,0.0,0.0,47.5,97.79,62.94,47.53,11.43,8.825,8.0,8.0,8.0,8.0,8.0,8.0,8.0,64.3573,生物制药,,,,,16.21,12.21,16.71,8.0,6.87,4.37,61.68,81.0,观察,54.28,剔除,35.99,回避,流动性偏弱,82.86,0,过滤,流动性低于门槛,0.031403,0.1,100.0,15.4542,20260601_214818_154996,12.15,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,48.16,48.16,0.0,0,BASE,,,0,1,20260622_300841_01,300841.SZ,-42.29,-18.397299999999994,23.892700000000005,21.2044250907682,26.821711354796136,65.1015,0,0,-0.028654,0.0,-0.028654,0,0,,-0.049626,0.0,-0.049626,0.0,0.0,,-0.026163,0.0,-0.09157,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300842,当天出现买点,当天无卖点,2,1,1,0,2026-06-22 16:20:44,帝科股份,46.28,41.63,0.0,0.0,47.5,94.39,74.02,69.33,24.06,9.4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,48.9779,电气设备,,,,,20.48,6.47,3.73,7.0,8.8,2.5,61.29,81.0,观察,60.71,观察,58.91,普通观察,V2评分较好；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,0.062865,-0.188829,37.0571,24.508,20260601_214818_154996,40.85,谨慎观察,研究建议通过；V2观察以上,68.0,55.0,dynamic_v1,neutral_no_adjustment,92.39,,0.0,0,BASE,,,1,6,20260622_300842_06,300842.SZ,-47.72,-2.697899999999997,45.0221,26.80630072955486,42.20096207434138,63.9115,0,0,-0.037991,0.0,-0.037991,0,0,,-0.071869,0.0,-0.071869,0.0,0.0,,-0.088646,0.0,-0.088646,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300869,当天出现买点,当天无卖点,2,0,1,0,2026-06-22 16:15:02,康泰医学,46.47,42.33,0.0,0.0,47.5,91.27,70.49,90.42,3.42,6.675,8.0,8.0,8.0,8.0,8.0,8.0,8.0,47.3162,医疗保健,,,,,16.26,4.67,10.93,8.0,4.96,2.5,52.92,81.0,等待,50.67,剔除,33.05,回避,相对强弱靠前；流动性偏弱,66.84,0,过滤,流动性低于门槛,0.022448,-0.059276,80.2415,11.0506,20260601_214818_154996,9.79,回避,交易门禁过滤,68.0,55.0,dynamic_v1,neutral_no_adjustment,11.53,,0.0,0,BASE,,,1,6,20260622_300869_06,300869.SZ,-20.28,-0.8462000000000032,19.433799999999998,11.47219128211055,15.526615857938909,62.8195,0,0,0.026019,0.026019,0.0,0,0,,-0.061578,0.026019,-0.061578,0.0,0.0,,-0.07719,0.026019,-0.106678,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
2026-06-22,20260622,300930,ML模型预测买点(prob=0.48),当天无卖点,47,0,47,0,2026-06-24 10:17:01,屹通新材,46.19,41.23,0.0,0.0,47.5,86.95,87.76,67.76,16.43,8.35,10.0,10.0,10.0,10.0,10.0,10.0,10.0,58.4474,小金属,,,,,22.06,7.97,9.81,9.0,7.11,2.5,62.09,81.0,观察,60.76,观察,49.46,回避,V2评分较好；相对强弱靠前；流动性偏弱,92.86,0,观察,流动性低于门槛,0.08019,0.1,100.0,30.0039,20260601_214818_154996,29.22,回避,V2观察以上；交易门禁观察,68.0,55.0,dynamic_v1,neutral_no_adjustment,36.99,36.99,0.0,0,WATCH,,,0,4,20260622_300930_04,300930.SZ,-37.31,-12.257400000000004,25.052599999999998,19.017153316238826,37.97231623169701,61.3075,0,0,-0.034604,0.0,-0.034604,0,0,,-0.174101,0.0,-0.174101,0.0,0.0,,-0.237902,0.0,-0.237902,0.0,0.0,,,,,,,,,,,,,,,,,,,,2.3891,0.05909957142085043,0.04428449254953826,5165.0,518.0,0.0283,55.576844,46.729863,35.950378,0.103042,0.10029041626331074,risk_on,unlabeled,test,test,test,unlabeled,unlabeled,unlabeled
