event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260601_301107_11,2026-06-01,301107,301107.SZ,0.0,0.056968,0.04163,0.084137,0.117879,0.031989,0.020158,0.005697,0.043383,0.117879,0.138913,0.152498,0.091586,0.07362,0.135846,0.044698,0.080631,-0.036372,-0.122699,-0.161262,-0.066608,-0.039439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301171_02,2026-06-01,301171,301171.SZ,0.0,-0.026922,-0.029722,-0.072152,-0.142149,-0.132242,-0.099935,-0.185225,-0.228516,-0.244023,-0.181779,-0.185225,-0.201163,-0.177256,-0.157872,-0.231101,-0.221839,-0.2591,-0.292699,-0.284084,-0.268576,-0.263838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301189_01,2026-06-01,301189,301189.SZ,0.0,-0.01437,-0.071666,-0.073139,-0.060428,-0.080601,-0.055822,-0.524326,-0.555313,-0.573801,-0.559919,-0.562945,-0.569064,-0.559064,-0.574985,-0.576301,-0.593736,-0.614658,-0.640711,-0.654527,-0.612289,-0.606499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301228_01,2026-06-01,301228,301228.SZ,0.0,0.039035,0.07225,0.075515,0.06643,0.0934,0.136977,0.132718,0.148474,0.082328,0.1066,0.163946,0.195742,0.134705,0.07736,0.066004,0.076934,0.104187,0.118808,0.020298,0.109439,0.109297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301231_01,2026-06-01,301231,301231.SZ,0.0,-0.050957,-0.022091,-0.036524,-0.004124,0.045655,0.105155,0.068336,-0.060972,-0.039764,-0.003829,-0.00648,-0.030928,0.020324,0.048601,-0.067452,-0.136672,-0.212371,-0.246244,-0.257143,-0.253019,-0.220029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301439_01,2026-06-01,301439,301439.SZ,0.0,-0.040886,-0.008092,-0.098382,-0.141823,-0.223595,-0.22402,-0.255537,-0.267462,-0.272572,-0.25,-0.249574,-0.26661,-0.265332,-0.25724,-0.246167,-0.267888,-0.29046,-0.311755,-0.333901,-0.330494,-0.324957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301577_01,2026-06-01,301577,301577.SZ,0.0,0.046771,0.193021,0.220768,0.270932,0.175815,0.173634,0.145281,0.080456,0.090391,0.117897,0.155095,0.150127,0.174846,0.15667,0.106507,0.054162,0.032594,-0.008482,-0.068096,-0.060463,-0.084818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_301609_01,2026-06-01,301609,301609.SZ,0.0,-0.024486,-0.000394,-0.035951,-0.087474,-0.166228,-0.183075,-0.233815,-0.269274,-0.265356,-0.247136,-0.238908,-0.261633,-0.269665,-0.259087,-0.270841,-0.287493,-0.321972,-0.360957,-0.355864,-0.349399,-0.341367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600008_01,2026-06-01,600008,600008.SH,0.0,0.012517,0.015654,-0.003106,-0.018729,-0.040626,-0.028109,-0.021866,-0.024973,-0.012486,-0.006243,-0.018729,-0.018729,-0.092459,-0.09855,-0.089414,-0.113778,-0.135096,-0.153368,-0.159459,-0.171641,-0.168595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600015_01,2026-06-01,600015,600015.SH,0.0,0.008746,-0.001458,-0.020408,-0.004373,-0.010204,0.002915,0.011662,0.007289,0.01895,0.010204,0.0,-0.005831,-0.033528,-0.017493,-0.002915,-0.029155,-0.030612,-0.05102,-0.049563,-0.068513,-0.058309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600025_01,2026-06-01,600025,600025.SH,0.0,0.007921,0.00297,-0.011881,-0.036634,-0.042574,-0.041584,-0.051485,-0.039604,-0.023762,-0.045545,-0.055446,-0.065347,-0.079208,-0.072277,-0.071287,-0.074475,-0.119802,-0.107921,-0.132594,-0.119802,-0.109901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600027_09,2026-06-01,600027,600027.SH,0.0,-0.054054,-0.055743,-0.081081,-0.121622,-0.131757,-0.125,-0.143581,-0.143581,-0.135135,-0.14527,-0.165541,-0.162162,-0.194257,-0.192568,-0.195946,-0.184916,-0.214527,-0.269307,-0.234797,-0.248311,-0.226351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600033_01,2026-06-01,600033,600033.SH,0.0,-0.008219,-0.021918,-0.035616,-0.030137,-0.049315,-0.052055,-0.041096,-0.043836,-0.024658,-0.010959,-0.027397,-0.032877,-0.052055,-0.054795,-0.043836,-0.068493,-0.079452,-0.09589,-0.090411,-0.117808,-0.09589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600063_01,2026-06-01,600063,600063.SH,0.0,0.030769,-0.002797,0.044755,0.14965,0.076923,0.113287,0.176224,0.083916,0.036364,0.090909,0.153846,0.186014,0.183217,0.237762,0.14965,0.12028,0.158042,0.099301,0.083916,0.062937,0.151049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600098_09,2026-06-01,600098,600098.SH,0.0,-0.002488,0.002488,0.008706,-0.041045,-0.095771,-0.08209,-0.125622,-0.134328,-0.130597,-0.13806,-0.134328,-0.140547,-0.181592,-0.16791,-0.171642,-0.149776,-0.200249,-0.279167,-0.251244,-0.264925,-0.247512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600101_01,2026-06-01,600101,600101.SH,0.0,-0.02488,0.027751,0.003828,-0.047847,-0.0689,-0.076555,-0.121531,-0.130144,-0.124402,-0.116746,-0.120574,-0.1311,-0.168421,-0.157895,-0.176077,-0.2,-0.225837,-0.239234,-0.238278,-0.244976,-0.216268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600116_01,2026-06-01,600116,600116.SH,0.0,-0.007102,-0.004261,-0.021307,-0.039773,-0.073864,-0.069602,-0.098011,-0.120739,-0.109375,-0.103693,-0.110795,-0.117898,-0.151989,-0.144886,-0.15483,-0.176136,-0.193182,-0.204545,-0.203125,-0.204545,-0.191761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600121_01,2026-06-01,600121,600121.SH,0.0,0.1,0.210638,0.212766,0.110638,0.117021,0.031915,-0.02766,-0.051064,-0.040426,-0.048936,-0.068085,-0.1,-0.131915,-0.119149,-0.110638,-0.187234,-0.204255,-0.234043,-0.223404,-0.238298,-0.223404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600123_01,2026-06-01,600123,600123.SH,0.0,0.01264,0.035112,0.032303,0.032303,0.009831,-0.022472,-0.075843,-0.057584,-0.018258,-0.035112,-0.05618,-0.108146,-0.150281,-0.141854,-0.143258,-0.179775,-0.20927,-0.231742,-0.230337,-0.25,-0.22191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600132_07,2026-06-01,600132,600132.SH,0.0,-0.011401,-0.030088,-0.053821,-0.054197,-0.063914,-0.08989,-0.050833,-0.08036,-0.056999,-0.076808,-0.096244,-0.11979,-0.192669,-0.194672,-0.205053,-0.225268,-0.232735,-0.24694,-0.229639,-0.247851,-0.236013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600157_08,2026-06-01,600157,600157.SH,0.0,-0.016043,-0.010695,-0.016043,-0.037433,-0.074866,-0.085561,-0.117647,-0.112299,-0.090909,-0.090909,-0.090909,-0.106952,-0.122995,-0.106952,-0.128342,-0.149733,-0.165775,-0.181818,-0.171123,-0.139037,-0.144385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600188_01,2026-06-01,600188,600188.SH,0.0,-0.005004,0.082986,0.137198,0.044621,0.050876,0.030025,-0.020434,-0.036697,-0.042952,-0.120934,-0.131776,-0.163887,-0.191827,-0.172644,-0.196831,-0.216847,-0.242285,-0.250209,-0.23186,-0.258966,-0.248123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600236_01,2026-06-01,600236,600236.SH,0.0,-0.061776,-0.026354,-0.054363,-0.112851,-0.128496,-0.126848,-0.189452,-0.193576,-0.184516,-0.176275,-0.229811,-0.21132,-0.260361,-0.259557,-0.253125,-0.268401,-0.281264,-0.289303,-0.288499,-0.294127,-0.257145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600256_01,2026-06-01,600256,600256.SH,0.0,-0.022222,-0.005926,-0.007407,-0.001481,-0.02963,-0.084444,-0.108148,-0.062222,-0.022222,-0.103704,-0.17037,-0.2,-0.232593,-0.223704,-0.238519,-0.266667,-0.281481,-0.300741,-0.284444,-0.268148,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600280_10,2026-06-01,600280,600280.SH,0.0,0.099432,0.133523,0.019886,-0.034091,0.0625,-0.028409,-0.125,-0.178977,-0.167614,-0.122159,-0.116477,-0.15625,-0.181818,-0.153409,-0.153409,-0.21875,-0.235795,-0.258523,-0.247159,-0.252841,-0.224432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600337_01,2026-06-01,600337,600337.SH,0.0,0.030395,0.009119,-0.012158,-0.015198,-0.033435,-0.027356,-0.075988,-0.091185,-0.118541,-0.091185,-0.079027,-0.100304,-0.109422,-0.12766,-0.085106,-0.054711,-0.066869,-0.036474,-0.009119,-0.012158,-0.06079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600395_01,2026-06-01,600395,600395.SH,0.0,-0.028099,-0.016529,0.016529,0.009917,-0.006612,-0.036364,-0.076033,-0.08595,-0.080992,-0.110744,-0.132231,-0.166942,-0.198347,-0.163636,-0.166942,-0.196694,-0.214876,-0.229752,-0.228099,-0.246281,-0.234711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600408_09,2026-06-01,600408,600408.SH,0.0,-0.03125,-0.015625,0.084375,0.121875,0.065625,-0.00625,-0.08125,-0.0875,-0.1,-0.115625,-0.128125,-0.16875,-0.196875,-0.184375,-0.178125,-0.2375,-0.246875,-0.2625,-0.253125,-0.25625,-0.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600507_04,2026-06-01,600507,600507.SH,0.0,-0.041322,-0.051653,-0.068182,-0.061983,-0.095041,-0.099174,-0.109504,-0.126033,-0.113636,-0.113636,-0.136364,-0.150826,-0.154959,-0.150826,-0.167355,-0.171488,-0.17562,-0.181818,-0.159091,-0.163223,-0.144628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600508_01,2026-06-01,600508,600508.SH,0.0,-0.034899,-0.024834,-0.01342,-0.053691,-0.080537,-0.120803,-0.156376,-0.141612,-0.118122,-0.136914,-0.148323,-0.595689,-0.620193,-0.615009,-0.610297,-0.629146,-0.637157,-0.651294,-0.64234,-0.652707,-0.639984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600546_05,2026-06-01,600546,600546.SH,0.0,-0.055665,-0.037328,-0.053045,-0.075966,-0.1074,-0.106745,-0.140799,-0.146693,-0.130976,-0.167649,-0.166994,-0.178127,-0.193844,-0.179437,-0.194499,-0.206287,-0.229862,-0.265881,-0.265881,-0.284217,-0.259987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600546_06,2026-06-01,600546,600546.SH,0.0,-0.055665,-0.037328,-0.053045,-0.075966,-0.1074,-0.106745,-0.140799,-0.146693,-0.130976,-0.167649,-0.166994,-0.178127,-0.193844,-0.179437,-0.194499,-0.206287,-0.229862,-0.265881,-0.265881,-0.284217,-0.259987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600548_05,2026-06-01,600548,600548.SH,0.0,-0.005537,-0.016611,-0.028793,-0.028793,-0.040975,-0.039867,-0.03433,-0.055371,-0.042082,-0.039867,-0.047619,-0.055371,-0.083056,-0.083056,-0.06423,-0.083056,-0.085271,-0.09856,-0.081949,-0.099668,-0.079734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600548_06,2026-06-01,600548,600548.SH,0.0,-0.005537,-0.016611,-0.028793,-0.028793,-0.040975,-0.039867,-0.03433,-0.055371,-0.042082,-0.039867,-0.047619,-0.055371,-0.083056,-0.083056,-0.06423,-0.083056,-0.085271,-0.09856,-0.081949,-0.099668,-0.079734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600558_09,2026-06-01,600558,600558.SH,0.0,-0.025952,-0.022491,-0.027682,-0.024221,-0.060554,-0.044983,-0.077855,-0.088235,-0.062284,-0.048443,-0.043253,-0.043253,-0.038062,-0.064014,-0.076125,-0.117647,-0.128028,-0.152249,-0.138408,-0.145329,-0.138408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600576_01,2026-06-01,600576,600576.SH,0.0,-0.016367,-0.042553,-0.042553,-0.05401,-0.085106,-0.08838,-0.06874,-0.080196,0.011457,0.072013,-0.01964,-0.05892,-0.045827,-0.075286,-0.081833,-0.126023,-0.119476,-0.119476,-0.031097,-0.03437,0.03437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600587_06,2026-06-01,600587,600587.SH,0.0,-0.016912,-0.039706,-0.060294,-0.046324,-0.053676,-0.064706,-0.069118,-0.075,-0.063235,-0.065441,-0.085294,-0.103676,-0.114706,-0.116176,-0.101471,-0.107353,-0.122794,-0.147059,-0.097059,-0.126471,-0.116324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600622_09,2026-06-01,600622,600622.SH,0.0,-0.030189,-0.056604,-0.049057,-0.05283,-0.075472,-0.128302,-0.135849,-0.150943,-0.132075,-0.14717,-0.162264,-0.196226,-0.203774,-0.2,-0.173585,-0.215094,-0.215094,-0.245283,-0.249057,-0.260377,-0.241509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600622_10,2026-06-01,600622,600622.SH,0.0,-0.030189,-0.056604,-0.049057,-0.05283,-0.075472,-0.128302,-0.135849,-0.150943,-0.132075,-0.14717,-0.162264,-0.196226,-0.203774,-0.2,-0.173585,-0.215094,-0.215094,-0.245283,-0.249057,-0.260377,-0.241509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600674_01,2026-06-01,600674,600674.SH,0.0,-0.01906,-0.017789,-0.010801,-0.037484,-0.04892,-0.040661,-0.038119,-0.014612,-0.008895,-0.026048,-0.036213,-0.070521,-0.090851,-0.094028,-0.085769,-0.093393,-0.11817,-0.111182,-0.101017,-0.099746,-0.102922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600694_05,2026-06-01,600694,600694.SH,0.0,-0.024968,-0.046735,-0.078105,-0.06274,-0.084507,-0.09475,-0.078105,-0.076825,-0.06146,-0.053137,-0.065301,-0.085787,-0.096031,-0.096671,-0.09347,-0.112676,-0.126761,-0.146607,-0.133803,-0.153009,-0.135723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600702_08,2026-06-01,600702,600702.SH,0.0,-0.038809,-0.045352,-0.091155,-0.078745,-0.095894,-0.117329,-0.119585,-0.145307,-0.14102,-0.125677,-0.136733,-0.140794,-0.138538,-0.114395,-0.13222,-0.165162,-0.156137,-0.207807,-0.188628,-0.197879,-0.164486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600727_01,2026-06-01,600727,600727.SH,0.0,-0.015837,-0.031674,-0.062217,-0.063348,-0.117647,-0.116516,-0.099548,-0.140271,-0.124434,-0.111991,-0.134615,-0.160633,-0.174208,-0.10181,-0.108597,-0.132308,-0.18862,-0.196833,-0.217195,-0.239819,-0.208145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600740_01,2026-06-01,600740,600740.SH,0.0,0.0,0.009921,0.029788,0.019867,-0.027295,-0.062043,-0.101728,-0.091807,-0.052098,-0.059551,-0.086846,-0.126357,-0.151037,-0.133761,-0.136229,-0.168312,-0.180652,-0.205331,-0.192991,-0.212734,-0.192991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600754_11,2026-06-01,600754,600754.SH,0.0,-0.016315,-0.03023,-0.047505,-0.035029,-0.057582,-0.066219,-0.059501,-0.074376,-0.038868,-0.03071,-0.038388,-0.049904,-0.064299,-0.069578,-0.075816,-0.089731,-0.100288,-0.122841,-0.117083,-0.136756,-0.118042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600758_01,2026-06-01,600758,600758.SH,0.0,0.017442,0.044574,-0.007752,-0.069767,-0.114341,-0.133721,-0.193798,-0.209302,-0.21124,-0.213178,-0.222868,-0.265504,-0.312016,-0.315891,-0.312016,-0.354651,-0.362403,-0.387597,-0.383721,-0.389535,-0.375969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600780_01,2026-06-01,600780,600780.SH,0.0,-0.047074,-0.005089,-0.03944,-0.099237,-0.148855,-0.13486,-0.181934,-0.171756,-0.155216,-0.151399,-0.14631,-0.166667,-0.215013,-0.206107,-0.215013,-0.222646,-0.240458,-0.254453,-0.251908,-0.254453,-0.236641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600792_01,2026-06-01,600792,600792.SH,0.0,0.002326,0.048837,0.065116,0.055814,0.004651,-0.046512,-0.076744,-0.093023,-0.046512,-0.032558,-0.02093,-0.086047,-0.15814,-0.174419,-0.165116,-0.22093,-0.223256,-0.251163,-0.24186,-0.262791,-0.246512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600795_01,2026-06-01,600795,600795.SH,0.0,0.013333,-0.00381,-0.017143,-0.034286,-0.047619,-0.049524,-0.062857,-0.049524,-0.045714,-0.041905,-0.055238,-0.059048,-0.097143,-0.093333,-0.08381,-0.102857,-0.112381,-0.106667,-0.091429,-0.110476,-0.112381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600798_01,2026-06-01,600798,600798.SH,0.0,-0.041995,-0.057743,-0.073491,-0.028871,-0.062992,-0.097113,-0.12336,-0.131234,-0.120735,-0.055118,-0.094488,-0.073491,-0.070866,-0.057743,-0.076115,-0.097113,-0.131234,-0.165354,-0.167979,-0.183727,-0.181102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600827_01,2026-06-01,600827,600827.SH,0.0,-0.018735,-0.038642,-0.055035,-0.044496,-0.046838,-0.06089,-0.057377,-0.076112,-0.055035,-0.045667,-0.051522,-0.065574,-0.081967,-0.071429,-0.062061,-0.079625,-0.091335,-0.111241,-0.099532,-0.132319,-0.120609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600838_07,2026-06-01,600838,600838.SH,0.0,-0.032483,-0.051044,-0.082367,-0.071926,-0.088167,-0.099768,-0.110209,-0.12297,-0.103248,-0.090487,-0.097448,-0.100928,-0.116009,-0.118329,-0.106729,-0.135731,-0.147332,-0.172854,-0.175174,-0.170534,-0.145012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600848_01,2026-06-01,600848,600848.SH,0.0,0.040481,-0.007659,-0.054705,-0.064551,-0.098468,-0.105033,-0.101751,-0.124726,-0.107221,-0.09081,-0.124726,-0.123632,-0.123632,-0.135667,-0.147702,-0.161926,-0.166302,-0.179431,-0.171772,-0.180525,-0.16849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600863_01,2026-06-01,600863,600863.SH,0.0,-0.068182,-0.066919,-0.131313,-0.213384,-0.234848,-0.232323,-0.290404,-0.306818,-0.30303,-0.284091,-0.277778,-0.282828,-0.323232,-0.333333,-0.35101,-0.367424,-0.378788,-0.388889,-0.390152,-0.406566,-0.387626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600905_01,2026-06-01,600905,600905.SH,0.0,-0.013699,-0.020548,-0.018265,-0.038813,-0.059361,-0.057078,-0.061644,-0.050228,-0.045662,-0.045662,-0.059361,-0.057078,-0.070776,-0.077626,-0.086758,-0.105023,-0.143836,-0.136986,-0.148402,-0.152968,-0.141553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600925_01,2026-06-01,600925,600925.SH,0.0,-0.008247,-0.008247,0.004124,-0.004124,-0.035052,-0.049485,-0.084536,-0.098969,-0.086598,-0.098969,-0.123711,-0.134021,-0.14433,-0.134021,-0.117526,-0.140206,-0.148454,-0.169072,-0.158763,-0.177237,-0.162887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600971_01,2026-06-01,600971,600971.SH,0.0,-0.035194,-0.010922,0.029126,0.01699,-0.006068,-0.026699,-0.063107,-0.058252,-0.036408,-0.061893,-0.095874,-0.121359,-0.114078,-0.097087,-0.078883,-0.109223,-0.132282,-0.156553,-0.143204,-0.162621,-0.133495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_600997_01,2026-06-01,600997,600997.SH,0.0,-0.007005,-0.001751,0.02627,0.028021,0.008757,-0.042032,-0.073555,-0.08056,-0.047285,-0.075306,-0.099825,-0.117338,-0.131349,-0.124343,-0.119089,-0.1331,-0.14711,-0.168126,-0.154116,-0.168126,-0.129597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601001_01,2026-06-01,601001,601001.SH,0.0,0.022277,0.083168,0.123267,0.089109,0.073267,0.054455,0.007426,0.016832,0.030198,-0.027723,-0.030198,-0.054455,-0.062376,-0.054455,-0.062376,-0.067822,-0.089109,-0.134653,-0.089109,-0.139109,-0.115842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601010_06,2026-06-01,601010,601010.SH,0.0,0.017647,-0.035294,0.011765,0.0,0.011765,-0.011765,-0.052941,-0.058824,-0.064706,-0.058824,-0.058824,-0.088235,-0.135294,-0.152941,-0.141176,-0.152941,-0.170588,-0.170588,-0.2,-0.182353,-0.141176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601101_01,2026-06-01,601101,601101.SH,0.0,0.003767,0.055762,0.035412,0.019589,0.015822,0.029384,-0.047482,-0.090701,-0.072973,-0.122464,-0.12985,-0.160136,-0.21332,-0.174909,-0.166045,-0.163829,-0.149794,-0.197069,-0.197069,-0.219968,-0.179341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601139_07,2026-06-01,601139,601139.SH,0.0,-0.014866,-0.019325,-0.034176,-0.044584,-0.068353,-0.07876,-0.087663,-0.07876,-0.068353,-0.062403,-0.075778,-0.07876,-0.13727,-0.145955,-0.140165,-0.158983,-0.17201,-0.185038,-0.180696,-0.180696,-0.164773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601298_01,2026-06-01,601298,601298.SH,0.0,-0.003195,0.007455,-0.005325,-0.001065,-0.030884,-0.026624,-0.013845,-0.015974,-0.015974,-0.058573,-0.100106,-0.090522,-0.109691,-0.113951,-0.105431,-0.121406,-0.129925,-0.13525,-0.117146,-0.142705,-0.149095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601518_01,2026-06-01,601518,601518.SH,0.0,-0.009585,-0.003195,0.00639,0.019169,-0.031949,-0.035144,-0.035144,-0.054313,-0.044728,-0.057508,-0.063898,-0.060703,-0.086262,-0.057508,-0.038339,-0.076677,-0.076677,-0.089457,-0.095847,-0.105431,-0.099042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601577_01,2026-06-01,601577,601577.SH,0.0,0.002064,-0.01548,-0.026832,-0.013416,-0.016512,-0.01548,0.003096,-0.009288,0.009288,-0.004128,-0.02064,-0.03096,-0.054696,-0.055728,-0.035088,-0.062951,-0.063983,-0.084623,-0.081527,-0.101135,-0.103199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601588_01,2026-06-01,601588,601588.SH,0.0,0.0,0.004831,-0.033816,-0.024155,0.072464,0.009662,-0.043478,-0.072464,-0.082126,-0.091787,-0.10628,-0.130435,-0.149758,-0.154589,-0.135266,-0.173913,-0.173913,-0.198068,-0.207729,-0.227053,-0.198068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601699_01,2026-06-01,601699,601699.SH,0.0,0.011364,0.079545,0.096591,0.068182,0.055682,0.056818,0.019886,0.013068,0.026136,0.0,-0.005682,-0.034659,-0.05,-0.030682,-0.065909,-0.089773,-0.107955,-0.153409,-0.152273,-0.198972,-0.180682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601916_07,2026-06-01,601916,601916.SH,0.0,0.003268,0.0,0.0,0.009804,-0.003268,0.003268,0.01634,0.006536,0.006536,0.006536,0.0,-0.006536,-0.022876,-0.01634,0.003268,0.024935,-0.022876,-0.134118,-0.104575,-0.140523,-0.124183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601916_08,2026-06-01,601916,601916.SH,0.0,0.003268,0.0,0.0,0.009804,-0.003268,0.003268,0.01634,0.006536,0.006536,0.006536,0.0,-0.006536,-0.022876,-0.01634,0.003268,0.024935,-0.022876,-0.134118,-0.104575,-0.140523,-0.124183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260601_601985_01,2026-06-01,601985,601985.SH,0.0,0.010893,0.008715,0.007625,-0.020697,-0.021786,-0.011983,-0.011983,-0.006536,0.006536,0.007625,0.005447,0.013072,-0.006536,-0.010893,-0.01634,-0.040305,-0.021786,-0.027233,-0.013072,-0.01634,-0.037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
