strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,003816,中国广核,新型电力,新型电力,0,score_liq_breakout_adj,79.58,79.58,96.48872731077051,79.58,87.93773709264006,98.97,27.12,94.74551446356647,90.79091907726108,92.51190040278287,53.33211277920176,73.7,,,,,,,4.47,4.54,0.015659955257270708
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,300308,中际旭创,通信设备,通信设备,0,liquidity_detail_score,93.16315879409252,62.5,89.34587016791338,62.5,93.16315879409252,49.07,29.99,83.6872940314903,88.06298059318931,99.85353350421092,82.51556206517759,64.7,,,,,,,627.6313,693.8395,0.105489002858844
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,688498,源杰科技,半导体,半导体,0,liquidity_detail_score,93.10982057854265,59.85,88.57299785531201,59.85,93.10982057854265,49.07,29.49,85.90259978030026,93.40900768949103,97.21713658000732,80.15378982057855,62.95,,,,,,,1118.18,1128.18,0.008943103972526734
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,001309,德明利,半导体,半导体,0,liquidity_detail_score,92.72176736238252,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,603799,华友钴业,小金属,小金属,0,liquidity_detail_score,92.04738191138776,33.78,71.14479259298007,33.78,92.04738191138776,49.07,29.55,88.17283046503113,80.44672281215672,99.19443427316001,80.66642255584036,29.55,,,,,,,58.8,59.5,0.011904761904761862
tiered_liquidity_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,601689,拓普集团,汽车配件,汽车配件,0,liquidity_detail_score,91.86977419748567,39.92,81.3647538839776,39.92,91.86977419748567,49.07,27.94,91.63310142804833,78.13987550347858,97.7114610032955,99.12120102526546,45.48,,,,,,,57.99,58.33,0.005863079841351926
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,600930,华电新能,新型电力,新型电力,0,dynamic_factor_score,98.78772820003138,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,300383,光环新网,软件服务,软件服务,1,dynamic_factor_score,98.36140607835955,65.59,98.36140607835955,65.59,89.0191846698401,98.66,29.32,98.90150128158184,92.0175759794947,96.57634566093006,18.564628341266936,71.87,,,,,WATCH,,17.69,17.48,-0.011871113623516116
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,001309,德明利,半导体,半导体,0,dynamic_factor_score,98.07239629649003,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,600905,三峡能源,新型电力,新型电力,0,dynamic_factor_score,97.71276873986504,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
tiered_liquidity_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,688048,长光华芯,半导体,半导体,0,dynamic_factor_score,97.45645237223412,73.17,97.45645237223412,73.17,89.94729647259857,98.96,29.3,92.47528377883559,93.88502380080557,95.02013914317101,40.4979860856829,70.55,,,,,,,219.19,230.05,0.0495460559332086
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,600930,华电新能,新型电力,新型电力,0,bs_score_v2,75.67,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,002150,正泰电源,机械基件,机械基件,0,bs_score_v2,74.44,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,003816,中国广核,新型电力,新型电力,0,bs_score_v2,73.7,79.58,96.48872731077051,79.58,87.93773709264006,98.97,27.12,94.74551446356647,90.79091907726108,92.51190040278287,53.33211277920176,73.7,,,,,,,4.47,4.54,0.015659955257270708
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,600905,三峡能源,新型电力,新型电力,0,bs_score_v2,73.09,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
tiered_liquidity_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,300383,光环新网,软件服务,软件服务,1,bs_score_v2,71.87,65.59,98.36140607835955,65.59,89.0191846698401,98.66,29.32,98.90150128158184,92.0175759794947,96.57634566093006,18.564628341266936,71.87,,,,,WATCH,,17.69,17.48,-0.011871113623516116
baseline_full_liquidity_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,29.99,62.5,89.34587016791338,62.5,93.16315879409252,49.07,29.99,83.6872940314903,88.06298059318931,99.85353350421092,82.51556206517759,64.7,,,,,,,627.6313,693.8395,0.105489002858844
baseline_full_liquidity_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,300274,阳光电源,电气设备,电气设备,0,s_liquidity,29.98,54.6,85.82282784955797,54.6,83.47205175149517,49.07,29.98,68.8026363969242,85.28011717319663,99.67045038447455,19.956060051263275,62.78,,,,,,,165.09,123.8,-0.25010600278635897
baseline_full_liquidity_industry_penalty_0p10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.1,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_penalty_0p10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.1,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_penalty_0p10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.1,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_penalty_0p10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.1,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,25.69,69.94429042213736,25.69,89.0702160380813,49.07,29.97,86.14060783595752,90.60783595752471,99.83522519223727,33.15635298425485,39.57,,,,,,,33.1,33.9,0.024169184290030232
baseline_full_liquidity_industry_penalty_0p10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.1,002384,东山精密,元器件,元器件,0,s_liquidity,29.96,54.18,86.5891614793116,54.18,84.78189185890395,49.07,29.96,74.18528011717319,60.98498718418162,99.21274258513365,59.685097034053456,62.88,,,,,,,107.29,131.9,0.22937832043992912
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.25,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.25,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.25,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.25,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,25.69,69.94429042213736,25.69,89.0702160380813,49.07,29.97,86.14060783595752,90.60783595752471,99.83522519223727,33.15635298425485,39.57,,,,,,,33.1,33.9,0.024169184290030232
baseline_full_liquidity_industry_penalty_0p25pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.25,002384,东山精密,元器件,元器件,0,s_liquidity,29.96,54.18,86.5891614793116,54.18,84.78189185890395,49.07,29.96,74.18528011717319,60.98498718418162,99.21274258513365,59.685097034053456,62.88,,,,,,,107.29,131.9,0.22937832043992912
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.5,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.5,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.5,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.5,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,25.69,69.94429042213736,25.69,89.0702160380813,49.07,29.97,86.14060783595752,90.60783595752471,99.83522519223727,33.15635298425485,39.57,,,,,,,33.1,33.9,0.024169184290030232
baseline_full_liquidity_industry_penalty_0p50pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.5,002384,东山精密,元器件,元器件,0,s_liquidity,29.96,54.18,86.5891614793116,54.18,84.78189185890395,49.07,29.96,74.18528011717319,60.98498718418162,99.21274258513365,59.685097034053456,62.88,,,,,,,107.29,131.9,0.22937832043992912
baseline_full_liquidity_industry_penalty_1pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,1.0,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_penalty_1pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,1.0,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_penalty_1pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,1.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_penalty_1pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,1.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,25.69,69.94429042213736,25.69,89.0702160380813,49.07,29.97,86.14060783595752,90.60783595752471,99.83522519223727,33.15635298425485,39.57,,,,,,,33.1,33.9,0.024169184290030232
baseline_full_liquidity_industry_penalty_1pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,1.0,002384,东山精密,元器件,元器件,0,s_liquidity,29.96,54.18,86.5891614793116,54.18,84.78189185890395,49.07,29.96,74.18528011717319,60.98498718418162,99.21274258513365,59.685097034053456,62.88,,,,,,,107.29,131.9,0.22937832043992912
baseline_full_liquidity_industry_penalty_2pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,2.0,300502,新易盛,通信设备,通信设备,0,s_liquidity,30.0,63.14,89.37333263587382,63.14,91.04174295129988,49.07,30.0,83.57744415964848,88.8685463200293,99.81691688026363,60.23434639326254,64.76,,,,,,,469.02,490.0,0.04473156795019406
baseline_full_liquidity_industry_penalty_2pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,2.0,000988,华工科技,专用机械,专用机械,0,s_liquidity,29.99,57.58,85.49066276089344,57.58,85.53591602587574,49.07,29.99,62.7059685097034,61.49761991944342,99.72537532039546,88.24606371292568,63.66,,,,,,,106.17,114.93,0.08250918338513702
baseline_full_liquidity_industry_penalty_2pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,2.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,61.5,83.9579955013862,61.5,81.73093128280239,49.07,29.98,52.233614060783594,82.58879531307214,99.79860856829,39.52764555108019,63.34,,,,,,,400.0162,396.1058,-0.009775604088034573
baseline_full_liquidity_industry_penalty_2pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,2.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.97,25.69,69.94429042213736,25.69,89.0702160380813,49.07,29.97,86.14060783595752,90.60783595752471,99.83522519223727,33.15635298425485,39.57,,,,,,,33.1,33.9,0.024169184290030232
baseline_full_liquidity_industry_penalty_2pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,2.0,002384,东山精密,元器件,元器件,0,s_liquidity,29.96,54.18,86.5891614793116,54.18,84.78189185890395,49.07,29.96,74.18528011717319,60.98498718418162,99.21274258513365,59.685097034053456,62.88,,,,,,,107.29,131.9,0.22937832043992912
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600930,华电新能,新型电力,新型电力,0,dynamic_factor_score,98.78772820003138,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,300383,光环新网,软件服务,软件服务,1,dynamic_factor_score,98.36140607835955,65.59,98.36140607835955,65.59,89.0191846698401,98.66,29.32,98.90150128158184,92.0175759794947,96.57634566093006,18.564628341266936,71.87,,,,,WATCH,,17.69,17.48,-0.011871113623516116
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,001309,德明利,半导体,半导体,0,dynamic_factor_score,98.07239629649003,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600905,三峡能源,新型电力,新型电力,0,dynamic_factor_score,97.71276873986504,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,688048,长光华芯,半导体,半导体,0,dynamic_factor_score,97.45645237223412,73.17,97.45645237223412,73.17,89.94729647259857,98.96,29.3,92.47528377883559,93.88502380080557,95.02013914317101,40.4979860856829,70.55,,,,,,,219.19,230.05,0.0495460559332086
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600905,三峡能源,新型电力,新型电力,0,score,80.29,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,001309,德明利,半导体,半导体,0,score,77.38,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
liq_top_10_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,688195,腾景科技,元器件,元器件,0,score,74.45,74.45,97.06151592823142,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,71.35,,,,,,,270.5,331.1,0.22402957486136788
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,001309,德明利,半导体,半导体,0,score,77.38,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,600905,三峡能源,新型电力,新型电力,0,score,80.29,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
liq_top_10_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,688195,腾景科技,元器件,元器件,0,score,74.45,74.45,97.06151592823142,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,71.35,,,,,,,270.5,331.1,0.22402957486136788
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,10.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,10.0,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,10.0,001309,德明利,半导体,半导体,0,score,77.38,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,10.0,688195,腾景科技,元器件,元器件,0,score,74.45,74.45,97.06151592823142,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,71.35,,,,,,,270.5,331.1,0.22402957486136788
liq_top_10_then_score_industry_penalty_10pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,10.0,601088,中国神华,煤炭开采,煤炭开采,0,score,73.75,73.75,88.93262541193701,73.75,83.6034639326254,49.07,29.07,84.05346027096301,81.8564628341267,99.26766752105456,8.641523251556206,65.19,,,,,,,47.13,46.79,-0.007214088690855158
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,000791,甘肃能源,水力发电,水力发电,1,score,80.89,80.89,94.44865826227964,80.89,81.18617600390579,98.76,25.91,96.22848773343098,89.1797876235811,84.8041010618821,12.96228487733431,70.54,,,,,TRADE,,9.25,7.21,-0.2205405405405405
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,600905,三峡能源,新型电力,新型电力,0,score,80.29,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
tiered_liquidity_then_score_industry_cap2,2026-03-25,2026-03-26,2026-04-09,10,10,5,2.0,0.0,001309,德明利,半导体,半导体,0,score,77.38,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,000791,甘肃能源,水力发电,水力发电,1,score,80.89,80.89,94.44865826227964,80.89,81.18617600390579,98.76,25.91,96.22848773343098,89.1797876235811,84.8041010618821,12.96228487733431,70.54,,,,,TRADE,,9.25,7.21,-0.2205405405405405
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,96.94643511011141,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,74.44,,,,,,,37.51,32.78,-0.12609970674486792
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,001309,德明利,半导体,半导体,0,score,77.38,77.38,98.07239629649003,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,71.36,,,,,,,361.4006,406.58,0.1250119673293293
tiered_liquidity_then_score_industry_penalty_5pt,2026-03-25,2026-03-26,2026-04-09,10,10,5,,5.0,600905,三峡能源,新型电力,新型电力,0,score,80.29,80.29,97.71276873986504,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,73.09,,,,,,,4.55,4.1,-0.098901098901099
liq20_score_b_bonus_0pct,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.78772820003138,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,75.67,,,,,,,7.29,6.03,-0.1728395061728395
liq20_score_b_bonus_0pct,2026-03-25,2026-03-26,2026-04-09,10,10,5,,0.0,603929,亚翔集成,装修装饰,装修装饰,0,score,81.69,81.69,96.54103677355234,81.69,83.78500671304774,99.4,26.44,97.85792749908458,94.41596484804101,93.35408275357013,7.945807396558037,73.13,,,,,,,202.31,198.99,-0.016410459196282923
