strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
tiered_liquidity_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
tiered_liquidity_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
tiered_liquidity_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,score,77.0,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
tiered_liquidity_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,601988,中国银行,,0,score,76.17,76.17,76.17,84.11329666299963,98.44,28.36,79.48294829482948,76.21928859552622,98.58819215254859,41.822515584891825,68.54,,,,,,,5.67,5.73,0.010582010582010692
tiered_liquidity_then_score,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,score,76.17,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
tiered_liquidity_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score_liq_breakout_adj,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
tiered_liquidity_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score_liq_breakout_adj,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
tiered_liquidity_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,score_liq_breakout_adj,77.0,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
tiered_liquidity_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,601988,中国银行,,0,score_liq_breakout_adj,76.17,76.17,76.17,84.11329666299963,98.44,28.36,79.48294829482948,76.21928859552622,98.58819215254859,41.822515584891825,68.54,,,,,,,5.67,5.73,0.010582010582010692
tiered_liquidity_then_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,score_liq_breakout_adj,76.17,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
tiered_liquidity_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,002149,西部材料,,0,liquidity_detail_score,93.51352401906857,43.16,43.16,93.51352401906857,48.97,29.33,95.98459845984598,94.02273560689403,96.97469746974697,65.60322698936561,57.38,,,,,,,52.5,50.0,-0.04761904761904767
tiered_liquidity_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,002240,盛新锂能,,0,liquidity_detail_score,93.43962596259625,42.09,42.09,93.43962596259625,48.97,28.51,96.09460946094609,93.41767510084343,97.98313164649798,74.97249724972497,57.23,,,,,,,41.33,48.48,0.1729978224050326
tiered_liquidity_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,002460,赣锋锂业,,1,liquidity_detail_score,93.01392739273926,75.0,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
tiered_liquidity_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,002738,中矿资源,,0,liquidity_detail_score,92.94892555922257,31.48,31.480000000000004,92.94892555922257,48.97,29.02,88.68720205353868,93.83938393839384,97.94646131279795,77.5027502750275,38.64,,,,,,,72.8,83.29,0.14409340659340675
tiered_liquidity_then_liquidity_detail,2026-03-30,2026-03-31,2026-04-14,10,1,5,600276,恒瑞医药,,0,liquidity_detail_score,92.86096809680967,43.55,43.55,92.86096809680967,48.97,29.26,91.56582324899156,91.62082874954162,99.41327466079942,68.7935460212688,57.53,,,,,,,55.86,56.18,0.005728607232366567
tiered_liquidity_then_bs_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,bs_score_v2,75.86,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
tiered_liquidity_then_bs_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,bs_score_v2,74.72,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
tiered_liquidity_then_bs_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,bs_score_v2,71.57,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
tiered_liquidity_then_bs_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,bs_score_v2,70.75,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
tiered_liquidity_then_bs_v2,2026-03-30,2026-03-31,2026-04-14,10,1,5,002246,北化股份,,0,bs_score_v2,69.17,71.23,71.23,79.70743674367438,48.97,27.13,85.79024569123578,56.453978731206455,90.94242757609095,42.66593325999267,69.17,,,,,,,26.24,25.45,-0.0301067073170731
liq20_score_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_score_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,score,83.24,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_score_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_score_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600844,金煤科技,,0,score,79.42,79.42,79.42,81.26847084708473,99.23,24.92,97.7997799779978,93.89438943894389,87.66043270993767,12.486248624862487,70.74,,,,,,,5.05,3.8,-0.24752475247524752
liq20_score_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,301200,大族数控,,0,score,77.83,77.83,77.83,85.29430143014302,99.27,25.46,94.11441144114411,90.3923725705904,81.44481114778145,67.49174917491749,70.72,,,,,,,171.85,192.44,0.11981379109688683
liq20_score_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_score_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,score,83.24,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_score_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_score_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600844,金煤科技,,0,score,79.42,79.42,79.42,81.26847084708473,99.23,24.92,97.7997799779978,93.89438943894389,87.66043270993767,12.486248624862487,70.74,,,,,,,5.05,3.8,-0.24752475247524752
liq20_score_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,score,79.31,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_score_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_score_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,score,83.24,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_score_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_score_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,score,80.85000000000001,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_score_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600844,金煤科技,,0,score,79.42,79.42,79.42,81.26847084708473,99.23,24.92,97.7997799779978,93.89438943894389,87.66043270993767,12.486248624862487,70.74,,,,,,,5.05,3.8,-0.24752475247524752
liq20_score_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,score,84.15,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_score_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,score,83.24,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_score_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,score,83.16000000000001,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_score_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,score,82.2,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_score_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002460,赣锋锂业,,1,score,81.0,75.0,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
liq20_bs_score_v2_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,bs_score_v2,75.86,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_bs_score_v2_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,bs_score_v2,75.09,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_bs_score_v2_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,bs_score_v2,74.72,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_bs_score_v2_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,bs_score_v2,71.57,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
liq20_bs_score_v2_b_bonus_0pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600152,维科技术,,0,bs_score_v2,70.98,77.41,77.41,85.23094976164283,99.19,25.55,96.86468646864687,91.56582324899156,92.22588925559224,42.22588925559222,70.98,,,,,,,11.5,11.89,0.03391304347826085
liq20_bs_score_v2_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,bs_score_v2,75.86,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_bs_score_v2_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,bs_score_v2,75.09,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_bs_score_v2_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,bs_score_v2,74.72,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_bs_score_v2_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,bs_score_v2,72.8725,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_bs_score_v2_b_bonus_3pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,bs_score_v2,71.57,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
liq20_bs_score_v2_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,bs_score_v2,75.86,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_bs_score_v2_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,bs_score_v2,75.09,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_bs_score_v2_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,bs_score_v2,74.72,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_bs_score_v2_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,bs_score_v2,74.28750000000001,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_bs_score_v2_b_bonus_5pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,000155,川能动力,,0,bs_score_v2,71.57,76.17,76.17,88.72750275027502,99.83,27.15,98.97323065639897,95.52621928859553,96.4979831316465,39.29226255958929,71.57,,,,,,,16.9,16.92,0.0011834319526629056
liq20_bs_score_v2_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002294,信立泰,,1,bs_score_v2,76.41000000000001,77.0,77.0,79.12295562889622,98.64,24.05,94.05940594059405,80.6930693069307,90.53905390539055,25.595892922625595,70.75,,,,,TRADE,,63.0,62.2,-0.012698412698412653
liq20_bs_score_v2_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002192,融捷股份,,0,bs_score_v2,75.86,84.15,84.15,91.77221122112212,99.49,27.87,99.48661532819949,99.54162082874954,99.04657132379904,49.26659332599927,75.86,,,,,,,82.24,79.5,-0.033317120622568086
liq20_bs_score_v2_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,688331,荣昌生物,,0,bs_score_v2,75.09,83.24,83.24,86.7823615694903,98.97,26.75,95.50788412174552,86.01026769343602,86.94536120278694,60.7077374404107,75.09,,,,,,,130.0,141.77,0.09053846153846168
liq20_bs_score_v2_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,600666,奥瑞德,,0,bs_score_v2,74.72,82.2,82.2,87.24880821415476,98.77,28.75,98.58819215254859,98.93656032269894,95.32453245324533,0.5867253392005867,74.72,,,,,,,6.02,6.48,0.07641196013289053
liq20_bs_score_v2_b_bonus_8pct,2026-03-30,2026-03-31,2026-04-14,10,1,5,002460,赣锋锂业,,1,bs_score_v2,73.47240000000001,75.0,75.0,93.01392739273926,98.06,29.68,97.3047304730473,97.12137880454712,99.74330766409975,44.4994499449945,68.03,,,,,TRADE,,79.7,88.28,0.10765370138017571
baseline_full_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,002082,万邦德,,0,score,83.31,83.31,83.31,81.69420560747663,99.63,24.53,99.23034634414513,99.57852299798424,90.87410665200659,5.735752244823162,65.9,,,,,,,29.4,28.41,-0.03367346938775506
baseline_full_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,600015,华夏银行,,0,score,81.37,81.37,81.37,80.24521898479017,98.77,24.16,90.14110317024006,63.33150082462892,94.52079897379512,63.25820047645227,70.76,,,,,,,7.36,7.27,-0.0122282608695653
baseline_full_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,688163,赛伦生物,,0,score,79.16,79.16,68.2524,53.97965182334617,99.16,2.96,98.46069268829028,98.05754077331868,40.7733186732637,95.16217702034085,64.65,,,,,,,27.52,33.0,0.1991279069767442
baseline_full_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,301053,远信工业,,0,score,78.71,78.71,67.79249999999999,64.87641561297416,99.25,15.6,96.15173172072568,95.40040315191497,68.26094923950889,2.9686641011544808,69.17,,,,,,,40.71,56.79,0.3949889462048637
baseline_full_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,002634,棒杰股份,,0,score,78.53,78.53,67.5476,61.55346160894265,99.84,12.49,97.9475902510537,96.44493311343228,64.63258200476452,11.48982957669049,58.62,,,,,,,8.85,6.71,-0.2418079096045197
baseline_b_score_v2,2026-03-31,2026-04-01,2026-04-15,10,1,5,603601,再升科技,,1,bs_score_v2,71.55,77.24,77.24,88.77267363019975,99.84,29.23,98.094190947407,98.094190947407,98.25911673080448,7.275059556532894,71.55,,,,,TRADE,,15.49,14.32,-0.07553260167850229
baseline_b_score_v2,2026-03-31,2026-04-01,2026-04-15,10,1,5,000001,平安银行,,1,bs_score_v2,66.68,74.69,74.69,83.83988271944293,49.34,26.99,86.8609125893348,72.64064504306396,98.6439435587319,47.88345244639912,66.68,,,,,WATCH,,11.09,11.21,0.010820559062218349
baseline_b_score_v2,2026-03-31,2026-04-01,2026-04-15,10,1,5,601000,唐山港,,1,bs_score_v2,66.49,72.4,61.50670000000001,70.54721641927799,99.03,17.16,94.53912406083928,90.83745647791827,83.14091991936962,26.626351475169507,66.49,,,,,WATCH,,4.69,4.8,0.023454157782515805
baseline_b_score_v2,2026-03-31,2026-04-01,2026-04-15,10,1,5,603259,药明康德,,1,bs_score_v2,66.47,57.38,57.379999999999995,92.07903243540406,49.34,29.53,91.31390874106651,89.09657320872275,99.5968480850284,61.38904159794759,66.47,,,,,,,100.06,106.83,0.06765940435738549
baseline_b_score_v2,2026-03-31,2026-04-01,2026-04-15,10,1,5,002183,怡亚通,,1,bs_score_v2,65.34,63.47,63.47,84.12163459776433,49.34,25.26,94.2275975810885,95.19882719442917,92.1202125710097,34.982591167308044,65.34,,,,,WATCH,,5.7,6.02,0.056140350877192935
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,10,1,5,300502,新易盛,,0,s_liquidity,30.0,60.77,60.769999999999996,75.77148616455928,49.34,30.0,37.035000916254354,52.684625251969955,99.87172439069086,54.81033534909291,62.28,,,,,,,461.53,496.98,0.07680974151192776
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,10,1,5,300308,中际旭创,,0,s_liquidity,29.99,53.91,53.91,85.19374015026571,49.34,29.99,62.54352208172988,65.09070918086861,99.8533993036467,79.56752794575775,57.51,,,,,,,591.6989,780.9023,0.3197629740396677
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,10,1,5,000988,华工科技,,0,s_liquidity,29.99,33.51,33.51,69.04567344694887,49.34,29.99,6.468755726589702,31.464174454828658,99.50522264980759,81.19846069268829,52.74,,,,,,,106.61,112.3,0.053372103930212855
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,10,1,5,300750,宁德时代,,0,s_liquidity,29.98,59.27,59.269999999999996,78.18297232911856,49.34,29.98,49.294484148799704,50.02748763056625,99.83507421660252,58.71357888949973,60.76,,,,,,,416.1554,437.7589,0.05191209822100107
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,10,1,5,300274,阳光电源,,0,s_liquidity,29.98,37.35,37.35,74.46297965915338,49.34,29.98,48.799706798607296,50.79714128642111,99.7984240425142,21.403701667582922,53.39,,,,,,,140.9,133.89,-0.049751596877217974
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,10,1,5,002082,万邦德,,0,score_liq_breakout_adj,83.31,83.31,83.31,81.69420560747663,99.63,24.53,99.23034634414513,99.57852299798424,90.87410665200659,5.735752244823162,65.9,,,,,,,29.4,28.41,-0.03367346938775506
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,10,1,5,600015,华夏银行,,0,score_liq_breakout_adj,81.37,81.37,81.37,80.24521898479017,98.77,24.16,90.14110317024006,63.33150082462892,94.52079897379512,63.25820047645227,70.76,,,,,,,7.36,7.27,-0.0122282608695653
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,10,1,5,001400,江顺科技,,0,score_liq_breakout_adj,77.76,77.76,77.76,75.62566978193146,99.1,22.28,95.19882719442917,88.98662268645776,75.68260949239509,21.788528495510352,71.87,,,,,,,171.0,173.71,0.015847953216374222
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,10,1,5,301128,强瑞技术,,0,score_liq_breakout_adj,77.26,77.26,77.26,83.7297489463075,99.18,27.24,95.36375297782665,94.50247388675096,89.20652373098773,7.806487080813635,70.74,,,,,,,150.99,177.86,0.17795880521888874
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,10,1,5,603601,再升科技,,1,score_liq_breakout_adj,77.24,77.24,77.24,88.77267363019975,99.84,29.23,98.094190947407,98.094190947407,98.25911673080448,7.275059556532894,71.55,,,,,TRADE,,15.49,14.32,-0.07553260167850229
baseline_full_liquidity_detail,2026-03-31,2026-04-01,2026-04-15,10,1,5,002149,西部材料,,0,liquidity_detail_score,94.40189114898295,39.71,39.71,94.40189114898295,49.34,29.37,95.30877771669417,96.68315924500641,98.13084112149532,69.58035550668865,57.61,,,,,,,51.55,53.65,0.040737148399611955
baseline_full_liquidity_detail,2026-03-31,2026-04-01,2026-04-15,10,1,5,300136,信维通信,,0,liquidity_detail_score,94.19552134872642,46.61,46.61,94.19552134872642,49.34,29.71,93.89774601429357,92.41341396371632,99.21202125710097,70.58823529411765,50.87,,,,,,,66.0,68.5,0.037878787878787845
baseline_full_liquidity_detail,2026-03-31,2026-04-01,2026-04-15,10,1,5,600487,亨通光电,,0,liquidity_detail_score,94.0741066520066,41.7,41.7,94.0741066520066,49.34,29.9,87.13578889499725,83.15924500641378,99.61517317207257,93.64119479567528,60.86,,,,,,,54.66,52.13,-0.04628613245517732
baseline_full_liquidity_detail,2026-03-31,2026-04-01,2026-04-15,10,1,5,600276,恒瑞医药,,0,liquidity_detail_score,92.95749312809237,42.13,42.13,92.95749312809237,49.34,29.29,89.49972512369435,93.5312442734103,99.23034634414513,70.89976177386843,55.9,,,,,,,56.03,57.73,0.030340888809566202
baseline_full_liquidity_detail,2026-03-31,2026-04-01,2026-04-15,10,1,5,000333,美的集团,,0,liquidity_detail_score,92.20577606743632,45.55,45.55,92.20577606743632,49.34,28.92,97.52611324903793,91.25893347993403,99.4502473886751,55.341762873373646,57.26,,,,,,,76.5,77.49,0.012941176470588234
liq_top_10_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,301128,强瑞技术,,0,score,77.26,77.26,77.26,83.7297489463075,99.18,27.24,95.36375297782665,94.50247388675096,89.20652373098773,7.806487080813635,70.74,,,,,,,150.99,177.86,0.17795880521888874
liq_top_10_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,603601,再升科技,,1,score,77.24,77.24,77.24,88.77267363019975,99.84,29.23,98.094190947407,98.094190947407,98.25911673080448,7.275059556532894,71.55,,,,,TRADE,,15.49,14.32,-0.07553260167850229
liq_top_10_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,603618,杭电股份,,0,score,77.16,77.16,77.16,87.97574491478835,99.84,28.89,95.16217702034085,84.80850284038848,96.82975994135971,31.775700934579437,69.35,,,,,,,28.99,21.62,-0.25422559503276987
liq_top_10_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,601869,长飞光纤,,0,score,75.66,75.66,75.66,92.07663551401869,99.27,29.7,90.50760491112332,91.0207073483599,98.1491662085395,59.99633498259117,69.67,,,,,,,320.0,358.61,0.12065625000000013
liq_top_10_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,601398,工商银行,,0,score,75.62,75.62,75.62,90.36370166758292,98.74,29.22,82.9943192230163,74.326553051127,99.68847352024922,87.02583837273227,70.18,,,,,,,7.6,7.5,-0.013157894736842035
liq_top_20_then_score,2026-03-31,2026-04-01,2026-04-15,10,1,5,002082,万邦德,,0,score,83.31,83.31,83.31,81.69420560747663,99.63,24.53,99.23034634414513,99.57852299798424,90.87410665200659,5.735752244823162,65.9,,,,,,,29.4,28.41,-0.03367346938775506
