trade_date,production_strategy,shadow_strategy,production_target_position,shadow_target_position,position_diff,production_risk_decision,shadow_risk_decision,shadow_recovery_status,top5_overlap,buy_list_added_by_shadow,buy_list_removed_by_shadow,sell_list_added_by_shadow,sell_list_removed_by_shadow,theory_gap,execution_feasibility,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,fp_explanation_label,event_source_window,event_source_backtest_dir,event_source_generated_at,source_report_path,appended_at
2025-08-18,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.01590021417344034,pass,0.02284307645657336,0.0,0.0,0.0,0.004202644570536921,1.0042222370470467e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-02,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,000833,,0.006846602285133785,pass,0.02019995925436554,0.0,0.0,0.0,-0.007500175237086899,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-03,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,002600,,,,0.006304216840301802,pass,0.00695874598994064,0.0,0.0,0.0,-0.00642508656832648,4.207712691663131e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-04,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.004566290006600915,pass,0.015242217707942101,0.0,0.0,0.0,-0.00518786988185522,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-05,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0052347602566023,pass,0.0102051628225789,0.0,0.0,0.0,-0.0102051628225789,5.157566015467633e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.009081017034088035,pass,0.0185903070130565,0.0,0.0,0.0,0.01110935573159726,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.01086520010942471,pass,0.008792067378629722,0.0,0.0,0.0,-0.00848553123702976,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-10,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.007217439474843879,pass,0.00933509311550206,0.0,0.0,0.0,-0.00933509311550206,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-11,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,0.0022653992463245176,pass,0.007198579336302187,0.0,0.0,0.0,-0.007113900079735093,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,300394,,601138,,-0.004970214123586336,pass,0.0066709214951519,0.0,0.0,0.0,-0.00620034455822358,1.0450703213192274e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-15,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,603019,,300058|300620,0.0024940852603199115,pass,0.022425342645681624,0.0,0.0,0.0,-0.021657588327063583,9.518138113926556e-07,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-16,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,600118,,,-0.0007580937702988955,pass,0.02120154839205486,0.0,0.0,0.0,0.0038590619457598216,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-17,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,600118,,002600,,0.005429386530477309,pass,0.01886020445245986,0.0,0.0,0.0,-0.00874173201881098,3.2578260403562006e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-18,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,hard_reduce,blocked_kill_switch,1.0,,,,,-0.0013564549720918029,pass,0.013245567964159983,0.0,0.0,0.0,-0.002877751872205981,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-22,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0015374611448188968,pass,0.023875390816440238,0.0,0.0,0.0,0.02112219514289056,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-23,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0017971595987367195,pass,0.00397537412892268,0.0,0.0,0.0,-0.00214431913064788,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-3.1867328228463165e-05,pass,0.01350286824697448,0.0,0.0,0.0,0.0001309294733887599,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-25,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.003622756775903291,pass,0.013287409906242461,0.0,0.0,0.0,-0.00424004010619142,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-26,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,300136,,300394,,0.0019034801332327156,pass,0.029980800668863578,0.2,0.2,0.0,0.0170039374034587,1.3270434372853964e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,300136,,603019,-0.0050943036393347185,pass,0.006588091337897379,0.0,0.0,0.0,-0.00041426085282925997,4.785082712524602e-07,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,600362,,600118,-0.011121618733048289,degraded_large_slippage_proxy,0.037407945636205996,0.0,0.0,0.0,-0.037407945636205996,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2025-12-31,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,600118,,0.010586127389994315,pass,0.019223214116808718,0.0,0.0,0.0,0.006674979528600239,4.476379885847332e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-05,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,600362,,600118,,0.024739532856397295,pass,0.02414424533694998,0.0,0.0,0.0,0.00786517556950814,1.5172622121461276e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.0026316856271857425,degraded_large_slippage_proxy,0.03245083791264526,0.0,0.0,0.0,0.00292273052752446,7.549159219210626e-07,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-07,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.55,0.10000000000000003,reduce_position,recovery_reduce,recovered,1.0,,,,,0.010290464394555388,pass,0.021003948803677563,0.0,0.0,0.0,-0.0014036728776122393,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-08,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,,0.016438170412023556,pass,0.0055342181099681,0.0,0.0,0.0,-0.00445167413161902,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-09,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.009732984333465478,pass,0.025454484633317738,0.0,0.0,0.0,0.014311194582924902,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-12,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,recovered,1.0,,,,,0.023744803230171918,degraded_large_slippage_proxy,0.03762241852125662,0.0,0.0,0.0,0.03762241852125662,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-01-13,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.6,0.14999999999999997,reduce_position,recovery_reduce,recovered,1.0,600410,,300136,,0.0034661898395090818,pass,0.025484587241039358,0.0,0.0,0.0,0.025484587241039358,2.8483456080251532e-06,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-04-24,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.009828786968703151,pass,0.00919651418727686,0.0,0.0,0.0,-0.00919651418727686,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-04-27,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.006326143887610658,pass,0.02443235374102134,0.0,0.0,0.0,0.02443235374102134,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-04-28,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.004390190814333006,pass,0.026214840861589494,0.0,0.0,0.0,0.015747207245730737,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-04-29,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,recovered,1.0,,,,,0.005588526020177564,pass,0.02458041362757764,0.0,0.0,0.0,-0.02458041362757764,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-04-30,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.58,0.12999999999999995,reduce_position,recovery_reduce,recovered,1.0,,,,,-0.027159857553660682,pass,0.0061654479103266996,0.0,0.0,0.0,-0.00353682984354042,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
2026-05-06,production_governed_vol_position,production_governed_vol_position_v1_2b_gate_tuned,0.45,0.45,0.0,reduce_position,reduce_position,blocked_recovery_streak_exceeded,1.0,,,,600176|688521,0.008239818365284757,pass,0.025854048845517858,0.2,0.2,0.0,0.02570838242162854,0.0,unknown_pending_forward_return,,,2026-06-19T07:04:16,reports/production_monitor/research_shadow_windows/full_history/research_shadow_candidate_recovery_events.json,2026-06-19T07:04:28
