名称,Full Ticker,现价,行业,5日移动均线,10日移动均线,20日移动均线,市盈增长比率,公允价值,公允价值上行边际,公允价值不确定性,价格动能评分,现金流评分,财务成长稳健度评分,盈利评分,atr_14d,交易量(仅交易日),流通股份,市值(经调整),预期净利润增长率,毛利率,税前利润率,1周价格总回报,年初至今的价格总回报,市盈率(经调整),technical_signal_1d,technical_signal_1w,EV/EBITDA增长率,PEGY比率,每股股息(不包括特别股息及未就拆股调整)
中国海防,SHSE:600764,4.0885517663,#RESTRICTED!,4.1253293083,4.1633822346,4.0162344561,-2.887984641800358,3.6471576939,-0.108,最低,2.329633333333333,3.0222725,1.3872145833333334,2.0868374999999997,0.9629,13052750,710629386,2940155196.7412,5.1228468966124625,0.280742,0.08728793452256277,-0.01166862312206561,0.055931218676096,159.155623842023,强力卖出,中性,NM-,-2.931171758671802,0
鲁抗医药,SHSE:600789,1.3331609414,#RESTRICTED!,1.3386200056,1.3370397501,1.3261216218,-0.970462927101497,1.1922739872,-0.1057,最低,2.5438291666666664,1.7852700000000001,2.7583312499999995,2.3207875000000002,0.1336,13091460,1045189777.9999999,1393406188.2343998,-0.11714400953435325,0.228175,0.040046863253108064,-0.025210084033613446,0.02654867256637168,45.58089932457213,卖出,强力卖出,0.9538107317523435,-1.016381965654371,0.0129293626
浙大网新,SHSE:600797,1.518481805,#RESTRICTED!,1.6075507472,1.5615796803,1.4861583985,-8.607318700308815,1.2336766793,-0.1876,中性,2.9752458333333327,2.83948,1.963064583333333,1.7223395833333335,0.4407,76713000,1027526370,1592755179.3886,0.7188472024679141,0.184561,0.021395191233541628,-0.024412296564195298,0.0887991927346115,-338.4082181106447,中性,强力买入,NM-,-8.607318700308815,0
人民同泰,SHSE:600829,1.600367768,#RESTRICTED!,1.6621413892,1.6665948363,1.6554612185,-1.0224259509968574,1.4078208273,-0.1203,中性,3.0561749999999996,2.2230575,2.0913125,2.1800624999999996,0.4629,12544900,579888597,940531002.853,0.164588909356629,0.078948,0.01656374357181401,-0.06771263418662263,0.044403330249768704,56.47484269204659,强力卖出,买入,NM-,-1.0224259509968574,0
上海九百,SHSE:600838,2.0212903497,#RESTRICTED!,1.8684365521,1.8823715318,1.7474751822,-27.222908829092237,1.1929635532,-0.4098,中性,3.7932583333333336,2.48343,2.37845,1.893933333333333,1.3029,36581920,400881981,736582989.8785,NM,0.247503,0.4750498952642689,-0.08838203848895225,0.18207024029574861,122.10963595208605,强力买入,强力买入,NM-,-28.865366120754654,0.0045971067
石化油服,SHSE:600871,0.3347268312,#RESTRICTED!,0.3398985762,0.3315663203,0.3212228303,-2.0734986643979645,0.4062693041,0.2137,最低,2.8649708333333335,2.06445,3.062797916666667,2.288397916666667,0.0936,139460600,18957045833,5027915695.3969,0.11145239278917554,0.080678,0.013182089308368426,-0.03347280334728033,0.06944444444444445,46.44389973517789,买入,强力买入,1.1349436950065694,-2.0734986643979645,-
中炬高新,SHSE:600872,2.600238474,#RESTRICTED!,2.5881710689,2.5854415368,2.538752172,-0.2507667308247689,3.2907813634,0.2656,最低,2.059525,3.3024899999999997,1.5936583333333334,3.79241875,0.305,8000400.000000001,774446766,2015971410.9092,-0.4321531627181519,0.411799,0.18167018218522232,0.0111607142857143,0.0324786324786325,19.993900525713975,强力买入,中性,1.8446962443683967,-0.2582187962780349,0.0603370254
东方电气,SHSE:600875,3.7768104686,#RESTRICTED!,3.6805585472,3.6709333551,3.5815770937,-6.922551402261341,3.0886379624,-0.1822,最低,4.122987500000001,2.03874,2.5376250000000007,2.2564875,1.1343,132372500,3458360326,13230128603.204102,0.2102593661486394,0.13639400000000002,0.05856615704139785,0.04344453064391,0.1079077429983526,26.44348100584668,强力买入,强力买入,2.5092622748703355,-10.944604818621828,0.0578948124
张江高科,SHSE:600895,6.3928514969,#RESTRICTED!,6.4847936308,6.586648276,6.2500538702,1.2816032145049527,3.6621126566,-0.4272,中性,3.8076916666666665,1.5217224999999999,2.228216666666667,2.5381312499999997,2.025,34299020,1548689550,9987311105.6341,0.14309378028301506,0.404393,0.6175088133019774,-0.010361552028218694,0.0225512528473804,115.08292340210744,中性,强力买入,NM-,1.2691283104399762,0
贵州燃气,SHSE:600903,0.9826315559,#RESTRICTED!,0.9688402358,0.9679782783,0.9643867887,3.074084632134792,0.8211438173,-0.1643,中性,1.7339208333333334,1.5658349999999999,1.9423124999999997,1.4581375000000003,0.0779,12730910,1150009408,1120122941.4776,0.014708557570881369,0.13116899999999998,0.01437545850023316,-0.0014727540500736377,0.02571860816944024,-437.80267945933446,强力买入,强力卖出,1.7372705736754344,3.0893463668207093,0
岳阳林纸,SHSE:600963,0.6866928125,#RESTRICTED!,0.6579608956,0.6648565557,0.6589665127,-1.7741878369673643,0.5144306051,-0.2509,中性,2.254370833333333,1.3363425000000002,1.0049083333333335,1.4615020833333334,0.1229,40818270,1757567854,1179135151.3728,1.788915145475392,0.09446500000000001,0.007782669658516697,0.02188183807439825,0,150.04577222071467,强力买入,强力买入,10.255168430367508,-1.797284990940105,0.0043241535
健民集团,SHSE:600976,4.9950437426,#RESTRICTED!,5.0168799994,4.9627203362,4.9875016145,-0.7213777085774379,7.3727104229,0.476,最低,1.8157333333333336,2.8045975,2.3641375,2.985885416666666,0.4857,1003174.9999999999,153398600,768877178.5500001,1.1398278664481796,0.611352,0.11038316607338573,0.003451251078515962,0.0393208221626452,19.915402389968943,中性,强力卖出,NM-,-0.8136897303784331,0.1292936258
建设机械,SHSE:600984,0.5645821659,#RESTRICTED!,0.5841198694,0.5857001248,0.5910873592,0.14365605867124426,0.5194443246,-0.0799,中性,1.9824125000000001,2.099155,1.4900979166666664,0.645975,0.1293,20005140,1257043925,731374950.6899999,0.2123592448855426,-0.082356,-0.6162288408929141,-0.014598540145985401,-0.009779951100244499,-5.710817084172139,强力卖出,强力卖出,NM-,0.14365605867124426,-
赤峰黄金,SHSE:600988,5.0223390636,#RESTRICTED!,4.6761194657,4.5754140972,4.5984714604,0.2718039333825733,5.4195865459,0.0791,最低,3.8426500000000003,3.7006799999999993,4.3773125,4.342243750000001,1.3664,69309880,1885228578,8900279972.675701,0.5912468971804903,0.493899,0.3735142629394332,0.0493555485696322,0.0685019206145967,23.001604951094638,强力买入,强力买入,0.24854332624866876,0.270259749884044,0.0229855335
唐山港,SHSE:601000,0.6019336578,#RESTRICTED!,0.5700412301,0.5663060809,0.5606315273,-2.360326252000231,0.6986596558,0.1607,最低,2.8767625000000003,4.104642499999999,2.0258708333333333,3.515293750000001,0.0686,39969530,5925928614,3413778927.1312,-0.01773040286002335,0.427326,0.4402746430508395,0.0075376884422111,0.0442708333333333,13.529146098438458,强力买入,强力买入,8.571092064976149,-20.44357688405856,0.0287319168
文峰股份,SHSE:601010,0.3993736441,#RESTRICTED!,0.4016721974,0.4005229207,0.4093579852,NM,0.3872487752,-0.0303,最低,2.381920833333334,2.72757,1.543413043478261,2.4973895833333333,0.0821,34336910,1793764800,716382384.7912999,-0.10170712274009548,0.503389,0.08421552918127616,-0.02112676056338028,0.018315018315018316,49.23227115719294,强力卖出,卖出,NM-,13.769403120162108,0
春秋航空,SHSE:601021,8.4687324886,#RESTRICTED!,8.2446235372,8.3499260125,8.2791018374,-3.471339426426362,8.6594980504,0.0225,最低,2.687891666666667,2.6620799999999996,3.6131041666666657,3.17480625,1.7371,7590820,971212559,8156572595.435901,0.028193886718990657,0.120782,0.12540335023619756,0.0128205128205128,-0.017478991596638654,28.599940242773027,强力买入,强力买入,0.059475279424299456,-4.70378331737619,0.117800859
玉龙股份,SHSE:601028,12.83,#RESTRICTED!,-,-,-,-,NM,NM,高,,,,,0.4557,-,777927005,1433838077.0568001,-,0.481501,-,-,-,-,强力买入,强力买入,-,-,#ERROR!
中信金属,SHSE:601061,2.1778792965,#RESTRICTED!,2.2192532567,2.1994282341,2.1312617614,0.9021275331205567,1.9994971908,-0.0819,中性,3.5434333333333328,3.1887825,3.7407941176470594,2.801095833333333,0.6636,29882060,4900000000,10734962429.345,0.30057066529901133,0.019457,0.02581838863031284,0.006600660066006601,0.059027777777777804,25.069110132812927,买入,强力买入,0.12178685613204089,0.8692133666002334,0.0241348101
国芳集团,SHSE:601086,1.5026792507,#RESTRICTED!,1.5009553357,1.5068453787,1.505696102,1.9613566209726092,0.9197661219,-0.3879,中性,3.0986875000000005,2.975918421052631,1.668920833333333,2.471025,0.2814,11171300,660285600,989351780.0347,0.04786565331054628,0.444229,0.15576104169479119,-0.01231060606060606,0.025565388397246803,104.40289388102653,强力卖出,中性,NM-,1.9262754325494575,0.0114927667
中国一重,SHSE:601106,0.7125515376,#RESTRICTED!,0.8340875459,0.7734632013,0.678216897,0.4037493673565742,0.4610610695,-0.3529,中性,3.7273625,1.4721699999999998,0.9115062499999999,0.40084583333333335,0.4571,398627400,6857782927,5063857293.1571,1.0284319331413803,-0.0077280000000000005,-0.37490100367466134,-0.14333333333333334,0.2882205513784461,-10.661947778985185,买入,强力买入,NM-,0.4037493673565742,-
财通证券,SHSE:601108,1.2613311493,#RESTRICTED!,1.271100001,1.2774210227,1.2577376243,0.4621480100985298,1.3444382187,0.0659,中性,2.387516666666667,2.661211111111112,2.661715,2.7241750000000002,0.2479,45969680,4643763517,5830638728.3412,NM,1,0.5153573041294194,-0.026726057906458798,0.0022935779816513763,14.39509781752839,中性,强力买入,NM-,0.4342079047042265,0
首创证券,SHSE:601136,2.721371744,#RESTRICTED!,2.7450473349,2.7645850383,2.7400910792,8.977714827340787,1.9283856966,-0.2916,最低,2.1571958333333336,2.641932352941176,2.836797826086957,2.703876190476191,0.2907,8042800,2733333800,7441088866.7089,NM,0.510605,0.48504231225981875,-0.017625712804561947,0.008515167642362959,49.88969805352733,强力卖出,强力卖出,NM-,7.574371703899152,0
深圳燃气,SHSE:601139,0.9754485767,#RESTRICTED!,0.9636684908,0.959789682,0.9543306178,-3.1057113130340137,1.0222959671,0.048,最低,2.2133375,2.3673175,1.6400458333333332,1.7623208333333331,0.0664,13871290,2876742427,2789583441.129,-0.006952046517579133,0.064183,0.06210667523166957,0.004464285714285715,0.022727272727272728,13.803161391262316,强力买入,强力买入,5.75175170282597,-6.655095670787151,0.0229855335
新城控股,SHSE:601155,2.1908086591,#RESTRICTED!,2.0965679718,2.1202718032,2.0732951192,0.6267771234354315,1.8283698941,-0.1654,中性,2.3886958333333332,1.8172450000000002,1.95113125,2.2677708333333335,0.5379,16696850.000000002,2255622856,4740732142.640599,0.40352214120572305,0.200252,0.03361578122140695,-0.0020463847203274215,0.048745519713261604,78.8446230852341,强力买入,强力买入,NM-,0.6267771234354315,-
西部矿业,SHSE:601168,4.3212802927,#RESTRICTED!,4.3230042077,4.1983076887,4.0111192504,-3.9979287770732457,4.6787197042,0.0827,中性,4.277775,2.8895724999999994,3.4122083333333335,3.9727229166666667,1.3514,61599370,2383000000,10355808871.7452,0.2863518811770917,0.179556,0.10770576432119447,0.06439127375087969,0.0944283646888567,20.690968863500256,强力买入,强力买入,1.2000042883780804,-9.44119087282911,0.1436595842
东兴证券,SHSE:601198,1.9724460911,#RESTRICTED!,1.9779051553,1.9975865183,2.0175552005,0.287917873394505,1.6989613406,-0.1387,中性,2.595116666666666,2.971555882352941,3.463539583333333,2.754740476190476,0.2529,23688810,3232445520,6329387352.486401,NM,0.76961,0.23904730381559153,-0.024337866857551894,-0.018011527377521614,19.049927368956325,中性,强力买入,NM-,0.2829628016179483,0
君正集团,SHSE:601216,0.8504647385,#RESTRICTED!,0.7855306064,0.7692970734,0.7315146027,0.6987794671058838,1.0723900641,0.2609,最低,3.6461458333333336,3.458265,2.9356291666666663,3.600002083333333,0.2386,422961300,8438017390.000001,6982283921.5284,0.3642167435999266,0.207529,0.15016951269708945,0.11844660194174757,0.19502074688796678,14.35484193605741,强力买入,强力买入,NM-,0.620648803577129,0.0215489376
陕鼓动力,SHSE:601369,1.5084256341,#RESTRICTED!,1.4544096304,1.4512491196,1.45455329,8.00303716790851,1.9218922834,0.2741,最低,3.4462041666666665,2.5888374999999995,2.6768437500000006,3.169883333333334,0.3214,21889690,1723474492,2617064657.4101,0.312418659025319,0.217688,0.13496228287816145,0.0580580580580581,0.055944055944055944,18.93512648407485,强力买入,强力买入,0.8029092635705489,2.275338447689934,0
九牧王,SHSE:601566,1.7770690566,#RESTRICTED!,1.8158571443,1.8786363826,2.0021117952,0.390138791454227,1.8863221703,0.0615,中性,2.4321958333333336,3.5272900000000007,2.5530782608695652,2.8407875000000002,0.4414,10301440,574637150,1036854803.4779999,0.4131244300327193,0.5808209999999999,0.12277174059216343,-0.024087024087024088,-0.04195270785659802,40.81446927022324,强力卖出,中性,3.6698542205953317,0.37321056844502265,0.0430978753
中信重工,SHSE:601608,1.0357856021,#RESTRICTED!,1.0268787079,1.0317631337,0.9804048324,-8.336393652360464,0.7363559307,-0.2891,中性,3.7961625000000003,2.3508125,2.466752083333333,2.2658583333333335,0.3114,73542190,4579553437,4756593448.7881,-0.3290067196092872,0.21517,0.03969779581227683,-0.013642564802182811,0.0971168437025797,76.42514010038222,强力买入,强力买入,1.3303517661488995,-8.660106678727885,0.0041086641
齐鲁银行,SHSE:601665,0.7886911173,#RESTRICTED!,0.7909896706,0.8030570757,0.8065767355,0.6582655070677236,0.6961599791,-0.1173,中性,1.5418625,2.477055882352941,2.5943600000000004,2.5688924999999996,0.1043,59751220,6153842525,4747393921.4313,NM,-,0.6110970206439266,-0.0562390158172232,-0.06445993031358885,6.518231983972368,强力卖出,强力卖出,NM-,0.34044254192531315,0.0316051085
中国电建,SHSE:601669,0.8978724013,#RESTRICTED!,0.8021951182,0.7862489043,0.7700872011,-0.7754449768473616,0.7829878318,-0.128,中性,3.010295833333333,1.785835,2.386902083333334,2.2412187499999994,0.1721,786422300,17226159334,14452264861.6662,0.4275517316684152,0.125401,0.02790691160817604,0.05989110707803993,0.12307692307692308,9.563620154636206,强力买入,强力买入,1.6288032626772757,-0.9451354015680464,0.0182447672
华峰铝业,SHSE:601702,2.9306555177,#RESTRICTED!,2.8579637681,2.8708931307,2.9221796022,1.2935471581751348,3.2555703993,0.1109,最低,3.0420541666666665,2.6175175,3.3503458333333342,3.989314583333334,0.6729,9184300,998530600,2899093999.2089996,0.0747943306945703,0.141379,0.11539504637800933,0.0406797116374871,-0.012701514411333659,16.461094024181058,强力买入,强力买入,0.6251729171840691,1.1564398531018825,0.0430978753
晶科科技,SHSE:601778,0.600497062,#RESTRICTED!,0.6025082961,0.5956126361,0.5699694003,0.24498794045557626,0.5625852977,-0.0631,中性,3.1836333333333333,2.6975850000000006,2.42891875,1.9038645833333334,0.1636,163765600,3496259352,2139675161.8186,-0.2828504281056389,0.39189500000000005,0.13239872296624142,0.0364963503649635,0.1451612903225806,30.665364710244177,强力买入,强力买入,10.453376222767083,0.2437792318351907,0.0040081024
光大证券,SHSE:601788,2.4853108067,#RESTRICTED!,2.5174905535,2.5496703004,2.538393023,0.17955996813847697,2.3855966893,-0.0401,中性,1.7946874999999998,2.8679277777777785,2.3927875,2.287714285714286,0.3164,27803800,4610787639,10485279261.736599,NM,0.477393,0.4085983426955078,-0.038461538461538464,-0.017094017094017092,20.60473282598022,强力卖出,强力卖出,NM-,0.1774918632958212,0
正泰电器,SHSE:601877,4.6287118029,#RESTRICTED!,4.3870763823,4.3000186743,4.1820023259,1.8449229235648235,5.6817221892,0.2275,最低,3.4883791666666664,2.8995149999999996,3.1929374999999998,3.145297916666667,1.0507,77237200,2128129425,9902471239.553902,0.13001261636372344,0.246649,0.12431551106960394,0.0633617859487853,0.1613481534600215,15.118946454494397,强力买入,强力买入,0.6334003192368639,1.5049795757203281,0.0861957505
亚星锚链,SHSE:601890,1.545777126,#RESTRICTED!,1.552672786,1.5531037648,1.5114424854,1.9357935537538968,1.65495841,0.0706,最低,3.1793291666666663,3.1584974999999997,3.086483333333333,3.0494416666666675,0.345,36080220,959400000,1503692625.4389,0.25206950596068445,0.305624,0.17328541302172193,0.013940520446096654,0.06025267249757046,37.25854098209053,强力买入,强力买入,0.7326787401917988,1.8071089145502903,0.0143659584
浙商银行,SHSE:601916,0.4295421568,#RESTRICTED!,0.4315533909,0.4338519443,0.4356476891,-0.6082977072890596,0.4046459508,-0.0579,中性,1.77195,1.4119323529411765,1.860275,2.025935,0.0229,79310780,27464635963,11079434050.8767,NM,-,0.45896600640991964,-0.019736842105263157,-0.019736842105263157,5.873259419095754,强力卖出,强力卖出,NM-,-1.3080980478480548,0.0224108951
永辉超市,SHSE:601933,0.7024953667,#RESTRICTED!,0.7099656651,0.7203091552,0.7376919649,0.37067563375268686,0.7384677266,0.0512,中性,1.9653541666666672,1.2579850000000001,1.2606895833333334,0.8147979166666666,0.3221,370270200,8925037165,6180045557.3673,0.039206855869951276,0.19785699999999998,-0.04136162844427577,-0.08712121212121213,0.02771855010660981,-13.974724333926952,强力卖出,买入,NM-,0.37067563375268686,-
招商南油,SHSE:601975,0.4826962029,#RESTRICTED!,0.4746512662,0.4661753507,0.4519530519,-0.3262463016486485,0.6372164517,0.3201,最低,2.8410416666666665,3.9973549999999998,2.40433125,3.5668666666666664,0.1086,141840800,4680344678,2239013313.1731,-0.24495549024066862,0.273549,0.2559456997665838,0.02147239263803681,0.10264900662251655,12.760914196729278,强力买入,强力买入,0.17688979673033034,-0.3262463016486485,-
南京证券,SHSE:601990,1.1578962487,#RESTRICTED!,1.1593328445,1.1643609299,1.1556695251,0.5793372786890305,0.9005301036,-0.2223,中性,1.9878000000000005,1.5610833333333334,2.7937562500000004,2.4728714285714286,0.1157,14535190,4399627795,5075351058.1835,NM,0.592068,0.4490179874987284,-0.015931372549019607,0.0138888888888889,28.883351575220043,卖出,强力卖出,NM-,0.5547615468896102,0
宏昌电子,SHSE:603002,1.1722622071,#RESTRICTED!,1.134623396,1.1224123314,1.0957634785,-4.494449831020085,0.9188754325,-0.2162,中性,3.589354166666667,2.3969175000000007,1.15005625,1.6728229166666664,0.2543,41019970,1134078509,1314774463.628,1.964053851878878,0.063154,0.016688021198370803,0.0660501981505945,0.0920162381596752,233.81221894841175,强力买入,强力买入,NM-,-4.515556428326229,0.0028731917
晶方科技,SHSE:603005,4.4606300894,#RESTRICTED!,4.2577827565,4.2077892212,4.1034205333,1.0439453445793188,4.9197804865,0.1029,最低,2.924983333333333,3.4458149999999996,2.598834782608696,3.5321624999999996,0.7936,58401530,651424006,2897339024.8528,1.4943232758597509,0.43081800000000003,0.2697255344691669,0.08138316451274889,0.11930585683297179,63.25846707691683,强力买入,强力买入,NM-,1.0389545201973047,0.0120674051
万盛股份,SHSE:603010,1.5055524424,#RESTRICTED!,1.4791190789,1.5114424854,1.519846571,-2.3774031949465475,1.2238934616,-0.1871,中性,1.7640875,2.4836475000000005,1.7797604166666667,2.134768749999999,0.2271,6809108,572603156,858793682.7069,1.7749739314404498,0.18540700000000002,0.027435478371702317,0.011627906976744186,-0.007604562737642585,61.332125821003295,强力卖出,卖出,NM-,-2.4027925327470587,0.0114927667
大豪科技,SHSE:603025,2.7467712499,#RESTRICTED!,2.7134422264,2.6773836707,2.6120185599,2.2033057489634236,2.9509689829,0.0743,中性,2.993008333333333,2.8978649999999995,3.521643478260869,4.3686437499999995,0.4271,9786572,1116654773,3052757592.0825996,0.13275084185808758,0.43176499999999995,0.2932622700111787,0.0176470588235294,0.0595768374164811,30.659955127349942,强力买入,强力买入,0.8238782409861881,1.946158548548294,0.0502808545
全筑股份,SHSE:603030,0.4194859859,#RESTRICTED!,0.4235084542,0.4272436034,0.4267407949,0.049309404628448614,0.2796908445,-0.3332,中性,1.9271000000000003,1.3601550000000002,2.5130333333333335,1.2529624999999998,0.0879,49859250,1316933520,560002760.8018999,-13.824014921515658,0.13155799999999998,-0.17901986314853668,-0.019867549668874173,0,-62.433566507512474,强力卖出,强力卖出,NM-,0.049309404628448614,-
Zhejiang Liming Intelligent Manufacturing Co Ltd,SHSE:603048,3.1518912773,#RESTRICTED!,3.1073568062,3.0908359541,3.0734531444,3.1622304556601395,2.8108003266,-0.1082,中性,3.228320833333333,3.1935425000000004,3.5005111111111114,2.6698875000000006,0.6764,1813700,146067600,461648234.984,-0.1428477318228944,0.323042,0.08951542485029008,0.0232558139534884,0.0406811731315043,55.86638814892476,强力买入,强力买入,1.5880416703609908,2.653129931082072,0.0502808545
台华新材,SHSE:603055,1.3532732832,#RESTRICTED!,1.3366087714,1.3534169427,1.332586303,-0.5730975340713775,1.7649585536,0.3042,最低,2.4919249999999997,2.3765074999999998,2.7546979166666663,3.1349645833333333,0.2386,7566170,890077146,1200681578.1206,0.1712509848188317,0.186115,0.0937627356205894,0.0021344717182497333,-0.005296610169491526,19.589735467218564,买入,买入,0.548046029033259,-0.6339682258970919,0.0359148961
永吉股份,SHSE:603058,1.5443405302,#RESTRICTED!,1.4457900554,1.4192130323,1.3932824774,-1.5437622053385243,1.343992874,-0.1297,最低,3.810666666666667,3.3779900000000005,3.262197916666667,3.4401624999999996,0.3964,46834670,414662767,653485979.0319,0.02167122593303461,0.30791799999999997,0.18921551727086822,0.1403326403326403,0.17075773745997871,47.55995368766945,强力买入,强力买入,0.38893968585769906,-1.6189941970146884,0.0165208522
金海通,SHSE:603061,37.5181370097,#RESTRICTED!,30.4199169544,28.1387464168,24.3265956905,0.8153395857807798,27.1865132289,-0.2754,中性,4.771895833333335,2.9647749999999995,2.7668615384615385,3.3945,15.4757,4471627,58265230,2042869747.8966,1.2807924048746469,0.493687,0.27710261794156377,0.2769987442444537,0.7383190883190883,84.12389165440632,强力买入,强力买入,5.235485733971064,0.8148236784516795,0.0244221293
禾望电气,SHSE:603063,4.6531339322,#RESTRICTED!,4.6746828699,4.7315720652,4.7976554739,0.6242018307946441,4.8571305418,0.0438,最低,2.805633333333333,3.1118325000000002,3.0941416666666663,3.3713750000000005,1.185,42374640,456550080,2224737994.7565002,0.8226017791562186,0.362359,0.14225988037610365,0.0501547987616099,0.025703054127608104,33.111936314580106,强力卖出,强力买入,0.683911979670297,0.6195933795773141,0.0172391501
汇顶科技,SHSE:603160,11.9208722969,#RESTRICTED!,11.7797985852,11.7631340735,11.5127354182,0.9216920753043681,11.4158082967,-0.0424,最低,2.606158333333333,4.015327500000001,3.306195833333333,3.6295020833333336,1.6664,6775610,461767266,5513955829.8302,0.3649189628065612,0.422801,0.18817879292738413,0.0308818057794865,0.0521518987341772,47.46225499930587,强力买入,强力买入,0.5028151395204116,0.9097928503600887,0.0566018762
莎普爱思,SHSE:603168,1.1018690108,#RESTRICTED!,1.0926747974,1.0951170104,1.0916691803,-1.709492232469027,0.8531224408,-0.2257,最低,2.4319083333333333,2.0664225000000003,1.7731065217391304,1.0452395833333332,0.1693,5818787,374126505,412775870.5077,0.6342685781955115,0.50343,-0.14145801824464144,0.002610966057441253,0.043478260869565216,-180.27141529262434,买入,强力卖出,0.12950043200976424,-1.709492232469027,0
海容冷链,SHSE:603187,2.3387780308,#RESTRICTED!,2.2784410054,2.2622074724,2.2548090038,1.0297247424546705,3.3859845698,0.4478,最低,3.0982624999999997,3.8428400000000007,2.5755145833333333,3.3445499999999995,0.4579,13509780,386416107,916509348.4775,0.4929437329271598,0.271649,0.144821969236693,0.0422979797979798,0.0522625876354366,17.439070018952865,强力买入,强力买入,0.5682454227383519,0.8675992605713123,0.0718297921
ST亚邦,SHSE:603188,0.6924391958,#RESTRICTED!,0.6708902582,0.6639945982,0.6632044705,-0.37052110630898305,0.5686477321,-0.1788,中性,2.8009416666666667,0.9006725000000002,2.3038854166666667,0.7631541666666668,0.1429,20732990,570170000,389074329.3357,NM,0.07817199999999999,-0.20092484544482406,0.017130620985010708,0.034858387799564274,-15.784563236834869,强力买入,强力买入,NM-,-0.37052110630898305,-
保隆科技,SHSE:603197,5.5682454836,#RESTRICTED!,5.5196885441,5.5662342494,5.4163973031,-2.448396276724917,6.2852504683,0.1288,最低,2.395941666666667,1.9542775,2.3175833333333338,2.4867395833333332,1.1364,3364073,213659794,1181422728.1222,0.0014868311472280276,0.214409,0.05328236332140665,-0.004654771140418929,0.040551500405515,44.406151684661566,强力买入,买入,0.8634413333149864,-2.9208834137382227,0
浙江仙通,SHSE:603239,3.5354623672,#RESTRICTED!,3.2122283027,3.0990245504,3.0422790146,7.951567056720711,3.785315116,0.0707,中性,4.305287499999999,3.7154049999999996,3.6838104166666663,4.026385416666667,1.0971,9004700,270720000,956342541.5854,0.9216551222555823,0.27981100000000003,0.1613089920212521,0.1394810009267841,0.1989273525109703,33.91992789594408,强力买入,强力买入,1.455770021329802,6.636791532866675,0.0301685127
合盛硅业,SHSE:603260,7.7504345676,#RESTRICTED!,7.703314224,7.8672298095,7.7411685244,17.362029125988915,6.356534354,-0.1798,最低,2.0303166666666663,2.12866,1.6827416666666664,1.754035416666667,1.925,13437750,1172432523,8995908723.2355,-0.3840767378010978,0.060717,-0.008899335095109902,-0.009274717121127806,0.0134724857685009,-178.86369693426101,中性,中性,NM-,17.506823244378786,0.0646468129
景津环保,SHSE:603279,2.4623252732,#RESTRICTED!,2.4129063762,2.4379031439,2.369808501,-0.4888606805522999,3.3539772144,0.3621,最低,2.7449666666666666,3.3776,2.0840136363636357,3.6425104166666666,0.5279,7985091,576373000,1407625593.9098,0.9044454074916344,0.252501,0.14272338972094045,0.0089020771513353,0.0077059869590990005,15.930857032584742,强力买入,强力买入,0.8888796222319678,-0.584343215249663,0
振德医疗,SHSE:603301,9.9484262059,#RESTRICTED!,9.9524486742,9.9804622931,10.0859084279,1.7340030218825213,7.0334295828,-0.293,中性,3.474733333333333,2.4591625000000006,1.8805916666666667,2.3908562499999997,2.1693,3103100,265706093,2702141147.921,0.242491727144796,0.325105,0.07945579766461956,0.044716646989374303,0.004113475177304964,65.20287863513796,中性,强力买入,24.504783084111082,1.6640022456910755,0.0933787297
扬州金泉,SHSE:603307,5.9259578483,#RESTRICTED!,5.8716545254,5.8630349504,5.7589535816,-1.4700745701478586,6.5626714914,0.1074,最低,2.8719791666666667,4.011268421052632,1.4586235294117647,3.2507416666666664,1.28,1326366,67200000,400251691.45460004,0.4437763522430593,0.238594,0.161906476745441,0.0224414303329223,0.0546934622233528,23.042470298477244,强力买入,中性,10.137526129728155,-1.7367776808327542,0
诚邦股份,SHSE:603316,2.037092904,#RESTRICTED!,2.1790285731,2.200146532,2.1402404854,1.9631160135929653,1.2273269257,-0.3975,高,3.1008583333333335,1.4848949999999999,2.0546416666666665,1.1216208333333333,0.8507,14789550,264264000,548580614.388,NM,0.076058,-0.11956298962764053,-0.08890290037831022,-0.003448275862068966,-42.267727595584276,强力卖出,买入,NM-,1.9631160135929653,-
九洲药业,SHSE:603456,2.7611372083,#RESTRICTED!,2.8188883612,2.7743538901,2.6961312465,4.070012798328803,3.9088767244,0.4157,最低,2.8074041666666667,3.8344350000000005,2.938127083333333,3.0747166666666663,0.4807,17318360,881710028,2466188889.2421,0.5674075375321757,0.33124499999999996,0.1668654868742632,-0.00916030534351145,0.0877094972067039,20.870750059205548,强力买入,买入,3.2912222197110053,2.826164895418592,0.0430978753
巨星农牧,SHSE:603477,2.5312818736,#RESTRICTED!,2.5542674071,2.5338677461,2.5006105524,0.025102461669247334,3.3069430666,0.3064,最低,2.3323083333333336,2.3134025000000005,3.678656250000001,2.6637249999999995,0.3114,5418639,490547272,1255103062.9675,-0.037697637717019575,0.132132,0.049154107650928126,0.022388059701492536,0.03486345148169669,23.09948320433117,中性,强力卖出,0.03373657395476527,0.0250767233298503,0.0249536698
