signal_date,execution_date,symbol,side,shares_delta,price,notional,trade_cost,risk_state_on_signal,risk_state_on_execution,allow_new_buys,position_count_before,position_count_after,blocked_reason
2026-03-06,2026-03-09,002261,NEW_BUY,1500,39.49,59235.0,44.4263,False,False,True,5,5,
2026-03-10,2026-03-11,600410,SELL,4700,31.2,146640.0,109.98,False,False,True,5,5,
2026-03-10,2026-03-11,300475,NEW_BUY,800,160.51,128408.0,96.306,False,False,True,5,5,
2026-03-18,2026-03-19,601872,SELL,300,18.0,5400.0,4.05,False,False,True,5,5,
2026-03-18,2026-03-19,002384,NEW_BUY,100,104.0,10400.0,7.8,False,False,True,5,5,
2026-03-19,2026-03-20,001309,SELL,100,349.87,34986.84,26.2401,False,False,True,5,4,
2026-03-19,2026-03-20,600549,SELL,400,56.43,22573.68,16.9303,False,False,True,5,4,
2026-03-19,2026-03-20,002463,NEW_BUY,300,88.41,26523.03,19.8923,False,False,True,5,4,
2026-03-20,2026-03-23,002261,SELL,1500,34.49,51735.0,38.8013,False,False,True,4,4,
2026-03-20,2026-03-23,300308,NEW_BUY,100,591.01,59100.81,44.3256,False,False,True,4,4,
2026-03-24,2026-03-25,300475,SELL,800,144.49,115592.0,86.694,False,False,True,4,5,
2026-03-24,2026-03-25,001309,NEW_BUY,100,355.31,35531.42,26.6486,False,False,True,4,5,
2026-03-24,2026-03-25,603259,NEW_BUY,1100,96.14,105749.38,79.312,False,False,True,4,5,
2026-04-01,2026-04-02,002384,SELL,100,107.05,10705.0,8.0288,False,False,True,5,5,
2026-04-01,2026-04-02,600276,NEW_BUY,300,57.98,17392.71,13.0445,False,False,True,5,5,
2026-04-02,2026-04-03,002463,SELL,300,77.75,23325.21,17.4939,False,False,True,5,5,
2026-04-02,2026-04-03,600487,NEW_BUY,500,54.45,27225.0,20.4187,False,False,True,5,5,
2026-04-03,2026-04-07,300308,SELL,100,608.72,60871.9,45.6539,False,False,True,5,5,
2026-04-03,2026-04-07,300342,NEW_BUY,1000,56.28,56278.9,42.2092,False,False,True,5,5,
2026-04-08,2026-04-09,001309,SELL,100,383.19,38319.0,28.7393,False,False,True,5,5,
2026-04-08,2026-04-09,603259,SELL,1100,105.38,115918.66,86.939,False,False,True,5,5,
2026-04-08,2026-04-09,300433,NEW_BUY,3400,29.31,99654.0,74.7405,False,False,True,5,5,
2026-04-08,2026-04-09,601869,NEW_BUY,100,354.86,35486.0,26.6145,False,False,True,5,5,
2026-04-16,2026-04-17,600276,SELL,300,57.43,17230.05,12.9225,False,False,True,5,5,
2026-04-16,2026-04-17,600176,NEW_BUY,1300,32.8,42641.3,31.981,False,False,True,5,5,
2026-04-17,2026-04-20,600487,SELL,500,58.35,29175.0,21.8813,False,False,True,5,5,
2026-04-17,2026-04-20,000657,NEW_BUY,400,57.16,22864.0,17.148,False,False,True,5,5,
2026-04-20,2026-04-21,300342,SELL,1000,63.57,63571.4,47.6785,False,False,True,5,5,
2026-04-20,2026-04-21,002837,NEW_BUY,400,141.92,56769.64,42.5772,False,False,True,5,5,
2026-04-22,2026-04-23,300433,SELL,3400,27.2,92480.0,69.36,False,False,True,5,5,
2026-04-22,2026-04-23,601869,SELL,100,411.2,41120.0,30.84,False,False,True,5,5,
2026-04-22,2026-04-23,002436,NEW_BUY,800,29.07,23258.8,17.4441,False,False,True,5,5,
2026-04-22,2026-04-23,601166,NEW_BUY,6100,18.72,114180.41,85.6353,False,False,True,5,5,
2026-04-30,2026-05-06,600176,SELL,1300,35.36,45971.64,34.4787,False,False,True,5,5,
2026-04-30,2026-05-06,002709,NEW_BUY,800,60.58,48464.0,36.348,False,False,True,5,5,
2026-05-06,2026-05-07,000657,SELL,400,62.88,25152.0,18.864,False,False,True,5,4,
2026-05-07,2026-05-08,002837,SELL,400,131.54,52617.56,39.4632,False,False,True,4,4,
2026-05-07,2026-05-08,300124,NEW_BUY,600,75.17,45099.24,33.8244,False,False,True,4,4,
2026-05-08,2026-05-11,603179,NEW_BUY,300,100.06,30017.61,22.5132,False,False,True,4,5,
2026-05-11,2026-05-12,002436,SELL,800,33.73,26981.84,20.2364,False,False,True,5,5,
2026-05-11,2026-05-12,601166,SELL,6100,18.21,111109.67,83.3323,False,False,True,5,5,
2026-05-11,2026-05-12,600584,NEW_BUY,1500,56.76,85140.0,63.855,False,False,True,5,5,
2026-05-11,2026-05-12,688008,NEW_BUY,200,240.85,48170.0,36.1275,False,False,True,5,5,
2026-05-19,2026-05-20,002709,SELL,800,54.88,43904.0,32.928,False,False,True,5,5,
2026-05-19,2026-05-20,300433,NEW_BUY,1400,37.2,52080.0,39.06,False,False,True,5,5,
2026-05-21,2026-05-22,300124,SELL,600,78.39,47031.96,35.274,False,False,True,5,4,
2026-05-22,2026-05-25,603179,SELL,300,61.0,18300.0,13.725,False,False,True,4,4,
2026-05-22,2026-05-25,300408,NEW_BUY,200,121.0,24200.0,18.15,False,False,True,4,4,
2026-05-25,2026-05-26,600584,SELL,700,83.0,58100.0,43.575,False,False,True,4,5,
2026-05-25,2026-05-26,688008,SELL,200,286.0,57200.0,42.9,False,False,True,4,5,
2026-05-25,2026-05-26,600183,NEW_BUY,600,116.33,69796.02,52.347,False,False,True,4,5,
2026-05-25,2026-05-26,603986,NEW_BUY,100,510.0,51000.0,38.25,False,False,True,4,5,
2026-05-26,2026-05-27,600584,REBALANCE_BUY,100,86.5,8650.0,6.4875,False,False,True,5,5,
2026-06-01,2026-06-02,600584,REBALANCE_BUY,100,76.86,7686.0,5.7645,False,False,True,5,5,
2026-06-02,2026-06-03,300433,SELL,1400,41.1,57540.0,43.155,False,False,True,5,4,
2026-06-02,2026-06-03,600584,SELL,1000,76.23,76230.0,57.1725,False,False,True,5,4,
2026-06-02,2026-06-03,300620,NEW_BUY,200,333.0,66600.0,49.95,False,False,True,5,4,
2026-06-03,2026-06-04,600584,NEW_BUY,800,79.0,63200.0,47.4,False,False,True,4,5,
2026-06-05,2026-06-08,300408,SELL,200,130.78,26156.0,19.617,False,False,True,5,4,
2026-06-08,2026-06-09,600183,SELL,600,138.99,83394.0,62.5455,False,False,True,4,4,
2026-06-08,2026-06-09,603986,SELL,100,493.0,49300.0,36.975,False,False,True,4,4,
2026-06-08,2026-06-09,002463,NEW_BUY,600,138.0,82800.0,62.1,False,False,True,4,4,
2026-06-08,2026-06-09,688146,NEW_BUY,100,247.15,24714.56,18.5359,False,False,True,4,4,
2026-06-10,2026-06-11,600522,NEW_BUY,1100,49.69,54659.0,40.9943,False,False,True,4,5,
2026-06-16,2026-06-17,300620,SELL,200,379.1,75820.0,56.865,False,False,True,5,5,
2026-06-16,2026-06-17,301217,NEW_BUY,300,178.19,53457.0,40.0928,False,False,True,5,5,
2026-06-17,2026-06-18,600584,SELL,800,81.89,65512.0,49.134,False,False,True,5,5,
2026-06-17,2026-06-18,300285,NEW_BUY,900,82.2,73980.0,55.485,False,False,True,5,5,
2026-06-23,2026-06-24,002463,SELL,600,138.53,83118.0,62.3385,False,False,True,5,6,
2026-06-23,2026-06-24,002008,NEW_BUY,300,136.73,41019.0,30.7643,False,False,True,5,6,
2026-06-23,2026-06-24,600392,NEW_BUY,1300,30.98,40274.0,30.2055,False,False,True,5,6,
2026-06-25,2026-06-26,600522,SELL,1100,65.66,72226.0,54.1695,False,False,True,6,5,
2026-06-25,2026-06-26,688146,SELL,100,406.5,40650.0,30.4875,False,False,True,6,5,
2026-06-25,2026-06-26,000021,NEW_BUY,1800,53.0,95400.0,71.55,False,False,True,6,5,
