strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq_top_20_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,liquidity_detail_score,93.54938246576145,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002465,海格通信,通信设备,通信设备,0,liquidity_detail_score,95.60087667053264,72.15,96.91453135611214,72.15,95.60087667053264,99.27,29.22,95.66143714894442,95.7970172380399,97.25391607039258,85.50949244478883,60.08,41.97,36.6727,0.360878,0.025694,,过滤,18.32,19.4,0.058951965065502154
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300058,蓝色光标,广告包装,广告包装,0,liquidity_detail_score,94.07718569455069,74.5,94.69810037461998,74.5,94.07718569455069,99.27,29.76,98.39240751501065,95.99070307960488,98.25952426996713,55.81170089112747,51.62,32.2,32.169,0.321067,0.1,,过滤,13.6,16.91,0.2433823529411765
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,600118,中国卫星,航空,航空,0,liquidity_detail_score,94.06142411869116,70.7,97.17959982376551,70.7,94.06142411869116,97.18,29.95,88.74685260507457,92.36877784233972,99.40050280409979,76.13328167376986,66.52,61.78,52.3317,0.345028,0.1,,可买,96.89,104.89,0.08256786046031572
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,600362,江西铜业,铜,铜,0,liquidity_detail_score,93.62262834705889,52.37,83.43130288212204,52.36999999999999,93.62262834705889,45.1,29.54,82.85880302149913,95.50648847569244,98.56894217752853,85.5288647810926,59.69,56.02,50.3677,0.340754,0.042738,,可买,56.0,60.5,0.0803571428571428
liq_top_30_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,liquidity_detail_score,93.54938246576145,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
liq_top_10_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,dynamic_factor_score,98.21280599501583,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
liq_top_10_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,dynamic_factor_score,98.04184641546966,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
liq_top_10_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002230,科大讯飞,软件服务,软件服务,0,dynamic_factor_score,98.00652685488679,69.79,98.00652685488679,69.79,92.86103868968776,99.27,28.76,99.03157079217509,95.35153980244044,98.29820150841229,56.605966679581556,65.06,56.58,42.3565,0.24245,-0.069111,,可买,54.07,61.05,0.12909191788422403
liq_top_10_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,dynamic_factor_score,97.77686222419291,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,dynamic_factor_score,98.21280599501583,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,dynamic_factor_score,98.04184641546966,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002230,科大讯飞,软件服务,软件服务,0,dynamic_factor_score,98.00652685488679,69.79,98.00652685488679,69.79,92.86103868968776,99.27,28.76,99.03157079217509,95.35153980244044,98.29820150841229,56.605966679581556,65.06,56.58,42.3565,0.24245,-0.069111,,可买,54.07,61.05,0.12909191788422403
liq_top_20_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,dynamic_factor_score,97.77686222419291,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,dynamic_factor_score,98.21280599501583,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,dynamic_factor_score,98.04184641546966,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002230,科大讯飞,软件服务,软件服务,0,dynamic_factor_score,98.00652685488679,69.79,98.00652685488679,69.79,92.86103868968776,99.27,28.76,99.03157079217509,95.35153980244044,98.29820150841229,56.605966679581556,65.06,56.58,42.3565,0.24245,-0.069111,,可买,54.07,61.05,0.12909191788422403
liq_top_30_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,dynamic_factor_score,97.77686222419291,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300442,润泽科技,软件服务,软件服务,0,bs_score_v2,71.21,75.84,96.803185942405,75.84,83.27482891878778,96.93,28.78,91.86519465427078,68.33236490412551,96.19029201315026,18.500581170089113,71.21,61.27,49.1256,0.290857,-0.022566,,可买,55.51,76.21,0.37290578274184827
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,bs_score_v2,70.7,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,301050,雷电微力,航空,航空,0,bs_score_v2,70.7,77.12,94.40256292006055,77.12,83.46530180200433,97.54,25.8,92.44625217896572,85.45419329846989,87.85534712821504,45.79620302208446,70.7,60.73,49.675,0.2888,-0.00656,,可买,54.69,59.63,0.09032729932345962
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,688615,合合信息,软件服务,软件服务,0,bs_score_v2,70.66,75.56,92.50603115194124,75.56,76.81077249840513,98.32,25.53,92.6012008522177,72.69029633933759,79.887836008509,13.638124757845796,70.66,61.55,50.3866,0.311013,-0.018783,,可买,346.03,429.8917,0.24235384215241473
liq_top_20_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603306,华懋科技,汽车配件,汽车配件,0,bs_score_v2,70.59,74.03,83.29548788934822,74.03,62.603589217300126,96.71,27.2,43.346891342242884,21.16986248305249,79.23032295494102,26.07516466485858,70.59,62.47,52.2827,0.327253,0.001697,,可买,65.78,68.85,0.04667072058376398
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,301408,华人健康,医药商业,医药商业,0,bs_model_rank_score,55.3525,56.76,70.37769424017947,56.75999999999999,59.85908056358886,45.1,26.68,32.67480147201239,20.046484601975596,79.57841810094759,28.070515304145683,64.52,59.68,55.3525,0.403708,0.036303,,可买,19.32,21.78,0.1273291925465838
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300265,通光线缆,电气设备,电气设备,0,bs_model_rank_score,54.6546,59.61,67.66941027206816,59.61,56.520280055106284,45.1,28.01,9.955452256440054,29.692039511911677,81.00947592341907,5.772956218519953,61.82,59.0,54.6546,0.403327,0.029268,,可买,13.45,15.03,0.11747211895910792
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603278,大业股份,钢加工,钢加工,0,bs_model_rank_score,54.3804,64.85,83.16262685046108,64.85,78.9560584587575,45.1,24.78,98.45051326748015,97.52082122796824,71.84297041191259,8.21387059279349,65.12,59.41,54.3804,0.385006,0.1,,可买,14.49,13.04,-0.1000690131124915
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002916,深南电路,元器件,元器件,0,bs_model_rank_score,54.0863,71.7,85.03503764941445,71.7,66.10483073771107,93.71,29.36,32.907224481890374,22.777454968041834,94.04370527944305,28.535451375435876,69.54,63.22,54.0863,0.361688,0.069854,,可买,240.0,237.95,-0.00854166666666667
liq_top_20_then_model_rank,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300118,东方日升,电气设备,电气设备,1,bs_model_rank_score,53.7536,55.98,74.19552325920709,55.97999999999999,73.23760905417284,45.1,28.85,31.91942668990897,87.93337207050165,87.27518855153743,21.057729562185198,61.1,58.41,53.7536,0.391309,0.086338,WATCH,可买,14.46,17.98,0.2434301521438451
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300516,久之洋,电器仪表,电器仪表,0,bs_consensus_score,63.64,72.29,93.19695457173148,72.29,85.3870724025395,96.54,28.66,81.27057912066627,67.30582994383111,83.56217366080062,82.89422704378147,68.36,63.64,51.7083,0.381278,-0.065167,,可买,86.32,74.42,-0.13785912882298412
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,600879,航天电子,航空,航空,0,bs_consensus_score,63.58,71.21,95.68016630281478,71.21,92.91593336397668,95.17,29.96,79.37245787332947,84.91187294208792,99.28447108876426,94.65323518016274,67.86,63.58,53.5114,0.382356,-0.0279,,可买,21.3,26.53,0.24553990610328635
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,000807,云铝股份,铝,铝,0,bs_consensus_score,63.3,71.04,94.58377130963633,71.04,86.6790280279188,95.71,28.48,81.09626186325781,80.05035831880689,94.79791142912396,62.59201859744286,70.17,63.3,53.72,0.355656,-0.003237,,可买,34.3,32.98,-0.03848396501457729
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002916,深南电路,元器件,元器件,0,bs_consensus_score,63.22,71.7,85.03503764941445,71.7,66.10483073771107,93.71,29.36,32.907224481890374,22.777454968041834,94.04370527944305,28.535451375435876,69.54,63.22,54.0863,0.361688,0.069854,,可买,240.0,237.95,-0.00854166666666667
liq_top_20_then_consensus,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603920,世运电路,元器件,元器件,0,bs_consensus_score,62.96,74.56,96.23982164100809,74.56,86.7210736808739,98.3,28.31,92.85299244625219,91.14855704048034,90.27267453103849,31.906237892289813,70.22,62.96,53.1641,0.343485,0.002863,,可买,53.1,58.59,0.10338983050847461
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002985,北摩高科,航空,航空,1,score,78.51,78.51,89.64012414022645,78.51,76.37657569702662,92.46,23.43,81.69668797210925,70.75343792368778,83.7362212338039,56.237892289810155,71.9,51.87,44.6843,0.281682,-0.003832,WATCH,观察,32.2112,37.1081,0.15202476157361433
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,score,78.06,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,score,77.71,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002085,万丰奥威,汽车配件,汽车配件,1,score,76.66,76.66,91.81411487617116,76.66,80.34915409242299,93.13,24.73,80.68952159597134,71.14080960681774,95.70682653258558,62.107710189848895,62.93,48.08,39.4782,0.23087,-0.10213,WATCH,可买,16.22,16.77,0.03390875462392118
tiered_liquidity_then_score,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300442,润泽科技,软件服务,软件服务,0,score,75.84,75.84,96.803185942405,75.84,83.27482891878778,96.93,28.78,91.86519465427078,68.33236490412551,96.19029201315026,18.500581170089113,71.21,61.27,49.1256,0.290857,-0.022566,,可买,55.51,76.21,0.37290578274184827
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002985,北摩高科,航空,航空,1,score_liq_breakout_adj,78.51,78.51,89.64012414022645,78.51,76.37657569702662,92.46,23.43,81.69668797210925,70.75343792368778,83.7362212338039,56.237892289810155,71.9,51.87,44.6843,0.281682,-0.003832,WATCH,观察,32.2112,37.1081,0.15202476157361433
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,score_liq_breakout_adj,78.06,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,score_liq_breakout_adj,77.71,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002085,万丰奥威,汽车配件,汽车配件,1,score_liq_breakout_adj,76.66,76.66,91.81411487617116,76.66,80.34915409242299,93.13,24.73,80.68952159597134,71.14080960681774,95.70682653258558,62.107710189848895,62.93,48.08,39.4782,0.23087,-0.10213,WATCH,可买,16.22,16.77,0.03390875462392118
tiered_liquidity_then_liq_breakout_adj,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300442,润泽科技,软件服务,软件服务,0,score_liq_breakout_adj,75.84,75.84,96.803185942405,75.84,83.27482891878778,96.93,28.78,91.86519465427078,68.33236490412551,96.19029201315026,18.500581170089113,71.21,61.27,49.1256,0.290857,-0.022566,,可买,55.51,76.21,0.37290578274184827
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002465,海格通信,通信设备,通信设备,0,liquidity_detail_score,95.60087667053264,72.15,96.91453135611214,72.15,95.60087667053264,99.27,29.22,95.66143714894442,95.7970172380399,97.25391607039258,85.50949244478883,60.08,41.97,36.6727,0.360878,0.025694,,过滤,18.32,19.4,0.058951965065502154
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300058,蓝色光标,广告包装,广告包装,0,liquidity_detail_score,94.07718569455069,74.5,94.69810037461998,74.5,94.07718569455069,99.27,29.76,98.39240751501065,95.99070307960488,98.25952426996713,55.81170089112747,51.62,32.2,32.169,0.321067,0.1,,过滤,13.6,16.91,0.2433823529411765
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,600118,中国卫星,航空,航空,0,liquidity_detail_score,94.06142411869116,70.7,97.17959982376551,70.7,94.06142411869116,97.18,29.95,88.74685260507457,92.36877784233972,99.40050280409979,76.13328167376986,66.52,61.78,52.3317,0.345028,0.1,,可买,96.89,104.89,0.08256786046031572
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,600362,江西铜业,铜,铜,0,liquidity_detail_score,93.62262834705889,52.37,83.43130288212204,52.36999999999999,93.62262834705889,45.1,29.54,82.85880302149913,95.50648847569244,98.56894217752853,85.5288647810926,59.69,56.02,50.3677,0.340754,0.042738,,可买,56.0,60.5,0.0803571428571428
tiered_liquidity_then_liquidity_detail,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,liquidity_detail_score,93.54938246576145,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300136,信维通信,元器件,元器件,0,dynamic_factor_score,98.21280599501583,70.61,98.21280599501583,70.61,93.54938246576145,98.43,29.84,94.86732519852798,97.23029246562076,98.7429897505318,53.93258426966292,68.48,62.72,52.8615,0.345692,0.1,,可买,63.5,78.25,0.23228346456692917
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,dynamic_factor_score,98.04184641546966,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002230,科大讯飞,软件服务,软件服务,0,dynamic_factor_score,98.00652685488679,69.79,98.00652685488679,69.79,92.86103868968776,99.27,28.76,99.03157079217509,95.35153980244044,98.29820150841229,56.605966679581556,65.06,56.58,42.3565,0.24245,-0.069111,,可买,54.07,61.05,0.12909191788422403
tiered_liquidity_then_dynamic_factor,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,603667,五洲新春,机械基件,机械基件,0,dynamic_factor_score,97.77686222419291,78.06,97.77686222419291,78.06,88.55858886382458,99.27,29.3,97.38524113887274,86.3064110013558,96.49970992071167,25.939558310732274,61.96,42.28,34.5987,0.318478,0.1,,过滤,74.46,89.2,0.19795863550899817
tiered_liquidity_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,002985,北摩高科,航空,航空,1,bs_score_v2,71.9,78.51,89.64012414022645,78.51,76.37657569702662,92.46,23.43,81.69668797210925,70.75343792368778,83.7362212338039,56.237892289810155,71.9,51.87,44.6843,0.281682,-0.003832,WATCH,观察,32.2112,37.1081,0.15202476157361433
tiered_liquidity_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300442,润泽科技,软件服务,软件服务,0,bs_score_v2,71.21,75.84,96.803185942405,75.84,83.27482891878778,96.93,28.78,91.86519465427078,68.33236490412551,96.19029201315026,18.500581170089113,71.21,61.27,49.1256,0.290857,-0.022566,,可买,55.51,76.21,0.37290578274184827
tiered_liquidity_then_bs_v2,2026-01-05,2026-01-06,2026-01-19,10,1,5,,0.0,300857,协创数据,IT设备,IT设备,0,bs_score_v2,70.7,77.71,98.04184641546966,77.71,93.39587670350895,99.27,28.93,96.33933759442185,93.99573891148557,94.56584799845291,72.70437814800465,70.7,62.61,51.8576,0.31971,0.1,,可买,261.1514,266.1129,0.018998557924636783
