ts,symbol,side,qty,price
2024-07-22,300088.SZ,SELL,10200,4.47104
2024-07-22,300861.SZ,SELL,2200,18.512900000000002
2024-07-22,300888.SZ,SELL,1400,25.588720000000002
2024-07-22,301029.SZ,SELL,1800,18.1636
2024-07-22,603127.SH,SELL,2100,14.39116
2024-07-22,603218.SH,SELL,2800,10.179599999999999
2024-08-15,000156.SZ,BUY,10800,6.44286
2024-08-15,002240.SZ,BUY,5200,12.044039999999999
2024-08-15,002518.SZ,BUY,3300,16.803539999999998
2024-08-15,002563.SZ,BUY,10300,4.909800000000001
2024-08-15,002572.SZ,BUY,3300,13.897739999999999
2024-08-15,002690.SZ,BUY,2800,14.60916
2024-08-15,300009.SZ,BUY,4300,8.62722
2024-08-15,300861.SZ,BUY,1700,18.967859999999998
2024-08-15,603127.SH,BUY,2000,14.7294
2024-08-15,603218.SH,BUY,2700,9.819600000000001
2024-08-19,000156.SZ,SELL,10800,6.60676
2024-08-19,002240.SZ,SELL,5200,11.7764
2024-08-19,002518.SZ,SELL,3300,16.07778
2024-08-19,002563.SZ,SELL,10300,4.7904
2024-08-19,002572.SZ,SELL,3300,13.6227
2024-08-19,002690.SZ,SELL,2800,14.56082
2024-08-19,300009.SZ,SELL,4300,8.483
2024-08-19,300861.SZ,SELL,1700,18.662599999999998
2024-08-19,603127.SH,SELL,2000,14.28138
2024-08-19,603218.SH,SELL,2700,9.45106
2024-09-12,002240.SZ,BUY,5900,11.53302
2024-09-12,002497.SZ,BUY,7100,8.72742
2024-09-12,002518.SZ,BUY,3400,16.39272
2024-09-12,002563.SZ,BUY,10900,4.58916
2024-09-12,002572.SZ,BUY,3500,12.80556
2024-09-12,002690.SZ,BUY,3200,12.63522
2024-09-12,300888.SZ,BUY,1400,24.86964
2024-09-12,600315.SH,BUY,2300,14.21838
2024-09-12,603127.SH,BUY,2100,13.7775
2024-09-12,603317.SH,BUY,3000,8.8176
2024-09-23,002240.SZ,SELL,5900,10.83828
2024-09-23,002497.SZ,SELL,7100,8.14368
2024-09-23,002518.SZ,SELL,3400,15.24944
2024-09-23,002563.SZ,SELL,10900,4.62074
2024-09-23,002572.SZ,SELL,3500,13.33328
2024-09-23,002690.SZ,SELL,3200,12.29536
2024-09-23,300888.SZ,SELL,1400,23.87216
2024-09-23,600315.SH,SELL,2300,14.1716
2024-09-23,603127.SH,SELL,2100,13.6227
2024-09-23,603317.SH,SELL,3000,8.80236
2024-10-21,002497.SZ,BUY,6700,9.98994
2024-10-21,002518.SZ,BUY,3300,18.216359999999998
2024-10-21,002572.SZ,BUY,3000,18.025979999999997
2024-10-21,002690.SZ,BUY,3200,15.21036
2024-10-21,300009.SZ,BUY,4800,9.218399999999999
2024-10-21,300861.SZ,BUY,1800,22.11414
2024-10-21,300888.SZ,BUY,1200,29.46882
2024-10-21,600315.SH,BUY,1900,16.87368
2024-10-21,603127.SH,BUY,1600,17.15424
2024-10-21,603218.SH,BUY,2100,12.1242
2024-10-28,002497.SZ,SELL,6700,10.58878
2024-10-28,002518.SZ,SELL,3300,19.74044
2024-10-28,002572.SZ,SELL,3000,20.059800000000003
2024-10-28,002690.SZ,SELL,3200,15.818299999999999
2024-10-28,300009.SZ,SELL,4800,9.46104
2024-10-28,300861.SZ,SELL,1800,23.94202
2024-10-28,300888.SZ,SELL,1200,30.518839999999997
2024-10-28,600315.SH,SELL,1900,17.6147
2024-10-28,603127.SH,SELL,1600,18.7624
2024-10-28,603218.SH,SELL,2100,13.473
2024-11-18,000156.SZ,BUY,9300,7.494960000000001
2024-11-18,002497.SZ,BUY,5700,10.95186
2024-11-18,002518.SZ,BUY,2900,19.1382
2024-11-18,002572.SZ,BUY,3000,16.79352
2024-11-18,002690.SZ,BUY,3000,15.250440000000001
2024-11-18,300009.SZ,BUY,4500,9.13824
2024-11-18,300861.SZ,BUY,1600,23.40672
2024-11-18,300888.SZ,BUY,1000,33.4668
2024-11-18,600315.SH,BUY,1700,17.07408
2024-11-18,603127.SH,BUY,1500,17.334600000000002
2024-11-25,000156.SZ,SELL,9300,7.45506
2024-11-25,002497.SZ,SELL,5700,12.1257
2024-11-25,002518.SZ,SELL,2900,19.24144
2024-11-25,002572.SZ,SELL,3000,16.417099999999998
2024-11-25,002690.SZ,SELL,3000,14.780380000000001
2024-11-25,300009.SZ,SELL,4500,8.7824
2024-11-25,300861.SZ,SELL,1600,24.979940000000003
2024-11-25,300888.SZ,SELL,1000,34.65056
2024-11-25,600315.SH,SELL,1700,16.57678
2024-11-25,603127.SH,SELL,1500,17.83426
2024-12-16,002240.SZ,BUY,4600,15.06006
2024-12-16,002497.SZ,BUY,4900,12.8757
2024-12-16,002518.SZ,BUY,2900,19.16826
2024-12-16,002572.SZ,BUY,2900,17.62518
2024-12-16,002690.SZ,BUY,3000,15.290519999999999
2024-12-16,300009.SZ,BUY,4600,9.07812
2024-12-16,300861.SZ,BUY,1600,22.765439999999998
2024-12-16,300888.SZ,BUY,700,43.34652
2024-12-16,603127.SH,BUY,1700,17.364659999999997
2024-12-16,603456.SH,BUY,1900,14.629199999999999
2024-12-23,002240.SZ,SELL,4600,14.431080000000001
2024-12-23,002497.SZ,SELL,4900,12.05584
2024-12-23,002518.SZ,SELL,2900,19.700519999999997
2024-12-23,002572.SZ,SELL,2900,16.8662
2024-12-23,002690.SZ,SELL,3000,14.88018
2024-12-23,300009.SZ,SELL,4600,8.80236
2024-12-23,300861.SZ,SELL,1600,20.69852
2024-12-23,300888.SZ,SELL,700,40.9679
2024-12-23,603127.SH,SELL,1700,17.08576
2024-12-23,603456.SH,SELL,1900,14.05184
2025-01-14,002439.SZ,BUY,4600,14.63922
2025-01-14,002572.SZ,BUY,4000,15.32058
2025-01-14,002690.SZ,BUY,3900,14.238420000000001
2025-01-14,002867.SZ,BUY,3900,12.755460000000001
2025-01-14,300146.SZ,BUY,3800,11.69334
2025-01-14,300573.SZ,BUY,500,72.88548
2025-01-14,300888.SZ,BUY,900,39.629099999999994
2025-01-14,301301.SZ,BUY,2800,11.78352
2025-01-14,603456.SH,BUY,2200,13.11618
2025-01-14,603882.SH,BUY,1000,26.0019
2025-01-20,002439.SZ,SELL,4600,14.5708
2025-01-20,002572.SZ,SELL,4000,15.528880000000001
2025-01-20,002690.SZ,SELL,3900,14.39116
2025-01-20,002867.SZ,SELL,3900,12.54486
2025-01-20,300146.SZ,SELL,3800,11.61672
2025-01-20,300573.SZ,SELL,500,71.28714000000001
2025-01-20,300888.SZ,SELL,900,40.17948
2025-01-20,301301.SZ,SELL,2800,12.095759999999999
2025-01-20,603456.SH,SELL,2200,13.183580000000001
2025-01-20,603882.SH,SELL,1000,25.78832
2025-02-19,002240.SZ,BUY,5000,13.46688
2025-02-19,002563.SZ,BUY,10000,6.13224
2025-02-19,002690.SZ,BUY,3500,15.45084
2025-02-19,002867.SZ,BUY,4000,12.374699999999999
2025-02-19,300009.SZ,BUY,5100,8.84766
2025-02-19,300529.SZ,BUY,1500,26.01192
2025-02-19,300573.SZ,BUY,400,73.9476
2025-02-19,300888.SZ,BUY,900,37.33452
2025-02-19,301301.SZ,BUY,2300,13.16628
2025-02-19,603456.SH,BUY,1900,13.7775
2025-02-24,002240.SZ,SELL,5000,13.4231
2025-02-24,002563.SZ,SELL,10000,6.0878
2025-02-24,002690.SZ,SELL,3500,15.84824
2025-02-24,002867.SZ,SELL,4000,12.88418
2025-02-24,300009.SZ,SELL,5100,8.76244
2025-02-24,300529.SZ,SELL,1500,26.38712
2025-02-24,300573.SZ,SELL,400,72.32506
2025-02-24,300888.SZ,SELL,900,37.18548
2025-02-24,301301.SZ,SELL,2300,13.283380000000001
2025-02-24,603456.SH,SELL,1900,14.08178
2025-03-19,002240.SZ,BUY,5000,13.6773
2025-03-19,002557.SZ,BUY,2200,27.064020000000003
2025-03-19,002690.SZ,BUY,3400,16.12218
2025-03-19,300009.SZ,BUY,5600,8.95788
2025-03-19,300529.SZ,BUY,1700,26.44278
2025-03-19,300573.SZ,BUY,500,79.34837999999999
2025-03-19,300888.SZ,BUY,800,44.29842
2025-03-19,301301.SZ,BUY,2500,13.06608
2025-03-19,601156.SH,BUY,2000,14.30856
2025-03-19,603456.SH,BUY,1900,13.88772
2025-03-24,002240.SZ,SELL,5000,13.11372
2025-03-24,002557.SZ,SELL,2200,26.32724
2025-03-24,002690.SZ,SELL,3400,15.7185
2025-03-24,300009.SZ,SELL,5600,8.64268
2025-03-24,300529.SZ,SELL,1700,26.0977
2025-03-24,300573.SZ,SELL,500,80.00966
2025-03-24,300888.SZ,SELL,800,44.27128
2025-03-24,301301.SZ,SELL,2500,12.56482
2025-03-24,601156.SH,SELL,2000,14.061819999999999
2025-03-24,603456.SH,SELL,1900,13.6726
2025-04-17,002439.SZ,BUY,4400,14.989920000000001
2025-04-17,002690.SZ,BUY,3500,17.023979999999998
2025-04-17,002756.SZ,BUY,1800,30.28044
2025-04-17,300009.SZ,BUY,6100,8.03604
2025-04-17,300529.SZ,BUY,1900,22.3446
2025-04-17,300573.SZ,BUY,500,72.72516
2025-04-17,300888.SZ,BUY,800,44.62908
2025-04-17,301301.SZ,BUY,2800,11.643239999999999
2025-04-17,601156.SH,BUY,2300,12.4749
2025-04-17,603456.SH,BUY,2000,13.35666
2025-04-21,002439.SZ,SELL,4400,15.109720000000001
2025-04-21,002690.SZ,SELL,3500,16.90612
2025-04-21,002756.SZ,SELL,1800,30.00986
2025-04-21,300009.SZ,SELL,6100,8.033900000000001
2025-04-21,300529.SZ,SELL,1900,22.09572
2025-04-21,300573.SZ,SELL,500,71.53664
2025-04-21,300888.SZ,SELL,800,45.927960000000006
2025-04-21,301301.SZ,SELL,2800,12.01592
2025-04-21,601156.SH,SELL,2300,12.115720000000001
2025-04-21,603456.SH,SELL,2000,13.64266
2025-05-20,002439.SZ,BUY,4300,15.410760000000002
2025-05-20,002557.SZ,BUY,2500,23.71734
2025-05-20,002690.SZ,BUY,3100,17.334600000000002
2025-05-20,002756.SZ,BUY,1500,31.50288
2025-05-20,002831.SZ,BUY,1800,23.50692
2025-05-20,300009.SZ,BUY,4600,8.737440000000001
2025-05-20,300390.SZ,BUY,1900,18.52698
2025-05-20,300573.SZ,BUY,400,79.03775999999999
2025-05-20,300888.SZ,BUY,500,52.705200000000005
2025-05-20,301301.SZ,BUY,1900,13.7274
2025-05-26,002439.SZ,SELL,4300,14.98996
2025-05-26,002557.SZ,SELL,2500,23.09372
2025-05-26,002690.SZ,SELL,3100,16.8662
2025-05-26,002756.SZ,SELL,1500,30.72842
2025-05-26,002831.SZ,SELL,1800,23.86218
2025-05-26,300009.SZ,SELL,4600,8.41314
2025-05-26,300390.SZ,SELL,1900,17.824279999999998
2025-05-26,300573.SZ,SELL,400,55.49878
2025-05-26,300888.SZ,SELL,500,48.363080000000004
2025-05-26,301301.SZ,SELL,1900,12.66462
2025-06-18,002439.SZ,BUY,4300,15.04002
2025-06-18,002557.SZ,BUY,2500,23.01594
2025-06-18,002563.SZ,BUY,10200,5.13024
2025-06-18,002690.SZ,BUY,2700,17.464859999999998
2025-06-18,300009.SZ,BUY,5000,8.466899999999999
2025-06-18,300390.SZ,BUY,2200,17.37468
2025-06-18,300573.SZ,BUY,600,51.8535
2025-06-18,300595.SZ,BUY,2100,14.8797
2025-06-18,300888.SZ,BUY,600,43.26636
2025-06-18,301301.SZ,BUY,2100,12.05406
2025-06-23,002439.SZ,SELL,4300,15.22948
2025-06-23,002557.SZ,SELL,2500,21.34722
2025-06-23,002563.SZ,SELL,10200,5.0099599999999995
2025-06-23,002690.SZ,SELL,2700,16.786360000000002
2025-06-23,300009.SZ,SELL,5000,8.24348
2025-06-23,300390.SZ,SELL,2200,19.1616
2025-06-23,300573.SZ,SELL,600,50.51876
2025-06-23,300595.SZ,SELL,2100,14.75044
2025-06-23,300888.SZ,SELL,600,40.688460000000006
2025-06-23,301301.SZ,SELL,2100,11.8263
2025-07-16,002439.SZ,BUY,4000,15.95184
2025-07-16,002563.SZ,BUY,11000,5.22042
2025-07-16,002572.SZ,BUY,3600,14.21838
2025-07-16,002756.SZ,BUY,1400,32.99586
2025-07-16,300529.SZ,BUY,1800,22.444799999999997
2025-07-16,300573.SZ,BUY,600,55.44066
2025-07-16,300888.SZ,BUY,800,39.24834
2025-07-16,301301.SZ,BUY,2500,12.11418
2025-07-16,601156.SH,BUY,2100,13.53702
2025-07-16,603556.SH,BUY,900,25.96182
2025-07-21,002439.SZ,SELL,4000,16.00792
2025-07-21,002563.SZ,SELL,11000,5.27942
2025-07-21,002572.SZ,SELL,3600,14.2215
2025-07-21,002756.SZ,SELL,1400,34.5308
2025-07-21,300529.SZ,SELL,1800,22.67456
2025-07-21,300573.SZ,SELL,600,54.6405
2025-07-21,300888.SZ,SELL,800,39.401039999999995
2025-07-21,301301.SZ,SELL,2500,12.55484
2025-07-21,601156.SH,SELL,2100,13.86222
2025-07-21,603556.SH,SELL,900,27.17554
2025-08-13,002439.SZ,BUY,3900,16.42278
2025-08-13,002563.SZ,BUY,10500,5.511
2025-08-13,002984.SZ,BUY,2600,19.3386
2025-08-13,300529.SZ,BUY,1900,23.8977
2025-08-13,300573.SZ,BUY,600,64.46868
2025-08-13,300888.SZ,BUY,900,41.16216
2025-08-13,301301.SZ,BUY,2800,12.424800000000001
2025-08-13,600373.SH,BUY,3000,10.300559999999999
2025-08-13,601156.SH,BUY,1900,14.48892
2025-08-13,603556.SH,BUY,900,27.8556
2025-08-18,002439.SZ,SELL,3900,16.6666
2025-08-18,002563.SZ,SELL,10500,5.469040000000001
2025-08-18,002984.SZ,SELL,2600,19.34124
2025-08-18,300529.SZ,SELL,1900,23.68254
2025-08-18,300573.SZ,SELL,600,63.84206
2025-08-18,300888.SZ,SELL,900,41.337160000000004
2025-08-18,301301.SZ,SELL,2800,12.425099999999999
2025-08-18,600373.SH,SELL,3000,10.43908
2025-08-18,601156.SH,SELL,1900,14.56082
2025-08-18,603556.SH,SELL,900,27.225440000000003
2025-09-10,002439.SZ,BUY,4000,15.79152
2025-09-10,002563.SZ,BUY,10100,5.7114
2025-09-10,002572.SZ,BUY,3700,13.84764
2025-09-10,300529.SZ,BUY,1900,23.92776
2025-09-10,300573.SZ,BUY,500,71.2422
2025-09-10,300595.SZ,BUY,2100,17.7855
2025-09-10,300888.SZ,BUY,800,39.849540000000005
2025-09-10,301301.SZ,BUY,2700,11.50296
2025-09-10,600373.SH,BUY,2700,10.26048
2025-09-10,603556.SH,BUY,900,26.93376
2025-09-15,002439.SZ,SELL,4000,15.75842
2025-09-15,002563.SZ,SELL,10100,5.5389
2025-09-15,002572.SZ,SELL,3700,13.502939999999999
2025-09-15,300529.SZ,SELL,1900,23.47296
2025-09-15,300573.SZ,SELL,500,71.1075
2025-09-15,300595.SZ,SELL,2100,17.72448
2025-09-15,300888.SZ,SELL,800,39.49086
2025-09-15,301301.SZ,SELL,2700,11.367220000000001
2025-09-15,600373.SH,SELL,2700,10.19956
2025-09-15,603556.SH,SELL,900,26.62664
2025-10-16,002439.SZ,BUY,4100,15.42078
2025-10-16,002563.SZ,BUY,10000,5.6913599999999995
2025-10-16,002572.SZ,BUY,4000,12.69534
2025-10-16,002831.SZ,BUY,1700,26.1522
2025-10-16,002984.SZ,BUY,2200,18.94782
2025-10-16,300529.SZ,BUY,1700,21.70332
2025-10-16,300573.SZ,BUY,400,71.5929
2025-10-16,300595.SZ,BUY,1800,16.47288
2025-10-16,301301.SZ,BUY,2500,11.01198
2025-10-16,600373.SH,BUY,2400,10.34064
2025-10-20,002439.SZ,SELL,4100,15.15962
2025-10-20,002563.SZ,SELL,10000,5.40916
2025-10-20,002572.SZ,SELL,4000,12.5748
2025-10-20,002831.SZ,SELL,1700,25.48892
2025-10-20,002984.SZ,SELL,2200,18.68256
2025-10-20,300529.SZ,SELL,1700,21.09772
2025-10-20,300573.SZ,SELL,400,74.21128
2025-10-20,300595.SZ,SELL,1800,16.05782
2025-10-20,301301.SZ,SELL,2500,10.78838
2025-10-20,600373.SH,SELL,2400,10.2295
2025-11-13,002439.SZ,BUY,4100,15.06006
2025-11-13,002563.SZ,BUY,9400,5.97192
2025-11-13,002572.SZ,BUY,3700,13.63722
2025-11-13,002984.SZ,BUY,2100,21.21234
2025-11-13,300146.SZ,BUY,3100,13.0761
2025-11-13,300529.SZ,BUY,1700,20.81154
2025-11-13,300573.SZ,BUY,400,75.33036000000001
2025-11-13,300595.SZ,BUY,1700,17.2344
2025-11-13,301301.SZ,BUY,2400,11.39274
2025-11-13,600612.SH,BUY,500,46.593
2025-11-17,002439.SZ,SELL,4100,15.069799999999999
2025-11-17,002563.SZ,SELL,9400,5.94808
2025-11-17,002572.SZ,SELL,3700,13.55284
2025-11-17,002984.SZ,SELL,2100,20.818279999999998
2025-11-17,300146.SZ,SELL,3100,12.5748
2025-11-17,300529.SZ,SELL,1700,20.468980000000002
2025-11-17,300573.SZ,SELL,400,71.96578
2025-11-17,300595.SZ,SELL,1700,16.7664
2025-11-17,301301.SZ,SELL,2400,11.197560000000001
2025-11-17,600612.SH,SELL,500,45.63854
2025-12-11,000403.SZ,BUY,4500,13.68732
2025-12-11,002563.SZ,BUY,10000,5.50098
2025-12-11,002572.SZ,BUY,3600,13.857660000000001
2025-12-11,300146.SZ,BUY,3800,11.66328
2025-12-11,300573.SZ,BUY,500,71.18208000000001
2025-12-11,300601.SZ,BUY,2400,15.270480000000001
2025-12-11,301301.SZ,BUY,3300,9.859679999999999
2025-12-11,600373.SH,BUY,2900,10.10016
2025-12-11,600612.SH,BUY,600,44.26836
2025-12-11,601858.SH,BUY,1300,18.346619999999998
2025-12-15,000403.SZ,SELL,4500,13.353240000000001
2025-12-15,002563.SZ,SELL,10000,5.489
2025-12-15,002572.SZ,SELL,3600,13.75244
2025-12-15,300146.SZ,SELL,3800,11.676599999999999
2025-12-15,300573.SZ,SELL,500,68.363
2025-12-15,300601.SZ,SELL,2400,15.0199
2025-12-15,301301.SZ,SELL,3300,9.90016
2025-12-15,600373.SH,SELL,2900,9.91014
2025-12-15,600612.SH,SELL,600,44.790240000000004
2025-12-15,601858.SH,SELL,1300,17.84424
2026-01-12,000088.SZ,BUY,13400,4.53906
2026-01-12,000429.SZ,BUY,4700,11.61318
2026-01-12,002372.SZ,BUY,4700,10.46088
2026-01-12,002984.SZ,BUY,2000,21.2925
2026-01-12,300957.SZ,BUY,900,41.86356
2026-01-12,301301.SZ,BUY,3200,11.08212
2026-01-12,601156.SH,BUY,1800,18.05604
2026-01-12,601921.SH,BUY,3500,8.306579999999999
2026-01-12,601965.SH,BUY,1500,17.775479999999998
2026-01-12,603589.SH,BUY,700,30.440759999999997
2026-01-19,000088.SZ,SELL,13400,4.47104
2026-01-19,000429.SZ,SELL,4700,11.417119999999999
2026-01-19,002372.SZ,SELL,4700,10.73848
2026-01-19,002984.SZ,SELL,2000,21.466980000000003
2026-01-19,300957.SZ,SELL,900,41.925979999999996
2026-01-19,301301.SZ,SELL,3200,11.107740000000002
2026-01-19,601156.SH,SELL,1800,18.99194
2026-01-19,601921.SH,SELL,3500,8.07382
2026-01-19,601965.SH,SELL,1500,18.85222
2026-01-19,603589.SH,SELL,700,29.36116
2026-02-09,000088.SZ,BUY,13300,4.5591
2026-02-09,000563.SZ,BUY,15100,3.62724
2026-02-09,001213.SZ,BUY,11700,4.2084
2026-02-09,002372.SZ,BUY,3500,12.44484
2026-02-09,002568.SZ,BUY,1800,21.27246
2026-02-09,002984.SZ,BUY,1700,20.98188
2026-02-09,300529.SZ,BUY,1500,20.58108
2026-02-09,301301.SZ,BUY,2600,11.24244
2026-02-09,601921.SH,BUY,3100,8.476920000000002
2026-02-09,603589.SH,BUY,800,29.298479999999998
