strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,target_position_ratio,style_reason
adaptive_market_style,2025-07-28,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,2,1.1072114341540873,index_strong,0.0,48.28718652647975,normal_liquidity,0.022215019162367254,2025-07-28,exit_date < signal_date,10,-0.012927565354505089,1,0,15.002934190031153,50.00974089226573,50.00974089226573,49.99026479750779,50.00974089226573,-0.02030456852791873,,,0,20,0.021229388161230815,0.6,-0.1947045842500661,20,0.005249348693484759,0.5,-0.1464378980819412,20,0.009733081102862366,0.55,-0.13580160317468914,20,0.07517719545155478,1.0,0.0,20,0.07517719545155478,1.0,0.0,3,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-07-29,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,3,1.1349509298067733,index_strong,0.0,48.254826848249024,normal_liquidity,0.02215910085145657,2025-07-29,exit_date < signal_date,10,-0.004883568103090759,0,0,15.002920233463037,50.00973141300116,50.00973141300117,49.99027237354086,50.00973330737785,-0.021407020598075588,,,0,20,0.020308730026412078,0.6,-0.19470458425006587,20,0.007360674697047704,0.55,-0.1464378980819413,20,0.011549948662715586,0.6,-0.13580160317468914,20,0.0794986402268936,1.0,0.0,20,0.0794986402268936,1.0,0.0,4,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-07-30,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,4,1.1440463287054827,index_strong,0.0,48.23752918287938,normal_liquidity,0.022072166910239513,2025-07-30,exit_date < signal_date,10,0.007215582428598521,0,0,15.00291634241245,50.00973330737785,50.00973330737785,49.990272373540854,50.00973330737784,-0.029619173077709116,,,0,20,0.019972733287400547,0.6,-0.19470458425006598,20,0.005260218658526117,0.5,-0.1255639786582522,20,0.01168770778543246,0.6,-0.11138273836648849,20,0.08318704848384104,1.0,0.0,20,0.08318704848384104,1.0,0.0,1,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-07-31,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,1,1.1769681716451785,index_neutral,0.0,45.66601168451801,normal_liquidity,0.022395221310251113,2025-07-31,exit_date < signal_date,10,0.02838096870031187,0,0,15.002919182083737,50.00974279033515,50.00974279033515,49.9902629016553,50.00974279033515,-0.04376397056165432,,,0,20,0.022723221521198794,0.6,-0.1947045842500661,20,0.009421827337709738,0.55,-0.11579196621088506,20,0.014888859647625406,0.65,-0.0814633108836551,20,0.0876021006528813,1.0,0.0,20,0.0876021006528813,1.0,0.0,2,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-01,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,2,0.9670621488370303,index_neutral,0.0,44.78786020249221,normal_liquidity,0.022256976888147435,2025-08-01,exit_date < signal_date,10,0.029215066439915026,0,0,15.002930295950156,50.00974089226573,50.00974089226573,49.99026479750779,50.00974089226574,-0.041132285100113464,,,0,20,0.020957815963965058,0.6,-0.1947045842500661,20,0.010617232449556802,0.6,-0.11579196621088506,20,0.01689243108296509,0.65,-0.0814633108836551,20,0.0861628654796902,1.0,0.0,20,0.0861628654796902,1.0,0.0,3,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-04,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,3,0.8986140433948276,index_neutral,0.0,44.94926164036626,normal_liquidity,0.022258475388123932,2025-08-04,exit_date < signal_date,10,0.03438734143337965,0,0,15.002924215858174,50.00974658869396,50.00974658869396,49.99025910773427,50.00974658869396,-0.033628098665877404,,,0,20,0.01975970400865843,0.6,-0.19470458425006598,20,0.013976608422605816,0.6,-0.1124976795690622,20,0.01997293794891307,0.65,-0.07542494298882163,20,0.08485035264992295,1.0,0.0,20,0.08485035264992295,1.0,0.0,4,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-05,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,4,0.9515103500974704,index_neutral,0.0,45.644855862874955,normal_liquidity,0.02227202117751918,2025-08-05,exit_date < signal_date,10,0.03048984038826299,0,0,15.002923646279703,50.00974089226573,50.00974089226573,49.99026100506428,50.00974468914442,-0.02602739726027392,,,0,20,0.018798771641633162,0.6,-0.19470458425006598,20,0.014980815283070692,0.65,-0.09593078112823306,20,0.0208512613655281,0.7,-0.060460244642049354,20,0.08449718211632727,1.0,0.0,20,0.08449718211632727,1.0,0.0,5,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-06,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,5,1.027537696982422,index_neutral,0.0,46.06944119937695,normal_liquidity,0.022312900817682516,2025-08-06,exit_date < signal_date,10,0.032539951826622976,0,0,15.002934190031153,50.009738994935724,50.009738994935724,49.990264797507784,50.009738994935724,-0.022123893805309658,,,0,20,0.012764923779615083,0.6,-0.16133225505213633,20,0.015163748019747481,0.65,-0.049978472668325336,20,0.021461179305499237,0.7,-0.03714239350143966,20,0.08348951940475312,1.0,0.0,20,0.08348951940475312,1.0,0.0,6,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-07,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,6,1.0712274288775867,index_neutral,0.0,46.78614680685357,normal_liquidity,0.02221420136423806,2025-08-07,exit_date < signal_date,10,0.039700900428918426,0,0,15.002934190031153,50.009738994935724,50.009738994935724,49.99026479750779,50.00973899493573,-0.024639566255638568,,,0,20,0.015934542018438295,0.65,-0.13542436594961504,20,0.018011528849959525,0.7,-0.04727007718668008,20,0.023947140053393445,0.75,-0.03714239350143955,20,0.08683072218739998,1.0,0.0,20,0.08683072218739998,1.0,0.0,7,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-08,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,7,1.005409908316276,index_neutral,0.0,46.56783336577769,normal_liquidity,0.022301745632574185,2025-08-08,exit_date < signal_date,10,0.04848706295063302,0,0,15.00291804555188,50.009738994935724,50.009738994935724,49.99026669262215,50.00973899493572,-0.02988028807173182,,,0,20,0.02451405665100908,0.7,-0.13542436594961493,20,0.01811660260992826,0.7,-0.05378607958681303,20,0.02282978187602436,0.75,-0.04658210151261677,20,0.09001976345880616,1.0,0.0,20,0.09001976345880616,1.0,0.0,8,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-11,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,8,1.060348235210911,index_neutral,0.004866,47.35731023744648,normal_liquidity,0.02245731251527328,2025-08-11,exit_date < signal_date,10,0.05236025655761885,0,0,15.002917477617752,50.00973709834469,50.009737098344694,49.99026858699883,50.009737098344694,-0.019192587690271323,,,0,20,0.019716345601556877,0.7,-0.13542436594961516,20,0.01436177153194602,0.65,-0.08647637419568843,20,0.021637805427591677,0.7,-0.06541142111126441,20,0.09332022584275815,1.0,0.0,20,0.09332022584275815,1.0,0.0,9,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-12,attack,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0,9,1.083354973383663,index_neutral,0.00817,47.056364520521306,normal_liquidity,0.02212147306530532,2025-08-12,exit_date < signal_date,10,0.04776568718691492,0,0,15.002915775141021,50.00973141300117,50.00973141300118,49.990274265707065,50.00973330737785,-0.02175114341108686,,,0,20,0.021441059541912083,0.7,-0.11727639915368182,20,0.009791208902241796,0.6,-0.10698592005117469,20,0.017758087051741797,0.65,-0.08880151170202533,20,0.09577411946877051,1.0,0.0,20,0.09577411946877051,1.0,0.0,10,1.0,1.0,attack_full_position,attack,1.0,attack_default_with_enough_history
adaptive_market_style,2025-08-13,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,10,1.2142682468442925,index_strong,0.010899,47.31349941611522,high_liquidity,0.0222108232452271,2025-08-13,exit_date < signal_date,10,0.03288990829354625,1,0,15.002917477617748,50.009737098344694,50.009737098344694,49.99026858699883,50.00973709834469,-0.0202500000000001,,,0,20,0.020052745361072388,0.7,-0.11727639915368193,20,0.008115779619288116,0.6,-0.15286888599478698,20,0.01636659103712131,0.65,-0.12281479884896762,20,0.0940102054781906,1.0,0.0,20,0.0940102054781906,1.0,0.0,1,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-08-14,attack,defensive,baseline_full_liquidity,hold_min_state_3_days,1,1,1.261522149663766,index_neutral,0.009146,46.294193422844906,high_liquidity,0.022889240138838914,2025-08-14,exit_date < signal_date,10,0.02734983337892734,0,0,15.002916909904648,50.00973520249221,50.00973520249221,49.99027048063826,50.009735202492216,-0.042571314194378373,,,0,20,0.027865401039619608,0.75,-0.11727639915368182,20,0.0067502741941478425,0.55,-0.16259052543024277,20,0.015160357958335535,0.6,-0.1342098351467027,20,0.09413382817447868,1.0,0.0,20,0.09413382817447868,1.0,0.0,2,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,hold_min_state_3_days
adaptive_market_style,2025-08-15,attack,defensive,baseline_full_liquidity,hold_min_state_3_days,1,2,1.2205013690109678,index_neutral,0.011288,46.60608991825613,high_liquidity,0.0232858750514539,2025-08-15,exit_date < signal_date,10,0.026839654080440957,0,0,15.002917477617748,50.009737098344694,50.009737098344694,49.99026858699883,50.009737098344694,-0.03042479908151552,,,0,20,0.02802736026017799,0.75,-0.11727639915368182,20,0.005715460832017105,0.55,-0.16259052543024288,20,0.01410270996981618,0.6,-0.13420983514670282,20,0.09438403196638574,1.0,0.0,20,0.09438403196638574,1.0,0.0,3,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,hold_min_state_3_days
adaptive_market_style,2025-08-18,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,3,1.4658029699431865,index_neutral,0.026869,47.55764992211839,high_liquidity,0.023454341901112327,2025-08-18,exit_date < signal_date,10,0.020923873381383573,0,0,15.002930295950154,50.00974089226573,50.009740892265725,49.99026479750779,50.00974089226573,-0.021603456553048517,,,0,20,0.027655607407381617,0.75,-0.11727639915368182,20,0.009671371013891428,0.55,-0.16259052543024277,20,0.013404681029275172,0.6,-0.13420983514670282,20,0.096165378895822,1.0,0.0,20,0.096165378895822,1.0,0.0,1,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-19,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,1,1.3527499681367174,index_neutral,0.030162,47.29384121424401,high_liquidity,0.023427733869471428,2025-08-19,exit_date < signal_date,10,0.023610161915506377,0,0,15.00291496400078,50.00973330737785,50.00973330737785,49.99027048063826,50.00973520249221,-0.020164986251145822,,,0,20,0.027050001151884683,0.75,-0.11727639915368182,20,0.01210491164836534,0.55,-0.16259052543024288,20,0.01302254420896643,0.6,-0.1342098351467027,20,0.09954820145568768,1.0,0.0,20,0.09954820145568768,1.0,0.0,2,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-20,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,2,1.2367874727653312,index_neutral,0.032516,47.19579828660436,high_liquidity,0.023407608365589798,2025-08-20,exit_date < signal_date,10,0.030976280952466222,0,0,15.00292834890966,50.009738994935724,50.009738994935724,49.990264797507784,50.009738994935724,-0.015809480536216003,,,0,20,0.0317581163895446,0.75,-0.07276037048628037,20,0.024115455001813585,0.55,-0.16259052543024266,20,0.015119278138607672,0.6,-0.13420983514670293,20,0.10890614210347198,1.0,0.0,20,0.10890614210347198,1.0,0.0,3,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-21,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,3,1.2246341870792838,index_neutral,0.035221,48.58194395796848,high_liquidity,0.023486380622340975,2025-08-21,exit_date < signal_date,10,0.046641545388893466,0,0,15.002914964000778,50.00973141300117,50.00973141300117,49.99027048063825,50.00973330737785,-0.020441406488693192,,,0,20,0.043171222908905946,0.8,-0.06349271310603488,20,0.03309717738276733,0.6,-0.16259052543024277,20,0.021098582754199673,0.6,-0.13420983514670282,20,0.11658238481453456,1.0,0.0,20,0.11658238481453456,1.0,0.0,4,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-22,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,4,1.2596580268305748,index_strong,0.036583,48.931381591749364,high_liquidity,0.023473636204037196,2025-08-22,exit_date < signal_date,10,0.04617499883506705,0,0,15.002914964000778,50.00973141300117,50.00973141300116,49.99027048063825,50.00973141300117,-0.01823653392109914,,,0,20,0.047331030892850026,0.85,-0.06349271310603488,20,0.03849454800332182,0.6,-0.16259052543024277,20,0.027178771495320598,0.6,-0.1342098351467027,20,0.12220372642662687,1.0,0.0,20,0.12220372642662687,1.0,0.0,5,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-25,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,5,1.5001200087055,index_strong,0.039696,49.91738275929169,high_liquidity,0.02366219403588634,2025-08-25,exit_date < signal_date,10,0.048681849648518113,0,0,15.002914964000778,50.00972951936174,50.00972951936174,49.99027048063826,50.00973141300117,-0.013778608127043568,,,0,20,0.05052105310306848,0.9,-0.06349271310603477,20,0.040804176531930844,0.65,-0.16259052543024277,20,0.02892250054054455,0.6,-0.13420983514670282,20,0.13040586262659523,1.0,0.0,20,0.13040586262659523,1.0,0.0,6,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-26,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,6,1.2534442279320568,index_strong,0.040856,49.51374513618678,high_liquidity,0.023839287804792438,2025-08-26,exit_date < signal_date,10,0.05504808831352256,0,0,15.00291634241245,50.009727626459146,50.009727626459146,49.990272373540854,50.009727626459146,-0.014858402289112449,,,0,20,0.05140688775021873,0.9,-0.06349271310603488,20,0.04751536177942656,0.65,-0.162590525430243,20,0.03067997102967702,0.6,-0.13420983514670293,20,0.1415051819944525,1.0,0.0,20,0.1415051819944525,1.0,0.0,7,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-27,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,7,1.4349541543341902,index_strong,0.036958,48.018990468780395,high_liquidity,0.024888135336677067,2025-08-27,exit_date < signal_date,10,0.07122179062083162,0,0,15.002915775141021,50.00972573429294,50.00972573429294,49.99027426570706,50.009725734292935,-0.043666937889883406,,,0,20,0.05205584945718894,0.9,-0.06349271310603488,20,0.06242664056796214,0.7,-0.16259052543024277,20,0.047069226757629125,0.6,-0.13420983514670293,20,0.1480704088103288,1.0,0.0,20,0.1480704088103288,1.0,0.0,8,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-28,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,8,1.3159888817473393,index_strong,0.033457,46.400040848084025,high_liquidity,0.024705975196648078,2025-08-28,exit_date < signal_date,10,0.07155042075865128,0,0,15.002915775141021,50.009725734292935,50.00972573429294,49.99027426570706,50.00972573429294,-0.04216867469879526,,,0,20,0.04945012706878931,0.9,-0.06349271310603499,20,0.06628290493752567,0.7,-0.16259052543024288,20,0.05091455530188736,0.6,-0.1342098351467027,20,0.1534498511784214,1.0,0.0,20,0.1534498511784214,1.0,0.0,9,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-08-29,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,9,1.2090436333123642,index_strong,0.033087,44.208464383028414,high_liquidity,0.02497985826236172,2025-08-29,exit_date < signal_date,10,0.0741690494358325,0,0,15.002917477617748,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,-0.04842786980577368,,,0,20,0.05050435175813672,0.9,-0.06349271310603488,20,0.06737357459213231,0.7,-0.16259052543024288,20,0.05650825948136978,0.65,-0.1342098351467027,20,0.16888351041387292,1.0,0.0,20,0.16888351041387292,1.0,0.0,10,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-09-01,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,10,1.1555069240424678,index_strong,0.034838,44.015733748540285,normal_liquidity,0.02522475223563422,2025-09-01,exit_date < signal_date,10,0.09099017310122952,0,0,15.002917477617748,50.00973141300117,50.00973141300117,49.99026858699883,50.00973141300117,-0.04479702328692675,,,0,20,0.055957023241306546,0.9,-0.06349271310603477,20,0.06441303597704658,0.7,-0.16259052543024277,20,0.053564854366230694,0.65,-0.13420983514670282,20,0.1831981680306082,1.0,0.0,20,0.1831981680306082,1.0,0.0,11,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-09-02,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,11,1.1796748509136281,index_strong,0.032302,42.11400272426542,normal_liquidity,0.02590387178251246,2025-09-02,exit_date < signal_date,10,0.09150915940485892,0,0,15.002918855808524,50.00972951936174,50.00972951936174,49.99027048063826,50.00972951936174,-0.06276984390567919,,,0,20,0.05755966066018266,0.9,-0.06349271310603499,20,0.06682307178252386,0.7,-0.15736092433818993,20,0.05701885174909723,0.65,-0.1342098351467027,20,0.19674496798179072,1.0,0.0,20,0.19674496798179072,1.0,0.0,12,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-09-03,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,12,0.957916728119397,index_strong,0.02801,39.62124683913636,normal_liquidity,0.026427398760238367,2025-09-03,exit_date < signal_date,10,0.07312676323609824,0,0,15.002917720287881,50.00972573429294,50.00972573429294,49.99027426570706,50.00972573429294,-0.08304178493629943,,,0,20,0.05205152209428223,0.85,-0.08476161334710497,20,0.0735073842220829,0.75,-0.15736092433818993,20,0.06315237931255378,0.7,-0.13420983514670282,20,0.2060804922451392,1.0,0.0,20,0.2060804922451392,1.0,0.0,13,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-09-04,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,13,1.017417388675091,index_strong,0.025292,39.11655836575875,normal_liquidity,0.0268284115756648,2025-09-04,exit_date < signal_date,10,0.04393909635169565,0,0,15.002918287937744,50.009727626459146,50.00972762645915,49.990272373540854,50.009727626459146,-0.09018535643922637,,,0,20,0.04529032087029456,0.8,-0.18692393954438502,20,0.07310073594378655,0.75,-0.11498926775027551,20,0.0633062174701691,0.7,-0.09190905034729169,20,0.21459089939234116,1.0,0.0,20,0.21459089939234116,1.0,0.0,14,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-09-05,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,14,0.9143010590120502,index_strong,0.027427,39.932225248006226,normal_liquidity,0.027285063907183216,2025-09-05,exit_date < signal_date,10,0.031638440843758595,0,1,15.002917720287881,50.00972762645914,50.009727626459146,49.99027426570706,50.00972762645915,-0.07089479029502405,,,0,20,0.03890671983941283,0.75,-0.2544148204851092,20,0.07876927797607546,0.8,-0.08331930240724716,20,0.06871335776092799,0.75,-0.07361358312043831,20,0.21993995462409766,1.0,0.0,20,0.21993995462409766,1.0,0.0,1,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-08,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,1,0.9476196528707059,index_strong,0.038701,40.80847919097628,normal_liquidity,0.027436099581150952,2025-09-08,exit_date < signal_date,10,0.021745968627526667,0,1,15.00291715285881,50.00972573429294,50.00972573429294,49.9902761571373,50.009725734292935,-0.059171597633136175,,,0,20,0.03521390913802239,0.7,-0.30364052148061127,20,0.07799856707319183,0.8,-0.06226621352068107,20,0.06719391533749856,0.75,-0.050138131158289134,20,0.22237043873409107,1.0,0.0,20,0.22237043873409107,1.0,0.0,2,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-09,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,2,0.823970899520916,index_strong,0.03986,39.877952556873424,normal_liquidity,0.02760776826782822,2025-09-09,exit_date < signal_date,10,0.02291486472438602,0,1,15.002916585650398,50.0097238428627,50.0097238428627,49.99027804783201,50.0097238428627,-0.06708039967280116,,,0,20,0.0389814765189543,0.7,-0.3036405214806114,20,0.07984761116682162,0.85,-0.04996274234338649,20,0.06949670185467811,0.8,-0.050138131158289245,20,0.2205089323628787,1.0,0.0,20,0.2205089323628787,1.0,0.0,3,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-10,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,3,0.7697730110481296,index_strong,0.039067,39.89050728862974,low_liquidity,0.027524319668301236,2025-09-10,exit_date < signal_date,10,0.012070849610467295,0,1,15.002915451895044,50.00972195216799,50.00972195216799,49.990281827016524,50.00972195216799,-0.06629392971246006,,,0,20,0.041646320115649456,0.7,-0.30364052148061127,20,0.08088529771875755,0.85,-0.06567759457288513,20,0.07036689862069159,0.8,-0.050138131158289245,20,0.217993964901251,1.0,0.0,20,0.217993964901251,1.0,0.0,4,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-11,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,4,0.9436675668607966,index_strong,0.040249,41.78002527707563,normal_liquidity,0.027221009399008872,2025-09-11,exit_date < signal_date,10,-0.0038431031985646847,1,1,15.002916585650398,50.00972573429294,50.00972573429294,49.99027804783201,50.00972573429294,-0.05532108396924862,,,0,20,0.0338536587800433,0.65,-0.3036405214806114,20,0.08229775891630768,0.9,-0.06567759457288513,20,0.07286272884932972,0.85,-0.050138131158289245,20,0.21351009562131126,1.0,0.0,20,0.21351009562131126,1.0,0.0,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-12,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,5,0.9706830564173008,index_strong,0.041391,41.629280994947536,normal_liquidity,0.026979988395512612,2025-09-12,exit_date < signal_date,10,-0.01975611546525396,0,1,15.002914885347844,50.009720062208395,50.009720062208395,49.99028371550719,50.009720062208395,-0.0587981086989679,,,0,20,0.027206466985289262,0.6,-0.3371114250767636,20,0.0823948272592212,0.9,-0.06567759457288502,20,0.07197582105174608,0.85,-0.050138131158289245,20,0.20828307268825202,1.0,0.0,20,0.20828307268825202,1.0,0.0,6,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-15,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,6,0.8859266698881881,index_strong,0.041796,41.01051905132193,normal_liquidity,0.026685572800211468,2025-09-15,exit_date < signal_date,10,-0.03244771283189748,0,1,15.00291601866252,50.009723842862705,50.009723842862705,49.990279937791605,50.0097238428627,-0.0612525858227731,,,0,20,0.02927123013466602,0.65,-0.3371114250767636,20,0.07435660841440708,0.9,-0.06567759457288502,20,0.06628455310323576,0.8,-0.050138131158289356,20,0.19917586164818502,1.0,0.0,20,0.19917586164818502,1.0,0.0,7,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-16,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,7,0.915329879565774,index_strong,0.044704,41.70200777453839,normal_liquidity,0.026723566916231876,2025-09-16,exit_date < signal_date,10,-0.04343839403013998,0,1,15.002915451895044,50.00972195216799,50.00972195216799,49.990281827016524,50.009721952168,-0.05320501424869761,,,0,20,0.024035382687359472,0.6,-0.3717503218106397,20,0.07188797056029317,0.9,-0.06567759457288491,20,0.0653172037412497,0.8,-0.050138131158289245,20,0.18663216162561264,0.95,-0.04060817012792439,20,0.18663216162561264,0.95,-0.04060817012792439,8,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
