order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,strategy_label,scenario
304,2025-03-06,1,2025-03-05,300718,SELL,HOLD_EXPIRY,107.3,108.2232,100,10822.32,92.32,8.11674,0.0,0.0,8.11674,10814.2,263297.43,274111.64,100,0,179441.0,168711.0,442738.43,442822.64,True,0.4,B2,c0.00075_s0.0
305,2025-03-06,2,2025-03-05,603501,SELL,HOLD_EXPIRY,146.61,147.5311,200,29506.22,184.22,22.129665,0.0,0.0,22.129665,29484.09,274111.64,303595.73,200,0,168711.0,139389.0,442822.64,442984.73,True,0.4,B2,c0.00075_s0.0
306,2025-03-06,3,2025-03-05,300458,BUY,TARGET_REBALANCE,63.04,99.2953,100,9929.53,3625.53,7.447147,0.0,0.0,7.447147,-9936.98,303595.73,293658.75,0,100,139389.0,145693.0,442984.73,439351.75,True,0.4,B2,c0.00075_s0.0
307,2025-03-06,4,2025-03-05,300476,BUY,TARGET_REBALANCE,58.4,59.0155,300,17704.65,184.65,13.278488,0.0,0.0,13.278488,-17717.93,293658.75,275940.82,0,300,145693.0,163213.0,439351.75,439153.82,True,0.4,B2,c0.00075_s0.0
308,2025-03-07,1,2025-03-06,002747,SELL,HOLD_EXPIRY,24.73,24.73,2200,54406.0,0.0,40.8045,0.0,0.0,40.8045,54365.2,275940.82,330306.02,2200,0,163194.0,108788.0,439134.82,439094.02,True,0.4,B2,c0.00075_s0.0
309,2025-03-07,2,2025-03-06,600498,SELL,HOLD_EXPIRY,25.9,26.1327,1900,49652.13,442.13,37.239097,0.0,0.0,37.239097,49614.89,330306.02,379920.91,1900,0,108788.0,59578.0,439094.02,439498.91,True,0.4,B2,c0.00075_s0.0
310,2025-03-07,3,2025-03-06,002155,BUY,TARGET_REBALANCE,20.81,27.6656,3000,82996.8,20566.8,62.2476,0.0,0.0,62.2476,-83059.05,379920.91,296861.86,0,3000,59578.0,122008.0,439498.91,418869.86,True,0.4,B2,c0.00075_s0.0
311,2025-03-07,4,2025-03-06,688521,BUY,TARGET_REBALANCE,94.86,94.86,300,28458.0,0.0,21.3435,0.0,0.0,21.3435,-28479.34,296861.86,268382.52,0,300,122008.0,150466.0,418869.86,418848.52,True,0.4,B2,c0.00075_s0.0
312,2025-03-18,1,2025-03-17,688525,SELL,HOLD_EXPIRY,79.41,79.4576,500,39728.8,23.8,29.7966,0.0,0.0,29.7966,39699.0,268382.52,308081.52,500,0,172968.0,133263.0,441350.52,441344.52,True,0.4,B2,c0.00075_s0.0
313,2025-03-18,2,2025-03-17,601899,BUY,TARGET_REBALANCE,17.4,17.7898,1500,26684.7,584.7,20.013525,0.0,0.0,20.013525,-26704.71,308081.52,281376.81,0,1500,133263.0,159363.0,441344.52,440739.81,True,0.4,B2,c0.00075_s0.0
314,2025-03-20,1,2025-03-19,300458,SELL,HOLD_EXPIRY,58.5,92.1443,100,9214.43,3364.43,6.910823,0.0,0.0,6.910823,9207.52,281376.81,290584.32,100,0,160674.0,154824.0,442050.81,445408.32,True,0.4,B2,c0.00075_s0.0
315,2025-03-20,2,2025-03-19,300476,SELL,HOLD_EXPIRY,85.68,86.583,300,25974.9,270.9,19.481175,0.0,0.0,19.481175,25955.42,290584.32,316539.74,300,0,154824.0,129120.0,445408.32,445659.74,True,0.4,B2,c0.00075_s0.0
316,2025-03-20,3,2025-03-19,000333,BUY,TARGET_REBALANCE,76.4,80.5951,300,24178.53,1258.53,18.133897,0.0,0.0,18.133897,-24196.66,316539.74,292343.08,0,300,129120.0,152040.0,445659.74,444383.08,True,0.4,B2,c0.00075_s0.0
317,2025-03-21,1,2025-03-20,002155,SELL,HOLD_EXPIRY,24.3,32.3054,3000,96916.2,24016.2,72.68715,0.0,0.0,72.68715,96843.51,292343.08,389186.59,3000,0,151368.0,78468.0,443711.08,467654.59,True,0.4,B2,c0.00075_s0.0
318,2025-03-21,2,2025-03-20,688521,SELL,HOLD_EXPIRY,96.79,96.79,300,29037.0,0.0,21.77775,0.0,0.0,21.77775,29015.22,389186.59,418201.81,300,0,78468.0,49431.0,467654.59,467632.81,True,0.4,B2,c0.00075_s0.0
319,2025-03-21,3,2025-03-20,300100,BUY,TARGET_REBALANCE,66.3,93.1377,400,37255.08,10735.08,27.94131,0.0,0.0,27.94131,-37283.02,418201.81,380918.79,0,400,49431.0,75951.0,467632.81,456869.79,True,0.4,B2,c0.00075_s0.0
320,2025-03-21,4,2025-03-20,300476,BUY,TARGET_REBALANCE,84.0,84.8853,500,42442.65,442.65,31.831988,0.0,0.0,31.831988,-42474.48,380918.79,338444.31,0,500,75951.0,117951.0,456869.79,456395.31,True,0.4,B2,c0.00075_s0.0
321,2025-03-21,5,2025-03-20,600797,BUY,TARGET_REBALANCE,13.5,13.5,3200,43200.0,0.0,32.4,0.0,0.0,32.4,-43232.4,338444.31,295211.91,0,3200,117951.0,161151.0,456395.31,456362.91,True,0.4,B2,c0.00075_s0.0
322,2025-04-01,1,2025-03-31,601899,SELL,HOLD_EXPIRY,18.2,18.6078,1500,27911.7,611.7,20.933775,0.0,0.0,20.933775,27890.77,295211.91,323102.68,1500,0,153512.0,126212.0,448723.91,449314.68,True,0.4,B2,c0.00075_s0.0
323,2025-04-01,2,2025-03-31,600418,BUY,TARGET_REBALANCE,35.6,35.6,1200,42720.0,0.0,32.04,0.0,0.0,32.04,-42752.04,323102.68,280350.64,0,1200,126212.0,168932.0,449314.68,449282.64,True,0.4,B2,c0.00075_s0.0
324,2025-04-03,1,2025-04-02,000333,SELL,HOLD_EXPIRY,74.6,78.6962,300,23608.86,1228.86,17.706645,0.0,0.0,17.706645,23591.15,280350.64,303941.79,300,0,162576.0,140196.0,442926.64,444137.79,True,0.4,B2,c0.00075_s0.0
325,2025-04-03,2,2025-04-02,300760,BUY,TARGET_REBALANCE,228.0,235.1485,100,23514.85,714.85,17.636138,0.0,0.0,17.636138,-23532.49,303941.79,280409.31,0,100,140196.0,162996.0,444137.79,443405.31,True,0.4,B2,c0.00075_s0.0
326,2025-04-07,1,2025-04-03,300100,SELL,HOLD_EXPIRY,56.65,79.5815,400,31832.6,9172.6,23.87445,0.0,0.0,23.87445,31808.73,280409.31,312218.03,400,0,147176.0,124516.0,427585.31,436734.03,True,0.4,B2,c0.00075_s0.0
327,2025-04-07,2,2025-04-03,300476,SELL,HOLD_EXPIRY,64.26,64.9372,500,32468.6,338.6,24.35145,0.0,0.0,24.35145,32444.25,312218.03,344662.28,500,0,124516.0,92386.0,436734.03,437048.28,True,0.4,B2,c0.00075_s0.0
328,2025-04-07,3,2025-04-03,600797,SELL,HOLD_EXPIRY,9.45,9.45,3200,30240.0,0.0,22.68,0.0,0.0,22.68,30217.32,344662.28,374879.6,3200,0,92386.0,62146.0,437048.28,437025.6,True,0.4,B2,c0.00075_s0.0
329,2025-04-07,4,2025-04-03,002475,BUY,TARGET_REBALANCE,31.88,32.1599,600,19295.94,167.94,14.471955,0.0,0.0,14.471955,-19310.41,374879.6,355569.19,0,600,62146.0,81274.0,437025.6,436843.19,True,0.4,B2,c0.00075_s0.0
330,2025-04-07,5,2025-04-03,601288,BUY,TARGET_REBALANCE,5.16,5.4566,11600,63296.56,3440.56,47.47242,0.0,0.0,47.47242,-63344.03,355569.19,292225.15,0,11600,81274.0,141130.0,436843.19,433355.15,True,0.4,B2,c0.00075_s0.0
331,2025-04-10,1,2025-04-09,603501,BUY,TARGET_REBALANCE,123.72,124.4973,200,24899.46,155.46,18.674595,0.0,0.0,18.674595,-24918.13,292225.15,267307.02,0,200,137806.0,162550.0,430031.15,429857.02,True,0.4,B2,c0.00075_s0.0
332,2025-04-16,1,2025-04-15,600418,SELL,HOLD_EXPIRY,33.99,33.99,1200,40788.0,0.0,30.591,0.0,0.0,30.591,40757.41,267307.02,308064.43,1200,0,166796.0,126008.0,434103.02,434072.43,True,0.4,B2,c0.00075_s0.0
333,2025-04-16,2,2025-04-15,600171,BUY,TARGET_REBALANCE,36.5,36.8567,1200,44228.04,428.04,33.17103,0.0,0.0,33.17103,-44261.21,308064.43,263803.22,0,1200,126008.0,169808.0,434072.43,433611.22,True,0.4,B2,c0.00075_s0.0
334,2025-04-18,1,2025-04-17,300760,SELL,HOLD_EXPIRY,221.27,228.2075,100,22820.75,693.75,17.115562,0.0,0.0,17.115562,22803.63,263803.22,286606.85,100,0,171593.0,149466.0,435396.22,436072.85,True,0.4,B2,c0.00075_s0.0
335,2025-04-18,2,2025-04-17,002155,BUY,TARGET_REBALANCE,24.33,32.3453,600,19407.18,4809.18,14.555385,0.0,0.0,14.555385,-19421.74,286606.85,267185.12,0,600,149466.0,164064.0,436072.85,431249.12,True,0.4,B2,c0.00075_s0.0
336,2025-04-21,1,2025-04-18,002475,SELL,HOLD_EXPIRY,29.99,30.2533,600,18151.98,157.98,13.613985,0.0,0.0,13.613985,18138.37,267185.12,285323.48,600,0,163430.0,145436.0,430615.12,430759.48,True,0.4,B2,c0.00075_s0.0
337,2025-04-21,2,2025-04-18,601288,SELL,HOLD_EXPIRY,5.41,5.721,11600,66363.6,3607.6,49.7727,0.0,0.0,49.7727,66313.83,285323.48,351637.31,11600,0,145436.0,82680.0,430759.48,434317.31,True,0.4,B2,c0.00075_s0.0
338,2025-04-21,3,2025-04-18,002261,BUY,TARGET_REBALANCE,29.05,29.05,1400,40670.0,0.0,30.5025,0.0,0.0,30.5025,-40700.5,351637.31,310936.81,0,1400,82680.0,123350.0,434317.31,434286.81,True,0.4,B2,c0.00075_s0.0
339,2025-04-21,4,2025-04-18,600988,BUY,TARGET_REBALANCE,29.32,29.7555,1500,44633.25,653.25,33.474938,0.0,0.0,33.474938,-44666.72,310936.81,266270.08,0,1500,123350.0,167330.0,434286.81,433600.08,True,0.4,B2,c0.00075_s0.0
340,2025-04-24,1,2025-04-23,603501,SELL,HOLD_EXPIRY,123.88,124.6583,200,24931.66,155.66,18.698745,0.0,0.0,18.698745,24912.96,266270.08,291183.04,200,0,167124.0,142348.0,433394.08,433531.04,True,0.4,B2,c0.00075_s0.0
341,2025-04-24,2,2025-04-23,300773,BUY,TARGET_REBALANCE,27.38,27.8392,900,25055.28,413.28,18.79146,0.0,0.0,18.79146,-25074.07,291183.04,266108.97,0,900,142348.0,166990.0,433531.04,433098.97,True,0.4,B2,c0.00075_s0.0
342,2025-04-30,1,2025-04-29,600171,SELL,HOLD_EXPIRY,35.09,35.4329,1200,42519.48,411.48,31.88961,0.0,0.0,31.88961,42487.59,266108.97,308596.56,1200,0,159413.0,117305.0,425521.97,425901.56,True,0.4,B2,c0.00075_s0.0
343,2025-04-30,2,2025-04-29,300766,BUY,TARGET_REBALANCE,38.8,38.8,1200,46560.0,0.0,34.92,0.0,0.0,34.92,-46594.92,308596.56,262001.64,0,1200,117305.0,163865.0,425901.56,425866.64,True,0.4,B2,c0.00075_s0.0
344,2025-05-07,1,2025-05-06,002155,SELL,HOLD_EXPIRY,23.4,31.1089,600,18665.34,4625.34,13.999005,0.0,0.0,13.999005,18651.34,262001.64,280652.98,600,0,174858.0,160818.0,436859.64,441470.98,True,0.4,B2,c0.00075_s0.0
345,2025-05-07,2,2025-05-06,600839,BUY,TARGET_REBALANCE,11.4,11.4564,1300,14893.32,73.32,11.16999,0.0,0.0,11.16999,-14904.49,280652.98,265748.49,0,1300,160818.0,175638.0,441470.98,441386.49,True,0.4,B2,c0.00075_s0.0
346,2025-05-08,1,2025-05-07,002261,SELL,HOLD_EXPIRY,33.7,33.7,1400,47180.0,0.0,35.385,0.0,0.0,35.385,47144.62,265748.49,312893.11,1400,0,168896.0,121716.0,434644.49,434609.11,True,0.4,B2,c0.00075_s0.0
347,2025-05-08,2,2025-05-07,600988,SELL,HOLD_EXPIRY,27.35,27.7562,1500,41634.3,609.3,31.225725,0.0,0.0,31.225725,41603.07,312893.11,354496.18,1500,0,121716.0,80691.0,434609.11,435187.18,True,0.4,B2,c0.00075_s0.0
348,2025-05-08,3,2025-05-07,000158,BUY,TARGET_REBALANCE,24.8,24.8538,2200,54678.36,118.36,41.00877,0.0,0.0,41.00877,-54719.37,354496.18,299776.81,0,2200,80691.0,135251.0,435187.18,435027.81,True,0.4,B2,c0.00075_s0.0
349,2025-05-08,4,2025-05-07,300548,BUY,TARGET_REBALANCE,49.5,49.5459,700,34682.13,32.13,26.011598,0.0,0.0,26.011598,-34708.14,299776.81,265068.67,0,700,135251.0,169901.0,435027.81,434969.67,True,0.4,B2,c0.00075_s0.0
350,2025-05-13,1,2025-05-12,300773,SELL,HOLD_EXPIRY,21.4,21.7589,900,19583.01,323.01,14.687258,0.0,0.0,14.687258,19568.32,265068.67,284637.0,900,0,173608.0,154348.0,438676.67,438985.0,True,0.4,B2,c0.00075_s0.0
351,2025-05-13,2,2025-05-12,002130,BUY,TARGET_REBALANCE,21.32,21.4514,900,19306.26,118.26,14.479695,0.0,0.0,14.479695,-19320.74,284637.0,265316.26,0,900,154348.0,173536.0,438985.0,438852.26,True,0.4,B2,c0.00075_s0.0
352,2025-05-19,1,2025-05-16,300766,SELL,HOLD_EXPIRY,39.96,39.96,1200,47952.0,0.0,35.964,0.0,0.0,35.964,47916.04,265316.26,313232.29,1200,0,168836.0,120884.0,434152.26,434116.29,True,0.4,B2,c0.00075_s0.0
353,2025-05-19,2,2025-05-16,601919,BUY,TARGET_REBALANCE,16.14,17.9029,2900,51918.41,5112.41,38.938807,0.0,0.0,38.938807,-51957.35,313232.29,261274.94,0,2900,120884.0,167690.0,434116.29,428964.94,True,0.4,B2,c0.00075_s0.0
354,2025-05-21,1,2025-05-20,600839,SELL,HOLD_EXPIRY,10.53,10.5821,1300,13756.73,67.73,10.317548,0.0,0.0,10.317548,13746.41,261274.94,275021.36,1300,0,164379.0,150690.0,425653.94,425711.36,True,0.4,B2,c0.00075_s0.0
355,2025-05-21,2,2025-05-20,300963,BUY,TARGET_REBALANCE,31.61,44.2479,300,13274.37,3791.37,9.955777,0.0,0.0,9.955777,-13284.33,275021.36,261737.03,0,300,150690.0,160173.0,425711.36,421910.03,True,0.4,B2,c0.00075_s0.0
356,2025-05-22,1,2025-05-21,000158,SELL,HOLD_EXPIRY,23.4,23.4507,2200,51591.54,111.54,38.693655,0.0,0.0,38.693655,51552.85,261737.03,313289.88,2200,0,159475.0,107995.0,421212.03,421284.88,True,0.4,B2,c0.00075_s0.0
357,2025-05-22,2,2025-05-21,300548,SELL,HOLD_EXPIRY,47.5,47.5441,700,33280.87,30.87,24.960653,0.0,0.0,24.960653,33255.91,313289.88,346545.79,700,0,107995.0,74745.0,421284.88,421290.79,True,0.4,B2,c0.00075_s0.0
358,2025-05-22,3,2025-05-21,300750,BUY,TARGET_REBALANCE,277.8,283.1744,100,28317.44,537.44,21.23808,0.0,0.0,21.23808,-28338.68,346545.79,318207.11,0,100,74745.0,102525.0,421290.79,420732.11,True,0.4,B2,c0.00075_s0.0
359,2025-05-23,1,2025-05-22,600418,BUY,TARGET_REBALANCE,40.0,40.0,1500,60000.0,0.0,45.0,0.0,0.0,45.0,-60045.0,318207.11,258162.11,0,1500,101586.0,161586.0,419793.11,419748.11,True,0.4,B2,c0.00075_s0.0
360,2025-05-27,1,2025-05-26,002130,SELL,HOLD_EXPIRY,19.78,19.9019,900,17911.71,109.71,13.433783,0.0,0.0,13.433783,17898.28,258162.11,276060.38,900,0,162952.0,145150.0,421114.11,421210.38,True,0.4,B2,c0.00075_s0.0
361,2025-05-29,1,2025-05-28,601229,BUY,TARGET_REBALANCE,10.52,11.3524,1700,19299.08,1415.08,14.47431,0.0,0.0,14.47431,-19313.55,276060.38,256746.83,0,1700,141231.0,159115.0,417291.38,415861.83,True,0.4,B2,c0.00075_s0.0
362,2025-06-03,1,2025-05-30,601919,SELL,HOLD_EXPIRY,16.33,18.1137,2900,52529.73,5172.73,39.397298,0.0,0.0,39.397298,52490.33,256746.83,309237.16,2900,0,156556.0,109199.0,413302.83,418436.16,True,0.4,B2,c0.00075_s0.0
363,2025-06-03,2,2025-05-30,300468,BUY,TARGET_REBALANCE,27.05,27.2039,2000,54407.8,307.8,40.80585,0.0,0.0,40.80585,-54448.61,309237.16,254788.56,0,2000,109199.0,163299.0,418436.16,418087.56,True,0.4,B2,c0.00075_s0.0
364,2025-06-05,1,2025-06-04,300963,SELL,HOLD_EXPIRY,30.5,42.6942,300,12808.26,3658.26,9.606195,0.0,0.0,9.606195,12798.65,254788.56,267587.21,300,0,158386.0,149236.0,413174.56,416823.21,True,0.4,B2,c0.00075_s0.0
365,2025-06-05,2,2025-06-04,002639,BUY,TARGET_REBALANCE,11.79,11.79,1300,15327.0,0.0,11.49525,0.0,0.0,11.49525,-15338.5,267587.21,252248.72,0,1300,149236.0,164563.0,416823.21,416811.72,True,0.4,B2,c0.00075_s0.0
366,2025-06-06,1,2025-06-05,300750,SELL,HOLD_EXPIRY,252.0,256.8753,100,25687.53,487.53,19.265648,0.0,0.0,19.265648,25668.26,252248.72,277916.98,100,0,169330.0,144130.0,421578.72,422046.98,True,0.4,B2,c0.00075_s0.0
367,2025-06-06,2,2025-06-05,002916,BUY,TARGET_REBALANCE,91.5,92.0547,200,18410.94,110.94,13.808205,0.0,0.0,13.808205,-18424.75,277916.98,259492.23,0,200,144130.0,162430.0,422046.98,421922.23,True,0.4,B2,c0.00075_s0.0
368,2025-06-09,1,2025-06-06,600418,SELL,HOLD_EXPIRY,35.81,35.81,1500,53715.0,0.0,40.28625,0.0,0.0,40.28625,53674.71,259492.23,313166.94,1500,0,164347.0,110632.0,423839.23,423798.94,True,0.4,B2,c0.00075_s0.0
369,2025-06-09,2,2025-06-06,300255,BUY,TARGET_REBALANCE,44.46,44.46,1300,57798.0,0.0,43.3485,0.0,0.0,43.3485,-57841.35,313166.94,255325.6,0,1300,110632.0,168430.0,423798.94,423755.6,True,0.4,B2,c0.00075_s0.0
370,2025-06-13,1,2025-06-12,601229,SELL,HOLD_EXPIRY,10.58,11.1818,1700,19009.06,1023.06,14.256795,0.0,0.0,14.256795,18994.8,255325.6,274320.4,1700,0,176934.0,158948.0,432259.6,433268.4,True,0.4,B2,c0.00075_s0.0
371,2025-06-13,2,2025-06-12,002734,BUY,TARGET_REBALANCE,22.21,22.8174,600,13690.44,364.44,10.26783,0.0,0.0,10.26783,-13700.71,274320.4,260619.69,0,600,158948.0,172274.0,433268.4,432893.69,True,0.4,B2,c0.00075_s0.0
372,2025-06-17,1,2025-06-16,300468,SELL,HOLD_EXPIRY,36.16,36.2331,2000,72466.2,146.2,54.34965,0.0,0.0,54.34965,72411.85,260619.69,333031.54,2000,0,189896.0,117576.0,450515.69,450607.54,True,0.4,B2,c0.00075_s0.0
373,2025-06-17,2,2025-06-16,300085,BUY,TARGET_REBALANCE,41.36,41.36,1500,62040.0,0.0,46.53,0.0,0.0,46.53,-62086.53,333031.54,270945.01,0,1500,117576.0,179616.0,450607.54,450561.01,True,0.4,B2,c0.00075_s0.0
374,2025-06-19,1,2025-06-18,002639,SELL,HOLD_EXPIRY,10.77,10.77,1300,14001.0,0.0,10.50075,0.0,0.0,10.50075,13990.5,270945.01,284935.51,1300,0,181951.0,167950.0,452896.01,452885.51,True,0.4,B2,c0.00075_s0.0
375,2025-06-20,1,2025-06-19,002916,SELL,HOLD_EXPIRY,102.08,102.6989,200,20539.78,123.78,15.404835,0.0,0.0,15.404835,20524.38,284935.51,305459.89,200,0,145576.0,125160.0,430511.51,430619.89,True,0.4,B2,c0.00075_s0.0
376,2025-06-20,2,2025-06-19,600415,BUY,TARGET_REBALANCE,19.46,20.3568,700,14249.76,627.76,10.68732,0.0,0.0,10.68732,-14260.45,305459.89,291199.44,0,700,125160.0,138782.0,430619.89,429981.44,True,0.4,B2,c0.00075_s0.0
377,2025-06-20,3,2025-06-19,601857,BUY,TARGET_REBALANCE,9.2,9.7117,3100,30106.27,1586.27,22.579702,0.0,0.0,22.579702,-30128.85,291199.44,261070.59,0,3100,138782.0,167302.0,429981.44,428372.59,True,0.4,B2,c0.00075_s0.0
378,2025-06-23,1,2025-06-20,300255,SELL,HOLD_EXPIRY,50.39,50.39,1300,65507.0,0.0,49.13025,0.0,0.0,49.13025,65457.87,261070.59,326528.46,1300,0,173565.0,108058.0,434635.59,434586.46,True,0.4,B2,c0.00075_s0.0
379,2025-06-23,2,2025-06-20,601328,BUY,TARGET_REBALANCE,7.94,8.1166,7900,64121.14,1395.14,48.090855,0.0,0.0,48.090855,-64169.23,326528.46,262359.23,0,7900,108058.0,170784.0,434586.46,433143.23,True,0.4,B2,c0.00075_s0.0
380,2025-06-27,1,2025-06-26,002734,SELL,HOLD_EXPIRY,17.96,18.4511,600,11070.66,294.66,8.302995,0.0,0.0,8.302995,11062.36,262359.23,273421.59,600,0,187017.0,176241.0,449376.23,449662.59,True,0.4,B2,c0.00075_s0.0
381,2025-06-30,1,2025-06-27,600036,BUY,TARGET_REBALANCE,46.13,49.3685,100,4936.85,323.85,3.702637,0.0,0.0,3.702637,-4940.55,273421.59,268481.03,0,100,170854.0,175467.0,444275.59,443948.03,True,0.4,B2,c0.00075_s0.0
382,2025-07-01,1,2025-06-30,300085,SELL,HOLD_EXPIRY,44.89,44.89,1500,67335.0,0.0,50.50125,0.0,0.0,50.50125,67284.5,268481.03,335765.53,1500,0,176298.0,108963.0,444779.03,444728.53,True,0.4,B2,c0.00075_s0.0
383,2025-07-01,2,2025-06-30,600967,BUY,TARGET_REBALANCE,19.88,19.9573,3300,65859.09,255.09,49.394317,0.0,0.0,49.394317,-65908.48,335765.53,269857.05,0,3300,108963.0,174567.0,444728.53,444424.05,True,0.4,B2,c0.00075_s0.0
384,2025-07-04,1,2025-07-03,600415,SELL,HOLD_EXPIRY,18.67,19.5304,700,13671.28,602.28,10.25346,0.0,0.0,10.25346,13661.03,269857.05,283518.07,700,0,164054.0,150985.0,433911.05,434503.07,True,0.4,B2,c0.00075_s0.0
385,2025-07-04,2,2025-07-03,601857,SELL,HOLD_EXPIRY,8.55,8.7736,3100,27198.16,693.16,20.39862,0.0,0.0,20.39862,27177.76,283518.07,310695.84,3100,0,150985.0,124480.0,434503.07,435175.84,True,0.4,B2,c0.00075_s0.0
386,2025-07-04,3,2025-07-03,000063,BUY,TARGET_REBALANCE,32.67,32.67,1200,39204.0,0.0,29.403,0.0,0.0,29.403,-39233.4,310695.84,271462.43,0,1200,124480.0,163684.0,435175.84,435146.43,True,0.4,B2,c0.00075_s0.0
387,2025-07-04,4,2025-07-03,002987,BUY,TARGET_REBALANCE,22.52,27.3891,300,8216.73,1460.73,6.162547,0.0,0.0,6.162547,-8222.89,271462.43,263239.54,0,300,163684.0,170440.0,435146.43,433679.54,True,0.4,B2,c0.00075_s0.0
388,2025-07-07,1,2025-07-04,601328,SELL,HOLD_EXPIRY,8.21,8.3926,7900,66301.54,1442.54,49.726155,0.0,0.0,49.726155,66251.81,263239.54,329491.35,7900,0,171170.0,106311.0,434409.54,435802.35,True,0.4,B2,c0.00075_s0.0
389,2025-07-07,2,2025-07-04,603228,BUY,TARGET_REBALANCE,45.8,46.1559,1400,64618.26,498.26,48.463695,0.0,0.0,48.463695,-64666.72,329491.35,264824.63,0,1400,106311.0,170431.0,435802.35,435255.63,True,0.4,B2,c0.00075_s0.0
390,2025-07-14,1,2025-07-11,600036,SELL,HOLD_EXPIRY,45.65,46.8295,100,4682.95,117.95,3.512213,0.0,0.0,3.512213,4679.44,264824.63,269504.07,100,0,177283.0,172718.0,442107.63,442222.07,True,0.4,B2,c0.00075_s0.0
391,2025-07-14,2,2025-07-11,002602,BUY,TARGET_REBALANCE,12.33,12.3802,200,2476.04,10.04,1.85703,0.0,0.0,1.85703,-2477.9,269504.07,267026.17,0,200,172718.0,175184.0,442222.07,442210.17,True,0.4,B2,c0.00075_s0.0
392,2025-07-15,1,2025-07-14,600967,SELL,HOLD_EXPIRY,17.99,17.99,3300,59367.0,0.0,44.52525,0.0,0.0,44.52525,59322.47,267026.17,326348.65,3300,0,177577.0,118210.0,444603.17,444558.65,True,0.4,B2,c0.00075_s0.0
393,2025-07-15,2,2025-07-14,600744,BUY,TARGET_REBALANCE,8.7,8.7,6700,58290.0,0.0,43.7175,0.0,0.0,43.7175,-58333.72,326348.65,268014.93,0,6700,118210.0,176500.0,444558.65,444514.93,True,0.4,B2,c0.00075_s0.0
394,2025-07-18,1,2025-07-17,000063,SELL,HOLD_EXPIRY,34.64,34.64,1200,41568.0,0.0,31.176,0.0,0.0,31.176,41536.82,268014.93,309551.75,1200,0,180320.0,138752.0,448334.93,448303.75,True,0.4,B2,c0.00075_s0.0
395,2025-07-18,2,2025-07-17,002987,SELL,HOLD_EXPIRY,22.1,26.8783,300,8063.49,1433.49,6.047618,0.0,0.0,6.047618,8057.44,309551.75,317609.19,300,0,138752.0,132122.0,448303.75,449731.19,True,0.4,B2,c0.00075_s0.0
396,2025-07-18,3,2025-07-17,601689,BUY,TARGET_REBALANCE,49.28,49.6142,600,29768.52,200.52,22.32639,0.0,0.0,22.32639,-29790.85,317609.19,287818.35,0,600,132122.0,161690.0,449731.19,449508.35,True,0.4,B2,c0.00075_s0.0
397,2025-07-21,1,2025-07-18,603228,SELL,HOLD_EXPIRY,53.47,53.8856,1400,75439.84,581.84,56.57988,0.0,0.0,56.57988,75383.26,287818.35,363201.61,1400,0,159661.0,84803.0,447479.35,448004.61,True,0.4,B2,c0.00075_s0.0
398,2025-07-21,2,2025-07-18,002126,BUY,TARGET_REBALANCE,28.0,28.0566,2200,61724.52,124.52,46.29339,0.0,0.0,46.29339,-61770.81,363201.61,301430.79,0,2200,84803.0,146403.0,448004.61,447833.79,True,0.4,B2,c0.00075_s0.0
399,2025-07-21,3,2025-07-18,300502,BUY,TARGET_REBALANCE,184.83,259.0984,100,25909.84,7426.84,19.43238,0.0,0.0,19.43238,-25929.27,301430.79,275501.52,0,100,146403.0,164886.0,447833.79,440387.52,True,0.4,B2,c0.00075_s0.0
400,2025-07-28,1,2025-07-25,002602,SELL,HOLD_EXPIRY,12.16,12.2096,200,2441.92,9.92,1.83144,0.0,0.0,1.83144,2440.09,275501.52,277941.61,200,0,162583.0,160151.0,438084.52,438092.61,True,0.4,B2,c0.00075_s0.0
401,2025-07-28,2,2025-07-25,601888,BUY,TARGET_REBALANCE,67.2,67.4123,100,6741.23,21.23,5.055923,0.0,0.0,5.055923,-6746.29,277941.61,271195.32,0,100,160151.0,166871.0,438092.61,438066.32,True,0.4,B2,c0.00075_s0.0
402,2025-07-29,1,2025-07-28,600744,SELL,HOLD_EXPIRY,7.17,7.17,6700,48039.0,0.0,36.02925,0.0,0.0,36.02925,48002.97,271195.32,319198.3,6700,0,166315.0,118276.0,437510.32,437474.3,True,0.4,B2,c0.00075_s0.0
403,2025-07-29,2,2025-07-28,000625,BUY,TARGET_REBALANCE,13.4,13.4574,3800,51138.12,218.12,38.35359,0.0,0.0,38.35359,-51176.47,319198.3,268021.82,0,3800,118276.0,169196.0,437474.3,437217.82,True,0.4,B2,c0.00075_s0.0
404,2025-08-01,1,2025-07-31,601689,SELL,HOLD_EXPIRY,46.04,46.3522,600,27811.32,187.32,20.85849,0.0,0.0,20.85849,27790.46,268021.82,295812.28,600,0,165545.0,137921.0,433566.82,433733.28,True,0.4,B2,c0.00075_s0.0
405,2025-08-01,2,2025-07-31,000333,BUY,TARGET_REBALANCE,70.2,70.6408,400,28256.32,176.32,21.19224,0.0,0.0,21.19224,-28277.51,295812.28,267534.77,0,400,137921.0,166001.0,433733.28,433535.77,True,0.4,B2,c0.00075_s0.0
