signal_date,execution_date,in_risk,allow_buys,trigger_count,trigger_components,position_ratio,csi300_ret20,turnover_ratio,acct_dd
2026-05-27,2026-05-28,True,False,1,acct_dd=-0.0915≤-0.08,0.4,0.0291,1.054,-0.0915
2026-05-28,2026-05-29,True,False,0,,0.4,0.03,0.9599,-0.0668
2026-05-29,2026-06-01,True,False,0,,0.4,0.0281,1.0598,-0.0726
2026-06-01,2026-06-02,True,False,1,acct_dd=-0.1013≤-0.08,0.4,0.007,0.915,-0.1013
2026-06-02,2026-06-03,True,False,1,acct_dd=-0.0814≤-0.08,0.4,0.0223,0.8877,-0.0814
2026-06-03,2026-06-04,True,False,0,,0.4,0.0127,0.9966,-0.0505
2026-06-04,2026-06-05,True,False,0,,0.4,0.0009,0.8838,-0.0349
2026-06-05,2026-06-08,True,False,0,,0.4,-0.0113,0.9857,-0.0601
2026-06-08,2026-06-09,True,False,0,,0.4,-0.0481,0.9083,-0.073
2026-06-09,2026-06-10,True,False,0,,0.4,-0.0296,0.8663,-0.0559
2026-06-10,2026-06-11,True,False,0,,0.4,-0.05,0.8677,-0.0434
2026-06-11,2026-06-12,True,False,0,,0.4,-0.0391,0.8564,-0.0133
2026-06-12,2026-06-15,True,False,0,,0.4,-0.0169,1.0787,-0.0058
2026-06-15,2026-06-16,True,False,0,,0.4,0.012,1.0146,0.0
2026-06-16,2026-06-17,False,True,0,,0.6,0.0065,1.0235,0.0
2026-06-17,2026-06-18,False,True,0,,0.6,0.0166,1.0303,-0.0001
2026-06-18,2026-06-22,False,True,0,,0.6,0.0331,1.1055,0.0
2026-06-22,2026-06-23,False,True,0,,0.6,0.0443,1.2312,0.0
2026-06-23,2026-06-24,False,True,1,acct_dd=-0.0922≤-0.08,0.6,-0.0004,1.1299,-0.0922
2026-06-24,2026-06-25,False,True,0,,0.6,-0.001,1.0773,-0.0679
2026-06-25,2026-06-26,False,True,0,,0.6,0.0228,1.1721,-0.0607
2026-06-26,2026-06-29,False,True,0,,0.6,-0.0094,1.1431,-0.0371
2026-06-29,2026-06-30,False,True,0,,0.6,0.0071,1.1319,-0.0247
