signal_date,trade_date,risk_state,opp_structure,total_position,budgets,health_scores
2026-05-26,2026-05-27,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30936651473478743, ""attack"": 0.07455321488334352, ""balanced"": 0.0562484572245068, ""defensive"": 0.10983181315736233}","{""core"": 56.94517837945416, ""attack"": 44.49867318301203, ""balanced"": 56.94517837945416, ""defensive"": 54.41160015261188}"
2026-05-27,2026-05-28,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10817367096004325, ""attack"": 0.0, ""balanced"": 0.08113025322003244, ""defensive"": 0.36069607581992436}","{""core"": 58.55062737299805, ""attack"": 45.952002273776536, ""balanced"": 58.55062737299805, ""defensive"": 54.40952082070911}"
2026-05-28,2026-05-29,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10836526342349387, ""attack"": 0.0, ""balanced"": 0.08127394756762038, ""defensive"": 0.3603607890088858}","{""core"": 58.15169193932866, ""attack"": 46.64372280266931, ""balanced"": 58.15169193932866, ""defensive"": 52.7573064563335}"
2026-05-29,2026-06-01,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10929325086196648, ""attack"": 0.0, ""balanced"": 0.08196993814647485, ""defensive"": 0.35873681099155874}","{""core"": 58.64571711259157, ""attack"": 45.14063397151065, ""balanced"": 58.64571711259157, ""defensive"": 51.888968512236715}"
2026-06-01,2026-06-02,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.31130132017116374, ""attack"": 0.07406242482883281, ""balanced"": 0.05660024003112068, ""defensive"": 0.10803601496888285}","{""core"": 56.90497794482306, ""attack"": 43.25804847603834, ""balanced"": 56.90497794482306, ""defensive"": 52.02772807274889}"
2026-06-02,2026-06-03,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11006825364736059, ""attack"": 0.0, ""balanced"": 0.08255119023552043, ""defensive"": 0.357380556117119}","{""core"": 58.30144115715601, ""attack"": 45.51019804165571, ""balanced"": 58.30144115715601, ""defensive"": 52.788215038284484}"
2026-06-03,2026-06-04,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.31083480305555794, ""attack"": 0.0743913016083575, ""balanced"": 0.056515418737374166, ""defensive"": 0.10825847659871048}","{""core"": 57.208924875384525, ""attack"": 44.07947593409888, ""balanced"": 57.208924875384525, ""defensive"": 52.682375395012215}"
2026-06-04,2026-06-05,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.310865671379782, ""attack"": 0.07461263469500537, ""balanced"": 0.05652103115996035, ""defensive"": 0.10800066276525234}","{""core"": 57.07166520867759, ""attack"": 44.229220267780434, ""balanced"": 57.07166520867759, ""defensive"": 52.296530765597794}"
2026-06-05,2026-06-08,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11066092388385644, ""attack"": 0.0, ""balanced"": 0.08299569291289233, ""defensive"": 0.3563433832032513}","{""core"": 57.924296787624954, ""attack"": 45.0818518467278, ""balanced"": 57.924296787624954, ""defensive"": 51.586004449808314}"
2026-06-08,2026-06-09,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11036085662490643, ""attack"": 0.0, ""balanced"": 0.08277064246867981, ""defensive"": 0.35686850090641387}","{""core"": 57.924296787624954, ""attack"": 44.655536057254125, ""balanced"": 57.924296787624954, ""defensive"": 52.012320239282}"
2026-06-09,2026-06-10,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10732857343576581, ""attack"": 0.0, ""balanced"": 0.08049643007682435, ""defensive"": 0.3621749964874099}","{""core"": 56.062907192624714, ""attack"": 44.05980395019343, ""balanced"": 56.062907192624714, ""defensive"": 52.25830512857797}"
2026-06-10,2026-06-11,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1113058111539834, ""attack"": 0.0, ""balanced"": 0.08347935836548755, ""defensive"": 0.35521483048052915}","{""core"": 56.36407153767932, ""attack"": 43.882473684526154, ""balanced"": 56.36407153767932, ""defensive"": 49.222107747253176}"
2026-06-11,2026-06-12,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11076978349885781, ""attack"": 0.0, ""balanced"": 0.08307733762414336, ""defensive"": 0.3561528788769988}","{""core"": 56.4006672316069, ""attack"": 44.38620984376621, ""balanced"": 56.4006672316069, ""defensive"": 47.744304195585705}"
2026-06-12,2026-06-15,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1104977029396455, ""attack"": 0.0, ""balanced"": 0.08287327720473411, ""defensive"": 0.35662901985562045}","{""core"": 57.37897045378148, ""attack"": 46.30408467395152, ""balanced"": 57.37897045378148, ""defensive"": 49.01810746743209}"
2026-06-15,2026-06-16,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11076178507957746, ""attack"": 0.0, ""balanced"": 0.08307133880968309, ""defensive"": 0.35616687611073955}","{""core"": 57.831019821524535, ""attack"": 46.8384287185924, ""balanced"": 57.831019821524535, ""defensive"": 49.50605264891172}"
2026-06-16,2026-06-17,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.1105649990349402, ""attack"": 0.0, ""balanced"": 0.08292374927620515, ""defensive"": 0.35651125168885467}","{""core"": 57.44456991117372, ""attack"": 45.868947985134135, ""balanced"": 57.44456991117372, ""defensive"": 50.06105870593952}"
2026-06-17,2026-06-18,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10919746957514118, ""attack"": 0.0, ""balanced"": 0.08189810218135586, ""defensive"": 0.358904428243503}","{""core"": 56.71175866589927, ""attack"": 48.86414806955083, ""balanced"": 56.71175866589927, ""defensive"": 51.2986288514114}"
2026-06-18,2026-06-22,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.3041929036443106, ""attack"": 0.07925347547970653, ""balanced"": 0.05530780066260192, ""defensive"": 0.111245820213381}","{""core"": 56.34298377010363, ""attack"": 47.7980532820669, ""balanced"": 56.34298377010363, ""defensive"": 51.06076265833583}"
2026-06-22,2026-06-23,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.11168477291460872, ""attack"": 0.0, ""balanced"": 0.08376357968595655, ""defensive"": 0.3545516473994348}","{""core"": 56.78144530856517, ""attack"": 47.359591743605364, ""balanced"": 56.78144530856517, ""defensive"": 51.93768573525891}"
2026-06-23,2026-06-24,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30925444947524366, ""attack"": 0.07719762921982797, ""balanced"": 0.05622808172277158, ""defensive"": 0.10731983958215678}","{""core"": 56.05067607779594, ""attack"": 47.067284051297676, ""balanced"": 56.05067607779594, ""defensive"": 51.206916504489676}"
2026-06-24,2026-06-25,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10122763563944684, ""attack"": 0.0, ""balanced"": 0.07592072672958514, ""defensive"": 0.3728516376309681}","{""core"": 53.29166734018801, ""attack"": 51.180227759313794, ""balanced"": 53.29166734018801, ""defensive"": 56.48084730230008}"
2026-06-25,2026-06-26,NEUTRAL,NO_EDGE,0.55,"{""core"": 0.10436139894979693, ""attack"": 0.0, ""balanced"": 0.07827104921234769, ""defensive"": 0.36736755183785536}","{""core"": 54.036926365341365, ""attack"": 50.56563335235032, ""balanced"": 54.036926365341365, ""defensive"": 55.22037488810893}"
2026-06-26,2026-06-29,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.30231630655437197, ""attack"": 0.07983996151690284, ""balanced"": 0.05496660119170398, ""defensive"": 0.11287713073702124}","{""core"": 52.45304014699279, ""attack"": 49.209903290147736, ""balanced"": 52.45304014699279, ""defensive"": 55.196655390281066}"
2026-06-29,2026-06-30,NEUTRAL,NARROW_MOMENTUM,0.55,"{""core"": 0.29826357026558364, ""attack"": 0.08054403083828951, ""balanced"": 0.054229740048287935, ""defensive"": 0.11696265884783895}","{""core"": 53.45935412693932, ""attack"": 50.09580252751536, ""balanced"": 53.45935412693932, ""defensive"": 55.47166887772152}"
