factor,rebalance_frequency,signal_time,execution_time,exit_execution_time,t_plus_1_execution,long_names,synthetic_short_names,missing_long_open_prices,missing_short_open_prices,long_turnover,synthetic_short_turnover,gross_long_return,gross_short_underlying_return,gross_synthetic_spread_return,BASE_7P5_10_net_long_return,BASE_7P5_10_net_synthetic_spread_return,CONSERVATIVE_15_25_net_long_return,CONSERVATIVE_15_25_net_synthetic_spread_return,CONSERVATIVE_15_50_net_long_return,CONSERVATIVE_15_50_net_synthetic_spread_return,EXTREME_30_100_net_long_return,EXTREME_30_100_net_synthetic_spread_return,EXTREME_50_100_net_long_return,EXTREME_50_100_net_synthetic_spread_return
value,MONTHLY_20D,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,84,84,0,0,1.1904761904761905,1.1547619047619049,0.07872398592531969,0.13583323468173905,-0.05710924875641936,0.07664065259198635,-0.061213415423086025,0.07396208116341493,-0.06649020113737174,0.07098589068722445,-0.07235329637546697,0.06324779544912922,-0.0875973439945146,0.060866843068176836,-0.0922878201849908
low_volatility_value,DAILY,2025-08-11T15:30:00+08:00,2025-08-12T09:30:00+08:00,2025-08-13T09:30:00+08:00,True,37,37,0,0,1.0,1.0,0.0016978766006585414,-0.002518659312341304,0.004216535912999845,-5.212339934145861e-05,0.0007165359129998453,-0.002302123399341459,-0.0037834640870001547,-0.004802123399341459,-0.008783464087000155,-0.01130212339934146,-0.021783464087000156,-0.013302123399341458,-0.025783464087000153
low_volatility_value,DAILY,2025-08-12T15:30:00+08:00,2025-08-13T09:30:00+08:00,2025-08-14T09:30:00+08:00,True,85,85,0,0,0.5647058823529401,0.7411764705882338,0.002520963475064355,0.012789278957132463,-0.010268315482068108,0.0015327281809467098,-0.012553609599715162,0.00026213994565259463,-0.015491844893832804,-0.001149624760229756,-0.018756550776185738,-0.004820212995523867,-0.027244786070303367,-0.005949624760229746,-0.029856550776185715
low_volatility_value,DAILY,2025-08-13T15:30:00+08:00,2025-08-14T09:30:00+08:00,2025-08-15T09:30:00+08:00,True,84,84,0,0,0.02352941176470586,0.04705882352941174,-0.016619123975406307,-0.021083989111245992,0.004464865135839685,-0.016660300445994543,0.00434133572407498,-0.01671324162246513,0.004182512194663215,-0.016772065151876896,0.004006041606427921,-0.016925006328347484,0.003547218077016156,-0.016972065151876894,0.003406041606427921
low_volatility_value,DAILY,2025-08-14T15:30:00+08:00,2025-08-15T09:30:00+08:00,2025-08-18T09:30:00+08:00,True,85,85,33,62,0.0352941176470588,0.04705882352941174,0.018402251809045946,0.027211375651741723,-0.008809123842695776,0.018340487103163595,-0.0089532414897546,0.01826107533845771,-0.009138535607401658,0.018172840044340065,-0.009344417960342835,0.01794342827963418,-0.009879712077989893,0.017872840044340064,-0.010044417960342835
low_volatility_value,DAILY,2025-08-15T15:30:00+08:00,2025-08-18T09:30:00+08:00,2025-08-19T09:30:00+08:00,True,85,85,31,61,0.023529411764705882,0.023529411764705882,0.0023739668192847624,0.020180185456208182,-0.01780621863692342,0.002332790348696527,-0.01788857157809989,0.002279849172225939,-0.017994453931041068,0.002221025642814174,-0.018112100989864596,0.0020680844663435857,-0.018417983342805772,0.0020210256428141744,-0.018512100989864597
low_volatility_value,DAILY,2025-08-18T15:30:00+08:00,2025-08-19T09:30:00+08:00,2025-08-20T09:30:00+08:00,True,35,35,0,0,0.5882352941176466,0.7294117647058812,-0.0006148372903775678,-0.008492714079107597,0.00787787678873003,-0.0016442490550834495,0.005571994435788857,-0.0029677784668481547,0.0026072885534359188,-0.004438366702142271,-0.000686829093622901,-0.008261896113906975,-0.009251534975975832,-0.009438366702142266,-0.011886829093622887
low_volatility_value,DAILY,2025-08-19T15:30:00+08:00,2025-08-20T09:30:00+08:00,2025-08-21T09:30:00+08:00,True,83,83,0,0,0.5903614457831323,0.7228915662650591,0.012277670192248747,0.011136900133498495,0.0011407700587502522,0.011244537662128266,-0.0011574227123340827,0.009916224409116218,-0.004112241989442513,0.008440320794658387,-0.007395374519562993,0.004602971397068027,-0.01593151909787624,0.003422248505501763,-0.01855802512197262
low_volatility_value,DAILY,2025-08-20T15:30:00+08:00,2025-08-21T09:30:00+08:00,2025-08-22T09:30:00+08:00,True,84,84,0,0,0.07142857142857142,0.047619047619047616,0.002003121871340733,-0.007429751119845494,0.009432872991186227,0.001878121871340733,0.009224539657852894,0.0017174075856264475,0.008956682514995751,0.0015388361570550188,0.008659063467376703,0.0010745504427693046,0.00788525394356718,0.0009316932999121619,0.0076471587054719415
low_volatility_value,DAILY,2025-08-21T15:30:00+08:00,2025-08-22T09:30:00+08:00,2025-08-25T09:30:00+08:00,True,85,85,0,0,0.0352941176470588,0.08235294117647057,0.007053946370875915,0.02364008244451551,-0.016586136073639596,0.006992181664993562,-0.016792018426580773,0.00691276990028768,-0.017056724308933714,0.006824534606170033,-0.017350841955992537,0.006595122841464151,-0.01811554783834548,0.006524534606170033,-0.018350841955992535
low_volatility_value,DAILY,2025-08-22T15:30:00+08:00,2025-08-25T09:30:00+08:00,2025-08-26T09:30:00+08:00,True,86,86,0,0,0.08139534883720917,0.03488372093023256,0.005831356080978987,0.006086591888715478,-0.0002552358077364909,0.005688914220513871,-0.00045872417982951395,0.00550577468563015,-0.0007203520868062578,0.005302286313537127,-0.0010110497612248622,0.004773216546095267,-0.0017668637147132335,0.004610425848420849,-0.001999421854248117
low_volatility_value,DAILY,2025-08-25T15:30:00+08:00,2025-08-26T09:30:00+08:00,2025-08-27T09:30:00+08:00,True,82,82,0,0,0.08139534883720943,0.08139534883720943,0.005000136696786744,0.007149294086948347,-0.0021491573901616023,0.0048576948363216275,-0.0024340411110918355,0.004674555301437906,-0.002800320180859278,0.004471066929344883,-0.003207296925045325,0.003941997161903021,-0.004265436459929047,0.003779206464228603,-0.004591017855277885
low_volatility_value,DAILY,2025-08-26T15:30:00+08:00,2025-08-27T09:30:00+08:00,2025-08-28T09:30:00+08:00,True,83,83,1,0,0.08433734939759037,0.04819277108433734,-0.02534909550977092,-0.030034379909567494,0.004685284399796576,-0.0254966858712167,0.004453356688953202,-0.02568644490736128,0.004155163917868865,-0.025897288280855257,0.0038238386166640458,-0.026445481051939595,0.002962392833531516,-0.026614155750734773,0.0026973325925676605
low_volatility_value,DAILY,2025-08-27T15:30:00+08:00,2025-08-28T09:30:00+08:00,2025-08-29T09:30:00+08:00,True,85,85,0,0,0.07058823529411759,0.04705882352941176,0.0038011422211123845,0.02337414522439611,-0.019573003003283723,0.0036776128093476785,-0.0197788853562249,0.0035187892799359143,-0.02004359123857784,0.00334231869170062,-0.020337708885636664,0.0028834951622888558,-0.021102414767989606,0.002742318691700621,-0.02133770888563666
low_volatility_value,DAILY,2025-08-28T15:30:00+08:00,2025-08-29T09:30:00+08:00,2025-09-01T09:30:00+08:00,True,85,85,4,3,0.058823529411764705,0.07058823529411765,-0.0025292364007339424,0.001749972420622394,-0.004279208821356337,-0.0026321775772045306,-0.004505679409591631,-0.002764530518381001,-0.004796855880179866,-0.002911589341910413,-0.005120385291944572,-0.0032939422830868836,-0.0059615617625328075,-0.0034115893419104128,-0.006220385291944572
low_volatility_value,DAILY,2025-08-29T15:30:00+08:00,2025-09-01T09:30:00+08:00,2025-09-02T09:30:00+08:00,True,84,84,6,3,0.04705882352941174,0.04705882352941174,0.0043946327330232765,0.003954251396269195,0.0004403813367540813,0.004312279791846806,0.0002756754544011402,0.0042063974389056295,6.391074851878735e-05,0.0040887503800821,-0.00017138336912827135,0.003782868027140924,-0.000783148075010624,0.0036887503800821005,-0.0009713833691282708
low_volatility_value,DAILY,2025-09-01T15:30:00+08:00,2025-09-02T09:30:00+08:00,2025-09-03T09:30:00+08:00,True,79,79,2,0,0.0952380952380952,0.10714285714285712,-0.003393716314770721,-0.03073141407506304,0.02733769776029232,-0.0035603829814373875,0.026983531093625654,-0.0037746686957231016,0.02652817395076851,-0.004012763933818339,0.02602222156981613,-0.004631811552865959,0.02470674537933994,-0.004822287743342149,0.024301983474578036
low_volatility_value,DAILY,2025-09-02T15:30:00+08:00,2025-09-03T09:30:00+08:00,2025-09-04T09:30:00+08:00,True,83,83,0,0,0.0843373493975904,0.09638554216867473,-0.015011393257899892,-0.03163014076415017,0.016618747506250274,-0.015158983619345675,0.01630248244600931,-0.015348742655490254,0.015895855939985215,-0.01555958602898423,0.01544404871106955,-0.016107778800068567,0.014269349915888827,-0.01627645349886375,0.013907904132756298
low_volatility_value,DAILY,2025-09-03T15:30:00+08:00,2025-09-04T09:30:00+08:00,2025-09-05T09:30:00+08:00,True,85,85,0,0,0.05882352941176465,0.07058823529411759,0.0028197296168398786,-0.021625495570789088,0.024445225187628965,0.0027167884403692904,0.024218754599393672,0.00258443549919282,0.023927578128805436,0.0024373766756634082,0.02360404871704073,0.0020550237344869383,0.022762872246452497,0.0019373766756634089,0.02250404871704073
low_volatility_value,DAILY,2025-09-04T15:30:00+08:00,2025-09-05T09:30:00+08:00,2025-09-08T09:30:00+08:00,True,86,86,0,0,0.046511627906976744,0.05813953488372092,0.014814997537438365,0.027064591302284616,-0.012249593764846252,0.014733602188601156,-0.012432733299729973,0.014628951025810457,-0.012668198416009042,0.014512671956043015,-0.012929826322985788,0.014210346374647667,-0.013610058881125322,0.014117323118833713,-0.013819361206706716
low_volatility_value,DAILY,2025-09-05T15:30:00+08:00,2025-09-08T09:30:00+08:00,2025-09-09T09:30:00+08:00,True,86,86,0,0,0.03488372093023256,0.03488372093023256,0.010470367735791845,0.010051539989808877,0.0004188277459829682,0.010409321224163938,0.00029673472272715427,0.010330832852070915,0.00013975797854110775,0.010243623549745333,-3.4660626110055075e-05,0.010016879363698822,-0.00048814899820307834,0.009947111921838357,-0.0006276838819240084
low_volatility_value,DAILY,2025-09-08T15:30:00+08:00,2025-09-09T09:30:00+08:00,2025-09-10T09:30:00+08:00,True,83,83,0,0,0.05813953488372106,0.06976744186046525,-0.0017112688740467655,-0.013502392743350659,0.011791123869303893,-0.0018130130600932774,0.011567286660001567,-0.0019438270135816497,0.011279495962327147,-0.0020891758507909524,0.010959728520466682,-0.002467082827535139,0.01012833317162947,-0.0025833618973025814,0.009872519218141099
low_volatility_value,DAILY,2025-09-09T15:30:00+08:00,2025-09-10T09:30:00+08:00,2025-09-11T09:30:00+08:00,True,85,85,0,0,0.05882352941176467,0.03529411764705884,-0.001763582364882845,0.0036898781536906385,-0.005453460518573483,-0.0018665235413534331,-0.005618166400926424,-0.0019988764825299037,-0.005829931106808777,-0.0021459353060593153,-0.0060652252244558355,-0.0025282882472357857,-0.006676989930338189,-0.002645935306059315,-0.006865225224455835
low_volatility_value,DAILY,2025-09-10T15:30:00+08:00,2025-09-11T09:30:00+08:00,2025-09-12T09:30:00+08:00,True,84,84,0,0,0.04705882352941174,0.04705882352941174,0.009349543918168793,0.02819159883755577,-0.018842054919386977,0.009267190976992322,-0.01900676080173992,0.009161308624051146,-0.01921852550762227,0.009043661565227616,-0.01945381962526933,0.00873777921228644,-0.020065584331151683,0.008643661565227617,-0.02025381962526933
low_volatility_value,DAILY,2025-09-11T15:30:00+08:00,2025-09-12T09:30:00+08:00,2025-09-15T09:30:00+08:00,True,85,85,5,1,0.0352941176470588,0.04705882352941174,0.0002529790172371801,0.0002743862836920918,-2.1407266454911663e-05,0.00019121431135482722,-0.00016552491351373513,0.00011180254664894493,-0.0003508190311607939,2.3567252531297902e-05,-0.0005567013841019702,-0.00020584451217458432,-0.001091995501749029,-0.00027643274746870186,-0.0012567013841019699
low_volatility_value,DAILY,2025-09-12T15:30:00+08:00,2025-09-15T09:30:00+08:00,2025-09-16T09:30:00+08:00,True,85,85,4,1,0.03529411764705882,0.03529411764705882,-0.0002285872274421422,-0.0009160585471822492,0.000687471319740107,-0.00029035193332449516,0.0005639419079754011,-0.0003697636980303775,0.0004051183785636365,-0.0004579989921480246,0.00022864779032834233,-0.0006874107568539069,-0.0002301757390834224,-0.0007579989921480245,-0.00037135220967165756
low_volatility_value,DAILY,2025-09-15T15:30:00+08:00,2025-09-16T09:30:00+08:00,2025-09-17T09:30:00+08:00,True,82,82,3,0,0.05882352941176462,0.07058823529411758,2.7306971553136613e-05,0.01070103305537454,-0.010673726083821404,-7.563420491745148e-05,-0.010900196672056698,-0.0002079871460939219,-0.011191373142644933,-0.00035504596962333346,-0.011514902554409638,-0.0007373989107998035,-0.012356079024997873,-0.0008550459696233327,-0.012614902554409637
low_volatility_value,DAILY,2025-09-16T15:30:00+08:00,2025-09-17T09:30:00+08:00,2025-09-18T09:30:00+08:00,True,83,83,3,0,0.06024096385542167,0.07228915662650602,0.005125514668273398,0.005867887042182171,-0.0007423723739087736,0.00502009298152641,-0.000974300084752147,0.004884550812851711,-0.0012724928558364842,0.004733948403213157,-0.0016038181570413035,0.004342382138152916,-0.0024652639401738334,0.004221900210442072,-0.0027303241811376887
low_volatility_value,DAILY,2025-09-17T15:30:00+08:00,2025-09-18T09:30:00+08:00,2025-09-22T09:30:00+08:00,True,85,85,0,0,0.0941176470588235,0.10588235294117646,-0.010573609314471792,-0.010397926050492829,-0.00017568326397896308,-0.010738315196824734,-0.000525683263978963,-0.010950079902707086,-0.0009756832639789629,-0.011185374020354145,-0.0014756832639789628,-0.011797138726236497,-0.0027756832639789625,-0.011985374020354144,-0.0031756832639789623
low_volatility_value,DAILY,2025-09-18T15:30:00+08:00,2025-09-22T09:30:00+08:00,2025-09-23T09:30:00+08:00,True,80,80,0,0,0.15294117647058825,0.12941176470588234,-0.01009777683396797,0.012785633317286549,-0.02288341015125452,-0.010365423892791499,-0.02337752779831334,-0.010709541539850324,-0.0240128219159604,-0.011091894481026794,-0.02471870426890158,-0.012086012128085619,-0.026553998386548636,-0.012391894481026794,-0.02711870426890158
low_volatility_value,DAILY,2025-09-22T15:30:00+08:00,2025-09-23T09:30:00+08:00,2025-09-24T09:30:00+08:00,True,86,86,0,0,0.11627906976744196,0.10465116279069778,-0.011720063731187655,-0.013388389913725833,0.0016683261825381785,-0.011923552103280678,0.0012816982755614339,-0.012185180010257422,0.0007846052523056196,-0.012475877684676027,0.00023227967091027021,-0.0132316916381644,-0.001203766840717638,-0.013464249777699284,-0.0016456273058339174
low_volatility_value,DAILY,2025-09-23T15:30:00+08:00,2025-09-24T09:30:00+08:00,2025-09-25T09:30:00+08:00,True,86,86,0,1,0.046511627906976744,0.046511627906976744,0.013319075836736293,0.01631871121355358,-0.002999635376817288,0.013237680487899084,-0.0031624260744917065,0.013133029325108386,-0.003371728400073102,0.013016750255340943,-0.003604286539607986,0.012714424673945596,-0.004208937702398684,0.012621401418131641,-0.00439498421402659
low_volatility_value,DAILY,2025-09-24T15:30:00+08:00,2025-09-25T09:30:00+08:00,2025-09-29T09:30:00+08:00,True,85,85,0,1,0.06976744186046496,0.08139534883720928,-0.002970989714225212,-0.02370170689368995,0.02073071717946474,-0.0030930827374810255,0.02046618229574381,-0.0032500594816670717,0.020126066016674046,-0.003424478086318234,0.01974815903992986,-0.0038779664584112565,0.018765600900394974,-0.004017501342132186,0.018463275318999627
low_volatility_value,DAILY,2025-09-25T15:30:00+08:00,2025-09-29T09:30:00+08:00,2025-09-30T09:30:00+08:00,True,86,86,1,0,0.10465116279069751,0.06976744186046503,0.00664724014979031,0.007535077193487661,-0.0008878370436973511,0.00646410061490659,-0.0011930696018368856,0.00622863549862752,-0.0015855114623020013,0.005967007591650776,-0.002021557973929908,0.005286775033511242,-0.0031552789041624646,0.005077472707929847,-0.003504116113464789
low_volatility_value,DAILY,2025-09-29T15:30:00+08:00,2025-09-30T09:30:00+08:00,2025-10-09T09:30:00+08:00,True,85,85,0,0,0.058139534883720895,0.09302325581395346,0.0016425472748860571,0.012001137719412691,-0.010358590444526633,0.0015408030888395456,-0.010623125328247563,0.0014099891353511736,-0.01096324160731733,0.0012646402981418713,-0.011341148584061517,0.0008867333213976854,-0.0123237067235964,0.0007704542516302437,-0.01262603230499175
low_volatility_value,DAILY,2025-09-30T15:30:00+08:00,2025-10-09T09:30:00+08:00,2025-10-10T09:30:00+08:00,True,85,85,0,0,0.058823529411764705,0.023529411764705882,0.004391051797374747,-0.0033496325997299284,0.007740684397104675,0.004288110620904158,0.007596566750045852,0.004155757679727688,0.007411272632398792,0.004008698856198276,0.007205390279457616,0.0036263459150218057,0.0066700961618105575,0.0035086988561982765,0.0065053902794576166
low_volatility_value,DAILY,2025-10-09T15:30:00+08:00,2025-10-10T09:30:00+08:00,2025-11-10T09:30:00+08:00,True,85,85,0,0,0.03529411764705882,0.03529411764705882,0.05936192650764381,-0.03309915829881317,0.09246108480645698,0.05930016180176146,0.09233755539469228,0.059220750037055576,0.09217873186528051,0.05913251474293793,0.09200226127704522,0.05890310297823205,0.09154343774763346,0.05883251474293793,0.09140226127704522
low_volatility_value,DAILY,2025-10-10T15:30:00+08:00,2025-11-10T09:30:00+08:00,2025-11-11T09:30:00+08:00,True,84,84,0,0,0.0352941176470588,0.0352941176470588,0.008152061881406067,0.005019278292557583,0.003132783588848484,0.008090297175523713,0.003009254177083778,0.008010885410817832,0.0028504306476720134,0.007922650116700184,0.0026739600594367194,0.0076932383519943024,0.002215136530024955,0.007622650116700184,0.00207396005943672
low_volatility_value,DAILY,2025-11-10T15:30:00+08:00,2025-11-11T09:30:00+08:00,2025-11-12T09:30:00+08:00,True,85,85,0,0,0.29411764705882354,0.39999999999999963,0.0031807236363285345,-0.008648336078822963,0.011829059715151498,0.0026660177539755935,0.010614353832798558,0.0020042530480932404,0.009052589126916206,0.0012689589304461812,0.007317295009269147,-0.0006428057754361721,0.0028055303033867954,-0.0012310410695538184,0.0014172950092691504
low_volatility_value,DAILY,2025-11-11T15:30:00+08:00,2025-11-12T09:30:00+08:00,2025-11-13T09:30:00+08:00,True,81,81,0,0,0.058823529411764684,0.07058823529411762,-0.0018745751265017065,-0.0052772876362060924,0.003402712509704386,-0.0019775163029722947,0.003176241921469092,-0.0021098692441487653,0.0028850654508808565,-0.002256928067678177,0.002561536039116151,-0.0026392810088546473,0.0017203595685279158,-0.002756928067678177,0.0014615360391161513
low_volatility_value,DAILY,2025-11-12T15:30:00+08:00,2025-11-13T09:30:00+08:00,2025-12-09T09:30:00+08:00,True,85,85,0,0,0.07058823529411762,0.08235294117647057,-0.03191986672503412,-0.025666947045204246,-0.0062529196798298756,-0.032043396136798824,-0.006520566738653405,-0.03220221966621059,-0.006864684385712228,-0.03237869025444588,-0.007247037326888699,-0.03283751378385765,-0.008241154973947522,-0.032978690254445886,-0.008547037326888699
low_volatility_value,DAILY,2025-11-13T15:30:00+08:00,2025-12-09T09:30:00+08:00,2025-12-10T09:30:00+08:00,True,84,84,0,0,0.04705882352941174,0.058823529411764684,-0.009225068457148579,-0.00324154898297467,-0.005983519474173909,-0.00930742139832505,-0.006168813591820968,-0.009413303751266226,-0.006407048885938614,-0.009530950810089756,-0.006671754768291556,-0.009836833163030932,-0.007359990062409203,-0.009930950810089755,-0.007571754768291555
low_volatility_value,DAILY,2025-12-09T15:30:00+08:00,2025-12-10T09:30:00+08:00,2025-12-11T09:30:00+08:00,True,85,85,1,0,0.27058823529411774,0.42352941176470543,0.003589168762990538,0.009525826949700509,-0.0059366581867099704,0.003115639351225832,-0.007151364069062911,0.0025068158218140672,-0.008713128774945263,0.0018303452335787728,-0.010448422892592322,7.152170416700743e-05,-0.014960187598474672,-0.0004696547664212276,-0.016348422892592317
low_volatility_value,DAILY,2025-12-10T15:30:00+08:00,2025-12-11T09:30:00+08:00,2025-12-12T09:30:00+08:00,True,83,83,0,0,0.04705882352941171,0.07058823529411762,-0.013740121017316876,-0.023453938556987228,0.009713817539670351,-0.013822473958493347,0.009507935186729176,-0.013928356311434523,0.009243229304376235,-0.014046003370258053,0.008949111657317411,-0.014351885723199228,0.00818440577496447,-0.014446003370258052,0.00794911165731741
low_volatility_value,DAILY,2025-12-11T15:30:00+08:00,2025-12-12T09:30:00+08:00,2025-12-15T09:30:00+08:00,True,81,81,2,0,0.09638554216867473,0.1204819277108433,-0.0022671735528413733,0.006592218763160696,-0.008859392316002069,-0.002435848251636554,-0.009238910388291225,-0.002652715721516072,-0.009726862195520141,-0.002893679576937759,-0.010269030870218937,-0.0035201856010341447,-0.011678669424435803,-0.0037129566853714943,-0.01211240436419484
low_volatility_value,DAILY,2025-12-12T15:30:00+08:00,2025-12-15T09:30:00+08:00,2025-12-17T09:30:00+08:00,True,85,85,2,0,0.08235294117647057,0.12941176470588237,-0.003902261832439466,-0.022592516196783527,0.018690254364344062,-0.004046379479498289,0.018319666129049943,-0.004231673597145349,0.01784319554081465,-0.004437555950086524,0.017313783776108767,-0.0049728500677335835,0.015937313187873472,-0.0051375559500865245,0.015513783776108767
low_volatility_value,DAILY,2025-12-15T15:30:00+08:00,2025-12-17T09:30:00+08:00,2025-12-18T09:30:00+08:00,True,85,85,1,0,0.058823529411764705,0.058823529411764705,0.0054778865123943496,-0.005746089521797288,0.011223976034191637,0.005374945335923761,0.01101809368125046,0.00524259239474729,0.010753387798897519,0.005095533571217879,0.010459270151838696,0.004713180630041409,0.009694564269485756,0.004595533571217879,0.009459270151838697
low_volatility_value,DAILY,2025-12-17T15:30:00+08:00,2025-12-18T09:30:00+08:00,2026-01-22T09:30:00+08:00,True,85,85,5,7,0.0823529411764706,0.058823529411764705,0.08747956135260618,0.15565507533512365,-0.06817551398251748,0.08733544370554736,-0.06842257280604688,0.0871501495879003,-0.06874021986487042,0.08694426723495911,-0.069093161041341,0.08640897311731206,-0.07001080810016454,0.08624426723495912,-0.070293161041341
low_volatility_value,DAILY,2025-12-18T15:30:00+08:00,2026-01-22T09:30:00+08:00,2026-01-23T09:30:00+08:00,True,85,85,3,6,0.047058823529411764,0.058823529411764705,0.012442602103665388,0.022976198231412892,-0.010533596127747505,0.012360249162488917,-0.010718890245394564,0.01225436680954774,-0.01095712553951221,0.012136719750724211,-0.011221831421865152,0.011830837397783034,-0.0119100667159828,0.011736719750724212,-0.012121831421865152
low_volatility_value,DAILY,2026-01-22T15:30:00+08:00,2026-01-23T09:30:00+08:00,2026-01-26T09:30:00+08:00,True,82,82,0,0,0.40000000000000024,0.42352941176470615,0.008023797666748132,0.025426585978416783,-0.01740278831166865,0.0073237976667481315,-0.01884396478225689,0.006423797666748131,-0.020696905958727477,0.00542379766674813,-0.022755729488139243,0.0028237976667481283,-0.028108670664609835,0.002023797666748128,-0.029755729488139246
low_volatility_value,DAILY,2026-01-23T15:30:00+08:00,2026-01-26T09:30:00+08:00,2026-01-27T09:30:00+08:00,True,86,86,0,0,0.0697674418604652,0.08139534883720942,-0.0005977181404147266,-0.03152873100225587,0.030931012861841148,-0.0007198111636705408,0.030666477978120218,-0.0008767879078565874,0.03032636169905045,-0.0010512065125077505,0.029948454722306263,-0.0015046948846007741,0.028965896582771378,-0.0016442297683217045,0.02866357100137603
low_volatility_value,DAILY,2026-01-26T15:30:00+08:00,2026-01-27T09:30:00+08:00,2026-01-28T09:30:00+08:00,True,85,85,0,0,0.06976744186046502,0.046511627906976744,-0.009586946671751313,0.016706620292852865,-0.02629356696460418,-0.009709039695007127,-0.026497055336697203,-0.009866016439193173,-0.026758683243673944,-0.010040435043844336,-0.02704938091809255,-0.010493923415937358,-0.02780519487158092,-0.010633458299658288,-0.028037753011115805
low_volatility_value,DAILY,2026-01-27T15:30:00+08:00,2026-01-28T09:30:00+08:00,2026-01-29T09:30:00+08:00,True,85,85,0,0,0.011764705882352941,0.011764705882352941,0.0026831767146627016,-0.017660657625294264,0.020343834339956967,0.002662588479368584,0.02030265786936873,0.00263611789113329,0.020249716692898143,0.0026067061264274075,0.02019089316348638,0.0025302355381921133,0.02003795198701579,0.0025067061264274076,0.01999089316348638
low_volatility_value,DAILY,2026-01-28T15:30:00+08:00,2026-01-29T09:30:00+08:00,2026-01-30T09:30:00+08:00,True,85,85,0,0,0.03529411764705882,0.03529411764705882,0.009222216563606533,-0.011987939132266652,0.021210155695873187,0.00916045185772418,0.02108662628410848,0.009081040093018298,0.020927802754696717,0.00899280479890065,0.020751332166461422,0.008763393034194768,0.020292508637049657,0.00869280479890065,0.020151332166461422
low_volatility_value,DAILY,2026-01-29T15:30:00+08:00,2026-01-30T09:30:00+08:00,2026-02-02T09:30:00+08:00,True,86,86,0,0,0.10465116279069751,0.023255813953488372,-0.008751015883263493,-0.013332728235691899,0.004581712352428406,-0.008934155418147214,0.00435787514312608,-0.009169620534426283,0.004070084445451662,-0.009431248441403027,0.0037503170035911976,-0.01011148099954256,0.0029189216547539894,-0.010320783325123956,0.0026631077012656177
low_volatility_value,DAILY,2026-01-30T15:30:00+08:00,2026-02-02T09:30:00+08:00,2026-02-03T09:30:00+08:00,True,85,85,0,0,0.08139534883720922,0.06976744186046493,-0.013775775000351006,-0.0015075682390145097,-0.012268206761336496,-0.013918216860816122,-0.012532741645057426,-0.014101356395699843,-0.012872857924127193,-0.014304844767792866,-0.013250764900871377,-0.014833914535234726,-0.01423332304040626,-0.014996705232909144,-0.014535648621801608
low_volatility_value,DAILY,2026-02-02T15:30:00+08:00,2026-02-03T09:30:00+08:00,2026-02-04T09:30:00+08:00,True,86,86,0,1,0.08139534883720918,0.046511627906976744,0.006606871023569266,0.022527258254008337,-0.01592038723043907,0.00646442916310415,-0.016144224439741398,0.006281289628220429,-0.016432015137415816,0.0060778012561274065,-0.01675178257927628,0.005548731488685546,-0.017583177928113487,0.005385940791011128,-0.01783899188160186
low_volatility_value,DAILY,2026-02-03T15:30:00+08:00,2026-02-04T09:30:00+08:00,2026-02-05T09:30:00+08:00,True,85,85,0,0,0.046511627906976744,0.046511627906976744,0.0174155565607053,-0.012276851752270723,0.029692408312976024,0.01733416121186809,0.029529617615301606,0.017229510049077395,0.02932031528972021,0.017113230979309953,0.029087757150185325,0.0168109053979146,0.02848310598739463,0.01671788214210065,0.02829705947576672
low_volatility_value,DAILY,2026-02-04T15:30:00+08:00,2026-02-05T09:30:00+08:00,2026-02-06T09:30:00+08:00,True,85,85,0,0,0.047058823529411764,0.047058823529411764,-0.005686607459194308,-0.012992579639867918,0.00730597218067361,-0.005768960400370779,0.007141266298320669,-0.005874842753311955,0.006929501592438316,-0.005992489812135485,0.006694207474791256,-0.0062983721650766615,0.006082442768908904,-0.006392489812135485,0.005894207474791257
low_volatility_value,DAILY,2026-02-05T15:30:00+08:00,2026-02-06T09:30:00+08:00,2026-02-09T09:30:00+08:00,True,86,86,3,1,0.03488372093023256,0.046511627906976744,0.007591153245562496,0.030632865735423523,-0.023041712489861026,0.007530106733934589,-0.02318415435032614,0.007451618361841566,-0.023367293885209865,0.007364409059515985,-0.023570782257302886,0.007137664873469473,-0.024099852024744746,0.007067897431609008,-0.024262642722419164
low_volatility_value,DAILY,2026-02-06T15:30:00+08:00,2026-02-09T09:30:00+08:00,2026-02-10T09:30:00+08:00,True,87,87,3,1,0.034482758620689655,0.05747126436781609,0.0068097777757008945,0.004253818677284222,0.0025559590984166724,0.006749432948114688,0.0023950395581867874,0.006671846741218136,0.0021881430064626495,0.006585639844666411,0.001958257948991385,0.006361501913631929,0.0013605567995660975,0.006292536396390549,0.0011766487535890863
low_volatility_value,DAILY,2026-02-09T15:30:00+08:00,2026-02-10T09:30:00+08:00,2026-02-13T09:30:00+08:00,True,86,86,0,0,0.06896551724137943,0.04597701149425287,-0.008927967887729071,-0.00503866603979396,-0.0038893018479351114,-0.009048657542901486,-0.004090451273222468,-0.009203829956694588,-0.004349071962877641,-0.009376243749798037,-0.004636428284716721,-0.009824519611867004,-0.005383554721498332,-0.009962450646349763,-0.005613439778969596
