order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price_exact,notional_exact,commission_exact,stamp_tax_exact,slippage_exact,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,strategy_sha,data_snapshot_id
282,282,2025-01-27,1,2025-01-24,002131,SELL,HOLD_EXPIRY,7200,7200,0,3.8224,27521.28,20.64096,0.0,0.0,266399.15642000013,27500.63904,293899.7954600001,7200,0,166668.0,139524.0,433067.15642000013,433423.7954600001,True,False,False,True,0.4,B2,frozen,r151
283,283,2025-01-27,2,2025-01-24,300718,BUY,TARGET_REBALANCE,500,500,0,56.2801,28140.05,21.105037499999998,0.0,0.0,293899.7954600001,-28161.1550375,265738.6404225001,0,500,139524.0,167424.0,433423.7954600001,433162.6404225001,True,False,False,True,0.4,B2,frozen,r151
284,284,2025-02-06,1,2025-02-05,000831,SELL,HOLD_EXPIRY,1700,1700,0,28.5,48450.0,36.3375,0.0,0.0,265738.6404225001,48413.6625,314152.30292250006,1700,0,156661.0,108211.0,422399.6404225001,422363.30292250006,True,False,False,True,0.4,B2,frozen,r151
285,285,2025-02-06,2,2025-02-05,002681,SELL,HOLD_EXPIRY,2800,2800,0,7.2,20160.0,15.120000000000001,0.0,0.0,314152.30292250006,20144.88,334297.18292250007,2800,0,108211.0,88051.0,422363.30292250006,422348.18292250007,True,False,False,True,0.4,B2,frozen,r151
286,286,2025-02-06,3,2025-02-05,300418,BUY,TARGET_REBALANCE,700,700,0,42.3,29609.999999999996,22.207499999999996,0.0,0.0,334297.18292250007,-29632.207499999997,304664.97542250005,0,700,88051.0,117661.0,422348.18292250007,422325.97542250005,True,False,False,True,0.4,B2,frozen,r151
287,287,2025-02-06,4,2025-02-05,300442,BUY,TARGET_REBALANCE,600,600,0,60.707,36424.2,27.31815,0.0,0.0,304664.97542250005,-36451.518149999996,268213.45727250003,0,600,117661.0,153727.0,422325.97542250005,421940.45727250003,True,False,False,True,0.4,B2,frozen,r151
288,288,2025-02-07,1,2025-02-06,300493,SELL,HOLD_EXPIRY,1700,1700,0,28.803,48965.1,36.723825,0.0,0.0,268213.45727250003,48928.376175,317141.8334475,1700,0,167386.0,118562.0,435599.45727250003,435703.8334475,True,False,False,True,0.4,B2,frozen,r151
289,289,2025-02-07,2,2025-02-06,603893,SELL,HOLD_EXPIRY,100,100,0,195.0862,19508.62,14.631465,0.0,0.0,317141.8334475,19493.988535,336635.8219825,100,0,118562.0,99163.0,435703.8334475,435798.8219825,True,False,False,True,0.4,B2,frozen,r151
290,290,2025-02-07,3,2025-02-06,300017,BUY,TARGET_REBALANCE,2300,2300,0,13.5341,31128.43,23.3463225,0.0,0.0,336635.8219825,-31151.7763225,305484.04566,0,2300,99163.0,129063.0,435798.8219825,434547.04566,True,False,False,True,0.4,B2,frozen,r151
291,291,2025-02-07,4,2025-02-06,600580,BUY,TARGET_REBALANCE,1500,1500,0,28.8631,43294.65,32.4709875,0.0,0.0,305484.04566,-43327.1209875,262156.9246725,0,1500,129063.0,164763.0,434547.04566,426919.9246725,True,False,False,True,0.4,B2,frozen,r151
292,292,2025-02-18,1,2025-02-17,300718,SELL,HOLD_EXPIRY,500,500,0,78.2677,39133.850000000006,29.350387500000004,0.0,0.0,262156.9246725,39104.4996125,301261.424285,500,0,175572.0,136772.0,437728.9246725,438033.424285,True,False,False,True,0.4,B2,frozen,r151
293,293,2025-02-18,2,2025-02-17,000938,BUY,TARGET_REBALANCE,1000,1000,0,30.6821,30682.1,23.011575,0.0,0.0,301261.424285,-30705.111575,270556.31271,0,1000,136772.0,167292.0,438033.424285,437848.31271,True,False,False,True,0.4,B2,frozen,r151
294,294,2025-02-20,1,2025-02-19,300418,SELL,HOLD_EXPIRY,700,700,0,42.55,29784.999999999996,22.338749999999997,0.0,0.0,270556.31271,29762.661249999997,300318.97396000003,700,0,165980.0,136195.0,436536.31271,436513.97396000003,True,False,False,True,0.4,B2,frozen,r151
295,295,2025-02-20,2,2025-02-19,300442,SELL,HOLD_EXPIRY,600,600,0,56.5562,33933.72,25.450290000000003,0.0,0.0,300318.97396000003,33908.26971,334227.24367000005,600,0,136195.0,102595.0,436513.97396000003,436822.24367000005,True,False,False,True,0.4,B2,frozen,r151
296,296,2025-02-20,3,2025-02-19,300718,BUY,TARGET_REBALANCE,100,100,0,104.8948,10489.48,7.86711,0.0,0.0,334227.24367000005,-10497.347109999999,323729.8965600001,0,100,102595.0,112995.0,436822.24367000005,436724.8965600001,True,False,False,True,0.4,B2,frozen,r151
297,297,2025-02-20,4,2025-02-19,603501,BUY,TARGET_REBALANCE,200,200,0,162.0115,32402.300000000003,24.301725,0.0,0.0,323729.8965600001,-32426.601725000004,291303.29483500007,0,200,112995.0,145195.0,436724.8965600001,436498.29483500007,True,False,False,True,0.4,B2,frozen,r151
298,298,2025-02-21,1,2025-02-20,300017,SELL,HOLD_EXPIRY,2300,2300,0,14.2212,32708.76,24.53157,0.0,0.0,291303.29483500007,32684.22843,323987.5232650001,2300,0,143953.0,112535.0,435256.29483500007,436522.5232650001,True,False,False,True,0.4,B2,frozen,r151
299,299,2025-02-21,2,2025-02-20,600580,SELL,HOLD_EXPIRY,1500,1500,0,33.1076,49661.399999999994,37.24605,0.0,0.0,323987.5232650001,49624.15394999999,373611.6772150001,1500,0,112535.0,71585.0,436522.5232650001,445196.6772150001,True,False,False,True,0.4,B2,frozen,r151
300,300,2025-02-21,3,2025-02-20,002747,BUY,TARGET_REBALANCE,2200,2200,0,23.41,51502.0,38.6265,0.0,0.0,373611.6772150001,-51540.6265,322071.0507150001,0,2200,71585.0,123087.0,445196.6772150001,445158.0507150001,True,False,False,True,0.4,B2,frozen,r151
301,301,2025-02-21,4,2025-02-20,600498,BUY,TARGET_REBALANCE,1900,1900,0,27.8278,52872.82,39.654615,0.0,0.0,322071.0507150001,-52912.474615,269158.57610000006,0,1900,123087.0,175489.0,445158.0507150001,444647.57610000006,True,False,False,True,0.4,B2,frozen,r151
302,302,2025-03-04,1,2025-03-03,000938,SELL,HOLD_EXPIRY,1000,1000,0,28.8222,28822.199999999997,21.61665,0.0,0.0,269158.57610000006,28800.583349999997,297959.15945000004,1000,0,160861.0,132191.0,430019.57610000006,430150.15945000004,True,False,False,True,0.4,B2,frozen,r151
303,303,2025-03-04,2,2025-03-03,688525,BUY,TARGET_REBALANCE,500,500,0,69.2715,34635.75,25.9768125,0.0,0.0,297959.15945000004,-34661.7268125,263297.43263750005,0,500,132191.0,166806.0,430150.15945000004,430103.43263750005,True,False,False,True,0.4,B2,frozen,r151
304,304,2025-03-06,1,2025-03-05,300718,SELL,HOLD_EXPIRY,100,100,0,108.2232,10822.32,8.11674,0.0,0.0,263297.43263750005,10814.20326,274111.63589750003,100,0,179441.0,168711.0,442738.43263750005,442822.63589750003,True,False,False,True,0.4,B2,frozen,r151
305,305,2025-03-06,2,2025-03-05,603501,SELL,HOLD_EXPIRY,200,200,0,147.5311,29506.22,22.129665000000003,0.0,0.0,274111.63589750003,29484.090335,303595.72623250005,200,0,168711.0,139389.0,442822.63589750003,442984.72623250005,True,False,False,True,0.4,B2,frozen,r151
306,306,2025-03-06,3,2025-03-05,300458,BUY,TARGET_REBALANCE,100,100,0,99.2953,9929.529999999999,7.447147499999999,0.0,0.0,303595.72623250005,-9936.977147499998,293658.7490850001,0,100,139389.0,145693.0,442984.72623250005,439351.7490850001,True,False,False,True,0.4,B2,frozen,r151
307,307,2025-03-06,4,2025-03-05,300476,BUY,TARGET_REBALANCE,300,300,0,59.0155,17704.65,13.2784875,0.0,0.0,293658.7490850001,-17717.9284875,275940.8205975001,0,300,145693.0,163213.0,439351.7490850001,439153.8205975001,True,False,False,True,0.4,B2,frozen,r151
308,308,2025-03-07,1,2025-03-06,002747,SELL,HOLD_EXPIRY,2200,2200,0,24.73,54406.0,40.8045,0.0,0.0,275940.8205975001,54365.1955,330306.0160975001,2200,0,163194.0,108788.0,439134.8205975001,439094.0160975001,True,False,False,True,0.4,B2,frozen,r151
309,309,2025-03-07,2,2025-03-06,600498,SELL,HOLD_EXPIRY,1900,1900,0,26.1327,49652.13,37.2390975,0.0,0.0,330306.0160975001,49614.890902499996,379920.9070000001,1900,0,108788.0,59578.0,439094.0160975001,439498.9070000001,True,False,False,True,0.4,B2,frozen,r151
310,310,2025-03-07,3,2025-03-06,002155,BUY,TARGET_REBALANCE,3000,3000,0,27.6656,82996.8,62.247600000000006,0.0,0.0,379920.9070000001,-83059.0476,296861.85940000013,0,3000,59578.0,122008.0,439498.9070000001,418869.85940000013,True,False,False,True,0.4,B2,frozen,r151
311,311,2025-03-07,4,2025-03-06,688521,BUY,TARGET_REBALANCE,300,300,0,94.86,28458.0,21.3435,0.0,0.0,296861.85940000013,-28479.3435,268382.5159000001,0,300,122008.0,150466.0,418869.85940000013,418848.5159000001,True,False,False,True,0.4,B2,frozen,r151
312,312,2025-03-18,1,2025-03-17,688525,SELL,HOLD_EXPIRY,500,500,0,79.4576,39728.8,29.7966,0.0,0.0,268382.5159000002,39699.0034,308081.51930000016,500,0,172968.0,133263.0,441350.5159000002,441344.51930000016,True,False,False,True,0.4,B2,frozen,r151
313,313,2025-03-18,2,2025-03-17,601899,BUY,TARGET_REBALANCE,1500,1500,0,17.7898,26684.7,20.013525,0.0,0.0,308081.51930000016,-26704.713525,281376.80577500013,0,1500,133263.0,159363.0,441344.51930000016,440739.80577500013,True,False,False,True,0.4,B2,frozen,r151
314,314,2025-03-20,1,2025-03-19,300458,SELL,HOLD_EXPIRY,100,100,0,92.1443,9214.43,6.9108225,0.0,0.0,281376.80577500013,9207.5191775,290584.3249525001,100,0,160674.0,154824.0,442050.80577500013,445408.3249525001,True,False,False,True,0.4,B2,frozen,r151
315,315,2025-03-20,2,2025-03-19,300476,SELL,HOLD_EXPIRY,300,300,0,86.583,25974.899999999998,19.481175,0.0,0.0,290584.3249525001,25955.418824999997,316539.7437775001,300,0,154824.0,129120.0,445408.3249525001,445659.7437775001,True,False,False,True,0.4,B2,frozen,r151
316,316,2025-03-20,3,2025-03-19,000333,BUY,TARGET_REBALANCE,300,300,0,80.5951,24178.53,18.1338975,0.0,0.0,316539.7437775001,-24196.6638975,292343.0798800001,0,300,129120.0,152040.0,445659.7437775001,444383.0798800001,True,False,False,True,0.4,B2,frozen,r151
317,317,2025-03-21,1,2025-03-20,002155,SELL,HOLD_EXPIRY,3000,3000,0,32.3054,96916.2,72.68715,0.0,0.0,292343.0798800001,96843.51285,389186.5927300001,3000,0,151368.0,78468.0,443711.0798800001,467654.5927300001,True,False,False,True,0.4,B2,frozen,r151
318,318,2025-03-21,2,2025-03-20,688521,SELL,HOLD_EXPIRY,300,300,0,96.79,29037.000000000004,21.777750000000005,0.0,0.0,389186.5927300001,29015.222250000003,418201.8149800001,300,0,78468.0,49431.0,467654.5927300001,467632.8149800001,True,False,False,True,0.4,B2,frozen,r151
319,319,2025-03-21,3,2025-03-20,300100,BUY,TARGET_REBALANCE,400,400,0,93.1377,37255.08,27.94131,0.0,0.0,418201.8149800001,-37283.021310000004,380918.7936700001,0,400,49431.0,75951.0,467632.8149800001,456869.7936700001,True,False,False,True,0.4,B2,frozen,r151
320,320,2025-03-21,4,2025-03-20,300476,BUY,TARGET_REBALANCE,500,500,0,84.8853,42442.65,31.8319875,0.0,0.0,380918.7936700001,-42474.4819875,338444.3116825001,0,500,75951.0,117951.0,456869.7936700001,456395.3116825001,True,False,False,True,0.4,B2,frozen,r151
321,321,2025-03-21,5,2025-03-20,600797,BUY,TARGET_REBALANCE,3200,3200,0,13.5,43200.0,32.4,0.0,0.0,338444.3116825001,-43232.4,295211.9116825001,0,3200,117951.0,161151.0,456395.3116825001,456362.9116825001,True,False,False,True,0.4,B2,frozen,r151
322,322,2025-04-01,1,2025-03-31,601899,SELL,HOLD_EXPIRY,1500,1500,0,18.6078,27911.7,20.933775,0.0,0.0,295211.91168250004,27890.766225,323102.67790750007,1500,0,153512.0,126212.0,448723.91168250004,449314.67790750007,True,False,False,True,0.4,B2,frozen,r151
323,323,2025-04-01,2,2025-03-31,600418,BUY,TARGET_REBALANCE,1200,1200,0,35.6,42720.0,32.04,0.0,0.0,323102.67790750007,-42752.04,280350.6379075001,0,1200,126212.0,168932.0,449314.67790750007,449282.6379075001,True,False,False,True,0.4,B2,frozen,r151
324,324,2025-04-03,1,2025-04-02,000333,SELL,HOLD_EXPIRY,300,300,0,78.6962,23608.86,17.706645,0.0,0.0,280350.6379075001,23591.153355000002,303941.7912625001,300,0,162576.0,140196.0,442926.6379075001,444137.7912625001,True,False,False,True,0.4,B2,frozen,r151
325,325,2025-04-03,2,2025-04-02,300760,BUY,TARGET_REBALANCE,100,100,0,235.1485,23514.850000000002,17.6361375,0.0,0.0,303941.7912625001,-23532.486137500004,280409.3051250001,0,100,140196.0,162996.0,444137.7912625001,443405.3051250001,True,False,False,True,0.4,B2,frozen,r151
326,326,2025-04-07,1,2025-04-03,300100,SELL,HOLD_EXPIRY,400,400,0,79.5815,31832.600000000002,23.874450000000003,0.0,0.0,280409.3051250001,31808.725550000003,312218.03067500005,400,0,147176.0,124516.0,427585.3051250001,436734.03067500005,True,False,False,True,0.4,B2,frozen,r151
327,327,2025-04-07,2,2025-04-03,300476,SELL,HOLD_EXPIRY,500,500,0,64.9372,32468.600000000002,24.351450000000003,0.0,0.0,312218.03067500005,32444.248550000004,344662.27922500006,500,0,124516.0,92386.0,436734.03067500005,437048.27922500006,True,False,False,True,0.4,B2,frozen,r151
328,328,2025-04-07,3,2025-04-03,600797,SELL,HOLD_EXPIRY,3200,3200,0,9.45,30239.999999999996,22.679999999999996,0.0,0.0,344662.27922500006,30217.319999999996,374879.59922500007,3200,0,92386.0,62146.0,437048.27922500006,437025.59922500007,True,False,False,True,0.4,B2,frozen,r151
329,329,2025-04-07,4,2025-04-03,002475,BUY,TARGET_REBALANCE,600,600,0,32.1599,19295.94,14.471955,0.0,0.0,374879.59922500007,-19310.411955,355569.18727000005,0,600,62146.0,81274.0,437025.59922500007,436843.18727000005,True,False,False,True,0.4,B2,frozen,r151
330,330,2025-04-07,5,2025-04-03,601288,BUY,TARGET_REBALANCE,11600,11600,0,5.4566,63296.56,47.47242,0.0,0.0,355569.18727000005,-63344.032419999996,292225.15485000005,0,11600,81274.0,141130.0,436843.18727000005,433355.15485000005,True,False,False,True,0.4,B2,frozen,r151
331,331,2025-04-10,1,2025-04-09,603501,BUY,TARGET_REBALANCE,200,200,0,124.4973,24899.46,18.674595,0.0,0.0,292225.15485000005,-24918.134595,267307.02025500004,0,200,137806.0,162550.0,430031.15485000005,429857.02025500004,True,False,False,True,0.4,B2,frozen,r151
332,332,2025-04-16,1,2025-04-15,600418,SELL,HOLD_EXPIRY,1200,1200,0,33.99,40788.0,30.591,0.0,0.0,267307.02025500004,40757.409,308064.429255,1200,0,166796.0,126008.0,434103.02025500004,434072.429255,True,False,False,True,0.4,B2,frozen,r151
333,333,2025-04-16,2,2025-04-15,600171,BUY,TARGET_REBALANCE,1200,1200,0,36.8567,44228.03999999999,33.171029999999995,0.0,0.0,308064.429255,-44261.21102999999,263803.218225,0,1200,126008.0,169808.0,434072.429255,433611.218225,True,False,False,True,0.4,B2,frozen,r151
334,334,2025-04-18,1,2025-04-17,300760,SELL,HOLD_EXPIRY,100,100,0,228.2075,22820.75,17.1155625,0.0,0.0,263803.218225,22803.6344375,286606.8526625,100,0,171593.0,149466.0,435396.218225,436072.8526625,True,False,False,True,0.4,B2,frozen,r151
335,335,2025-04-18,2,2025-04-17,002155,BUY,TARGET_REBALANCE,600,600,0,32.3453,19407.18,14.555385000000001,0.0,0.0,286606.8526625,-19421.735385,267185.1172775,0,600,149466.0,164064.0,436072.8526625,431249.1172775,True,False,False,True,0.4,B2,frozen,r151
336,336,2025-04-21,1,2025-04-18,002475,SELL,HOLD_EXPIRY,600,600,0,30.2533,18151.98,13.613985,0.0,0.0,267185.1172775,18138.366015,285323.48329249996,600,0,163430.0,145436.0,430615.1172775,430759.48329249996,True,False,False,True,0.4,B2,frozen,r151
337,337,2025-04-21,2,2025-04-18,601288,SELL,HOLD_EXPIRY,11600,11600,0,5.721,66363.6,49.77270000000001,0.0,0.0,285323.48329249996,66313.8273,351637.31059249997,11600,0,145436.0,82680.0,430759.48329249996,434317.31059249997,True,False,False,True,0.4,B2,frozen,r151
338,338,2025-04-21,3,2025-04-18,002261,BUY,TARGET_REBALANCE,1400,1400,0,29.05,40670.0,30.5025,0.0,0.0,351637.31059249997,-40700.5025,310936.80809249997,0,1400,82680.0,123350.0,434317.31059249997,434286.80809249997,True,False,False,True,0.4,B2,frozen,r151
339,339,2025-04-21,4,2025-04-18,600988,BUY,TARGET_REBALANCE,1500,1500,0,29.7555,44633.25,33.4749375,0.0,0.0,310936.80809249997,-44666.7249375,266270.08315499994,0,1500,123350.0,167330.0,434286.80809249997,433600.08315499994,True,False,False,True,0.4,B2,frozen,r151
340,340,2025-04-24,1,2025-04-23,603501,SELL,HOLD_EXPIRY,200,200,0,124.6583,24931.66,18.698745,0.0,0.0,266270.08315499994,24912.961255,291183.0444099999,200,0,167124.0,142348.0,433394.08315499994,433531.0444099999,True,False,False,True,0.4,B2,frozen,r151
341,341,2025-04-24,2,2025-04-23,300773,BUY,TARGET_REBALANCE,900,900,0,27.8392,25055.280000000002,18.79146,0.0,0.0,291183.0444099999,-25074.071460000003,266108.9729499999,0,900,142348.0,166990.0,433531.0444099999,433098.9729499999,True,False,False,True,0.4,B2,frozen,r151
342,342,2025-04-30,1,2025-04-29,600171,SELL,HOLD_EXPIRY,1200,1200,0,35.4329,42519.479999999996,31.889609999999998,0.0,0.0,266108.97294999985,42487.59039,308596.5633399999,1200,0,159413.0,117305.0,425521.97294999985,425901.5633399999,True,False,False,True,0.4,B2,frozen,r151
343,343,2025-04-30,2,2025-04-29,300766,BUY,TARGET_REBALANCE,1200,1200,0,38.8,46560.0,34.92,0.0,0.0,308596.5633399999,-46594.92,262001.6433399999,0,1200,117305.0,163865.0,425901.5633399999,425866.6433399999,True,False,False,True,0.4,B2,frozen,r151
344,344,2025-05-07,1,2025-05-06,002155,SELL,HOLD_EXPIRY,600,600,0,31.1089,18665.34,13.999005,0.0,0.0,262001.64333999986,18651.340995,280652.98433499987,600,0,174858.0,160818.0,436859.64333999984,441470.98433499987,True,False,False,True,0.4,B2,frozen,r151
345,345,2025-05-07,2,2025-05-06,600839,BUY,TARGET_REBALANCE,1300,1300,0,11.4564,14893.32,11.16999,0.0,0.0,280652.98433499987,-14904.48999,265748.4943449999,0,1300,160818.0,175638.0,441470.98433499987,441386.4943449999,True,False,False,True,0.4,B2,frozen,r151
346,346,2025-05-08,1,2025-05-07,002261,SELL,HOLD_EXPIRY,1400,1400,0,33.7,47180.00000000001,35.385000000000005,0.0,0.0,265748.4943449999,47144.615000000005,312893.1093449999,1400,0,168896.0,121716.0,434644.4943449999,434609.1093449999,True,False,False,True,0.4,B2,frozen,r151
347,347,2025-05-08,2,2025-05-07,600988,SELL,HOLD_EXPIRY,1500,1500,0,27.7562,41634.3,31.225725000000004,0.0,0.0,312893.1093449999,41603.074275000006,354496.1836199999,1500,0,121716.0,80691.0,434609.1093449999,435187.1836199999,True,False,False,True,0.4,B2,frozen,r151
348,348,2025-05-08,3,2025-05-07,000158,BUY,TARGET_REBALANCE,2200,2200,0,24.8538,54678.36,41.00877,0.0,0.0,354496.1836199999,-54719.36877,299776.8148499999,0,2200,80691.0,135251.0,435187.1836199999,435027.8148499999,True,False,False,True,0.4,B2,frozen,r151
349,349,2025-05-08,4,2025-05-07,300548,BUY,TARGET_REBALANCE,700,700,0,49.5459,34682.130000000005,26.011597500000004,0.0,0.0,299776.8148499999,-34708.141597500005,265068.6732524999,0,700,135251.0,169901.0,435027.8148499999,434969.6732524999,True,False,False,True,0.4,B2,frozen,r151
350,350,2025-05-13,1,2025-05-12,300773,SELL,HOLD_EXPIRY,900,900,0,21.7589,19583.010000000002,14.687257500000001,0.0,0.0,265068.6732524999,19568.3227425,284636.9959949999,900,0,173608.0,154348.0,438676.6732524999,438984.9959949999,True,False,False,True,0.4,B2,frozen,r151
351,351,2025-05-13,2,2025-05-12,002130,BUY,TARGET_REBALANCE,900,900,0,21.4514,19306.26,14.479695,0.0,0.0,284636.9959949999,-19320.739695,265316.2562999999,0,900,154348.0,173536.0,438984.9959949999,438852.2562999999,True,False,False,True,0.4,B2,frozen,r151
352,352,2025-05-19,1,2025-05-16,300766,SELL,HOLD_EXPIRY,1200,1200,0,39.96,47952.0,35.964,0.0,0.0,265316.2562999999,47916.036,313232.2922999999,1200,0,168836.0,120884.0,434152.2562999999,434116.2922999999,True,False,False,True,0.4,B2,frozen,r151
353,353,2025-05-19,2,2025-05-16,601919,BUY,TARGET_REBALANCE,2900,2900,0,17.9029,51918.409999999996,38.938807499999996,0.0,0.0,313232.2922999999,-51957.3488075,261274.9434924999,0,2900,120884.0,167690.0,434116.2922999999,428964.9434924999,True,False,False,True,0.4,B2,frozen,r151
354,354,2025-05-21,1,2025-05-20,600839,SELL,HOLD_EXPIRY,1300,1300,0,10.5821,13756.730000000001,10.317547500000002,0.0,0.0,261274.9434924999,13746.4124525,275021.3559449999,1300,0,164379.0,150690.0,425653.9434924999,425711.3559449999,True,False,False,True,0.4,B2,frozen,r151
355,355,2025-05-21,2,2025-05-20,300963,BUY,TARGET_REBALANCE,300,300,0,44.2479,13274.37,9.9557775,0.0,0.0,275021.3559449999,-13284.3257775,261737.0301674999,0,300,150690.0,160173.0,425711.3559449999,421910.0301674999,True,False,False,True,0.4,B2,frozen,r151
356,356,2025-05-22,1,2025-05-21,000158,SELL,HOLD_EXPIRY,2200,2200,0,23.4507,51591.54,38.693655,0.0,0.0,261737.03016749988,51552.846345,313289.8765124999,2200,0,159475.0,107995.0,421212.0301674999,421284.8765124999,True,False,False,True,0.4,B2,frozen,r151
357,357,2025-05-22,2,2025-05-21,300548,SELL,HOLD_EXPIRY,700,700,0,47.5441,33280.87,24.960652500000002,0.0,0.0,313289.8765124999,33255.909347500005,346545.7858599999,700,0,107995.0,74745.0,421284.8765124999,421290.7858599999,True,False,False,True,0.4,B2,frozen,r151
358,358,2025-05-22,3,2025-05-21,300750,BUY,TARGET_REBALANCE,100,100,0,283.1744,28317.44,21.23808,0.0,0.0,346545.7858599999,-28338.678079999998,318207.1077799999,0,100,74745.0,102525.0,421290.7858599999,420732.1077799999,True,False,False,True,0.4,B2,frozen,r151
359,359,2025-05-23,1,2025-05-22,600418,BUY,TARGET_REBALANCE,1500,1500,0,40.0,60000.0,45.0,0.0,0.0,318207.1077799999,-60045.0,258162.1077799999,0,1500,101586.0,161586.0,419793.1077799999,419748.1077799999,True,False,False,True,0.4,B2,frozen,r151
360,360,2025-05-27,1,2025-05-26,002130,SELL,HOLD_EXPIRY,900,900,0,19.9019,17911.710000000003,13.433782500000003,0.0,0.0,258162.10777999987,17898.276217500003,276060.3839974999,900,0,162952.0,145150.0,421114.10777999985,421210.3839974999,True,False,False,True,0.4,B2,frozen,r151
361,361,2025-05-29,1,2025-05-28,601229,BUY,TARGET_REBALANCE,1700,1700,0,11.3524,19299.079999999998,14.47431,0.0,0.0,276060.3839974999,-19313.55431,256746.82968749988,0,1700,141231.0,159115.0,417291.3839974999,415861.8296874999,True,False,False,True,0.4,B2,frozen,r151
362,362,2025-06-03,1,2025-05-30,601919,SELL,HOLD_EXPIRY,2900,2900,0,18.1137,52529.73,39.3972975,0.0,0.0,256746.8296874999,52490.3327025,309237.1623899999,2900,0,156556.0,109199.0,413302.8296874999,418436.1623899999,True,False,False,True,0.4,B2,frozen,r151
363,363,2025-06-03,2,2025-05-30,300468,BUY,TARGET_REBALANCE,2000,2000,0,27.2039,54407.8,40.80585,0.0,0.0,309237.1623899999,-54448.60585,254788.5565399999,0,2000,109199.0,163299.0,418436.1623899999,418087.5565399999,True,False,False,True,0.4,B2,frozen,r151
364,364,2025-06-05,1,2025-06-04,300963,SELL,HOLD_EXPIRY,300,300,0,42.6942,12808.26,9.606195,0.0,0.0,254788.5565399999,12798.653805,267587.2103449999,300,0,158386.0,149236.0,413174.5565399999,416823.2103449999,True,False,False,True,0.4,B2,frozen,r151
365,365,2025-06-05,2,2025-06-04,002639,BUY,TARGET_REBALANCE,1300,1300,0,11.79,15326.999999999998,11.495249999999999,0.0,0.0,267587.2103449999,-15338.495249999998,252248.7150949999,0,1300,149236.0,164563.0,416823.2103449999,416811.7150949999,True,False,False,True,0.4,B2,frozen,r151
366,366,2025-06-06,1,2025-06-05,300750,SELL,HOLD_EXPIRY,100,100,0,256.8753,25687.53,19.2656475,0.0,0.0,252248.7150949999,25668.2643525,277916.9794474999,100,0,169330.0,144130.0,421578.7150949999,422046.9794474999,True,False,False,True,0.4,B2,frozen,r151
367,367,2025-06-06,2,2025-06-05,002916,BUY,TARGET_REBALANCE,200,200,0,92.0547,18410.94,13.808205,0.0,0.0,277916.9794474999,-18424.748205,259492.2312424999,0,200,144130.0,162430.0,422046.9794474999,421922.2312424999,True,False,False,True,0.4,B2,frozen,r151
368,368,2025-06-09,1,2025-06-06,600418,SELL,HOLD_EXPIRY,1500,1500,0,35.81,53715.0,40.28625,0.0,0.0,259492.2312424999,53674.71375,313166.9449924999,1500,0,164347.0,110632.0,423839.2312424999,423798.9449924999,True,False,False,True,0.4,B2,frozen,r151
369,369,2025-06-09,2,2025-06-06,300255,BUY,TARGET_REBALANCE,1300,1300,0,44.46,57798.0,43.3485,0.0,0.0,313166.9449924999,-57841.3485,255325.5964924999,0,1300,110632.0,168430.0,423798.9449924999,423755.5964924999,True,False,False,True,0.4,B2,frozen,r151
370,370,2025-06-13,1,2025-06-12,601229,SELL,HOLD_EXPIRY,1700,1700,0,11.1818,19009.06,14.256795000000002,0.0,0.0,255325.59649249987,18994.803205,274320.3996974999,1700,0,176934.0,158948.0,432259.59649249987,433268.3996974999,True,False,False,True,0.4,B2,frozen,r151
371,371,2025-06-13,2,2025-06-12,002734,BUY,TARGET_REBALANCE,600,600,0,22.8174,13690.439999999999,10.26783,0.0,0.0,274320.3996974999,-13700.70783,260619.69186749987,0,600,158948.0,172274.0,433268.3996974999,432893.69186749985,True,False,False,True,0.4,B2,frozen,r151
372,372,2025-06-17,1,2025-06-16,300468,SELL,HOLD_EXPIRY,2000,2000,0,36.2331,72466.2,54.34965,0.0,0.0,260619.69186749993,72411.85035,333031.5422174999,2000,0,189896.0,117576.0,450515.69186749996,450607.5422174999,True,False,False,True,0.4,B2,frozen,r151
373,373,2025-06-17,2,2025-06-16,300085,BUY,TARGET_REBALANCE,1500,1500,0,41.36,62040.0,46.53,0.0,0.0,333031.5422174999,-62086.53,270945.0122174999,0,1500,117576.0,179616.0,450607.5422174999,450561.0122174999,True,False,False,True,0.4,B2,frozen,r151
374,374,2025-06-19,1,2025-06-18,002639,SELL,HOLD_EXPIRY,1300,1300,0,10.77,14001.0,10.50075,0.0,0.0,270945.0122174999,13990.49925,284935.5114674999,1300,0,181951.0,167950.0,452896.0122174999,452885.5114674999,True,False,False,True,0.4,B2,frozen,r151
375,375,2025-06-20,1,2025-06-19,002916,SELL,HOLD_EXPIRY,200,200,0,102.6989,20539.78,15.404835,0.0,0.0,284935.5114674999,20524.375164999998,305459.88663249987,200,0,145576.0,125160.0,430511.5114674999,430619.88663249987,True,False,False,True,0.4,B2,frozen,r151
