order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,cost_scenario
195,195,2024-09-12,1,2024-09-11,601988,SELL,HOLD_EXPIRY,8600,8600,0,4.9203,42314.58,31.735935,0.0,0.0,31.735935,268744.3,42282.84,311027.15,8600,0,149919.0,110187.0,418663.3,421214.15,True,False,False,True,0.4,B2_base,c0.00075_s0.0
196,196,2024-09-12,2,2024-09-11,000333,BUY,TARGET_REBALANCE,100,100,0,65.1934,6519.34,4.889505,0.0,0.0,4.889505,311027.15,-6524.23,304502.92,400,500,110187.0,116367.0,421214.15,420869.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
197,197,2024-09-12,3,2024-09-11,600900,BUY,TARGET_REBALANCE,1400,1400,0,28.826,40356.4,30.2673,0.0,0.0,30.2673,304502.92,-40386.67,264116.25,0,1400,116367.0,155147.0,420869.92,419263.25,True,False,False,True,0.4,B2_base,c0.00075_s0.0
198,198,2024-09-13,1,2024-09-12,000333,SELL,HOLD_EXPIRY,500,500,0,65.4571,32728.55,24.546412,0.0,0.0,24.546412,264116.25,32704.0,296820.25,500,0,155021.0,123996.0,419137.25,420816.25,True,False,False,True,0.4,B2_base,c0.00075_s0.0
199,199,2024-09-13,2,2024-09-12,002466,BUY,TARGET_REBALANCE,1400,1400,0,27.43,38402.0,28.8015,0.0,0.0,28.8015,296820.25,-38430.8,258389.45,0,1400,123996.0,162398.0,420816.25,420787.45,True,False,False,True,0.4,B2_base,c0.00075_s0.0
200,200,2024-09-18,1,2024-09-13,601939,SELL,HOLD_EXPIRY,4900,4900,0,7.6227,37351.23,28.013423,0.0,0.0,28.013423,258389.45,37323.22,295712.67,4900,0,160653.0,125716.0,419042.45,421428.67,True,False,False,True,0.4,B2_base,c0.00075_s0.0
201,201,2024-09-18,2,2024-09-13,300502,BUY,TARGET_REBALANCE,200,200,0,195.8674,39173.48,29.38011,0.0,0.0,29.38011,295712.67,-39202.86,256509.81,0,200,125716.0,145596.0,421428.67,402105.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
202,202,2024-09-27,1,2024-09-26,000538,SELL,HOLD_EXPIRY,600,600,0,60.6549,36392.94,27.294705,0.0,0.0,27.294705,256509.81,36365.65,292875.45,600,0,159720.0,126420.0,416229.81,419295.45,True,False,False,True,0.4,B2_base,c0.00075_s0.0
203,203,2024-09-27,2,2024-09-26,603259,SELL,HOLD_EXPIRY,500,500,0,45.8181,22909.05,17.181787,0.0,0.0,17.181787,292875.45,22891.87,315767.32,500,0,126420.0,104420.0,419295.45,420187.32,True,False,False,True,0.4,B2_base,c0.00075_s0.0
204,204,2024-09-27,3,2024-09-26,000001,BUY,TARGET_REBALANCE,1900,1900,0,12.617,23972.3,17.979225,0.0,0.0,17.979225,315767.32,-23990.28,291777.04,0,1900,104420.0,125985.0,420187.32,417762.04,True,False,False,True,0.4,B2_base,c0.00075_s0.0
205,205,2024-09-27,4,2024-09-26,601166,BUY,TARGET_REBALANCE,1200,1200,0,20.8158,24978.96,18.73422,0.0,0.0,18.73422,291777.04,-24997.69,266779.35,0,1200,125985.0,148545.0,417762.04,415324.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
206,206,2024-09-30,1,2024-09-27,600900,SELL,HOLD_EXPIRY,1400,1400,0,30.0019,42002.66,31.501995,0.0,0.0,31.501995,266779.35,41971.16,308750.51,1400,0,156440.0,116078.0,423219.35,424828.51,True,False,False,True,0.4,B2_base,c0.00075_s0.0
207,207,2024-09-30,2,2024-09-27,000063,BUY,TARGET_REBALANCE,1200,1200,0,30.1617,36194.04,27.14553,0.0,0.0,27.14553,308750.51,-36221.19,272529.32,0,1200,116078.0,151574.0,424828.51,424103.32,True,False,False,True,0.4,B2_base,c0.00075_s0.0
208,208,2024-10-08,1,2024-09-30,002466,SELL,HOLD_EXPIRY,1400,1400,0,38.72,54208.0,40.656,0.0,0.0,40.656,272529.32,54167.34,326696.66,1400,0,174049.0,119841.0,446578.32,446537.66,True,False,False,True,0.4,B2_base,c0.00075_s0.0
209,209,2024-10-08,2,2024-09-30,002352,BUY,TARGET_REBALANCE,700,700,0,52.6035,36822.45,27.616837,0.0,0.0,27.616837,326696.66,-36850.07,289846.6,0,700,119841.0,154407.0,446537.66,444253.6,True,False,False,True,0.4,B2_base,c0.00075_s0.0
210,210,2024-10-09,1,2024-10-08,300502,SELL,HOLD_EXPIRY,200,200,0,293.604,58720.8,44.0406,0.0,0.0,44.0406,289846.6,58676.76,348523.36,200,0,149056.0,119256.0,438902.6,467779.36,True,False,False,True,0.4,B2_base,c0.00075_s0.0
211,211,2024-10-09,2,2024-10-08,300347,BUY,TARGET_REBALANCE,800,800,0,74.0792,59263.36,44.44752,0.0,0.0,44.44752,348523.36,-59307.81,289215.55,0,800,119256.0,178176.0,467779.36,467391.55,True,False,False,True,0.4,B2_base,c0.00075_s0.0
212,212,2024-10-18,1,2024-10-17,000001,SELL,HOLD_EXPIRY,1900,1900,0,12.9561,24616.59,18.462443,0.0,0.0,18.462443,289215.55,24598.13,313813.68,1900,0,158593.0,135964.0,447808.55,449777.68,True,False,False,True,0.4,B2_base,c0.00075_s0.0
213,213,2024-10-18,2,2024-10-17,601166,SELL,HOLD_EXPIRY,1200,1200,0,21.7238,26068.56,19.55142,0.0,0.0,19.55142,313813.68,26049.01,339862.69,1200,0,135964.0,112420.0,449777.68,452282.69,True,False,False,True,0.4,B2_base,c0.00075_s0.0
214,214,2024-10-18,3,2024-10-17,300290,BUY,TARGET_REBALANCE,1400,1400,0,21.7,30380.0,22.785,0.0,0.0,22.785,339862.69,-30402.78,309459.9,0,1400,112420.0,142800.0,452282.69,452259.9,True,False,False,True,0.4,B2_base,c0.00075_s0.0
215,215,2024-10-18,4,2024-10-17,300337,BUY,TARGET_REBALANCE,2000,2000,0,17.0159,34031.8,25.52385,0.0,0.0,25.52385,309459.9,-34057.32,275402.58,0,2000,142800.0,176800.0,452259.9,452202.58,True,False,False,True,0.4,B2_base,c0.00075_s0.0
216,216,2024-10-21,1,2024-10-18,000063,SELL,HOLD_EXPIRY,1200,1200,0,31.7524,38102.88,28.57716,0.0,0.0,28.57716,275402.58,38074.3,313476.88,1200,0,183883.0,146515.0,459285.58,459991.88,True,False,False,True,0.4,B2_base,c0.00075_s0.0
217,217,2024-10-21,2,2024-10-18,300563,BUY,TARGET_REBALANCE,500,500,0,61.5262,30763.1,23.072325,0.0,0.0,23.072325,313476.88,-30786.17,282690.71,0,500,146515.0,176885.0,459991.88,459575.71,True,False,False,True,0.4,B2_base,c0.00075_s0.0
218,218,2024-10-22,1,2024-10-21,002352,SELL,HOLD_EXPIRY,700,700,0,45.04,31528.0,23.646,0.0,0.0,23.646,282690.71,31504.35,314195.06,700,0,180651.0,151055.0,463341.71,465250.06,True,False,False,True,0.4,B2_base,c0.00075_s0.0
219,219,2024-10-22,2,2024-10-21,300757,BUY,TARGET_REBALANCE,100,100,0,210.1441,21014.41,15.760808,0.0,0.0,15.760808,314195.06,-21030.17,293164.89,0,100,151055.0,172066.0,465250.06,465230.89,True,False,False,True,0.4,B2_base,c0.00075_s0.0
220,220,2024-10-23,1,2024-10-22,300347,SELL,HOLD_EXPIRY,800,800,0,68.175,54540.0,40.905,0.0,0.0,40.905,293164.89,54499.1,347663.99,800,0,165250.0,111026.0,458414.89,458689.99,True,False,False,True,0.4,B2_base,c0.00075_s0.0
221,221,2024-10-23,2,2024-10-22,300184,BUY,TARGET_REBALANCE,5900,5900,0,12.2,71980.0,53.985,0.0,0.0,53.985,347663.99,-72033.99,275630.0,0,5900,111026.0,183006.0,458689.99,458636.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
222,222,2024-11-01,1,2024-10-31,300290,SELL,HOLD_EXPIRY,1400,1400,0,25.7,35980.0,26.985,0.0,0.0,26.985,275630.0,35953.01,311583.02,1400,0,195607.0,159627.0,471237.0,471210.02,True,False,False,True,0.4,B2_base,c0.00075_s0.0
223,223,2024-11-01,2,2024-10-31,300337,SELL,HOLD_EXPIRY,2000,2000,0,18.0069,36013.8,27.01035,0.0,0.0,27.01035,311583.02,35986.79,347569.81,2000,0,159627.0,123647.0,471210.02,471216.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
224,224,2024-11-01,3,2024-10-31,000099,BUY,TARGET_REBALANCE,1100,1100,0,26.1338,28747.18,21.560385,0.0,0.0,21.560385,347569.81,-28768.74,318801.06,0,1100,123647.0,151994.0,471216.81,470795.06,True,False,False,True,0.4,B2_base,c0.00075_s0.0
225,225,2024-11-01,4,2024-10-31,002384,BUY,TARGET_REBALANCE,1100,1100,0,31.1769,34294.59,25.720942,0.0,0.0,25.720942,318801.06,-34320.31,284480.75,0,1100,151994.0,186204.0,470795.06,470684.75,True,False,False,True,0.4,B2_base,c0.00075_s0.0
226,226,2024-11-04,1,2024-11-01,300563,SELL,HOLD_EXPIRY,500,500,0,50.6776,25338.8,19.0041,0.0,0.0,19.0041,284480.75,25319.8,309800.55,500,0,169069.0,144054.0,453549.75,453854.55,True,False,False,True,0.4,B2_base,c0.00075_s0.0
227,227,2024-11-04,2,2024-11-01,002607,BUY,TARGET_REBALANCE,11200,11200,0,3.3,36960.0,27.72,0.0,0.0,27.72,309800.55,-36987.72,272812.83,0,11200,144054.0,181014.0,453854.55,453826.83,True,False,False,True,0.4,B2_base,c0.00075_s0.0
228,228,2024-11-05,1,2024-11-04,300757,SELL,HOLD_EXPIRY,100,100,0,203.8331,20383.31,15.287483,0.0,0.0,15.287483,272812.83,20368.02,293180.85,100,0,185933.0,165553.0,458745.83,458733.85,True,False,False,True,0.4,B2_base,c0.00075_s0.0
229,229,2024-11-05,2,2024-11-04,600733,BUY,TARGET_REBALANCE,2000,2000,0,8.65,17300.0,12.975,0.0,0.0,12.975,293180.85,-17312.97,275867.88,0,2000,165553.0,182853.0,458733.85,458720.88,True,False,False,True,0.4,B2_base,c0.00075_s0.0
230,230,2024-11-06,1,2024-11-05,300184,SELL,HOLD_EXPIRY,5900,5900,0,12.04,71036.0,53.277,0.0,0.0,53.277,275867.88,70982.72,346850.6,5900,0,198188.0,127152.0,474055.88,474002.6,True,False,False,True,0.4,B2_base,c0.00075_s0.0
231,231,2024-11-06,2,2024-11-05,002156,BUY,TARGET_REBALANCE,1900,1900,0,32.091,60972.9,45.729675,0.0,0.0,45.729675,346850.6,-61018.63,285831.97,0,1900,127152.0,187952.0,474002.6,473783.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
232,232,2024-11-15,1,2024-11-14,000099,SELL,HOLD_EXPIRY,1100,1100,0,28.304,31134.4,23.3508,0.0,0.0,23.3508,285831.97,31111.05,316943.02,1100,0,185391.0,154690.0,471222.97,471633.02,True,False,False,True,0.4,B2_base,c0.00075_s0.0
233,233,2024-11-15,2,2024-11-14,002384,SELL,HOLD_EXPIRY,1100,1100,0,30.6255,33688.05,25.266037,0.0,0.0,25.266037,316943.02,33662.78,350605.8,1100,0,154690.0,121085.0,471633.02,471690.8,True,False,False,True,0.4,B2_base,c0.00075_s0.0
234,234,2024-11-15,3,2024-11-14,002230,BUY,TARGET_REBALANCE,600,600,0,53.0926,31855.56,23.89167,0.0,0.0,23.89167,350605.8,-31879.45,318726.35,0,600,121085.0,152873.0,471690.8,471599.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
235,235,2024-11-15,4,2024-11-14,002241,BUY,TARGET_REBALANCE,1300,1300,0,25.8748,33637.24,25.22793,0.0,0.0,25.22793,318726.35,-33662.47,285063.88,0,1300,152873.0,185737.0,471599.35,470800.88,True,False,False,True,0.4,B2_base,c0.00075_s0.0
236,236,2024-11-18,1,2024-11-15,002607,SELL,HOLD_EXPIRY,11200,11200,0,3.47,38864.0,29.148,0.0,0.0,29.148,285063.88,38834.85,323898.74,11200,0,181596.0,142732.0,466659.88,466630.74,True,False,False,True,0.4,B2_base,c0.00075_s0.0
237,237,2024-11-19,1,2024-11-18,600733,SELL,HOLD_EXPIRY,2000,2000,0,8.46,16920.0,12.69,0.0,0.0,12.69,323898.74,16907.31,340806.05,2000,0,133203.0,116283.0,457101.74,457089.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
238,238,2024-11-19,2,2024-11-18,601288,BUY,TARGET_REBALANCE,6200,6200,0,5.1944,32205.28,24.15396,0.0,0.0,24.15396,340806.05,-32229.43,308576.61,0,6200,116283.0,146043.0,457089.05,454619.61,True,False,False,True,0.4,B2_base,c0.00075_s0.0
239,239,2024-11-19,3,2024-11-18,601398,BUY,TARGET_REBALANCE,4900,4900,0,6.7075,32866.75,24.650063,0.0,0.0,24.650063,308576.61,-32891.4,275685.21,0,4900,146043.0,176325.0,454619.61,452010.21,True,False,False,True,0.4,B2_base,c0.00075_s0.0
240,240,2024-11-20,1,2024-11-19,002156,SELL,HOLD_EXPIRY,1900,1900,0,30.9177,58743.63,44.057722,0.0,0.0,44.057722,275685.21,58699.57,334384.78,1900,0,178422.0,119845.0,454107.21,454229.78,True,False,False,True,0.4,B2_base,c0.00075_s0.0
241,241,2024-11-20,2,2024-11-19,600418,BUY,TARGET_REBALANCE,1400,1400,0,39.68,55552.0,41.664,0.0,0.0,41.664,334384.78,-55593.66,278791.12,0,1400,119845.0,175397.0,454229.78,454188.12,True,False,False,True,0.4,B2_base,c0.00075_s0.0
242,242,2024-11-29,1,2024-11-28,002230,SELL,HOLD_EXPIRY,600,600,0,47.6009,28560.54,21.420405,0.0,0.0,21.420405,278791.12,28539.12,307330.24,600,0,169096.0,140596.0,447887.12,447926.24,True,False,False,True,0.4,B2_base,c0.00075_s0.0
243,243,2024-11-29,2,2024-11-28,002241,SELL,HOLD_EXPIRY,1300,1300,0,25.3533,32959.29,24.719468,0.0,0.0,24.719468,307330.24,32934.57,340264.81,1300,0,140596.0,108265.0,447926.24,448529.81,True,False,False,True,0.4,B2_base,c0.00075_s0.0
244,244,2024-11-29,3,2024-11-28,002131,BUY,TARGET_REBALANCE,8300,8300,0,3.721,30884.3,23.163225,0.0,0.0,23.163225,340264.81,-30907.46,309357.35,0,8300,108265.0,138726.0,448529.81,448083.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
245,245,2024-11-29,4,2024-11-28,300364,BUY,TARGET_REBALANCE,1200,1200,0,29.4,35280.0,26.46,0.0,0.0,26.46,309357.35,-35306.46,274050.89,0,1200,138726.0,174006.0,448083.35,448056.89,True,False,False,True,0.4,B2_base,c0.00075_s0.0
246,246,2024-12-03,1,2024-12-02,601288,SELL,HOLD_EXPIRY,6200,6200,0,5.2052,32272.24,24.20418,0.0,0.0,24.20418,274050.89,32248.04,306298.92,6200,0,184211.0,154389.0,458261.89,460687.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
247,247,2024-12-03,2,2024-12-02,601398,SELL,HOLD_EXPIRY,4900,4900,0,6.6532,32600.68,24.45051,0.0,0.0,24.45051,306298.92,32576.23,338875.15,4900,0,154389.0,124352.0,460687.92,463227.15,True,False,False,True,0.4,B2_base,c0.00075_s0.0
248,248,2024-12-03,3,2024-12-02,300377,BUY,TARGET_REBALANCE,400,400,0,36.0,14400.0,10.8,0.0,0.0,10.8,338875.15,-14410.8,324464.35,0,400,124352.0,138752.0,463227.15,463216.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
249,249,2024-12-03,4,2024-12-02,600601,BUY,TARGET_REBALANCE,9100,9100,0,4.74,43134.0,32.3505,0.0,0.0,32.3505,324464.35,-43166.35,281298.0,0,9100,138752.0,181886.0,463216.35,463184.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
250,250,2024-12-04,1,2024-12-03,600418,SELL,HOLD_EXPIRY,1400,1400,0,34.6,48440.0,36.33,0.0,0.0,36.33,281298.0,48403.67,329701.67,1400,0,177133.0,128693.0,458431.0,458394.67,True,False,False,True,0.4,B2_base,c0.00075_s0.0
251,251,2024-12-04,2,2024-12-03,600843,BUY,TARGET_REBALANCE,3300,3300,0,16.1,53130.0,39.8475,0.0,0.0,39.8475,329701.67,-53169.85,276531.82,0,3300,128693.0,181823.0,458394.67,458354.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
252,252,2024-12-13,1,2024-12-12,002131,SELL,HOLD_EXPIRY,8300,8300,0,4.2178,35007.74,26.255805,0.0,0.0,26.255805,276531.82,34981.48,311513.31,8300,0,176506.0,141978.0,453037.82,453491.31,True,False,False,True,0.4,B2_base,c0.00075_s0.0
253,253,2024-12-13,2,2024-12-12,300364,SELL,HOLD_EXPIRY,1200,1200,0,30.33,36396.0,27.297,0.0,0.0,27.297,311513.31,36368.7,347882.01,1200,0,141978.0,105582.0,453491.31,453464.01,True,False,False,True,0.4,B2_base,c0.00075_s0.0
254,254,2024-12-13,3,2024-12-12,300063,BUY,TARGET_REBALANCE,1000,1000,0,12.71,12710.0,9.5325,0.0,0.0,9.5325,347882.01,-12719.53,335162.48,0,1000,105582.0,118292.0,453464.01,453454.48,True,False,False,True,0.4,B2_base,c0.00075_s0.0
255,255,2024-12-13,4,2024-12-12,600887,BUY,TARGET_REBALANCE,1900,1900,0,32.905,62519.5,46.889625,0.0,0.0,46.889625,335162.48,-62566.39,272596.09,0,1900,118292.0,175292.0,453454.48,447888.09,True,False,False,True,0.4,B2_base,c0.00075_s0.0
256,256,2024-12-17,1,2024-12-16,300377,SELL,HOLD_EXPIRY,400,400,0,31.6,12640.0,9.48,0.0,0.0,9.48,272596.09,12630.52,285226.61,400,0,166539.0,153899.0,439135.09,439125.61,True,False,False,True,0.4,B2_base,c0.00075_s0.0
257,257,2024-12-17,2,2024-12-16,600601,SELL,HOLD_EXPIRY,9100,9100,0,4.27,38857.0,29.14275,0.0,0.0,29.14275,285226.61,38827.86,324054.47,9100,0,153899.0,115042.0,439125.61,439096.47,True,False,False,True,0.4,B2_base,c0.00075_s0.0
258,258,2024-12-17,3,2024-12-16,002281,BUY,TARGET_REBALANCE,700,700,0,47.2646,33085.22,24.813915,0.0,0.0,24.813915,324054.47,-33110.03,290944.43,0,700,115042.0,147935.0,439096.47,438879.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
259,259,2024-12-17,4,2024-12-16,300296,BUY,TARGET_REBALANCE,2400,2400,0,8.1807,19633.68,14.72526,0.0,0.0,14.72526,290944.43,-19648.41,271296.03,0,2400,147935.0,166967.0,438879.43,438263.03,True,False,False,True,0.4,B2_base,c0.00075_s0.0
260,260,2024-12-18,1,2024-12-17,600843,SELL,HOLD_EXPIRY,3300,3300,0,13.28,43824.0,32.868,0.0,0.0,32.868,271296.03,43791.13,315087.16,3300,0,162606.0,118782.0,433902.03,433869.16,True,False,False,True,0.4,B2_base,c0.00075_s0.0
261,261,2024-12-18,2,2024-12-17,601919,BUY,TARGET_REBALANCE,3000,3000,0,16.5497,49649.1,37.236825,0.0,0.0,37.236825,315087.16,-49686.34,265400.82,0,3000,118782.0,163542.0,433869.16,428942.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
262,262,2024-12-27,1,2024-12-26,300063,SELL,HOLD_EXPIRY,1000,1000,0,10.19,10190.0,7.6425,0.0,0.0,7.6425,265400.82,10182.36,275583.18,1000,0,169724.0,159534.0,435124.82,435117.18,True,False,False,True,0.4,B2_base,c0.00075_s0.0
263,263,2024-12-27,2,2024-12-26,600887,SELL,HOLD_EXPIRY,1900,1900,0,32.8612,62436.28,46.82721,0.0,0.0,46.82721,275583.18,62389.45,337972.63,1900,0,159534.0,102610.0,435117.18,440582.63,True,False,False,True,0.4,B2_base,c0.00075_s0.0
264,264,2024-12-27,3,2024-12-26,601398,BUY,TARGET_REBALANCE,6500,6500,0,7.4781,48607.65,36.455738,0.0,0.0,36.455738,337972.63,-48644.11,289328.53,0,6500,102610.0,147395.0,440582.63,436723.53,True,False,False,True,0.4,B2_base,c0.00075_s0.0
265,265,2024-12-27,4,2024-12-26,603083,BUY,TARGET_REBALANCE,400,400,0,48.7707,19508.28,14.63121,0.0,0.0,14.63121,289328.53,-19522.91,269805.62,0,400,147395.0,166775.0,436723.53,436580.62,True,False,False,True,0.4,B2_base,c0.00075_s0.0
266,266,2024-12-31,1,2024-12-30,002281,SELL,HOLD_EXPIRY,700,700,0,55.8746,39112.22,29.334165,0.0,0.0,29.334165,269805.62,39082.89,308888.5,700,0,165043.0,126158.0,434848.62,435046.5,True,False,False,True,0.4,B2_base,c0.00075_s0.0
267,267,2024-12-31,2,2024-12-30,300296,SELL,HOLD_EXPIRY,2400,2400,0,7.2523,17405.52,13.05414,0.0,0.0,13.05414,308888.5,17392.47,326280.97,2400,0,126158.0,109286.0,435046.5,435566.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
268,268,2024-12-31,3,2024-12-30,300394,BUY,TARGET_REBALANCE,100,100,0,188.888,18888.8,14.1666,0.0,0.0,14.1666,326280.97,-18902.97,307378.0,0,100,109286.0,118827.0,435566.97,426205.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
269,269,2024-12-31,4,2024-12-30,600584,BUY,TARGET_REBALANCE,800,800,0,43.1723,34537.84,25.90338,0.0,0.0,25.90338,307378.0,-34563.74,272814.26,0,800,118827.0,153211.0,426205.0,426025.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
270,270,2025-01-02,1,2024-12-31,601919,SELL,HOLD_EXPIRY,3000,3000,0,17.2485,51745.5,38.809125,0.0,0.0,38.809125,272814.26,51706.69,324520.95,3000,0,149497.0,102847.0,422311.26,427367.95,True,False,False,True,0.4,B2_base,c0.00075_s0.0
271,271,2025-01-02,2,2024-12-31,601988,BUY,TARGET_REBALANCE,10200,10200,0,5.8681,59854.62,44.890965,0.0,0.0,44.890965,324520.95,-59899.51,264621.44,0,10200,102847.0,159049.0,427367.95,423670.44,True,False,False,True,0.4,B2_base,c0.00075_s0.0
272,272,2025-01-13,1,2025-01-10,601398,SELL,HOLD_EXPIRY,6500,6500,0,7.0784,46009.6,34.5072,0.0,0.0,34.5072,264621.44,45975.09,310596.53,6500,0,153540.0,110250.0,418161.44,420846.53,True,False,False,True,0.4,B2_base,c0.00075_s0.0
273,273,2025-01-13,2,2025-01-10,603083,SELL,HOLD_EXPIRY,400,400,0,37.2751,14910.04,11.18253,0.0,0.0,11.18253,310596.53,14898.86,325495.39,400,0,110250.0,95438.0,420846.53,420933.39,True,False,False,True,0.4,B2_base,c0.00075_s0.0
274,274,2025-01-13,3,2025-01-10,002131,BUY,TARGET_REBALANCE,7200,7200,0,3.6095,25988.4,19.4913,0.0,0.0,19.4913,325495.39,-26007.89,299487.5,0,7200,95438.0,121070.0,420933.39,420557.5,True,False,False,True,0.4,B2_base,c0.00075_s0.0
275,275,2025-01-15,1,2025-01-14,300394,SELL,HOLD_EXPIRY,100,100,0,176.2176,17621.76,13.21632,0.0,0.0,13.21632,299487.5,17608.54,317096.04,100,0,125335.0,116434.0,424822.5,433530.04,True,False,False,True,0.4,B2_base,c0.00075_s0.0
276,276,2025-01-15,2,2025-01-14,600584,SELL,HOLD_EXPIRY,800,800,0,40.2191,32175.28,24.13146,0.0,0.0,24.13146,317096.04,32151.15,349247.19,800,0,116434.0,84402.0,433530.04,433649.19,True,False,False,True,0.4,B2_base,c0.00075_s0.0
277,277,2025-01-15,3,2025-01-14,000831,BUY,TARGET_REBALANCE,1700,1700,0,29.51,50167.0,37.62525,0.0,0.0,37.62525,349247.19,-50204.63,299042.56,0,1700,84402.0,134569.0,433649.19,433611.56,True,False,False,True,0.4,B2_base,c0.00075_s0.0
278,278,2025-01-15,4,2025-01-14,002681,BUY,TARGET_REBALANCE,2800,2800,0,7.31,20468.0,15.351,0.0,0.0,15.351,299042.56,-20483.35,278559.21,0,2800,134569.0,155037.0,433611.56,433596.21,True,False,False,True,0.4,B2_base,c0.00075_s0.0
279,279,2025-01-15,5,2025-01-14,603893,BUY,TARGET_REBALANCE,100,100,0,124.9198,12491.98,9.368985,0.0,0.0,9.368985,278559.21,-12501.35,266057.86,0,100,155037.0,167437.0,433596.21,433494.86,True,False,False,True,0.4,B2_base,c0.00075_s0.0
280,280,2025-01-16,1,2025-01-15,601988,SELL,HOLD_EXPIRY,10200,10200,0,5.8255,59420.1,44.565075,0.0,0.0,44.565075,266057.86,59375.53,325433.4,10200,0,168843.0,113049.0,434900.86,438482.4,True,False,False,True,0.4,B2_base,c0.00075_s0.0
281,281,2025-01-16,2,2025-01-15,300493,BUY,TARGET_REBALANCE,1700,1700,0,34.7,58990.0,44.2425,0.0,0.0,44.2425,325433.4,-59034.24,266399.16,0,1700,113049.0,171869.0,438482.4,438268.16,True,False,False,True,0.4,B2_base,c0.00075_s0.0
282,282,2025-01-27,1,2025-01-24,002131,SELL,HOLD_EXPIRY,7200,7200,0,3.8224,27521.28,20.64096,0.0,0.0,20.64096,266399.16,27500.64,293899.8,7200,0,166668.0,139524.0,433067.16,433423.8,True,False,False,True,0.4,B2_base,c0.00075_s0.0
283,283,2025-01-27,2,2025-01-24,300718,BUY,TARGET_REBALANCE,500,500,0,56.2801,28140.05,21.105037,0.0,0.0,21.105037,293899.8,-28161.16,265738.64,0,500,139524.0,167424.0,433423.8,433162.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
284,284,2025-02-06,1,2025-02-05,000831,SELL,HOLD_EXPIRY,1700,1700,0,28.5,48450.0,36.3375,0.0,0.0,36.3375,265738.64,48413.66,314152.3,1700,0,156661.0,108211.0,422399.64,422363.3,True,False,False,True,0.4,B2_base,c0.00075_s0.0
285,285,2025-02-06,2,2025-02-05,002681,SELL,HOLD_EXPIRY,2800,2800,0,7.2,20160.0,15.12,0.0,0.0,15.12,314152.3,20144.88,334297.18,2800,0,108211.0,88051.0,422363.3,422348.18,True,False,False,True,0.4,B2_base,c0.00075_s0.0
286,286,2025-02-06,3,2025-02-05,300418,BUY,TARGET_REBALANCE,700,700,0,42.3,29610.0,22.2075,0.0,0.0,22.2075,334297.18,-29632.21,304664.98,0,700,88051.0,117661.0,422348.18,422325.98,True,False,False,True,0.4,B2_base,c0.00075_s0.0
287,287,2025-02-06,4,2025-02-05,300442,BUY,TARGET_REBALANCE,600,600,0,60.707,36424.2,27.31815,0.0,0.0,27.31815,304664.98,-36451.52,268213.46,0,600,117661.0,153727.0,422325.98,421940.46,True,False,False,True,0.4,B2_base,c0.00075_s0.0
288,288,2025-02-07,1,2025-02-06,300493,SELL,HOLD_EXPIRY,1700,1700,0,28.803,48965.1,36.723825,0.0,0.0,36.723825,268213.46,48928.38,317141.83,1700,0,167386.0,118562.0,435599.46,435703.83,True,False,False,True,0.4,B2_base,c0.00075_s0.0
289,289,2025-02-07,2,2025-02-06,603893,SELL,HOLD_EXPIRY,100,100,0,195.0862,19508.62,14.631465,0.0,0.0,14.631465,317141.83,19493.99,336635.82,100,0,118562.0,99163.0,435703.83,435798.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
290,290,2025-02-07,3,2025-02-06,300017,BUY,TARGET_REBALANCE,2300,2300,0,13.5341,31128.43,23.346322,0.0,0.0,23.346322,336635.82,-31151.78,305484.05,0,2300,99163.0,129063.0,435798.82,434547.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
291,291,2025-02-07,4,2025-02-06,600580,BUY,TARGET_REBALANCE,1500,1500,0,28.8631,43294.65,32.470987,0.0,0.0,32.470987,305484.05,-43327.12,262156.92,0,1500,129063.0,164763.0,434547.05,426919.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
